file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1033658.exe,643778704,1521227676,4505837,1084987,225633592,1787755,6390,223767625,1742207,431391298,6111414,258002139,1926880,210784,54924,747636,658364,437727110,25562,264045797,58202,41251,41513,161478000,18938000
1161783.exe,518500187,1133840529,3312127,541639,176760705,1233847,4428,177064405,1241614,305106770,4957070,168811650,1697186,183856,49862,397888,331279,308690778,21578,169257420,24776,23723,9125,132723000,7038000
1200749.exe,586542336,1312317796,3596669,571290,180711524,1191482,4233,179233488,1196818,364168466,5337057,226454498,1836352,195311,52087,342757,272841,377154065,22624,229300290,21531,23599,9367,153614000,5020000
1325505.exe,858060791,1010458133,4495969,828123,167861664,1155695,5646,167102128,1148545,295292851,7230550,148661845,2297405,245129,65752,129911,46449,311699194,229956,145574486,4128,668752,217438,165146000,67059000
1335271.exe,362300820,848416005,2790870,836253,133447928,470186,6779,129645812,456020,213721208,8448393,112638684,1167392,201711,77088,62174,7126,264756420,10846,126782311,896,5313,5041,88080000,11010000
1505641.exe,411480669,1158594928,2923128,720092,170171158,642802,3458,164836399,620802,204404309,1213130,123423011,1268447,162696,56560,68065,25355,238397742,15903,133325286,2126,9251,4963,104558000,7966000
1542189.exe,1403506012,2270685623,10520902,532168,421156892,1907949,6772,419873988,1894157,744193160,19774827,405172161,4177874,1852695,77968,1570818,296687,759589744,244816,409050600,12572,674273,953306,312977000,67995000
1631151.exe,391816680,927334103,3462755,815558,146338935,654324,4625,144205638,641477,239089844,13001237,138912169,1217919,149011,44710,79324,36213,277549878,10725,146982760,3289,8290,9507,97196000,9018000
1856669.exe,1581368260,3051743720,17020394,7934158,536779000,2671278,90615,536825083,2673553,698416276,12263360,472441985,14829031,536009,107278,6259082,6169894,717835390,195495,473292887,466347,512989,107243,292417000,138197000
1963015.exe,388548803,856213984,3115931,842448,135029770,467714,6583,132096312,452824,222454172,8348891,115571438,1215986,166870,63414,75921,13187,271796370,13722,124244411,1289,7667,6514,93468000,11932000
198113.exe,455612177,1160264685,3261347,918171,162712842,1067784,6388,158495816,1035928,307363781,7599809,154950316,1364415,158663,55130,243359,19314,335221499,19297,168933840,3469,7446,6604,109398000,14917000
1981694.exe,341198580,785021521,2639157,796537,124337226,445759,4624,118806715,431651,191098894,4189535,109138861,1014858,185702,65974,55089,7248,235304445,9043,115141512,773,5807,4079,84019000,9002000
2124644.exe,1309219193,2144720980,7364116,766388,406822847,1675687,6380,404548672,1664522,690971635,5362131,372900718,4521485,1171007,121005,774646,27257,716480293,241942,380608420,4419,517518,368456,293370000,60869000
2145027.exe,371944090,940983292,2712168,532153,127596741,490224,3269,127653599,483921,235241464,3213480,118546626,1201879,145835,58131,446122,274338,230877173,21339,114517919,19343,29693,7683,92471000,8948000
