file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1200127.exe,384240078,427165401,12784612,4575552,79644839,1255795,3316,78634119,1200666,111062770,4787207,59173243,1726551,2461702,875592,533800,367304,128328991,577675,66983964,47487,21873,7818,110185000,9015000
1288015.exe,424519046,451716985,18927382,6164821,86999802,1144210,3570,88986540,1133733,123757574,6971412,64408675,1588369,3447479,971438,318387,166028,135084894,782525,63853713,38593,8697,5680,108499000,8037000
1412740.exe,674178695,1072831890,15717801,6383281,213494649,1676167,3953,207868328,1620374,326889964,5875075,184735777,2375807,2544844,1134090,866648,393534,380934930,694311,206790382,110704,18733,10207,176206000,7008000
1661747.exe,592654215,972609352,12954638,4623015,204213100,1268603,2926,210894113,1200872,334321210,4424353,189115640,1973033,1832431,708319,261467,140093,319191022,676758,170774840,24992,21743,10627,153403000,5976000
1738849.exe,377417465,454685496,10405207,3794253,87260956,1166809,3629,86925520,1107887,119580264,3889237,67038678,1269234,1948847,829776,508432,217733,136633469,430956,70983589,69129,13997,8703,95457000,6960000
1836986.exe,376480990,437822052,11446745,4677009,79852203,1309801,3290,78352651,1268548,111348802,5436367,60505896,1422654,2419529,1030556,284497,183081,130023269,560649,65812397,42669,11709,5742,90651000,11954000
1867909.exe,325651944,419772684,11243891,3845351,79267092,898152,3315,75834100,973723,105054339,3810116,58885996,1158636,1656995,697018,1032434,187245,126701785,313055,62470059,40501,18457,5668,83215000,4010000
199194.exe,591034175,955048599,15887558,5196126,195901246,1450099,3163,201714073,1350597,319312414,5257636,181330422,1934589,2382061,828628,884814,191738,358787159,619954,184199745,47873,28119,8364,156093000,7004000
2010138.exe,386265772,431056206,17173756,5118458,76251077,1273314,3538,75278978,1283913,107889583,7069569,59540395,1470198,3319815,1171195,1173312,271591,138373258,629730,66668228,68065,16656,9181,100350000,4967000
2026322.exe,586984643,967060729,16260084,5289092,207862816,1242349,3211,214644391,1245738,336232365,4789915,191466001,2028641,2033411,804889,1454129,218049,313381646,808608,169004641,44384,24693,6331,152072000,5963000
2065049.exe,563418622,987336901,11492380,3905740,198573767,1377629,3177,202212042,1402462,324585692,3424258,181274567,1936262,1578523,644220,313293,181231,357691813,347799,180522337,41733,16867,12244,146261000,6010000
2121340.exe,591339613,1027833962,14292487,4884886,215731115,1533717,3647,218545884,1487620,340614255,4377059,192803143,2040183,1677802,600658,388610,246181,358812584,455170,189663536,58610,43551,8302,152677000,6985000
2143171.exe,316801141,412471773,10367394,3450200,76811262,942444,3314,73528697,1021690,104638205,3430563,57519790,1147492,1885127,682558,272950,155306,131426183,259485,62927779,37210,22416,6113,80949000,4996000
2186188.exe,666086115,1046522474,16000700,6426252,209392437,1651377,3562,211663724,1684087,333432499,5130875,190599663,2148002,2351190,1017574,335480,189519,376209260,643835,197348735,50959,16961,13230,171214000,8010000
2401365.exe,354243940,412429339,10764978,4305271,85057381,862642,3956,83377591,806033,113077615,4267695,56360435,1351774,2193525,970726,352109,201668,120181322,621838,60015271,82280,11346,6878,88559000,8050000
2434801.exe,348926224,390703197,11741404,4604884,79179196,1103249,2925,80290711,1047001,113550453,4051963,61170645,1282164,1925101,765521,287679,164911,123015817,567443,61109374,35927,8561,4492,88593000,5033000
2449204.exe,342620842,385727348,11794133,4595306,79439041,1050339,2924,81210774,995078,114714799,4054121,62160402,1286064,1906179,772720,287363,165607,123657235,566892,61309297,35286,8686,3601,86906000,6912000
2484484.exe,452660177,475680656,12617108,5529292,92364752,1329622,3959,92529882,1281823,127583803,5429972,69100184,1430225,2767880,1242803,929028,383432,138034532,857809,72273342,67592,10909,6739,116155000,6008000
2555671.exe,443834815,585085600,12710713,4061733,119187669,1672322,5100,111085254,1500282,139798715,5297651,71562199,1631847,2688662,1157231,384455,228242,155038917,543878,87051104,37771,11822,8044,111460000,11942000
