@relation 'problema-weka.filters.unsupervised.attribute.Remove-R3,5'

@attribute pkg numeric
@attribute cores numeric
@attribute gpu numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
4.46,3.52,0.08,224025152,95624000,10065000,4
4.91,3.84,0.09,262994302,95202000,11140000,5
4.48,3.55,0.08,225205374,84481000,22338000,5
4.43,3.53,0.07,219054184,85969000,15060000,5
3.38,2.65,0.06,174602069,169608000,4988000,5
6.36,5.09,0.11,311127872,179824000,12055000,5
7.91,6.32,0.13,388977872,256987000,13868000,5
4.47,3.53,0.08,228882666,94426000,16072000,5
6.93,5.55,0.11,335530451,205634000,11535000,5
4.36,3.46,0.07,217838743,91371000,8032000,5
3.76,2.95,0.07,192051919,180018000,12001000,5
3.76,2.94,0.07,194138574,184142000,10007000,5
7.08,5.65,0.12,340845631,325750000,15034000,5
4.31,3.42,0.07,215420399,86386000,10922000,5
4.55,3.62,0.08,226903845,96417000,14208000,5
6.25,5,0.1,304858751,176613000,9031000,5
3.93,3.09,0.07,198234801,188186000,10009000,5
4.06,3.24,0.07,203628398,78056000,6988000,5
4.51,3.56,0.08,227484733,99623000,9549000,5
4.77,3.78,0.08,237223344,103233000,17038000,5
4.42,3.5,0.08,221161035,92534000,10058000,5
4.96,3.88,0.09,263738329,98103000,14159000,6
1.95,1.58,0.03,91529497,87456000,4020000,6
6.67,5.28,0.11,336153324,326114000,10003000,6
5.78,4.69,0.09,269504288,267482000,2003000,6
1.67,1.32,0.03,86389490,81263000,5016000,6
9.09,7.22,0.15,448557888,431489000,16979000,6
11.79,9.45,0.19,564493631,544419000,20015000,6
8.72,6.91,0.15,431427082,407409000,23965000,6
5.55,4.5,0.09,259315149,254302000,5005000,6
9.26,7.45,0.15,440501872,305606000,16348000,6
3.17,2.53,0.05,151810089,147791000,3994000,6
5.67,4.61,0.09,261856175,252769000,8991000,6
7.12,5.79,0.11,322875401,318711000,3996000,6
3.42,2.73,0.06,163577651,155539000,8027000,6
7.86,6.29,0.13,380599748,364611000,15982000,6
2.58,2.05,0.04,124500493,118487000,6024000,6
2.67,2.13,0.04,128030180,118020000,10001000,6
9.1,7.21,0.15,448324067,427311000,21015000,6
7.13,5.76,0.11,337374458,325357000,12013000,6
1.86,1.48,0.03,91601848,82592000,9065000,6
3.02,2.43,0.05,148387975,147184000,1001000,7
7.84,6.35,0.12,345744565,208759000,136842000,7
8.18,6.63,0.12,359340780,213144000,146099000,7
10.2,8.25,0.16,481579736,278745000,202815000,7
5.92,4.78,0.09,278590999,151319000,127269000,7
8.43,6.78,0.13,381689475,242670000,138811000,7
4.38,3.57,0.07,199899308,198916000,999000,7
7.98,6.45,0.12,353481669,211503000,141667000,7
7.78,6.27,0.12,347865636,207765000,139841000,7
2.73,2.21,0.04,128816597,126814000,1997000,7
8.04,6.47,0.12,359439715,216514000,142679000,7
6.93,5.61,0.11,322829580,196512000,126329000,7
4.27,3.47,0.07,196701823,194699000,2007000,7
2.96,2.29,0.06,163239248,2197000,7338000,7
3.36,2.72,0.05,158227427,157220000,1001000,7
4.42,3.57,0.07,207433023,69143000,138286000,7
8.18,6.62,0.12,358418104,214503000,143667000,7
3.41,2.76,0.06,161806707,158792000,2996000,7
2.89,2.33,0.05,139602719,137630000,1994000,7
6.51,5.31,0.1,292972481,153447000,139497000,7
4.67,3.7,0.08,230624918,216205000,14013000,8
6.62,5.36,0.1,307004425,246091000,60775000,8
2.45,1.97,0.04,118825766,110787000,7984000,8
3.83,3.06,0.06,185282950,175152000,10008000,8
3.38,2.72,0.05,159334979,143403000,15933000,8
5.18,4.35,0.06,182501858,172564000,9974000,8
4.2,3.36,0.07,199826231,183818000,15984000,8
4.1,3.32,0.07,191303615,182291000,8965000,8
11.26,9.16,0.17,504575745,448552000,55944000,8
3.81,3.06,0.06,182968186,169010000,14000000,8
5.8,4.67,0.09,270214445,215373000,54840000,8
6.04,4.85,0.1,288651416,276596000,12025000,8
3.22,2.59,0.05,150812877,140761000,9983000,8
7.45,5.96,0.12,354703760,283574000,71144000,8
3.36,2.7,0.05,158990342,145995000,12999000,8
4.93,4.01,0.08,224704695,213695000,10984000,8
5.8,4.68,0.09,269633588,246582000,23054000,8
11.1,9.01,0.17,511486405,449321000,62044000,8
9.18,7.46,0.14,424957235,376919000,47989000,8
3.22,2.59,0.05,153852394,142853000,10988000,8
1.08,0.85,0.02,58204389,55939000,1997000,9
0.41,0.3,0.01,24623675,19522000,5137000,9
0.3,0.22,0.01,19028208,16070000,3013000,9
0.08,0.06,0,5039813,2940000,1960000,9
0.29,0.23,0.01,16007390,15979000,0,9
0.08,0.06,0,5363240,3623000,1811000,9
1.15,0.91,0.02,61084926,59136000,2004000,9
1.15,0.91,0.02,60043474,59094000,1001000,9
0.51,0.41,0.01,25320994,22393000,2920000,9
0.08,0.06,0,5085691,4046000,1011000,9
0.5,0.38,0.01,28942726,24792000,4132000,9
0.38,0.29,0.01,21635865,17689000,3930000,9
0.31,0.24,0.01,18270587,17250000,1014000,9
0.09,0.06,0,6311671,4227000,2113000,9
0.47,0.35,0.01,29562080,25629000,3942000,9
0.47,0.37,0.01,25864919,23015000,2876000,9
1.15,0.92,0.02,55975551,53024000,2942000,9
0.34,0.25,0.01,21576776,17501000,4118000,9
0.34,0.26,0.01,20574481,17650000,2941000,9
0.32,0.24,0.01,19287361,18280000,1015000,9
1.09,0.84,0.02,61355341,50044000,11009000,10
2.58,2.08,0.04,124870207,119840000,4993000,10
1.11,0.85,0.02,64068478,58062000,5904000,10
3,2.39,0.05,149811446,144675000,4988000,10
2.21,1.75,0.04,109422767,100353000,9031000,10
2.32,1.91,0.03,92481135,81561000,10941000,10
1.73,1.37,0.03,87312318,78270000,9031000,10
1.87,1.47,0.03,94947364,86071000,8903000,10
3.33,2.68,0.05,158205210,151081000,7003000,10
3.1,2.44,0.05,156119349,142021000,14101000,10
2.7,2.15,0.05,135594916,131557000,3986000,10
2.58,2.08,0.04,123917682,117869000,6044000,10
1.87,1.46,0.03,95972177,85970000,9996000,10
1.86,1.46,0.03,95185986,81191000,14033000,10
3.33,2.68,0.05,157854227,150760000,6988000,10
3.36,2.7,0.05,160121485,148076000,12006000,10
3.89,3.13,0.06,182861686,173828000,8991000,10
1.12,0.88,0.02,61001476,48942000,11986000,10
2.74,2.23,0.04,124076836,115966000,7997000,10
1.97,1.55,0.03,100709424,92653000,8056000,10
1.15,0.9,0.02,62488378,62175000,0,11
1.3,1.02,0.02,68386585,64483000,3968000,11
10.63,8.54,0.18,522295595,521262000,998000,11
1.24,1,0.02,61276897,60270000,988000,11
1.91,1.53,0.03,94388323,91412000,2980000,11
1.13,0.88,0.02,60902081,57972000,2947000,11
1.36,1.08,0.02,68581247,67578000,993000,11
0.08,0.05,0,5120344,5164000,0,11
1.17,0.92,0.02,61734558,60760000,996000,11
1.97,1.59,0.03,94690535,92777000,1995000,11
1.2,0.94,0.02,64216214,61268000,3013000,11
2.05,1.67,0.03,95041878,94076000,1000000,11
7.61,6.09,0.12,346970440,177475000,169499000,11
1.16,0.92,0.02,61249292,59301000,2010000,11
1.53,1.22,0.03,75885809,73942000,1998000,11
1.3,1.04,0.02,65035773,63044000,2001000,11
1.3,1.04,0.02,64105432,62111000,2003000,11
2.02,1.62,0.03,99946765,98991000,1010000,11
8.14,6.65,0.13,369600390,367610000,2003000,11
1.24,0.97,0.02,67869269,66917000,1013000,11
0.8,0.62,0.02,45982691,38764000,6957000,12
0.92,0.72,0.02,49168756,40159000,9035000,12
1.22,0.95,0.02,68609574,64651000,3978000,12
2.65,2.16,0.04,121967031,117890000,3996000,12
2.58,2.07,0.04,128550657,124557000,4017000,12
0.87,0.66,0.02,51210532,45111000,6014000,12
2.7,2.18,0.04,128599865,122617000,5981000,12
6.33,5.09,0.1,301083122,284051000,17003000,12
1.73,1.37,0.03,87816309,84776000,3027000,12
2.61,2.11,0.04,124525202,122532000,1992000,12
0.79,0.61,0.01,43433300,40406000,3030000,12
0.77,0.6,0.01,40840952,37798000,2984000,12
0.72,0.55,0.01,43253820,40237000,3017000,12
2.82,2.24,0.05,141883228,130868000,10988000,12
2.51,1.98,0.04,131738419,123744000,7983000,12
2.93,2.33,0.05,146237068,139332000,6966000,12
3.12,2.54,0.05,144241095,131117000,13011000,12
2.83,2.28,0.05,134655169,127667000,6981000,12
1.01,0.79,0.02,53061992,46199000,6880000,12
1.04,0.82,0.02,53558243,49381000,4031000,12
0.67,0.51,0.01,40777158,38519000,1975000,13
0.27,0.2,0.01,15686638,14718000,981000,13
0.25,0.2,0,12863086,11821000,985000,13
0.67,0.52,0.01,37299706,35303000,2017000,13
0.27,0.2,0.01,15370947,13329000,2050000,13
0.68,0.53,0.01,38082022,36033000,2059000,13
0.65,0.51,0.01,35512840,35542000,0,13
0.25,0.18,0.01,15914512,14097000,1879000,13
0.62,0.48,0.01,36513068,34424000,1967000,13
0.65,0.51,0.01,35364695,34375000,1011000,13
0.62,0.47,0.01,35573778,34536000,1015000,13
0.7,0.55,0.01,36576476,35625000,989000,13
0.36,0.27,0.01,20317017,18302000,2033000,13
0.63,0.49,0.01,34781066,32748000,2046000,13
0.77,0.6,0.01,41571036,39634000,1981000,13
0.67,0.52,0.01,37412739,36416000,1011000,13
0.63,0.49,0.01,36112807,35136000,1003000,13
0.24,0.18,0.01,15321261,14315000,1022000,13
0.62,0.48,0.01,34942974,33944000,1028000,13
0.61,0.46,0.01,36912542,35936000,998000,13
4.25,3.36,0.07,217889277,202465000,15109000,14
3.82,3.04,0.07,195848933,194879000,999000,14
4.11,3.28,0.07,204728627,197690000,7024000,14
2.83,2.24,0.05,149739592,146730000,2994000,14
3.54,2.8,0.06,183407712,170362000,13027000,14
2.61,2.08,0.04,127887152,119814000,8054000,14
3.03,2.42,0.05,148825700,134821000,13878000,14
1.44,1.13,0.03,75030960,61061000,14014000,14
3.58,2.86,0.06,181790980,181813000,0,14
4.77,3.8,0.08,235675645,227637000,8022000,14
4.9,3.9,0.08,244728283,229645000,14976000,14
5.36,4.3,0.09,257878045,241854000,15990000,14
2.67,2.09,0.05,142649356,140627000,1994000,14
1.26,0.99,0.02,67818580,64801000,2990000,14
4.52,3.63,0.07,218612835,202616000,15969000,14
3.23,2.6,0.05,156785408,147803000,8988000,14
2.95,2.36,0.05,141200360,128206000,13020000,14
4.36,3.49,0.07,215150198,205177000,9960000,14
4.82,3.84,0.08,239638428,225649000,13978000,14
3.63,2.88,0.06,185875163,179930000,5997000,14
1.26,0.99,0.02,67886284,64573000,2980000,15
1.17,0.93,0.02,59115401,55167000,3940000,15
3.6,2.9,0.06,175268116,172263000,3004000,15
1.24,0.98,0.02,62663456,58613000,4042000,15
1.26,1,0.02,65329507,61311000,4020000,15
4.06,3.3,0.06,190479654,187467000,2991000,15
3.61,2.91,0.06,173074880,168068000,5002000,15
1.08,0.85,0.02,56051570,52011000,4000000,15
5.09,4.12,0.08,239931704,233896000,5997000,15
1.06,0.84,0.02,54136359,50189000,3936000,15
1.09,0.86,0.02,55968233,53957000,1998000,15
1.35,1.07,0.02,70639785,66613000,4037000,15
3.84,3.11,0.06,181332302,177341000,3985000,15
1.21,0.97,0.02,60649300,58624000,2021000,15
1.21,0.95,0.02,63197800,60189000,3009000,15
1.23,0.98,0.02,62358586,56384000,5935000,15
1.06,0.83,0.02,56033557,53038000,3002000,15
1.2,0.95,0.02,62115418,60115000,2003000,15
1.2,0.94,0.02,62004279,59020000,3001000,15
1.14,0.89,0.02,61442564,59474000,1982000,15
2.96,2.26,0.05,137677045,133454000,4013000,16
3.71,2.95,0.06,189117897,186128000,3002000,16
5.36,4.37,0.08,243898013,238893000,4997000,16
2.89,2.24,0.05,160141109,2416000,6442000,16
6.25,4.97,0.11,317396562,314268000,3002000,16
2.46,1.95,0.04,127453657,119526000,7968000,16
4.68,3.72,0.08,239553855,234575000,4990000,16
5,3.99,0.09,251519753,244534000,6986000,16
4.75,3.79,0.08,238028914,235020000,3000000,16
4.9,3.91,0.08,243295451,236276000,7008000,16
4.63,3.66,0.08,241311174,236221000,5004000,16
4.85,3.88,0.08,239056711,234032000,5000000,16
4.08,3.25,0.07,204830161,202719000,2007000,16
6.15,4.93,0.09,277359832,151174000,126145000,16
11.13,9.09,0.17,504495951,497403000,6991000,16
2.84,2.29,0.05,135685268,131686000,3990000,16
4.8,3.84,0.08,237590334,233438000,3990000,16
4.87,3.85,0.09,250830205,246827000,4013000,16
10.11,8.31,0.15,444765727,439794000,4997000,16
2.89,2.29,0.05,147890694,145784000,2010000,16
9.45,7.43,0.17,505678440,501481000,3995000,17
10.61,8.35,0.19,565585237,558582000,7007000,17
17.06,14,0.26,762093820,755063000,7000000,17
10.67,8.4,0.19,564695362,562737000,2002000,17
9.63,7.67,0.17,489453094,486328000,3002000,17
10.64,8.38,0.19,563005715,558975000,4006000,17
10.51,8.42,0.18,518169345,510209000,7987000,17
10.06,8.02,0.17,509594210,503524000,5994000,17
9.58,7.57,0.17,501316420,499302000,2001000,17
10.73,8.46,0.19,565221560,559226000,6002000,17
11.92,9.68,0.19,555911503,546808000,8996000,17
10.67,8.4,0.19,563458264,559458000,4003000,17
10.77,8.49,0.19,565971700,554969000,10999000,17
2.09,1.66,0.04,106628456,100592000,6035000,17
9.63,7.6,0.17,503323331,500335000,3002000,17
10.74,8.45,0.19,565484351,559438000,5993000,17
11.38,9.27,0.18,523123613,518040000,5000000,17
9.68,7.64,0.17,505568221,503607000,2002000,17
9.61,7.59,0.17,500898781,497764000,2998000,17
10.84,8.91,0.16,476431873,468422000,8007000,17
2.96,2.3,0.05,160532959,3242000,6485000,18
3.09,2.42,0.05,131694713,124571000,7032000,18
4.73,3.71,0.07,219562718,212527000,6984000,18
8.64,6.96,0.14,416490042,413418000,3003000,18
13.83,11.09,0.22,657222629,526156000,131039000,18
9.63,7.67,0.15,434534837,306674000,127864000,18
2.25,1.81,0.04,109925020,105911000,3996000,18
5.16,4.07,0.08,242282730,240127000,2001000,18
9.11,7.25,0.14,424584898,421507000,3003000,18
3.65,2.9,0.06,184555677,181565000,2992000,18
4.6,3.59,0.07,218244728,213311000,4983000,18
4.67,3.64,0.07,220271003,213254000,7008000,18
2.97,2.37,0.05,146263868,143267000,3005000,18
4.42,3.54,0.07,217881016,216940000,1004000,18
3.64,2.89,0.06,183020910,178054000,4973000,18
4.56,3.55,0.07,215734635,208747000,6991000,18
3.39,2.72,0.06,164753219,162724000,1996000,18
4.94,3.84,0.08,236928073,228935000,7997000,18
10.3,8.19,0.16,470350947,318203000,152097000,18
4.68,3.64,0.07,220584310,215458000,5010000,18
8.71,7.07,0.14,404706430,370886000,31990000,19
2.98,2.35,0.05,153800135,1017000,7873000,19
2.44,1.93,0.04,120632538,81714000,38864000,19
2.53,2.02,0.04,123712826,1029000,8445000,19
2.64,2.13,0.04,122566756,1027000,7936000,19
9.9,8.07,0.15,445488309,375529000,69912000,19
10.33,8.44,0.16,459746575,396639000,63101000,19
2.56,2.06,0.04,121412045,9032000,0,19
2.42,1.91,0.04,120811057,89862000,30952000,19
2.73,2.17,0.05,138182083,109119000,29031000,19
2.56,2.05,0.04,123231819,2004000,6838000,19
2.76,2.21,0.04,130671537,99493000,31154000,19
2.54,2.02,0.04,123567822,1005000,7861000,19
3.4,2.7,0.05,160369982,99588000,60749000,19
3.43,2.73,0.06,162503588,99689000,62804000,19
14.36,11.65,0.22,655578231,589516000,65945000,19
2.44,1.92,0.04,122110786,89066000,33024000,19
1.44,1.13,0.03,76822437,73900000,2956000,19
2.55,2.03,0.04,123556791,88680000,34874000,19
2.63,2.13,0.04,121873198,1020000,7968000,19
0.78,0.6,0.02,45348336,42092000,3006000,20
0.32,0.24,0.01,21044645,20045000,1002000,20
0.75,0.58,0.01,43676726,40683000,2976000,20
0.05,0.04,0,2144395,1085000,1085000,20
0.68,0.53,0.01,38004707,36021000,2001000,20
0.6,0.46,0.01,35236670,31380000,3922000,20
0.38,0.28,0.01,25112505,23113000,2009000,20
0.59,0.45,0.01,37083001,35158000,1953000,20
0.71,0.55,0.01,38743561,38751000,0,20
0.03,0.03,0,2142798,1099000,1099000,20
0.79,0.63,0.02,43133394,41136000,2006000,20
0.76,0.6,0.01,41797367,40776000,1019000,20
0.76,0.59,0.01,43182362,41181000,2008000,20
0.83,0.67,0.01,40358847,35277000,5039000,20
0.43,0.32,0.01,26144234,22266000,3872000,20
0.65,0.52,0.01,32513114,30416000,2027000,20
0.8,0.63,0.01,42814831,37618000,5083000,20
0.4,0.31,0.01,23278506,20400000,2914000,20
0.77,0.6,0.01,43441553,41444000,2021000,20
0.76,0.59,0.01,41432434,40371000,1009000,20
0.08,0.06,0,5726871,3303000,2202000,21
0.28,0.2,0.01,19254266,9109000,10121000,21
4.17,3.33,0.07,211990578,209850000,1998000,21
4.84,3.89,0.08,239041166,238049000,1000000,21
0.11,0.08,0,6912717,6931000,0,21
14.12,11.32,0.24,699023274,697953000,999000,21
0.08,0.06,0,5336316,3574000,1787000,21
3.85,3.08,0.07,193630207,192566000,997000,21
0.3,0.23,0.01,17940264,8431000,9485000,21
4.21,3.36,0.07,211965130,210856000,999000,21
0.43,0.33,0.01,24883041,17177000,7634000,21
3.13,2.49,0.05,159176603,158191000,1001000,21
0.08,0.06,0,4852310,3245000,1622000,21
0.22,0.16,0,14656036,10464000,4185000,21
0.11,0.09,0,6945767,4954000,1981000,21
0.25,0.19,0.01,15902215,14985000,936000,21
0.1,0.07,0,5848791,2934000,2934000,21
4.58,3.65,0.08,231588364,229600000,2005000,21
4.31,3.45,0.07,213414207,212379000,1001000,21
0.65,0.5,0.01,34699836,29636000,4939000,21
0.25,0.18,0.01,16756512,13599000,2914000,22
0.7,0.58,0.01,30508520,29373000,1012000,22
0.28,0.21,0.01,17473485,13615000,3890000,22
0.68,0.54,0.01,35068976,31049000,4006000,22
0.64,0.51,0.01,34449904,32444000,1966000,22
0.27,0.21,0,13826736,12865000,989000,22
1.21,0.94,0.02,65318183,56427000,8909000,22
0.26,0.2,0.01,14449656,12304000,2050000,22
0.64,0.5,0.01,37622580,34531000,3046000,22
0.29,0.22,0.01,16512022,13591000,2912000,22
0.88,0.68,0.02,49439525,46394000,3025000,22
0.66,0.52,0.01,35388142,33380000,2023000,22
0.28,0.22,0,14180610,12306000,1893000,22
0.25,0.19,0.01,16069789,14060000,2008000,22
0.66,0.5,0.01,38183375,36100000,2005000,22
0.25,0.19,0.01,15171855,14160000,1011000,22
0.27,0.2,0.01,15978209,12984000,2996000,22
0.3,0.22,0.01,19140371,18154000,1008000,22
0.64,0.49,0.01,38431118,34511000,3944000,22
0.65,0.5,0.01,36880921,33923000,2993000,22
3.35,2.68,0.06,163860779,157581000,5984000,23
1.61,1.25,0.03,86804841,74899000,11826000,23
3.2,2.59,0.05,151109090,144073000,7003000,23
1.4,1.11,0.02,71727161,66707000,4978000,23
1.81,1.45,0.03,85496437,78563000,6961000,23
1.48,1.15,0.03,80626615,75533000,4969000,23
1.71,1.36,0.03,83677711,68454000,15100000,23
3.24,2.58,0.06,163417455,157404000,6015000,23
3.2,2.6,0.05,149457744,143347000,5972000,23
3.26,2.64,0.05,153900746,141840000,12071000,23
1.42,1.11,0.03,76433175,72398000,4022000,23
3.35,2.68,0.06,165582825,159567000,5983000,23
1.64,1.29,0.03,86156200,81113000,5006000,23
1.71,1.35,0.03,86076405,79042000,7003000,23
3.35,2.72,0.05,157082051,148051000,9003000,23
1.49,1.17,0.03,75818690,67985000,7882000,23
1.4,1.08,0.03,75468149,73386000,2010000,23
1.46,1.14,0.03,80071243,71041000,9005000,23
1.56,1.23,0.03,80998289,73989000,6999000,23
3.3,2.68,0.05,153498942,145410000,7967000,23
4.19,3.43,0.06,190033474,176534000,13039000,24
1.35,1.07,0.02,67121539,61106000,6010000,24
1.55,1.21,0.03,80111947,74132000,6010000,24
2.97,2.39,0.05,142741186,136846000,5949000,24
1.31,1.04,0.02,65841700,60767000,5063000,24
1.35,1.07,0.02,67847679,59870000,7982000,24
1.41,1.12,0.02,70798868,56627000,14156000,24
1.67,1.3,0.03,88260361,78131000,10016000,24
1.5,1.18,0.03,77467682,70572000,6957000,24
2.16,1.71,0.04,107895366,99942000,7995000,24
1.34,1.06,0.02,68411528,60359000,8047000,24
1.59,1.25,0.03,82035049,70006000,12001000,24
1.41,1.11,0.03,73636273,63830000,9820000,24
3.31,2.65,0.05,159993082,154980000,4999000,24
1.42,1.12,0.02,72704102,65736000,6972000,24
1.27,1.01,0.02,65442478,61472000,3965000,24
1.36,1.08,0.02,68006701,65032000,2956000,24
1.57,1.24,0.03,80048620,67875000,12156000,24
1.57,1.24,0.03,78175296,71141000,7013000,24
1.81,1.42,0.03,92565573,81616000,10948000,24
1.5,1.19,0.03,78055832,71831000,5903000,25
1.83,1.44,0.03,94889232,85037000,9888000,25
2.28,1.91,0.03,86629612,81299000,5018000,25
1.62,1.27,0.03,85498631,75550000,9940000,25
1.72,1.36,0.03,88217914,83180000,5010000,25
1.74,1.36,0.03,92536481,79565000,12929000,25
1.7,1.33,0.03,90026861,83003000,6916000,25
1.58,1.26,0.03,79374218,75375000,4020000,25
1.81,1.43,0.03,93356770,80501000,12920000,25
1.64,1.29,0.03,85504697,76424000,9050000,25
1.65,1.32,0.03,80260904,75135000,5009000,25
1.64,1.28,0.03,87930140,81938000,5995000,25
1.65,1.31,0.03,83778694,81721000,2017000,25
3.35,2.71,0.05,157868747,150830000,6992000,25
1.61,1.28,0.03,80289928,73269000,7025000,25
1.64,1.3,0.03,81438398,73351000,8038000,25
1.51,1.17,0.03,81492670,74374000,7035000,25
3.65,2.96,0.06,169816874,162748000,7032000,25
3.37,2.7,0.06,161750482,155754000,5990000,25
1.92,1.52,0.03,96016145,87005000,9000000,25
3.35,2.69,0.06,164447058,158176000,6006000,26
2.93,2.36,0.05,141628933,138592000,3012000,26
1.22,1,0.02,55154429,51117000,4009000,26
1.41,1.12,0.02,71610960,65503000,6046000,26
2.08,1.64,0.04,104945499,101944000,2998000,26
2.98,2.4,0.05,145431479,138481000,6973000,26
2.98,2.41,0.05,141632379,138554000,2990000,26
1.49,1.2,0.02,70517015,62465000,8060000,26
