file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1086590.exe ,  2.93,  2.34,  0.00,  0.05,  0.00,  148618882,  144505000,    3959000
1573990.exe ,  7.62,  6.13,  0.00,  0.12,  0.00,  344702122,  203638000,  140750000
2703189.exe ,  7.92,  6.37,  0.00,  0.12,  0.00,  358616827,  211707000,  146797000
3384818.exe , 10.04,  8.10,  0.00,  0.16,  0.00,  478516704,  268722000,  209783000
4186402.exe ,  5.85,  4.74,  0.00,  0.09,  0.00,  273967867,  149976000,  123980000
4374179.exe ,  8.39,  6.73,  0.00,  0.13,  0.00,  383860618,  241911000,  141947000
4502274.exe ,  4.35,  3.56,  0.00,  0.07,  0.00,  197402056,  196411000,    1002000
4955200.exe ,  8.12,  6.59,  0.00,  0.12,  0.00,  352507507,  215148000,  137094000
5156250.exe ,  7.68,  6.15,  0.00,  0.12,  0.00,  351486920,  206583000,  144708000
5481495.exe ,  2.70,  2.19,  0.00,  0.04,  0.00,  128732804,  126764000,    1996000
5599936.exe ,  8.13,  6.58,  0.00,  0.12,  0.00,  358326829,  214100000,  144067000
5696434.exe ,  6.96,  5.64,  0.00,  0.11,  0.00,  323022320,  187035000,  136025000
5818310.exe ,  4.33,  3.54,  0.00,  0.07,  0.00,  197154655,  195158000,    2001000
5824854.exe ,  2.99,  2.35,  0.00,  0.05,  0.00,  155956679,    1853000,    7276000
5867753.exe ,  3.33,  2.69,  0.00,  0.05,  0.00,  159770005,  158796000,     998000
5926702.exe ,  4.46,  3.62,  0.00,  0.07,  0.00,  203533655,   72179000,  131325000
5980254.exe ,  7.95,  6.39,  0.00,  0.12,  0.00,  358676392,  213670000,  144776000
7309424.exe ,  3.43,  2.78,  0.00,  0.05,  0.00,  159954538,  157807000,    1997000
8032489.exe ,  2.87,  2.31,  0.00,  0.05,  0.00,  139570825,  138587000,     997000
8576029.exe ,  6.44,  5.23,  0.00,  0.10,  0.00,  296464933,  159247000,  137212000
