file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
145020.exe  ,  4.91,  3.84,  0.00,  0.09,  0.00,  262994302,   95202000,   11140000
2209419.exe ,  4.48,  3.55,  0.00,  0.08,  0.00,  225205374,   84481000,   22338000
2536350.exe ,  4.43,  3.53,  0.00,  0.07,  0.00,  219054184,   85969000,   15060000
2547962.exe ,  3.38,  2.65,  0.00,  0.06,  0.00,  174602069,  169608000,    4988000
3902259.exe ,  6.36,  5.09,  0.00,  0.11,  0.00,  311127872,  179824000,   12055000
3969157.exe ,  7.91,  6.32,  0.00,  0.13,  0.00,  388977872,  256987000,   13868000
4245198.exe ,  4.47,  3.53,  0.00,  0.08,  0.00,  228882666,   94426000,   16072000
438014.exe  ,  6.93,  5.55,  0.00,  0.11,  0.00,  335530451,  205634000,   11535000
4757111.exe ,  4.36,  3.46,  0.00,  0.07,  0.00,  217838743,   91371000,    8032000
4873112.exe ,  3.76,  2.95,  0.00,  0.07,  0.00,  192051919,  180018000,   12001000
5401467.exe ,  3.76,  2.94,  0.00,  0.07,  0.00,  194138574,  184142000,   10007000
5682441.exe ,  7.08,  5.65,  0.00,  0.12,  0.00,  340845631,  325750000,   15034000
5949121.exe ,  4.31,  3.42,  0.00,  0.07,  0.00,  215420399,   86386000,   10922000
6306969.exe ,  4.55,  3.62,  0.00,  0.08,  0.00,  226903845,   96417000,   14208000
6925989.exe ,  6.25,  5.00,  0.00,  0.10,  0.00,  304858751,  176613000,    9031000
7241259.exe ,  3.93,  3.09,  0.00,  0.07,  0.00,  198234801,  188186000,   10009000
7382941.exe ,  4.06,  3.24,  0.00,  0.07,  0.00,  203628398,   78056000,    6988000
7511176.exe ,  4.51,  3.56,  0.00,  0.08,  0.00,  227484733,   99623000,    9549000
8157367.exe ,  4.77,  3.78,  0.00,  0.08,  0.00,  237223344,  103233000,   17038000
8686515.exe ,  4.42,  3.50,  0.00,  0.08,  0.00,  221161035,   92534000,   10058000
