@relation problema-weka.filters.unsupervised.attribute.Remove-R1-5

@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
257553271,128991000,9356000,4
133042900,122965000,9997000,4
157795631,148771000,8986000,4
304311015,176487000,10027000,4
334606158,199805000,16922000,4
220819783,85804000,16961000,4
215635327,207480000,7980000,4
217077600,83945000,14990000,4
224321724,90169000,15654000,4
271995112,142286000,11022000,4
220661084,90351000,10039000,4
304201328,175147000,10008000,4
260542587,129135000,13013000,4
282764350,141389000,22059000,4
224025152,95624000,10065000,4
262994302,95202000,11140000,5
225205374,84481000,22338000,5
219054184,85969000,15060000,5
174602069,169608000,4988000,5
311127872,179824000,12055000,5
388977872,256987000,13868000,5
228882666,94426000,16072000,5
335530451,205634000,11535000,5
217838743,91371000,8032000,5
192051919,180018000,12001000,5
194138574,184142000,10007000,5
340845631,325750000,15034000,5
215420399,86386000,10922000,5
226903845,96417000,14208000,5
304858751,176613000,9031000,5
198234801,188186000,10009000,5
203628398,78056000,6988000,5
227484733,99623000,9549000,5
237223344,103233000,17038000,5
221161035,92534000,10058000,5
263738329,98103000,14159000,6
91529497,87456000,4020000,6
336153324,326114000,10003000,6
269504288,267482000,2003000,6
86389490,81263000,5016000,6
448557888,431489000,16979000,6
564493631,544419000,20015000,6
431427082,407409000,23965000,6
259315149,254302000,5005000,6
440501872,305606000,16348000,6
151810089,147791000,3994000,6
261856175,252769000,8991000,6
322875401,318711000,3996000,6
163577651,155539000,8027000,6
380599748,364611000,15982000,6
124500493,118487000,6024000,6
128030180,118020000,10001000,6
448324067,427311000,21015000,6
337374458,325357000,12013000,6
91601848,82592000,9065000,6
148387975,147184000,1001000,7
345744565,208759000,136842000,7
359340780,213144000,146099000,7
481579736,278745000,202815000,7
278590999,151319000,127269000,7
381689475,242670000,138811000,7
199899308,198916000,999000,7
353481669,211503000,141667000,7
347865636,207765000,139841000,7
128816597,126814000,1997000,7
359439715,216514000,142679000,7
322829580,196512000,126329000,7
196701823,194699000,2007000,7
163239248,2197000,7338000,7
158227427,157220000,1001000,7
207433023,69143000,138286000,7
358418104,214503000,143667000,7
161806707,158792000,2996000,7
139602719,137630000,1994000,7
292972481,153447000,139497000,7
230624918,216205000,14013000,8
307004425,246091000,60775000,8
118825766,110787000,7984000,8
185282950,175152000,10008000,8
159334979,143403000,15933000,8
182501858,172564000,9974000,8
199826231,183818000,15984000,8
191303615,182291000,8965000,8
504575745,448552000,55944000,8
182968186,169010000,14000000,8
270214445,215373000,54840000,8
288651416,276596000,12025000,8
150812877,140761000,9983000,8
354703760,283574000,71144000,8
158990342,145995000,12999000,8
224704695,213695000,10984000,8
269633588,246582000,23054000,8
511486405,449321000,62044000,8
424957235,376919000,47989000,8
153852394,142853000,10988000,8
58204389,55939000,1997000,9
24623675,19522000,5137000,9
19028208,16070000,3013000,9
5039813,2940000,1960000,9
16007390,15979000,0,9
5363240,3623000,1811000,9
61084926,59136000,2004000,9
60043474,59094000,1001000,9
25320994,22393000,2920000,9
5085691,4046000,1011000,9
28942726,24792000,4132000,9
21635865,17689000,3930000,9
18270587,17250000,1014000,9
6311671,4227000,2113000,9
29562080,25629000,3942000,9
25864919,23015000,2876000,9
55975551,53024000,2942000,9
21576776,17501000,4118000,9
20574481,17650000,2941000,9
19287361,18280000,1015000,9
61355341,50044000,11009000,10
124870207,119840000,4993000,10
64068478,58062000,5904000,10
149811446,144675000,4988000,10
109422767,100353000,9031000,10
92481135,81561000,10941000,10
87312318,78270000,9031000,10
94947364,86071000,8903000,10
158205210,151081000,7003000,10
156119349,142021000,14101000,10
135594916,131557000,3986000,10
123917682,117869000,6044000,10
95972177,85970000,9996000,10
95185986,81191000,14033000,10
157854227,150760000,6988000,10
160121485,148076000,12006000,10
182861686,173828000,8991000,10
61001476,48942000,11986000,10
124076836,115966000,7997000,10
100709424,92653000,8056000,10
62488378,62175000,0,11
68386585,64483000,3968000,11
522295595,521262000,998000,11
61276897,60270000,988000,11
94388323,91412000,2980000,11
60902081,57972000,2947000,11
68581247,67578000,993000,11
5120344,5164000,0,11
61734558,60760000,996000,11
94690535,92777000,1995000,11
64216214,61268000,3013000,11
95041878,94076000,1000000,11
346970440,177475000,169499000,11
61249292,59301000,2010000,11
75885809,73942000,1998000,11
65035773,63044000,2001000,11
64105432,62111000,2003000,11
99946765,98991000,1010000,11
369600390,367610000,2003000,11
67869269,66917000,1013000,11
45982691,38764000,6957000,12
49168756,40159000,9035000,12
68609574,64651000,3978000,12
121967031,117890000,3996000,12
128550657,124557000,4017000,12
51210532,45111000,6014000,12
128599865,122617000,5981000,12
301083122,284051000,17003000,12
87816309,84776000,3027000,12
124525202,122532000,1992000,12
43433300,40406000,3030000,12
40840952,37798000,2984000,12
43253820,40237000,3017000,12
141883228,130868000,10988000,12
131738419,123744000,7983000,12
146237068,139332000,6966000,12
144241095,131117000,13011000,12
134655169,127667000,6981000,12
53061992,46199000,6880000,12
53558243,49381000,4031000,12
40777158,38519000,1975000,13
15686638,14718000,981000,13
12863086,11821000,985000,13
37299706,35303000,2017000,13
15370947,13329000,2050000,13
38082022,36033000,2059000,13
35512840,35542000,0,13
15914512,14097000,1879000,13
36513068,34424000,1967000,13
35364695,34375000,1011000,13
35573778,34536000,1015000,13
36576476,35625000,989000,13
20317017,18302000,2033000,13
34781066,32748000,2046000,13
41571036,39634000,1981000,13
37412739,36416000,1011000,13
36112807,35136000,1003000,13
15321261,14315000,1022000,13
34942974,33944000,1028000,13
36912542,35936000,998000,13
217889277,202465000,15109000,14
195848933,194879000,999000,14
204728627,197690000,7024000,14
149739592,146730000,2994000,14
183407712,170362000,13027000,14
127887152,119814000,8054000,14
148825700,134821000,13878000,14
75030960,61061000,14014000,14
181790980,181813000,0,14
235675645,227637000,8022000,14
244728283,229645000,14976000,14
257878045,241854000,15990000,14
142649356,140627000,1994000,14
67818580,64801000,2990000,14
218612835,202616000,15969000,14
156785408,147803000,8988000,14
141200360,128206000,13020000,14
215150198,205177000,9960000,14
239638428,225649000,13978000,14
185875163,179930000,5997000,14
67886284,64573000,2980000,15
59115401,55167000,3940000,15
175268116,172263000,3004000,15
62663456,58613000,4042000,15
65329507,61311000,4020000,15
190479654,187467000,2991000,15
173074880,168068000,5002000,15
56051570,52011000,4000000,15
239931704,233896000,5997000,15
54136359,50189000,3936000,15
55968233,53957000,1998000,15
70639785,66613000,4037000,15
181332302,177341000,3985000,15
60649300,58624000,2021000,15
63197800,60189000,3009000,15
62358586,56384000,5935000,15
56033557,53038000,3002000,15
62115418,60115000,2003000,15
62004279,59020000,3001000,15
61442564,59474000,1982000,15
137677045,133454000,4013000,16
189117897,186128000,3002000,16
243898013,238893000,4997000,16
160141109,2416000,6442000,16
317396562,314268000,3002000,16
127453657,119526000,7968000,16
239553855,234575000,4990000,16
251519753,244534000,6986000,16
238028914,235020000,3000000,16
243295451,236276000,7008000,16
241311174,236221000,5004000,16
239056711,234032000,5000000,16
204830161,202719000,2007000,16
277359832,151174000,126145000,16
504495951,497403000,6991000,16
135685268,131686000,3990000,16
237590334,233438000,3990000,16
250830205,246827000,4013000,16
444765727,439794000,4997000,16
147890694,145784000,2010000,16
505678440,501481000,3995000,17
565585237,558582000,7007000,17
762093820,755063000,7000000,17
564695362,562737000,2002000,17
489453094,486328000,3002000,17
563005715,558975000,4006000,17
518169345,510209000,7987000,17
509594210,503524000,5994000,17
501316420,499302000,2001000,17
565221560,559226000,6002000,17
555911503,546808000,8996000,17
563458264,559458000,4003000,17
565971700,554969000,10999000,17
106628456,100592000,6035000,17
503323331,500335000,3002000,17
565484351,559438000,5993000,17
523123613,518040000,5000000,17
505568221,503607000,2002000,17
500898781,497764000,2998000,17
476431873,468422000,8007000,17
160532959,3242000,6485000,18
131694713,124571000,7032000,18
219562718,212527000,6984000,18
416490042,413418000,3003000,18
657222629,526156000,131039000,18
434534837,306674000,127864000,18
109925020,105911000,3996000,18
242282730,240127000,2001000,18
424584898,421507000,3003000,18
184555677,181565000,2992000,18
218244728,213311000,4983000,18
220271003,213254000,7008000,18
146263868,143267000,3005000,18
217881016,216940000,1004000,18
183020910,178054000,4973000,18
215734635,208747000,6991000,18
164753219,162724000,1996000,18
236928073,228935000,7997000,18
470350947,318203000,152097000,18
220584310,215458000,5010000,18
404706430,370886000,31990000,19
153800135,1017000,7873000,19
120632538,81714000,38864000,19
123712826,1029000,8445000,19
122566756,1027000,7936000,19
445488309,375529000,69912000,19
459746575,396639000,63101000,19
121412045,9032000,0,19
120811057,89862000,30952000,19
138182083,109119000,29031000,19
123231819,2004000,6838000,19
130671537,99493000,31154000,19
123567822,1005000,7861000,19
160369982,99588000,60749000,19
162503588,99689000,62804000,19
655578231,589516000,65945000,19
122110786,89066000,33024000,19
76822437,73900000,2956000,19
123556791,88680000,34874000,19
121873198,1020000,7968000,19
45348336,42092000,3006000,20
21044645,20045000,1002000,20
43676726,40683000,2976000,20
2144395,1085000,1085000,20
38004707,36021000,2001000,20
35236670,31380000,3922000,20
25112505,23113000,2009000,20
37083001,35158000,1953000,20
38743561,38751000,0,20
2142798,1099000,1099000,20
43133394,41136000,2006000,20
41797367,40776000,1019000,20
43182362,41181000,2008000,20
40358847,35277000,5039000,20
26144234,22266000,3872000,20
32513114,30416000,2027000,20
42814831,37618000,5083000,20
23278506,20400000,2914000,20
43441553,41444000,2021000,20
41432434,40371000,1009000,20
5726871,3303000,2202000,21
19254266,9109000,10121000,21
211990578,209850000,1998000,21
239041166,238049000,1000000,21
6912717,6931000,0,21
699023274,697953000,999000,21
5336316,3574000,1787000,21
193630207,192566000,997000,21
17940264,8431000,9485000,21
211965130,210856000,999000,21
24883041,17177000,7634000,21
159176603,158191000,1001000,21
4852310,3245000,1622000,21
14656036,10464000,4185000,21
6945767,4954000,1981000,21
15902215,14985000,936000,21
5848791,2934000,2934000,21
231588364,229600000,2005000,21
213414207,212379000,1001000,21
34699836,29636000,4939000,21
16756512,13599000,2914000,22
30508520,29373000,1012000,22
17473485,13615000,3890000,22
35068976,31049000,4006000,22
34449904,32444000,1966000,22
13826736,12865000,989000,22
65318183,56427000,8909000,22
14449656,12304000,2050000,22
37622580,34531000,3046000,22
16512022,13591000,2912000,22
49439525,46394000,3025000,22
35388142,33380000,2023000,22
14180610,12306000,1893000,22
16069789,14060000,2008000,22
38183375,36100000,2005000,22
15171855,14160000,1011000,22
15978209,12984000,2996000,22
19140371,18154000,1008000,22
38431118,34511000,3944000,22
36880921,33923000,2993000,22
163860779,157581000,5984000,23
86804841,74899000,11826000,23
151109090,144073000,7003000,23
71727161,66707000,4978000,23
85496437,78563000,6961000,23
80626615,75533000,4969000,23
83677711,68454000,15100000,23
163417455,157404000,6015000,23
149457744,143347000,5972000,23
153900746,141840000,12071000,23
76433175,72398000,4022000,23
165582825,159567000,5983000,23
86156200,81113000,5006000,23
86076405,79042000,7003000,23
157082051,148051000,9003000,23
75818690,67985000,7882000,23
75468149,73386000,2010000,23
80071243,71041000,9005000,23
80998289,73989000,6999000,23
153498942,145410000,7967000,23
190033474,176534000,13039000,24
67121539,61106000,6010000,24
80111947,74132000,6010000,24
142741186,136846000,5949000,24
65841700,60767000,5063000,24
67847679,59870000,7982000,24
70798868,56627000,14156000,24
88260361,78131000,10016000,24
77467682,70572000,6957000,24
107895366,99942000,7995000,24
68411528,60359000,8047000,24
82035049,70006000,12001000,24
73636273,63830000,9820000,24
159993082,154980000,4999000,24
72704102,65736000,6972000,24
65442478,61472000,3965000,24
68006701,65032000,2956000,24
80048620,67875000,12156000,24
78175296,71141000,7013000,24
92565573,81616000,10948000,24
78055832,71831000,5903000,25
94889232,85037000,9888000,25
86629612,81299000,5018000,25
85498631,75550000,9940000,25
88217914,83180000,5010000,25
92536481,79565000,12929000,25
90026861,83003000,6916000,25
79374218,75375000,4020000,25
93356770,80501000,12920000,25
85504697,76424000,9050000,25
80260904,75135000,5009000,25
87930140,81938000,5995000,25
83778694,81721000,2017000,25
157868747,150830000,6992000,25
80289928,73269000,7025000,25
81438398,73351000,8038000,25
81492670,74374000,7035000,25
169816874,162748000,7032000,25
161750482,155754000,5990000,25
96016145,87005000,9000000,25
164447058,158176000,6006000,26
141628933,138592000,3012000,26
55154429,51117000,4009000,26
71610960,65503000,6046000,26
104945499,101944000,2998000,26
145431479,138481000,6973000,26
141632379,138554000,2990000,26
70517015,62465000,8060000,26
63120161,60119000,3005000,26
86319935,76313000,10041000,26
76008041,66978000,8997000,26
85064784,72875000,12145000,26
70403311,62501000,7936000,26
143696247,138657000,4987000,26
72227401,68167000,3951000,26
147622106,138643000,8976000,26
325560811,314491000,10982000,26
64702513,61644000,2982000,26
28334721,22470000,5861000,26
141714418,139712000,1995000,26
240660614,232349000,8012000,27
232744742,224708000,7989000,27
98167710,89161000,9016000,27
234833154,225708000,8948000,27
95312334,90279000,5015000,27
96858567,87860000,8985000,27
100069898,91061000,9006000,27
236843287,227870000,8955000,27
236951408,227947000,8997000,27
94910235,90925000,3996000,27
94850586,86837000,7985000,27
237432108,230381000,7011000,27
237433229,234324000,3004000,27
95943516,86943000,8994000,27
100228658,92185000,8016000,27
235915527,229859000,5996000,27
238476158,233458000,4988000,27
92257181,85253000,7020000,27
95726487,90741000,4985000,27
104723451,96612000,7968000,27
165600742,159823000,1997000,28
219396284,217430000,1994000,28
109322407,107292000,2005000,28
180756141,152624000,28115000,28
273976933,236854000,36977000,28
244840281,207844000,36972000,28
659435323,656383000,2997000,28
171751597,166791000,4993000,28
243692392,218732000,24969000,28
116991792,114860000,1997000,28
304545617,269497000,35064000,28
151720018,149717000,2009000,28
154183426,152191000,2002000,28
160899432,130918000,29981000,28
167047657,142036000,25006000,28
147187092,118135000,29033000,28
158878819,153954000,4966000,28
209740190,184699000,24959000,28
141948379,139031000,2979000,28
639385470,636259000,3001000,28
36229563,28905000,6977000,29
55325688,52308000,3017000,29
46625922,37690000,8926000,29
158893210,106589000,52289000,29
55271874,50280000,5028000,29
24931827,18934000,5979000,29
34719866,25784000,8925000,29
34762072,27032000,7723000,29
67587594,58539000,8929000,29
190971867,99993000,90993000,29
57987637,54002000,4000000,29
129302017,118261000,11024000,29
53372291,44337000,9069000,29
48920435,39917000,8981000,29
56000496,52975000,2998000,29
37241958,32207000,5032000,29
34291543,31261000,3025000,29
59178911,52303000,6907000,29
56699136,49757000,6966000,29
48204201,37399000,10826000,29
564130780,531790000,31987000,30
151047187,142040000,9002000,30
184743995,176773000,7989000,30
142879631,138873000,3996000,30
119105804,112971000,5998000,30
298615045,283612000,14979000,30
186482080,181485000,4985000,30
260957542,254923000,5998000,30
136884740,132867000,3996000,30
253501473,243493000,9979000,30
229997238,198904000,30985000,30
462080346,421966000,39996000,30
250340300,87300000,4013000,30
202595869,196577000,6017000,30
134545007,124549000,9963000,30
203646755,170515000,33100000,30
179524304,171541000,7978000,30
144247794,131205000,13020000,30
382138200,355129000,27009000,30
157374054,147392000,9958000,30
157631881,156368000,995000,31
99721372,98777000,1007000,31
206045609,206032000,0,31
193183329,192145000,1000000,31
166005663,165014000,1000000,31
154054117,153010000,1000000,31
273605930,270503000,2994000,31
22946303,22031000,1001000,31
103223628,96169000,6940000,31
155529844,154538000,997000,31
170446800,169483000,996000,31
170488250,169408000,1002000,31
160992656,159924000,999000,31
166044829,165097000,1000000,31
171108578,170107000,1000000,31
162439123,161446000,1002000,31
165481336,164539000,1003000,31
158800475,158791000,0,31
19858773,18880000,993000,31
17361581,16366000,1022000,31
