@relation problema-weka.filters.unsupervised.attribute.Remove-R2-5

@attribute pkg numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
7.84,345744565,208759000,136842000,7
8.18,359340780,213144000,146099000,7
10.2,481579736,278745000,202815000,7
5.92,278590999,151319000,127269000,7
8.43,381689475,242670000,138811000,7
4.38,199899308,198916000,999000,7
7.98,353481669,211503000,141667000,7
7.78,347865636,207765000,139841000,7
2.73,128816597,126814000,1997000,7
8.04,359439715,216514000,142679000,7
6.93,322829580,196512000,126329000,7
4.27,196701823,194699000,2007000,7
2.96,163239248,2197000,7338000,7
3.36,158227427,157220000,1001000,7
4.42,207433023,69143000,138286000,7
8.18,358418104,214503000,143667000,7
3.41,161806707,158792000,2996000,7
2.89,139602719,137630000,1994000,7
6.51,292972481,153447000,139497000,7
4.67,230624918,216205000,14013000,8
6.62,307004425,246091000,60775000,8
2.45,118825766,110787000,7984000,8
3.83,185282950,175152000,10008000,8
3.38,159334979,143403000,15933000,8
5.18,182501858,172564000,9974000,8
4.2,199826231,183818000,15984000,8
4.1,191303615,182291000,8965000,8
11.26,504575745,448552000,55944000,8
3.81,182968186,169010000,14000000,8
5.8,270214445,215373000,54840000,8
6.04,288651416,276596000,12025000,8
3.22,150812877,140761000,9983000,8
7.45,354703760,283574000,71144000,8
3.36,158990342,145995000,12999000,8
4.93,224704695,213695000,10984000,8
5.8,269633588,246582000,23054000,8
11.1,511486405,449321000,62044000,8
9.18,424957235,376919000,47989000,8
3.22,153852394,142853000,10988000,8
1.08,58204389,55939000,1997000,9
0.41,24623675,19522000,5137000,9
0.3,19028208,16070000,3013000,9
0.08,5039813,2940000,1960000,9
0.29,16007390,15979000,0,9
0.08,5363240,3623000,1811000,9
1.15,61084926,59136000,2004000,9
1.15,60043474,59094000,1001000,9
0.51,25320994,22393000,2920000,9
0.08,5085691,4046000,1011000,9
0.5,28942726,24792000,4132000,9
0.38,21635865,17689000,3930000,9
0.31,18270587,17250000,1014000,9
0.09,6311671,4227000,2113000,9
0.47,29562080,25629000,3942000,9
0.47,25864919,23015000,2876000,9
1.15,55975551,53024000,2942000,9
0.34,21576776,17501000,4118000,9
0.34,20574481,17650000,2941000,9
0.32,19287361,18280000,1015000,9
1.09,61355341,50044000,11009000,10
2.58,124870207,119840000,4993000,10
1.11,64068478,58062000,5904000,10
3,149811446,144675000,4988000,10
2.21,109422767,100353000,9031000,10
2.32,92481135,81561000,10941000,10
1.73,87312318,78270000,9031000,10
1.87,94947364,86071000,8903000,10
3.33,158205210,151081000,7003000,10
3.1,156119349,142021000,14101000,10
2.7,135594916,131557000,3986000,10
2.58,123917682,117869000,6044000,10
1.87,95972177,85970000,9996000,10
1.86,95185986,81191000,14033000,10
3.33,157854227,150760000,6988000,10
3.36,160121485,148076000,12006000,10
3.89,182861686,173828000,8991000,10
1.12,61001476,48942000,11986000,10
2.74,124076836,115966000,7997000,10
1.97,100709424,92653000,8056000,10
1.15,62488378,62175000,0,11
1.3,68386585,64483000,3968000,11
10.63,522295595,521262000,998000,11
1.24,61276897,60270000,988000,11
1.91,94388323,91412000,2980000,11
1.13,60902081,57972000,2947000,11
1.36,68581247,67578000,993000,11
0.08,5120344,5164000,0,11
1.17,61734558,60760000,996000,11
1.97,94690535,92777000,1995000,11
1.2,64216214,61268000,3013000,11
2.05,95041878,94076000,1000000,11
7.61,346970440,177475000,169499000,11
1.16,61249292,59301000,2010000,11
1.53,75885809,73942000,1998000,11
1.3,65035773,63044000,2001000,11
1.3,64105432,62111000,2003000,11
2.02,99946765,98991000,1010000,11
8.14,369600390,367610000,2003000,11
1.24,67869269,66917000,1013000,11
0.8,45982691,38764000,6957000,12
0.92,49168756,40159000,9035000,12
1.22,68609574,64651000,3978000,12
2.65,121967031,117890000,3996000,12
2.58,128550657,124557000,4017000,12
0.87,51210532,45111000,6014000,12
2.7,128599865,122617000,5981000,12
6.33,301083122,284051000,17003000,12
1.73,87816309,84776000,3027000,12
2.61,124525202,122532000,1992000,12
0.79,43433300,40406000,3030000,12
0.77,40840952,37798000,2984000,12
0.72,43253820,40237000,3017000,12
2.82,141883228,130868000,10988000,12
2.51,131738419,123744000,7983000,12
2.93,146237068,139332000,6966000,12
3.12,144241095,131117000,13011000,12
2.83,134655169,127667000,6981000,12
1.01,53061992,46199000,6880000,12
1.04,53558243,49381000,4031000,12
0.67,40777158,38519000,1975000,13
0.27,15686638,14718000,981000,13
0.25,12863086,11821000,985000,13
0.67,37299706,35303000,2017000,13
0.27,15370947,13329000,2050000,13
0.68,38082022,36033000,2059000,13
0.65,35512840,35542000,0,13
0.25,15914512,14097000,1879000,13
0.62,36513068,34424000,1967000,13
0.65,35364695,34375000,1011000,13
0.62,35573778,34536000,1015000,13
0.7,36576476,35625000,989000,13
0.36,20317017,18302000,2033000,13
0.63,34781066,32748000,2046000,13
0.77,41571036,39634000,1981000,13
0.67,37412739,36416000,1011000,13
0.63,36112807,35136000,1003000,13
0.24,15321261,14315000,1022000,13
0.62,34942974,33944000,1028000,13
0.61,36912542,35936000,998000,13
4.25,217889277,202465000,15109000,14
3.82,195848933,194879000,999000,14
4.11,204728627,197690000,7024000,14
2.83,149739592,146730000,2994000,14
3.54,183407712,170362000,13027000,14
2.61,127887152,119814000,8054000,14
3.03,148825700,134821000,13878000,14
1.44,75030960,61061000,14014000,14
3.58,181790980,181813000,0,14
4.77,235675645,227637000,8022000,14
4.9,244728283,229645000,14976000,14
5.36,257878045,241854000,15990000,14
2.67,142649356,140627000,1994000,14
1.26,67818580,64801000,2990000,14
4.52,218612835,202616000,15969000,14
3.23,156785408,147803000,8988000,14
2.95,141200360,128206000,13020000,14
4.36,215150198,205177000,9960000,14
4.82,239638428,225649000,13978000,14
3.63,185875163,179930000,5997000,14
1.26,67886284,64573000,2980000,15
1.17,59115401,55167000,3940000,15
3.6,175268116,172263000,3004000,15
1.24,62663456,58613000,4042000,15
1.26,65329507,61311000,4020000,15
4.06,190479654,187467000,2991000,15
3.61,173074880,168068000,5002000,15
1.08,56051570,52011000,4000000,15
5.09,239931704,233896000,5997000,15
1.06,54136359,50189000,3936000,15
1.09,55968233,53957000,1998000,15
1.35,70639785,66613000,4037000,15
3.84,181332302,177341000,3985000,15
1.21,60649300,58624000,2021000,15
1.21,63197800,60189000,3009000,15
1.23,62358586,56384000,5935000,15
1.06,56033557,53038000,3002000,15
1.2,62115418,60115000,2003000,15
1.2,62004279,59020000,3001000,15
1.14,61442564,59474000,1982000,15
2.96,137677045,133454000,4013000,16
3.71,189117897,186128000,3002000,16
5.36,243898013,238893000,4997000,16
2.89,160141109,2416000,6442000,16
6.25,317396562,314268000,3002000,16
2.46,127453657,119526000,7968000,16
4.68,239553855,234575000,4990000,16
5,251519753,244534000,6986000,16
4.75,238028914,235020000,3000000,16
4.9,243295451,236276000,7008000,16
4.63,241311174,236221000,5004000,16
4.85,239056711,234032000,5000000,16
4.08,204830161,202719000,2007000,16
6.15,277359832,151174000,126145000,16
11.13,504495951,497403000,6991000,16
2.84,135685268,131686000,3990000,16
4.8,237590334,233438000,3990000,16
4.87,250830205,246827000,4013000,16
10.11,444765727,439794000,4997000,16
2.89,147890694,145784000,2010000,16
9.45,505678440,501481000,3995000,17
10.61,565585237,558582000,7007000,17
17.06,762093820,755063000,7000000,17
10.67,564695362,562737000,2002000,17
9.63,489453094,486328000,3002000,17
10.64,563005715,558975000,4006000,17
10.51,518169345,510209000,7987000,17
10.06,509594210,503524000,5994000,17
9.58,501316420,499302000,2001000,17
10.73,565221560,559226000,6002000,17
11.92,555911503,546808000,8996000,17
10.67,563458264,559458000,4003000,17
10.77,565971700,554969000,10999000,17
2.09,106628456,100592000,6035000,17
9.63,503323331,500335000,3002000,17
10.74,565484351,559438000,5993000,17
11.38,523123613,518040000,5000000,17
9.68,505568221,503607000,2002000,17
9.61,500898781,497764000,2998000,17
10.84,476431873,468422000,8007000,17
2.96,160532959,3242000,6485000,18
3.09,131694713,124571000,7032000,18
4.73,219562718,212527000,6984000,18
8.64,416490042,413418000,3003000,18
13.83,657222629,526156000,131039000,18
9.63,434534837,306674000,127864000,18
2.25,109925020,105911000,3996000,18
5.16,242282730,240127000,2001000,18
9.11,424584898,421507000,3003000,18
3.65,184555677,181565000,2992000,18
4.6,218244728,213311000,4983000,18
4.67,220271003,213254000,7008000,18
2.97,146263868,143267000,3005000,18
4.42,217881016,216940000,1004000,18
3.64,183020910,178054000,4973000,18
4.56,215734635,208747000,6991000,18
3.39,164753219,162724000,1996000,18
4.94,236928073,228935000,7997000,18
10.3,470350947,318203000,152097000,18
4.68,220584310,215458000,5010000,18
8.71,404706430,370886000,31990000,19
2.98,153800135,1017000,7873000,19
2.44,120632538,81714000,38864000,19
2.53,123712826,1029000,8445000,19
2.64,122566756,1027000,7936000,19
9.9,445488309,375529000,69912000,19
10.33,459746575,396639000,63101000,19
2.56,121412045,9032000,0,19
2.42,120811057,89862000,30952000,19
2.73,138182083,109119000,29031000,19
2.56,123231819,2004000,6838000,19
2.76,130671537,99493000,31154000,19
2.54,123567822,1005000,7861000,19
3.4,160369982,99588000,60749000,19
3.43,162503588,99689000,62804000,19
14.36,655578231,589516000,65945000,19
2.44,122110786,89066000,33024000,19
1.44,76822437,73900000,2956000,19
2.55,123556791,88680000,34874000,19
2.63,121873198,1020000,7968000,19
0.78,45348336,42092000,3006000,20
0.32,21044645,20045000,1002000,20
0.75,43676726,40683000,2976000,20
0.05,2144395,1085000,1085000,20
0.68,38004707,36021000,2001000,20
0.6,35236670,31380000,3922000,20
0.38,25112505,23113000,2009000,20
0.59,37083001,35158000,1953000,20
0.71,38743561,38751000,0,20
0.03,2142798,1099000,1099000,20
0.79,43133394,41136000,2006000,20
0.76,41797367,40776000,1019000,20
0.76,43182362,41181000,2008000,20
0.83,40358847,35277000,5039000,20
0.43,26144234,22266000,3872000,20
0.65,32513114,30416000,2027000,20
0.8,42814831,37618000,5083000,20
0.4,23278506,20400000,2914000,20
0.77,43441553,41444000,2021000,20
0.76,41432434,40371000,1009000,20
0.08,5726871,3303000,2202000,21
0.28,19254266,9109000,10121000,21
4.17,211990578,209850000,1998000,21
4.84,239041166,238049000,1000000,21
0.11,6912717,6931000,0,21
14.12,699023274,697953000,999000,21
0.08,5336316,3574000,1787000,21
3.85,193630207,192566000,997000,21
0.3,17940264,8431000,9485000,21
4.21,211965130,210856000,999000,21
0.43,24883041,17177000,7634000,21
3.13,159176603,158191000,1001000,21
0.08,4852310,3245000,1622000,21
0.22,14656036,10464000,4185000,21
0.11,6945767,4954000,1981000,21
0.25,15902215,14985000,936000,21
0.1,5848791,2934000,2934000,21
4.58,231588364,229600000,2005000,21
4.31,213414207,212379000,1001000,21
0.65,34699836,29636000,4939000,21
0.25,16756512,13599000,2914000,22
0.7,30508520,29373000,1012000,22
0.28,17473485,13615000,3890000,22
0.68,35068976,31049000,4006000,22
0.64,34449904,32444000,1966000,22
0.27,13826736,12865000,989000,22
1.21,65318183,56427000,8909000,22
0.26,14449656,12304000,2050000,22
0.64,37622580,34531000,3046000,22
0.29,16512022,13591000,2912000,22
0.88,49439525,46394000,3025000,22
0.66,35388142,33380000,2023000,22
0.28,14180610,12306000,1893000,22
0.25,16069789,14060000,2008000,22
0.66,38183375,36100000,2005000,22
0.25,15171855,14160000,1011000,22
0.27,15978209,12984000,2996000,22
0.3,19140371,18154000,1008000,22
0.64,38431118,34511000,3944000,22
0.65,36880921,33923000,2993000,22
3.35,163860779,157581000,5984000,23
1.61,86804841,74899000,11826000,23
3.2,151109090,144073000,7003000,23
1.4,71727161,66707000,4978000,23
1.81,85496437,78563000,6961000,23
1.48,80626615,75533000,4969000,23
1.71,83677711,68454000,15100000,23
3.24,163417455,157404000,6015000,23
3.2,149457744,143347000,5972000,23
3.26,153900746,141840000,12071000,23
1.42,76433175,72398000,4022000,23
3.35,165582825,159567000,5983000,23
1.64,86156200,81113000,5006000,23
1.71,86076405,79042000,7003000,23
3.35,157082051,148051000,9003000,23
1.49,75818690,67985000,7882000,23
1.4,75468149,73386000,2010000,23
1.46,80071243,71041000,9005000,23
1.56,80998289,73989000,6999000,23
3.3,153498942,145410000,7967000,23
4.19,190033474,176534000,13039000,24
1.35,67121539,61106000,6010000,24
1.55,80111947,74132000,6010000,24
2.97,142741186,136846000,5949000,24
1.31,65841700,60767000,5063000,24
1.35,67847679,59870000,7982000,24
1.41,70798868,56627000,14156000,24
1.67,88260361,78131000,10016000,24
1.5,77467682,70572000,6957000,24
2.16,107895366,99942000,7995000,24
1.34,68411528,60359000,8047000,24
1.59,82035049,70006000,12001000,24
1.41,73636273,63830000,9820000,24
3.31,159993082,154980000,4999000,24
1.42,72704102,65736000,6972000,24
1.27,65442478,61472000,3965000,24
1.36,68006701,65032000,2956000,24
1.57,80048620,67875000,12156000,24
1.57,78175296,71141000,7013000,24
1.81,92565573,81616000,10948000,24
1.5,78055832,71831000,5903000,25
1.83,94889232,85037000,9888000,25
2.28,86629612,81299000,5018000,25
1.62,85498631,75550000,9940000,25
1.72,88217914,83180000,5010000,25
1.74,92536481,79565000,12929000,25
1.7,90026861,83003000,6916000,25
1.58,79374218,75375000,4020000,25
1.81,93356770,80501000,12920000,25
1.64,85504697,76424000,9050000,25
1.65,80260904,75135000,5009000,25
1.64,87930140,81938000,5995000,25
1.65,83778694,81721000,2017000,25
3.35,157868747,150830000,6992000,25
1.61,80289928,73269000,7025000,25
1.64,81438398,73351000,8038000,25
1.51,81492670,74374000,7035000,25
3.65,169816874,162748000,7032000,25
3.37,161750482,155754000,5990000,25
1.92,96016145,87005000,9000000,25
3.35,164447058,158176000,6006000,26
2.93,141628933,138592000,3012000,26
1.22,55154429,51117000,4009000,26
1.41,71610960,65503000,6046000,26
2.08,104945499,101944000,2998000,26
2.98,145431479,138481000,6973000,26
2.98,141632379,138554000,2990000,26
1.49,70517015,62465000,8060000,26
1.22,63120161,60119000,3005000,26
1.68,86319935,76313000,10041000,26
1.51,76008041,66978000,8997000,26
1.67,85064784,72875000,12145000,26
1.34,70403311,62501000,7936000,26
3,143696247,138657000,4987000,26
1.36,72227401,68167000,3951000,26
3.1,147622106,138643000,8976000,26
6.7,325560811,314491000,10982000,26
1.41,64702513,61644000,2982000,26
0.51,28334721,22470000,5861000,26
3,141714418,139712000,1995000,26
5.11,240660614,232349000,8012000,27
5.04,232744742,224708000,7989000,27
1.9,98167710,89161000,9016000,27
5.11,234833154,225708000,8948000,27
1.95,95312334,90279000,5015000,27
1.94,96858567,87860000,8985000,27
1.99,100069898,91061000,9006000,27
5.03,236843287,227870000,8955000,27
5.01,236951408,227947000,8997000,27
1.88,94910235,90925000,3996000,27
1.97,94850586,86837000,7985000,27
5.16,237432108,230381000,7011000,27
5.15,237433229,234324000,3004000,27
1.94,95943516,86943000,8994000,27
2.06,100228658,92185000,8016000,27
5.15,235915527,229859000,5996000,27
5.19,238476158,233458000,4988000,27
1.81,92257181,85253000,7020000,27
1.97,95726487,90741000,4985000,27
2.02,104723451,96612000,7968000,27
3.31,165600742,159823000,1997000,28
4.46,219396284,217430000,1994000,28
2.55,109322407,107292000,2005000,28
3.86,180756141,152624000,28115000,28
5.72,273976933,236854000,36977000,28
5.32,244840281,207844000,36972000,28
14.64,659435323,656383000,2997000,28
3.57,171751597,166791000,4993000,28
5.27,243692392,218732000,24969000,28
2.58,116991792,114860000,1997000,28
6.32,304545617,269497000,35064000,28
3.36,151720018,149717000,2009000,28
3.37,154183426,152191000,2002000,28
3.48,160899432,130918000,29981000,28
3.55,167047657,142036000,25006000,28
3.06,147187092,118135000,29033000,28
3.55,158878819,153954000,4966000,28
4.58,209740190,184699000,24959000,28
2.96,141948379,139031000,2979000,28
13.66,639385470,636259000,3001000,28
0.6,36229563,28905000,6977000,29
1.08,55325688,52308000,3017000,29
0.82,46625922,37690000,8926000,29
3.24,158893210,106589000,52289000,29
1.04,55271874,50280000,5028000,29
0.43,24931827,18934000,5979000,29
0.6,34719866,25784000,8925000,29
0.62,34762072,27032000,7723000,29
1.54,67587594,58539000,8929000,29
4.27,190971867,99993000,90993000,29
1.08,57987637,54002000,4000000,29
2.62,129302017,118261000,11024000,29
1.02,53372291,44337000,9069000,29
0.94,48920435,39917000,8981000,29
1.1,56000496,52975000,2998000,29
0.62,37241958,32207000,5032000,29
0.61,34291543,31261000,3025000,29
1.17,59178911,52303000,6907000,29
1.14,56699136,49757000,6966000,29
0.94,48204201,37399000,10826000,29
12.14,564130780,531790000,31987000,30
3.12,151047187,142040000,9002000,30
3.88,184743995,176773000,7989000,30
2.93,142879631,138873000,3996000,30
2.51,119105804,112971000,5998000,30
6.47,298615045,283612000,14979000,30
3.92,186482080,181485000,4985000,30
5.72,260957542,254923000,5998000,30
2.86,136884740,132867000,3996000,30
5.34,253501473,243493000,9979000,30
4.99,229997238,198904000,30985000,30
10.32,462080346,421966000,39996000,30
4.67,250340300,87300000,4013000,30
4.37,202595869,196577000,6017000,30
2.87,134545007,124549000,9963000,30
4.41,203646755,170515000,33100000,30
3.84,179524304,171541000,7978000,30
3.04,144247794,131205000,13020000,30
8.26,382138200,355129000,27009000,30
3.26,157374054,147392000,9958000,30
3.28,157631881,156368000,995000,31
1.87,99721372,98777000,1007000,31
4.47,206045609,206032000,0,31
4.09,193183329,192145000,1000000,31
3.41,166005663,165014000,1000000,31
3.28,154054117,153010000,1000000,31
5.91,273605930,270503000,2994000,31
0.4,22946303,22031000,1001000,31
2.02,103223628,96169000,6940000,31
3.35,155529844,154538000,997000,31
3.43,170446800,169483000,996000,31
3.62,170488250,169408000,1002000,31
3.35,160992656,159924000,999000,31
3.53,166044829,165097000,1000000,31
3.69,171108578,170107000,1000000,31
3.41,162439123,161446000,1002000,31
3.44,165481336,164539000,1003000,31
3.34,158800475,158791000,0,31
0.31,19858773,18880000,993000,31
0.35,17361581,16366000,1022000,31
