file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1749177.exe ,  5.30,  4.25,  0.00,  0.09,  0.00,  261971472,  210502000,   51121000
1817867.exe ,  6.14,  4.93,  0.00,  0.10,  0.00,  303288102,  250241000,   53051000
2766234.exe ,  2.69,  2.14,  0.00,  0.05,  0.00,  133903594,  126800000,    6934000
340754.exe  ,  6.61,  5.35,  0.00,  0.11,  0.00,  314804339,  269916000,   44820000
3588461.exe ,  6.29,  5.02,  0.00,  0.11,  0.00,  312777770,  255795000,   56954000
4159594.exe ,  4.04,  3.26,  0.00,  0.07,  0.00,  192455542,  187433000,    5011000
4650304.exe ,  2.39,  1.90,  0.00,  0.04,  0.00,  122385487,  115385000,    7023000
556438.exe  ,  6.82,  5.56,  0.00,  0.11,  0.00,  314674821,  259532000,   54901000
6096802.exe ,  6.55,  5.28,  0.00,  0.11,  0.00,  315009236,  258979000,   55995000
6116225.exe ,  2.20,  1.74,  0.00,  0.04,  0.00,  113419010,  106292000,    7019000
6387452.exe ,  2.40,  1.90,  0.00,  0.04,  0.00,  122810695,  117892000,    4953000
6489020.exe ,  2.25,  1.79,  0.00,  0.04,  0.00,  114633670,  110618000,    4022000
689377.exe  ,  4.72,  3.77,  0.00,  0.08,  0.00,  237023998,  181285000,   55780000
7137813.exe ,  2.63,  2.10,  0.00,  0.04,  0.00,  129367587,  123332000,    6016000
7156796.exe ,  2.45,  1.95,  0.00,  0.04,  0.00,  122481729,  117487000,    4978000
7169393.exe ,  6.73,  5.47,  0.00,  0.10,  0.00,  308968087,  246719000,   62181000
7718795.exe ,  2.48,  1.98,  0.00,  0.04,  0.00,  123275538,  116249000,    7015000
8269776.exe ,  6.51,  5.25,  0.00,  0.11,  0.00,  312535726,  267443000,   45074000
8634018.exe ,  2.18,  1.74,  0.00,  0.04,  0.00,  109585029,  101631000,    7971000
879858.exe  ,  4.87,  3.94,  0.00,  0.08,  0.00,  231376487,  160485000,   70773000
