file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1943931.exe ,  1.15,  0.90,  0.00,  0.02,  0.00,   62488378,   62175000,          0
2520984.exe ,  1.30,  1.02,  0.00,  0.02,  0.00,   68386585,   64483000,    3968000
2636614.exe , 10.63,  8.54,  0.00,  0.18,  0.00,  522295595,  521262000,     998000
2695910.exe ,  1.24,  1.00,  0.00,  0.02,  0.00,   61276897,   60270000,     988000
3048609.exe ,  1.91,  1.53,  0.00,  0.03,  0.00,   94388323,   91412000,    2980000
3457019.exe ,  1.13,  0.88,  0.00,  0.02,  0.00,   60902081,   57972000,    2947000
363509.exe  ,  1.36,  1.08,  0.00,  0.02,  0.00,   68581247,   67578000,     993000
3666543.exe ,  0.08,  0.05,  0.00,  0.00,  0.00,    5120344,    5164000,          0
4046853.exe ,  1.17,  0.92,  0.00,  0.02,  0.00,   61734558,   60760000,     996000
5075663.exe ,  1.97,  1.59,  0.00,  0.03,  0.00,   94690535,   92777000,    1995000
5104802.exe ,  1.20,  0.94,  0.00,  0.02,  0.00,   64216214,   61268000,    3013000
5409465.exe ,  2.05,  1.67,  0.00,  0.03,  0.00,   95041878,   94076000,    1000000
5878214.exe ,  7.61,  6.09,  0.00,  0.12,  0.00,  346970440,  177475000,  169499000
5920970.exe ,  1.16,  0.92,  0.00,  0.02,  0.00,   61249292,   59301000,    2010000
6123694.exe ,  1.53,  1.22,  0.00,  0.03,  0.00,   75885809,   73942000,    1998000
6227368.exe ,  1.30,  1.04,  0.00,  0.02,  0.00,   65035773,   63044000,    2001000
786190.exe  ,  1.30,  1.04,  0.00,  0.02,  0.00,   64105432,   62111000,    2003000
787752.exe  ,  2.02,  1.62,  0.00,  0.03,  0.00,   99946765,   98991000,    1010000
8000029.exe ,  8.14,  6.65,  0.00,  0.13,  0.00,  369600390,  367610000,    2003000
8557275.exe ,  1.24,  0.97,  0.00,  0.02,  0.00,   67869269,   66917000,    1013000
