@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
3.10,2.50,0.00,0.05,0.00,152367762,130134000,22022000,0
0.65,0.52,0.00,0.01,0.00,33809256,32843000,995000,0
3.21,2.60,0.00,0.05,0.00,151706793,130561000,21090000,0
3.11,2.51,0.00,0.05,0.00,149996486,126999000,22999000,0
3.10,2.52,0.00,0.05,0.00,144822923,116819000,27956000,0
1.74,1.39,0.00,0.03,0.00,89190151,59132000,30067000,0
3.06,2.47,0.00,0.05,0.00,147285695,115445000,31847000,0
3.15,2.54,0.00,0.05,0.00,153329645,125469000,27882000,0
2.96,2.37,0.00,0.05,0.00,148052443,124041000,24007000,0
0.66,0.51,0.00,0.01,0.00,37141107,34097000,3008000,0
4.43,3.78,0.00,0.05,0.00,152367620,118441000,33840000,0
0.63,0.48,0.00,0.01,0.00,36120442,35167000,1004000,0
3.13,2.52,0.00,0.05,0.00,152376631,121305000,31078000,0
3.09,2.51,0.00,0.05,0.00,146401126,118433000,27866000,0
0.69,0.54,0.00,0.01,0.00,37328370,35350000,2020000,0
1.99,1.60,0.00,0.03,0.00,97736447,95734000,1994000,0
0.63,0.48,0.00,0.01,0.00,38396072,34467000,3939000,0
3.15,2.55,0.00,0.05,0.00,151733170,130599000,21096000,0
3.17,2.57,0.00,0.05,0.00,151132876,123122000,28027000,0
3.08,2.49,0.00,0.05,0.00,149910102,125937000,23988000,0
1.46,1.15,0.00,0.03,0.00,81199365,79986000,999000,1
5.42,4.28,0.00,0.10,0.00,287346435,285378000,1995000,1
45.28,37.27,0.00,0.69,0.00,2033317391,2031129000,2000000,1
1.46,1.17,0.00,0.02,0.00,72889718,72875000,0,1
1.22,0.96,0.00,0.02,0.00,65143468,64161000,1002000,1
44.18,36.25,0.00,0.68,0.00,2009560176,2009238000,0,1
1.67,1.33,0.00,0.03,0.00,85800546,84811000,997000,1
1.58,1.26,0.00,0.03,0.00,80368415,78380000,2009000,1
1.46,1.17,0.00,0.03,0.00,73570453,72577000,1008000,1
1.47,1.17,0.00,0.03,0.00,76763006,72868000,3938000,1
2.27,1.82,0.00,0.04,0.00,115007724,113024000,2000000,1
3.35,2.69,0.00,0.06,0.00,166030528,165023000,1000000,1
0.66,0.51,0.00,0.01,0.00,38120843,37126000,1003000,1
2.17,1.75,0.00,0.04,0.00,106893367,105905000,1008000,1
1.85,1.47,0.00,0.03,0.00,95361089,94426000,1004000,1
43.20,35.51,0.00,0.66,0.00,1939557018,1937246000,1999000,1
2.04,1.64,0.00,0.03,0.00,100133468,99146000,1001000,1
1.85,1.47,0.00,0.03,0.00,95292401,93309000,2006000,1
2.04,1.65,0.00,0.03,0.00,98975782,98012000,1000000,1
0.84,0.66,0.00,0.02,0.00,46161352,45212000,1004000,1
1.95,1.55,0.00,0.03,0.00,102574815,98252000,3969000,2
3.45,2.79,0.00,0.06,0.00,166992995,164850000,1998000,2
2.28,1.82,0.00,0.04,0.00,116589533,112618000,4022000,2
4.73,3.88,0.00,0.07,0.00,215807575,209774000,5965000,2
3.38,2.74,0.00,0.05,0.00,160965998,157928000,2998000,2
3.57,2.91,0.00,0.06,0.00,168511559,164555000,3989000,2
