file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1440839.exe ,  2.91,  2.34,  0.00,  0.05,  0.00,  142524290,  135254000,    6961000
1928955.exe ,  4.10,  3.32,  0.00,  0.07,  0.00,  195095699,  187136000,    8005000
209081.exe  ,  4.06,  3.28,  0.00,  0.07,  0.00,  197371586,  193345000,    3986000
2791527.exe ,  5.09,  4.14,  0.00,  0.08,  0.00,  239448121,  235422000,    4007000
3056990.exe ,  4.73,  3.85,  0.00,  0.08,  0.00,  225562052,  222547000,    3007000
3373624.exe ,  3.89,  3.16,  0.00,  0.06,  0.00,  182208152,  178252000,    4005000
3419202.exe ,  4.92,  4.00,  0.00,  0.08,  0.00,  231762724,  230762000,     998000
3713341.exe , 16.64, 13.68,  0.00,  0.25,  0.00,  738048111,  719894000,   17997000
3985474.exe ,  6.28,  5.09,  0.00,  0.10,  0.00,  297339869,  289344000,    8009000
4111853.exe ,  4.67,  3.81,  0.00,  0.07,  0.00,  216759854,  216757000,          0
4456241.exe ,  2.92,  2.37,  0.00,  0.05,  0.00,  138531505,  136594000,    1994000
4839731.exe ,  2.84,  2.29,  0.00,  0.05,  0.00,  137207725,  136207000,    1001000
4976437.exe ,  1.54,  1.24,  0.00,  0.03,  0.00,   76721823,   74715000,    1992000
5221218.exe , 10.13,  8.30,  0.00,  0.16,  0.00,  461166381,  455927000,    4999000
6023868.exe ,  8.40,  6.88,  0.00,  0.13,  0.00,  382879309,  369831000,   12994000
6323073.exe ,  9.97,  8.13,  0.00,  0.16,  0.00,  462464789,  456459000,    5992000
733419.exe  ,  7.07,  5.79,  0.00,  0.11,  0.00,  322428522,  308422000,   13973000
8065224.exe ,  6.41,  5.25,  0.00,  0.10,  0.00,  291404883,  287383000,    4005000
8387568.exe ,  4.81,  3.93,  0.00,  0.08,  0.00,  220899554,  214685000,    6019000
841011.exe  ,  4.55,  3.72,  0.00,  0.07,  0.00,  208893321,  200781000,    7951000
