@relation problema
@attribute 'cpu-cycles' real
@attribute 'instructions' real
@attribute 'cache-references' real
@attribute 'cache-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-misses' real
@attribute 'page-faults' real
@attribute 'branch-loads' real
@attribute 'branch-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-stores' real
@attribute 'LLC-store-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-stores' real
@attribute 'dTLB-store-misses' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
1783600651,2009086852,2342090,288290,211631118,618062,136,211357298,614371,7653973,686183,5610786,1666984,449842,?,184804,?,5111905,67608,5597994,15838,75,23085,530133004,528811000,999000,552904524,1
205267524,134480407,402090,56748,3972134,131852,132,3963831,133646,3475995,203126,1154065,197643,50732,?,22128,?,539869,7387,590663,1743,0,2573,62682932,61394000,1006000,84558648,1
224081075,128673737,448446,66075,3818937,127192,129,3692253,137274,3445607,203288,971339,255250,70821,?,26988,?,1247908,8910,652760,2001,276,3347,67121487,64833000,1964000,86683693,1
204497403,136862908,447667,60041,4047896,134880,133,4037366,136192,3550482,189132,603236,187633,49221,?,21695,?,542458,7207,593393,1752,0,2620,62272681,60992000,999000,83834690,1
109984135,121112058,395601,62594,6657806,174214,128,6129328,148746,2916324,150064,341366,108827,28611,?,12523,?,319489,4975,633558,1534,58,3659,35366468,33102000,2006000,55893298,1
220594788,385249027,718343,191232,84057551,2761118,523,85656628,2740691,113866816,679179,46523814,345814,202290,?,92066,?,103271478,22170,42594660,3750,58,9213,73106864,66410000,6037000,120627430,2
224226572,405769396,574469,139889,78611369,3389663,916,75575466,3656060,98063718,1028820,40397135,276408,209770,?,33466,?,115961117,26437,49730987,3230,0,5886,67819615,64411000,3019000,89468201,2
218083811,384835299,600448,132097,78010844,3347199,914,78046732,3357376,103611019,935866,46349337,248760,204511,?,98891,?,114034107,37570,47255205,8886,0,8065,64093216,61844000,1994000,85125436,2
626856647,1238954161,1147605,154725,258744627,4457590,1001,258679394,4462729,407388987,814042,222557276,791321,328083,?,145707,?,436425992,67318,229079429,14226,91,19261,184056824,181806000,1997000,205530973,2
216483421,402242424,561257,128063,77374947,3517906,525,74693575,3589161,96835522,642576,40991101,248829,191023,?,30487,?,119938971,20273,50264211,2686,0,5017,67015354,65616000,1009000,88909795,2
222629630,403732723,663999,121235,81243204,3402811,1010,79394498,3576298,102712876,654060,41294673,370536,225656,?,86991,?,116192546,38504,51112243,13054,0,12269,68314252,63897000,3993000,90040104,2
644770094,1261309711,1373244,243089,268606901,3183132,1906,268889007,3517220,427046584,1055143,220703276,916744,391365,?,183110,?,411412302,76845,219464318,18336,558,27915,192225919,186016000,6000000,213344846,2
625117903,1257585795,1044185,186976,264025463,4011554,518,260459287,4175032,404218944,793155,212739538,678778,301176,?,74534,?,431483452,40882,227816815,6987,183,13717,186737310,183389000,3006000,208848463,2
222725237,398752715,541722,107734,78802053,3476455,522,75860366,3735520,96916961,644337,40569340,335451,196602,?,31312,?,119651029,22521,50566140,2553,0,5596,66917015,61566000,4965000,88567419,2
828354062,647014144,7726766,2401203,143669365,5237344,5018,143746284,5744481,196964196,9866631,79661199,1535746,5639538,?,477113,?,202256955,2804044,79897398,73107,15841,64461,248275724,234800000,12988000,269421662,2
635854650,1247033191,1105655,187976,263763831,3936412,908,260321897,4233136,405478704,1161737,214292413,881779,316837,?,127008,?,429512171,63103,228049993,10523,421,17175,187409047,178988000,7999000,209412908,2
649096342,1232295912,1442734,245072,266478912,3210650,1905,266632781,3189589,428698026,1119971,228477087,923040,365790,?,159664,?,416454585,80218,215807933,17440,525,24309,194950351,191544000,3008000,216785392,2
214946823,388921893,537474,117159,78631780,3452652,522,76484943,3462644,99497438,633990,41351705,291394,192349,?,29416,?,121818723,20476,49415208,2674,154,6854,65893067,64545000,1008000,87174865,2
632813994,1264585741,1210859,193244,263584547,3894900,1004,260552606,4269351,407970809,801414,214974608,814670,330585,?,132951,?,429095895,67403,230405878,14143,46,21116,187721922,183430000,4009000,208937209,2
641325862,1267583119,1053447,191741,262220944,3847230,910,258324695,4213424,403125355,1239617,211608921,696626,322720,?,78032,?,425745141,49058,227684403,7018,15,12438,188150997,182839000,4995000,210068697,2
631325249,1259834938,1067616,198151,266024952,3616618,909,261522495,3998028,405467386,1236773,213089647,761756,344858,?,78148,?,423466267,46079,226918248,7081,23,13385,188816853,186460000,2004000,210413947,2
621327691,1244601779,1092336,206898,259802377,4240495,518,258505722,4227143,404019692,839733,218026507,758936,300188,?,70226,?,436504550,43737,228450654,6682,571,14732,184677850,179377000,5010000,205822645,2
246869908,392475101,1118774,233002,84441311,2846738,3086,83046562,2698495,118390400,1248264,51796613,464326,285383,?,143562,?,112918838,65708,44026271,14546,518,16762,74351585,69924000,3995000,95866599,2
483503388,489911918,5167043,932961,111580449,2099689,2671,109712589,2494850,151201819,7185744,59482085,824994,4208533,?,278791,?,145816497,1343381,55801681,63281,70,46018,146168524,138756000,6987000,167657280,2
619937277,1214338141,1074040,162341,256574170,4478533,518,256441400,4481687,405670217,734072,224125768,778111,299161,?,98635,?,437857131,49218,229351689,8660,427,14498,184045545,183638000,0,205422318,2
940724195,724414796,4224986,976436,155063839,3638069,3257,155442599,3641370,215276573,4992870,118419765,1444742,2608412,?,501533,?,216260476,3945677,117526162,260630,240,993393,275790974,211068000,64020000,324675942,3
1096065395,1233251219,5944707,922000,249647149,1699354,2666,251950205,1692739,408791371,6855927,229575897,1531909,3938043,?,313472,?,437905718,3065133,230477981,244978,1559,436502,323920721,267621000,55920000,345474199,3
483735830,479342148,5177291,1031457,109461510,2522321,4169,114604322,2535517,163468746,6829455,73104847,1097936,4043505,?,463226,?,141231615,1679283,62833105,42435,37507,48770,143900703,129375000,14040000,165673369,3
1127746575,1259267062,5950280,849181,258687754,2096952,2471,257900365,2092682,404999813,6963503,224572405,1562533,3991286,?,318735,?,406914736,3806948,226266663,262900,725,780041,333577676,274104000,59022000,354939143,3
1133187895,829052757,7726860,2115154,164205535,4069835,5016,158549434,4133138,232391060,9726810,125698833,1723076,5540729,?,492534,?,259351750,4748811,136782701,265606,85121,643361,336435344,268082000,68020000,357241736,3
668164732,997402766,5351944,757751,214453435,1127602,2668,215212993,1137168,340533029,6693306,176044189,1108160,4021092,?,273141,?,336144932,1063497,164337833,51354,434,33350,197132858,189760000,6991000,219179715,3
434012239,447422902,5201027,837487,97969251,943125,2479,102144191,930550,155607743,6229462,75020645,783146,3646851,?,254701,?,164259020,896100,68916328,48008,408,40311,128789557,123246000,5010000,150493267,3
1107406569,1246488592,6207220,970735,257814819,1718739,2862,259052514,1713999,414204458,7670411,229391171,1602901,4030189,?,391312,?,418033072,3191868,225979759,259725,4068,182336,328438618,265954000,61989000,350911469,3
1096973992,1239780425,5945991,906114,258352861,1681777,2472,260099283,1668446,416614417,6744082,228503354,1594984,3892640,?,337908,?,414083867,3345411,222206908,253376,357,390073,324282719,274025000,50004000,345530903,3
401458593,429517168,4826762,718434,92867673,882159,2478,93353939,907763,134620323,6455123,56476853,677679,3949944,?,259515,?,130912364,1020200,55365904,47227,361,29820,116649812,113749000,2013000,139334601,3
425786173,439912595,5226143,831806,95642692,918538,2479,99931476,911995,152954052,6240895,74154308,749931,3627533,?,270652,?,165268678,907165,68698349,50902,323,34690,127992775,122642000,5026000,149990970,3
394723629,415610965,4861642,730595,90792520,904213,2479,91713919,919564,135310441,6565980,57529963,708665,3890440,?,239330,?,131088566,1009528,54752470,47012,17,32571,119824151,115415000,4014000,141485618,3
851805944,661191299,5438080,809574,135119553,1843010,2478,136040012,1860142,204608250,6817882,108656559,1304402,3983142,?,298126,?,204077632,3264773,107932785,258366,134,656298,254435905,199259000,54796000,276451472,3
463794543,572018654,5415371,1038705,111536773,936331,4434,114948688,1019892,159526847,6995841,57239863,759167,3908438,?,279612,?,176396621,986372,84199455,57000,1887,69037,139667094,127217000,12020000,161515323,3
433854071,468768382,5144075,864288,93743410,960546,2479,97912968,947432,148328997,6450750,69614138,742099,3645520,?,254238,?,167413821,876802,71517661,51188,171,35847,131048982,121667000,8975000,151777691,3
1087264655,1257332603,5896277,806614,261956749,1682342,2667,261760610,1675950,415721704,6821590,225380722,1518727,3988467,?,309819,?,412537370,3232370,223157985,254401,35934,192176,320295074,266728000,53145000,343120525,3
427798573,444302941,5128576,849454,98142966,951226,2479,102413685,943816,155117317,6223856,74779546,752621,3606584,?,250202,?,166012296,891065,69855915,51211,51,44070,129137063,123723000,4988000,150210387,3
1118966216,1255578902,5992518,906314,259792153,1705798,2473,260101512,1713655,412741321,7579573,224371519,1620755,3976478,?,312775,?,415279302,3044445,226020801,266108,170,649050,331797657,280470000,50903000,353800965,3
375490131,432126105,4770253,554231,90076690,797133,2476,94275539,780501,144817155,5790818,69721943,680289,3211841,?,228678,?,153985768,706073,65684064,45887,102,21625,113474446,106155000,6944000,135742473,3
832736434,659139230,5572028,915507,135511987,1462532,2478,136679625,1451191,205390362,7205798,111078206,1111191,3771515,?,287924,?,207401103,3651661,107777329,257852,84,613778,246883595,180740000,65905000,268779351,3
480374149,433876332,4672362,1934628,88504147,807310,5315,89981805,815916,128522900,5490176,72290212,1098945,3408255,?,805264,?,128461363,1768891,67022788,373059,28915,131378,146847770,135272000,11022000,197596778,4
704420287,1037700558,4113495,1583572,220226132,923428,3905,217458171,935122,330309740,4618833,183569336,1429099,2615267,?,411619,?,337380143,1405931,186101628,80858,162,125687,209308476,198940000,9996000,230913789,4
630431736,544807086,6038218,2818164,107922723,972457,8677,109835308,1032109,160058268,7810423,102331180,1365278,3781678,?,1207514,?,180333565,2489619,101032398,598518,594,43757,185011538,167584000,17059000,205633252,4
484492250,415067623,4140717,1693390,80697052,1024022,3447,80026020,1085196,114897959,4977310,64444691,734621,3275204,?,234177,?,129924961,1988264,66536346,113938,17,21909,141252828,134833000,5992000,163082094,4
460868039,457740661,3971496,1523664,84350035,835832,2879,82345064,839174,121841112,4991124,66564622,724270,3223339,?,195502,?,135672709,2090205,66473809,104186,95,18659,137479855,129187000,8011000,157205329,4
560424426,437841450,5388676,2213077,90609001,918229,4615,88732023,916227,123372188,6234108,68804570,1198895,3705119,?,672706,?,127989331,2171021,66243002,426487,10,53951,166684966,158362000,7967000,188634930,4
475329117,441163872,4532964,1797296,86983079,753706,3063,85013946,777924,116511371,5398033,61693488,966884,3594863,?,425690,?,130653551,2745295,64113589,104030,48,16730,142393747,133990000,7999000,163047604,4
549825552,445899576,4922727,2083098,91251831,818164,4431,86861432,876457,123149904,5903063,66729753,874437,3592776,?,550027,?,130838118,3096677,64838769,378624,70,30019,161415425,153055000,8002000,184334743,4
716853467,1036837662,4469256,1632682,217055967,1079487,4294,215914584,966716,331867672,4893060,181420660,1370822,2958297,?,379629,?,336998703,1537489,186764778,72261,217,163450,210839345,203397000,7013000,232817644,4
894594324,537678658,8042837,3531544,116535267,1251262,6594,119168675,1206681,162236642,9166931,92957699,1538141,6137647,?,606683,?,159939680,2633369,86711620,177450,425,58747,263888357,245413000,18030000,285712085,4
541139341,483877811,4698593,1868613,92121790,911266,6233,88754691,917833,123427685,6554191,76835038,1300004,3488913,?,598319,?,139133000,2191151,73406065,143248,393,20168,160354967,149947000,10063000,182404169,4
730723267,1037042308,4243834,1557527,214606652,1088316,2867,215809259,1044398,342533717,4681438,190090898,1115978,3164794,?,221408,?,343064768,1972820,182293102,85834,3311,28916,214979499,205579000,8981000,235464930,4
419012944,427387843,3707470,1517497,84468411,661867,4118,82318854,689316,111702295,4426353,66389646,1000431,2632040,?,375708,?,127614570,1565501,65343009,83103,65,99149,125517659,108287000,16888000,147520683,4
527359386,650192725,3988027,1490525,132055165,1081666,5161,124688278,988532,159313723,5002912,92187808,1261626,3053478,?,432576,?,167980964,1933105,95800406,217613,1843,27387,157123185,141897000,14884000,179344343,4
586773029,432812065,5733151,2446912,92751497,1114548,4692,90339598,1103144,123763486,7135320,66073890,1014558,4303332,?,665165,?,122580930,2505878,63642181,460985,118,33991,175283352,163881000,10992000,196267287,4
489668243,460906151,4532273,1946881,95343378,858255,5109,94737725,915208,133008980,5613068,82547494,1007404,3094910,?,575912,?,146537835,1782402,76608328,321477,2120,22437,143877125,129419000,14045000,165549986,4
842777095,1038043196,5158940,2172895,219114264,1276858,4953,218550822,1216060,343688513,6361450,191456131,1351455,3756862,?,411702,?,352549822,1859425,190608455,121684,677,148696,248961754,235504000,13027000,270969262,4
547891441,442075886,5095417,2032158,93047922,938690,4302,88235006,905152,116704953,5865433,65325567,1060313,3452704,?,681836,?,123687017,2051092,64576457,391801,55,115138,162718350,153343000,9020000,184692451,4
829233187,591781535,6996777,3246656,123495635,1341809,9098,129105269,1326191,175323909,8408625,100448072,1710011,5109491,?,618103,?,170069109,2362257,93349004,201117,279320,58840,245536156,222042000,23004000,267759687,4
565622841,458787340,5232287,2316451,92826997,993957,5391,90942481,907038,120717071,6441268,68276372,1073492,3491293,?,745424,?,126876008,1945683,67591884,507118,170,239604,168009210,155572000,12044000,189382128,4
258945045,550859543,1454148,436748,102839704,260599,5184,97002040,255804,130842930,2504131,81148439,666414,380707,?,503625,?,159922446,127727,89392324,16431,28,21786,82163510,65809000,15715000,131265837,5
350938846,627137475,1913701,720443,128873480,595770,8316,129817499,562693,177937403,4424072,107013322,815296,358193,?,741484,?,195797173,241429,106292467,39180,171579,40563,105882885,87373000,18077000,127447044,5
246577438,543210976,975641,338575,106480231,228956,3817,106094044,230346,151757106,1121447,87316921,549661,450697,?,198541,?,165637336,78514,88409668,14632,119,16119,72638531,66411000,5947000,89406585,5
284974495,536388255,1957845,672572,100759033,261646,3887,98149880,274573,141268632,2523822,79465679,632534,2189160,?,220696,?,166503630,124268,84298343,13709,58,16284,82301901,71922000,9989000,103939172,5
549709907,1084670803,1980440,564543,216834805,703911,4786,216312791,709912,342619925,1865006,196911373,1023593,301363,?,308379,?,368214135,85907,201355870,23785,17,28385,163376653,155980000,6999000,185283047,5
686089293,1224363282,2896739,1158855,260145853,1084286,8086,261575034,1097615,400499433,3375403,227599858,1544842,1625995,?,627289,?,402012565,266929,217025380,57327,392848,58309,204769128,193303000,11017000,226003520,5
249996197,491349821,1332652,372990,100695068,231938,4398,105046356,233423,154121074,1084454,85251429,560975,629948,?,335464,?,147776486,144682,74041961,30015,125,27512,74353690,66952000,6995000,97185976,5
524775475,1079869841,1545123,412088,220666363,724927,3533,222846403,725687,350179273,1003339,195569025,1017548,744878,?,210494,?,351879223,103199,190964480,18699,160,30180,157801206,151350000,6013000,179880859,5
236525736,505376563,926964,260767,102339213,222838,4008,101747924,220875,145714932,1026032,79621640,577588,566125,?,245193,?,141487849,140806,71754408,23143,354,35585,71337993,60986000,9997000,93105246,5
308592141,480670919,2715802,861010,100673908,374371,5254,104478686,381866,154633449,2620187,86279114,685626,2775325,?,369225,?,155258550,177822,75029748,43061,43499,36205,92676856,80341000,12051000,114083204,5
315498867,487551083,2932713,881027,93313201,500851,4933,96103812,489679,150046865,2992532,85959716,683925,2590003,?,527716,?,168705410,136884,82533629,38550,96787,174491,95647825,83279000,12040000,115129551,5
639654125,989523064,2575381,958301,175955245,400091,8837,168869195,399469,275363358,7121937,152821560,1150839,2626691,?,1001106,?,321240177,222136,170762587,67295,413,67650,190089919,175853000,13988000,210971027,5
254662171,537014197,1094209,354035,106273662,247890,4202,106375372,245659,157026796,1012288,90401948,613381,347066,?,206199,?,167068364,116746,89871668,22222,132,38571,74085548,67728000,5976000,95916544,5
1063477591,1020224135,2726724,633865,193485526,1296635,5080,195913200,1280410,302374020,1299955,193672113,1357315,439313,?,373150,?,322842539,3314249,189116927,434503,615,1234166,315837206,210625000,104813000,337865449,5
527269238,1075019791,1555535,388590,218330573,772203,3616,216673788,760711,342627135,934925,193217656,952394,268895,?,254079,?,354750194,135149,192585193,26272,560,27053,156915492,146585000,9971000,177635979,5
255526095,460205127,1340060,444119,94972259,224833,4401,100628226,225070,154732291,1035969,87019912,563896,661477,?,289421,?,157787607,114760,74513720,33610,110,27669,74581935,65184000,9025000,95765762,5
251063968,499909407,1314709,396147,95674029,253532,3626,93860395,250228,148279602,1347930,86485331,780166,207675,?,432504,?,168895556,84576,84891205,18729,112,22223,78435980,72091000,5925000,100237041,5
251676167,488089344,1169200,398134,101302004,490434,3621,105827420,492447,153497409,897196,84063133,590447,719308,?,228866,?,148009186,97632,71796345,22463,5111,24972,73944807,65589000,7950000,95060673,5
272159372,520486498,1844975,508861,95157075,260040,5377,92620429,264372,127329620,2098716,85098434,637550,328109,?,398059,?,172347223,97376,92027566,22013,5,24935,81729319,66424000,14871000,103030097,5
246209031,487474589,1255018,398698,98961025,233856,3621,103770008,242835,152718183,860805,86931021,616018,416549,?,211847,?,156675338,99415,76543498,24503,217,25883,75409803,67021000,8002000,98242990,5
383237380,704801623,1591908,646838,145935054,1529043,4945,141686841,1904715,217360515,2613483,120304596,685774,741421,?,200938,?,224048784,67593,107362012,17153,288,24883,115302459,101959000,11995000,164423687,6
305668718,629304324,738361,185390,123752114,1386444,1694,120008475,1323467,193568047,2328653,97504023,528485,355099,?,59496,?,210261577,36450,101433479,5346,106,9820,91856420,84592000,6966000,113184580,6
465325806,764311638,1510587,381593,162260581,4546148,3453,159287609,4973873,217923141,4268926,88494551,618386,924137,?,207902,?,242945897,944082,94563341,19355,69372,36564,138779031,125328000,13034000,159542476,6
919953898,1902117159,1605449,287368,403546237,1686067,1691,402853140,1675655,654084676,3379174,354144511,1303117,547066,?,220776,?,670767463,86218,370250184,15142,7,23826,270452091,266173000,4002000,291668642,6
262625217,563516058,1072502,186059,119707713,1358439,1304,120162125,1645171,162516089,1611226,73525353,492304,289465,?,121651,?,180343842,56718,69466920,12227,85,15334,76918361,69580000,6958000,98165620,6
807839598,964965751,3305168,1528044,204876152,4884838,5801,199029992,5195244,269219581,20264385,107610962,1406356,2269385,?,472156,?,296415217,427938,116753964,45433,97888,58773,239188604,219913000,18992000,259755842,6
1292920177,2245955876,4287520,1583635,480349458,4703767,10092,475531141,4566810,735040469,9270380,385544130,2555964,3502895,?,738724,?,758382893,1162865,384096810,52024,67954,63907,380737190,359418000,20966000,401754822,6
605178782,842899817,3071719,1291678,180254290,3383155,7556,177237453,3319741,245502418,8586656,94762357,1254403,2109766,?,592720,?,250703356,937477,98761095,48106,34656,64965,180042409,160622000,19073000,201765928,6
879684322,1901922561,1413084,243005,400412681,1260462,1105,399683168,1331809,635502450,1649008,335020062,916964,427148,?,101180,?,661299845,56622,340787800,10003,103,19128,262198854,256880000,4997000,283456816,6
1057019326,2079379271,3216502,872514,438635904,2359488,7992,440497668,2319114,687748277,6763212,367463842,2054146,3395790,?,675177,?,693695476,238794,375016122,64791,320424,119173,310759724,286574000,23964000,331242460,6
429453484,875784108,3755807,698848,174025904,923689,3259,178514383,1056150,242910400,4524194,126058577,1007410,2068018,?,224209,?,250186543,119669,111223599,15545,1013,18934,129096102,118845000,9987000,150449510,6
920464825,1878221490,2230529,275486,402815600,2313043,3198,397089379,2206979,620167011,1519416,330005785,1381455,1200690,?,410019,?,630358425,95736,334642288,17635,953,28147,273214322,265822000,7021000,295495028,6
1182019849,2547216053,3630377,669608,574060989,5218672,3260,577056516,5159106,712769623,5150192,380749116,1341597,1164621,?,520171,?,709285215,542895,378411213,33803,1828583,30733,347318648,336967000,9999000,369137471,6
459493633,857230553,2881495,711986,176824802,1286578,4752,178864611,1228732,243191692,6446140,118023231,959090,2751557,?,326152,?,261985134,143084,129574227,36456,738,35409,134450402,124932000,9067000,155923843,6
782668663,1261480452,2379092,727909,249579590,7544603,4676,251349195,7672051,343566334,5695258,174165237,1326900,1371381,?,321897,?,356369388,1460538,174776995,38646,23727,51339,232711545,222296000,10013000,254286314,6
348921847,613880979,3180829,401198,142182686,1763008,3260,143050351,1557210,204338369,2329791,93352339,599233,1837290,?,355641,?,181828106,147155,75303735,23523,494,19414,104699410,97388000,6956000,125600451,6
