file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1578979.exe,2023544445,3514464854,3058744,491480,600204128,5152830,1901,599729269,5155016,1014661927,19620644,703547679,2300233,670946,<not supported>,388372,<not supported>,1015297909,7875226,701486982,2241906,315,707832,594284647,547667000,45972000,641796719
2521075.exe,470002248,1130664415,985006,244072,191487082,802314,3261,187569461,773269,274860915,5588911,169766436,638812,261545,<not supported>,271349,<not supported>,299952577,823622,176887654,6011,1694,9561,141889807,132617000,8974000,163097562
2653834.exe,549249107,1156561786,1437731,243140,184929385,400647,5526,186853086,404405,330661498,7507450,191721256,730149,288403,<not supported>,769501,<not supported>,323496215,1411044,190966976,76409,53,25544,165000024,152675000,11974000,186061311
2665250.exe,472168137,1145548047,914960,158689,202036644,825687,2574,200295515,830653,284591681,5763361,182687867,671942,278845,<not supported>,405957,<not supported>,287137622,712748,189578066,16529,2,10880,141219482,133774000,7040000,163041767
2701337.exe,347736923,823292192,768426,224424,144834271,318921,3601,140501068,327827,193132714,4993592,90770520,457844,1040212,<not supported>,818352,<not supported>,202129338,66183,89797104,10196,72,7987,101992863,96495000,5025000,124080182
3456840.exe,602841791,1416797704,1343858,237902,250798245,1026879,5212,252303223,1010012,333623346,12484872,195151160,705812,276282,<not supported>,718823,<not supported>,323098087,885093,195711165,49470,17,24551,179950448,169703000,9982000,200628466
3551847.exe,615574239,1473733584,1265844,294240,240051176,2144018,2572,239475168,2144815,344851414,5938826,239436523,819880,304879,<not supported>,221150,<not supported>,355080675,589575,240634102,531507,611,46439,179864854,175529000,3989000,201850177
3795140.exe,972433091,1735598533,1598798,302284,264528320,2133206,2378,264616130,2164039,461378829,20218849,350346806,1211217,455553,<not supported>,270271,<not supported>,471897190,4134458,351906233,464263,64,42813,288373237,278055000,10001000,308027624
3930860.exe,437975891,1034476166,831087,188465,196888844,545746,2577,192306291,549565,233359803,5965301,134179058,629505,283752,<not supported>,207052,<not supported>,245414200,745926,138520159,6837,127,10416,127809310,122400000,5016000,148648879
4210829.exe,695789458,1683075488,1164300,197859,278522148,1386994,1963,277739350,1386992,396908747,7306715,263419168,860485,349184,<not supported>,291153,<not supported>,399128555,577914,272442958,416531,253,17681,205000857,197758000,6991000,226215656
4238522.exe,1017842541,1659911849,1653500,273700,269082654,2114684,2963,268843403,2102779,408915577,6657095,291158761,1055701,403847,<not supported>,469157,<not supported>,406182612,3459454,292242596,226767,283,642030,300355755,244102000,56023000,321081832
4371445.exe,1735373322,2728528189,2737928,475809,482269909,2174624,4035,486865927,2167901,926440685,30531417,557531408,1795433,672964,<not supported>,567346,<not supported>,916541523,2759503,550909942,269009,1187,937710,512003291,450567000,61076000,533367566
4526562.exe,1518507211,2603393805,2910841,661555,472868506,2622113,4034,476131593,2639588,805161954,12248389,479328278,1602666,575362,<not supported>,344953,<not supported>,818949738,3797314,471853720,241425,315,830369,451530986,380258000,71048000,472765750
5576815.exe,675636521,1631379127,1344613,382846,259754093,846453,5081,257154107,836473,348852871,5589593,212391882,799618,466877,<not supported>,702172,<not supported>,359270689,949150,215490360,17422,215,15752,198399915,187931000,9996000,220177764
6603653.exe,422325093,975572733,853797,145301,178800931,331180,3847,175703171,339541,252699792,4534929,138758578,585104,388043,<not supported>,788007,<not supported>,243403769,597445,143582970,28062,191,10045,127418943,116927000,9993000,150197654
6623394.exe,841535637,1315541484,1288154,193111,234016381,1629109,2571,234420482,1620582,345164447,6478569,226073074,1045731,378325,<not supported>,436004,<not supported>,337642258,3052543,224766979,223258,43,234389,250928863,200635000,49909000,271620838
6642080.exe,586232957,1399915139,1333311,331921,225985080,2123248,2574,227426470,2107666,343102964,5726447,235451411,783659,299322,<not supported>,213459,<not supported>,352077209,740661,235708260,19452,101,50401,175922709,165638000,9978000,196783843
6658705.exe,441835021,1081842379,849610,149192,191762485,354395,3456,188588147,345797,273624269,4951863,158511787,570200,462228,<not supported>,652878,<not supported>,265923425,1358667,159515977,21497,346,12287,131859936,123427000,8027000,153362841
6940163.exe,1390611678,2353454535,2019107,270417,455508683,2556069,2567,456625992,2546744,722795879,5760188,438433643,1639385,517445,<not supported>,473362,<not supported>,713791791,2949871,436085095,242489,274,1022095,410693052,357378000,53056000,431546526
7055026.exe,510282998,1191017953,992514,177118,220437150,1183751,3652,218052950,1160469,304864201,5427369,194446400,601328,375683,<not supported>,606815,<not supported>,299789865,1094348,197186166,24814,457,13683,152810128,144402000,8022000,174143149
