file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1315752.exe,70754250,90693328,271630,43016,24299330,488813,142,26065056,394138,37847255,171353,1853161,73949,16704,<not supported>,7252,<not supported>,44606089,77566,2132477,584,0,897,20212474,18460000,1085000,67720371
1571671.exe,119446536,129742034,978115,326509,27367513,1034049,2671,27654672,1095900,45493111,2642880,6810543,271355,206227,<not supported>,280274,<not supported>,55243838,120563,5555387,87254,565,18264,38300534,32945000,4991000,60282771
1992683.exe,732715011,2335428749,1133522,135346,495349758,782412,143,494632201,765181,333567087,396563,2553873,664625,176591,<not supported>,78129,<not supported>,337300713,26171,2144062,6152,22,11307,218772472,215483000,2992000,239994356
2696383.exe,819325647,3327383003,1235322,152451,657448060,823280,141,656167165,829260,495378469,412342,2704415,738169,202082,<not supported>,87351,<not supported>,507263706,29018,2352619,6882,270,11031,242378891,241006000,1000000,263878728
2706187.exe,82482023,108389123,308033,48484,22382517,159733,149,23395391,153539,40346289,167475,3796803,128815,37600,<not supported>,13640,<not supported>,44444068,6418,3849114,1024,194,2413,27213730,25971000,998000,48031499
344718.exe,2445333898,7508999068,3157244,358632,1664335599,2749902,137,1663799093,2750040,839802119,927921,9930361,2097464,573841,<not supported>,254183,<not supported>,843029312,82951,9730053,20318,217,32433,722997845,721700000,999000,744222588
3594696.exe,96119912,86362812,341927,51625,24745593,1593634,156,25879704,1576503,39315853,990568,2224810,114013,32625,<not supported>,16041,<not supported>,46731107,99045,2486211,1610,3495,4216,32920462,31619000,988000,53774760
4301671.exe,667561583,2206592315,991398,124236,497978019,742675,137,497048150,714198,340447264,361791,8669011,599897,166343,<not supported>,69825,<not supported>,347544673,22332,8593909,5549,55,10376,197819022,195508000,1994000,219362670
4303820.exe,125845851,138010812,914181,297201,29869123,1214989,2673,27862762,1258179,40645640,2765506,8493500,317643,259974,<not supported>,333183,<not supported>,54789403,174739,5536711,76965,5,15215,40303505,31206000,8776000,61000189
4663650.exe,736563636,2332773586,1149467,140895,494421306,915910,133,493530169,885356,336368686,378318,3070540,672350,181100,<not supported>,76945,<not supported>,342847775,25928,3156689,6390,161,11879,219132358,217870000,999000,240370406
5032811.exe,82690913,75557437,646261,212705,12048887,103779,3578,10651518,103142,18922198,1569073,14379065,321691,106741,<not supported>,593962,<not supported>,24572777,63474,13102216,50289,0,13681,27120110,17547000,9289000,47804780
5108067.exe,543853739,1346445618,820065,105465,491866762,740798,143,490377719,731146,328143454,327563,2187394,506688,126713,<not supported>,57291,<not supported>,338976137,17676,1521123,4557,0,6951,163216301,161903000,1005000,183965232
5372423.exe,66844357,97644651,259069,43346,24996927,427975,148,25802477,382729,35898837,175648,2010223,101777,21132,<not supported>,8902,<not supported>,43911667,10908,1936772,669,0,1011,22599233,21318000,1015000,44337852
5624865.exe,109806001,118667002,723796,162500,27166503,973050,1448,29059678,935994,45666231,1566825,6462415,218199,95413,<not supported>,164346,<not supported>,52029231,140414,6987321,75535,587,15687,34365378,31019000,3001000,54536835
5804862.exe,95050507,85651854,320043,53253,23480330,1521432,159,25039767,1486024,38545115,1023306,2513484,114422,37868,<not supported>,16092,<not supported>,42532562,120457,2522741,1623,72,4088,32107378,30783000,993000,54861985
6470436.exe,63542082,41433286,264776,43312,7430908,107427,138,6984090,111048,9946044,184909,1772068,74258,18671,<not supported>,8343,<not supported>,8933285,6250,1880386,576,0,882,19973487,17760000,1973000,41350176
6627581.exe,73122477,82862032,260677,39749,22335948,901126,163,24255522,753896,37896309,1232623,2669244,145081,47779,<not supported>,10797,<not supported>,46620805,37680,2722003,793,0,1169,24798321,23570000,982000,45697177
713282.exe,795585003,2485506237,1167274,140633,497618893,773477,137,497736876,782353,334435383,366428,2348508,704861,186237,<not supported>,84362,<not supported>,336576812,30403,2491984,6967,75,12062,233496997,231151000,2001000,253809504
835034.exe,735298716,2324843856,1124554,132376,494374313,777441,143,494269507,753241,333198815,358018,2154598,657032,174882,<not supported>,77478,<not supported>,338818386,26896,2084276,6167,360,12381,218201370,215979000,1999000,238967774
907195.exe,205748807,181009307,858966,133425,51620770,4710421,3135,48878743,4348953,47562603,1789589,26531247,343749,237748,<not supported>,392046,<not supported>,47225428,127826,31409206,36615,165,9079,63055684,53579000,9098000,85239892
