file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1499617.exe,824605190,848993738,9676247,3451449,158720496,2757425,8142,160589386,2714826,276002124,10905743,134501481,1502014,7827658,<not supported>,853152,<not supported>,272666695,1523885,126024456,45245,218,88345,242279306,224571000,17043000,292585009
193506.exe,1097915711,1194131143,12820975,2914191,198138689,4023435,4825,203570134,3993390,343112680,20431293,200540303,1299402,10754099,<not supported>,842456,<not supported>,332550187,2618443,198283100,3405165,81,679090,326315814,244945000,80981000,348059732
202900.exe,417798474,565224755,4944458,1381595,77703239,2711385,4427,81112899,2725961,150985278,6069402,91136693,514296,3850371,<not supported>,133495,<not supported>,166996411,215781,92012258,850465,0,43254,125602829,115163000,10014000,147153979
2387311.exe,665538394,1015462968,7833960,1976907,168074808,2948522,5996,173212936,2978386,254843955,9928178,117276076,817049,6157687,<not supported>,842486,<not supported>,248853267,381254,118597654,1011934,51,47213,198635002,186284000,12018000,219163661
2897120.exe,563962169,818625366,6130193,1627526,138514636,2526625,7358,138300138,2533440,243067140,7933072,123497373,760417,4814441,<not supported>,544066,<not supported>,235901467,318427,118797225,887996,9,58175,169322336,157791000,11055000,191049882
3647296.exe,588554575,784897496,12184999,2493099,129936508,613999,4234,128625838,608710,227582986,19551119,104737165,727515,10741718,<not supported>,1008119,<not supported>,231698607,339768,101032799,3536783,176,13936,172756077,163469000,8970000,194578815
4154710.exe,712103000,886872096,8069885,2806278,155183102,2717115,9902,152535369,2659034,264112985,10141190,134543569,874815,6336979,<not supported>,1282233,<not supported>,268343014,3536703,130329251,96520,302,75459,210312105,189949000,19994000,231702457
481529.exe,722034920,1011561623,5740991,1605429,202250853,5925013,4768,205966736,5881721,297468263,6207988,148326604,962423,2975434,<not supported>,1515268,<not supported>,284709630,997538,146442627,1141950,3249,85286,205546960,194169000,11009000,227715299
5183347.exe,1869901859,2248960093,19065465,5140081,429726540,4296421,6785,426980613,4382225,750982678,35367918,426045070,2326853,15791630,<not supported>,1080555,<not supported>,767602995,7780411,431878199,10379107,119,657333,550103909,479690000,69954000,572593449
6322295.exe,642306538,1007418170,6640076,1613288,156909227,3899331,6656,156846524,3884471,284783791,8479698,146454415,1190641,5213607,<not supported>,505465,<not supported>,285656693,404692,145257143,886174,1094,145751,192065163,177661000,13973000,214031331
6322717.exe,976296227,896224616,12544545,2487977,157401146,1122924,4626,163585525,1139163,286378070,21434314,145514627,1151246,10225825,<not supported>,904064,<not supported>,276401354,2765046,143523381,3683351,3135,507165,289194409,232832000,55959000,311143368
6623355.exe,1027710516,1311951197,7545531,2070062,223492504,3794134,5374,222750329,3775952,368873836,9317815,237475548,1158890,5746614,<not supported>,899299,<not supported>,369629877,2656945,235613258,203474,767,41361,300542387,285228000,14959000,321781854
6645661.exe,534769201,866549226,5238296,1324130,142313858,2948866,4425,142437408,2899109,228885927,6739581,122644345,699298,3768983,<not supported>,811874,<not supported>,241510390,231368,126170657,998166,132,14994,159929817,146615000,12965000,181298841
7298136.exe,1303360497,1231258650,12764362,3884993,214108358,1315670,9351,209261759,1299796,344540121,17763193,185776558,1776713,8866804,<not supported>,1635957,<not supported>,355169375,5164452,192765575,1700057,3763,628330,382524782,308306000,73833000,402883080
7372279.exe,569530125,846453329,5544835,1448732,141830936,2927740,6777,146414663,2966552,249251442,6844254,125961886,705000,4008400,<not supported>,813907,<not supported>,237735772,331362,125390055,903026,137,43267,169703359,159367000,10023000,189826525
7372799.exe,813610336,1250599385,5514907,1287489,178743975,4290939,4236,178993001,4289935,398566013,6342849,234519228,1217501,3853960,<not supported>,461613,<not supported>,402621213,216772,230823540,897408,383,80706,239646927,234343000,5007000,260673598
7629352.exe,966650659,1386563362,8982726,2913710,185773351,3052895,11072,185053643,3054973,434626808,11483994,246489201,1221436,7006412,<not supported>,924142,<not supported>,447234824,386376,247983463,1173927,2735,57126,283578805,259209000,24019000,304580280
8183565.exe,1756555800,2427303056,14346016,3319177,452353759,6789473,4619,454005858,6812632,791173776,20515879,433717193,2670525,11294674,<not supported>,766919,<not supported>,805280025,2943885,434577309,3490563,1624,444790,518279057,460049000,57880000,539700780
8335978.exe,1524950925,2291535256,6498057,1351258,438273653,4057282,6770,435124984,4054266,726581989,7842235,409877215,1754424,4294577,<not supported>,842822,<not supported>,724517400,2375224,410267351,1096287,1653,444990,450323131,389141000,60865000,472205814
904018.exe,554173406,841448317,5344521,1253780,143567728,2691462,6583,144979608,2694740,247738819,6676572,126783204,711777,3889135,<not supported>,856554,<not supported>,241723868,349351,126521932,886521,482,38401,165033247,150491000,14045000,186342050
