file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1086590.exe,495257481,1400307858,1111070,109928,199489736,202600,231,198862086,216465,296254490,6493811,102808968,471385,451433,<not supported>,58195,<not supported>,305300190,16671,102984734,4066,0,6396,146500186,144924000,999000,196659246
1573990.exe,1286769342,2295280826,14293983,5439960,314007130,668084,98333,311904178,667992,673603762,28344793,262918610,3390550,8850552,<not supported>,9707652,<not supported>,676381870,3272788,262844116,862134,329,470848,380932144,215553000,164659000,402302067
2703189.exe,1324083506,2234985057,14222797,5451236,313302140,688441,98335,311167035,698722,664308720,27810755,357256879,3707313,8366226,<not supported>,9269122,<not supported>,667595229,2815364,363474001,867855,93,429079,387030866,203219000,183198000,408671254
3384818.exe,1775614510,3035817832,9444342,5559937,444385560,865943,195549,443563439,857032,605513082,17798112,379809055,5855981,1354638,<not supported>,6061025,<not supported>,612426221,4151410,382193362,614139,52,2283571,523156662,271864000,250874000,545523297
4186402.exe,1028364276,1793561815,8239600,5271972,300726474,551300,98367,298782084,551253,442990236,15626034,231048187,2195714,933082,<not supported>,6114998,<not supported>,450901172,2808282,234062545,546526,12,492191,304957890,137812000,166773000,326398306
4374179.exe,1399626724,3004496890,13757398,5464893,520199730,677692,98331,516958688,694287,680579105,28254659,263403725,3520840,7474328,<not supported>,8645934,<not supported>,666194452,2890114,266452154,851236,150,492181,414134827,235304000,178230000,435928396
4502274.exe,682109315,1741987681,20183215,146211,213710039,272515,424,213339597,275385,422780522,31009994,154117514,650573,6882923,<not supported>,12937385,<not supported>,432869966,24980,154955196,5801,7,8902,202734526,202316000,0,223807097
4955200.exe,1328613374,2532500913,14598310,5437119,316099236,693390,98477,313608613,694142,669356184,27471207,263794125,3580268,9151948,<not supported>,9551898,<not supported>,676124551,2196680,266010633,861582,5916,578363,384906336,213193000,171155000,406482774
5156250.exe,1292280921,2311653006,14139397,5408266,314245091,669604,98336,311377355,685083,670445535,27869610,261745602,3323434,8685148,<not supported>,9530325,<not supported>,669506224,2772208,260417764,843115,115,513339,381721137,221020000,160015000,402347098
5481495.exe,437871858,1415744198,1144818,107280,199595894,194705,429,199107455,195414,296843013,12498026,102826855,431597,413076,<not supported>,228225,<not supported>,304626283,22202,103108213,4198,84,7559,132128825,128664000,3015000,153450187
5599936.exe,1333181316,2401737388,14496306,5523350,314913892,718500,98338,315007242,690905,683046930,28446276,360750612,3676096,8076552,<not supported>,9038524,<not supported>,656165761,2329084,357697322,869783,237,642465,392828984,221506000,170619000,412556925
5696434.exe,1179559775,2299684492,8485429,5408832,302056573,598376,97888,302044890,599761,447143912,16211523,331569038,2429429,992222,<not supported>,6154524,<not supported>,445574249,2160746,331371069,571514,17,310689,348153016,193862000,153891000,369430028
5818310.exe,682960228,1743001184,14155709,168371,213079387,291128,431,212230945,293708,420149752,30368807,153487207,642325,4739256,<not supported>,8993804,<not supported>,432508362,23112,154981177,5727,0,8996,202017685,200585000,997000,223772206
5824854.exe,1703743585,2545653438,15728720,6359188,359826315,842020,97914,356072763,794352,508198614,27488728,397992572,13157081,2439100,<not supported>,19078590,<not supported>,520786594,3794362,408002935,685363,1689,457028,491825215,276184000,215143000,516380627
5867753.exe,536352555,1499672034,1360850,130044,200219355,231355,326,199963867,232628,493069177,12699224,103474243,464346,479425,<not supported>,198191,<not supported>,510616531,19979,103764378,4591,225,8497,160029452,155623000,3990000,181740077
5926702.exe,777945673,842166450,8033895,5291124,107571284,501136,97896,107276297,495946,193773751,16085746,155267532,1747655,1113688,<not supported>,6084201,<not supported>,195659196,2532320,157113382,740266,14,544861,227528298,66007000,161018000,249517859
5980254.exe,1332677546,2418146441,14391924,5513177,316124192,670795,98331,313957299,667255,676403756,27673712,360722530,3674388,8346578,<not supported>,9252380,<not supported>,660887105,3621003,359852682,858360,912,428870,388992417,212170000,176141000,410893069
7309424.exe,546020817,1721670014,1343517,145232,200031759,246369,424,199306972,250004,491258287,12601359,104031775,531388,460529,<not supported>,199777,<not supported>,511231335,20612,104079823,4788,0,7124,163278077,160938000,1999000,185630906
8032489.exe,476633041,1424539206,1101685,113262,195228033,237198,228,198488078,241503,362023800,6555945,89857486,440821,445749,<not supported>,52365,<not supported>,377283260,18130,93875734,4125,223,7220,143569461,143207000,0,164459952
8576029.exe,1088992911,1990125220,8302959,5387313,299459250,540269,97899,300082829,541383,443804324,15729183,331960758,2154620,1036995,<not supported>,6073578,<not supported>,449210565,2791709,333915387,591675,711,322395,321680349,167106000,154098000,342938015
