@relation problema
@attribute 'cpu-cycles' real
@attribute 'instructions' real
@attribute 'cache-references' real
@attribute 'cache-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-misses' real
@attribute 'page-faults' real
@attribute 'branch-loads' real
@attribute 'branch-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-stores' real
@attribute 'LLC-store-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-stores' real
@attribute 'dTLB-store-misses' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
1758766728,1993714596,2280517,269397,210992358,577192,127,211030305,556438,7469613,614452,5154011,1499980,396868,?,176507,?,4298367,59491,4911989,14682,225,26980,518258638,516925000,999000,539074161,1
143097202,80852040,334578,51143,4320946,114411,131,4052833,115010,3384163,187758,808194,139310,34808,?,14946,?,407793,4996,412873,1179,0,1890,42549114,42107000,0,62318100,1
213415712,126323851,442458,61651,6679882,231560,132,6701708,223042,3451326,190279,1007941,236534,68541,?,24715,?,580863,7557,626509,1969,44,3480,65435880,64232000,1003000,86342729,1
1760356363,1991974187,2331419,268564,210765699,574560,127,210817641,584242,7358333,627599,5193549,1538481,413148,?,181269,?,4626604,64055,5248547,14542,7,24244,519141827,517709000,999000,540631403,1
207716633,118136083,377903,47668,5308453,196748,65,5388418,192588,2348065,147595,1004029,246358,61364,?,22882,?,678329,9232,707159,1973,0,2872,63996514,62705000,995000,85119572,1
211637535,123325438,454475,62090,5993992,219117,132,6071251,230740,3450533,207189,946156,251975,71468,?,26428,?,707459,8275,646614,1968,41,3390,66035276,64728000,1011000,86947317,1
149994952,83294718,343633,57199,4153774,104487,133,4120784,110927,3149854,177425,1234674,175815,51463,?,18365,?,863373,5710,570419,1525,173,2948,46219651,44919000,998000,68596859,1
208017333,112345556,442026,61916,3874247,127272,127,4008949,138270,3386709,200596,903609,233221,68483,?,26337,?,616526,8045,634158,1864,0,2936,65844830,64543000,992000,87128463,1
222066254,142932752,510332,75322,4189237,146724,132,4077884,141952,3348200,196475,1038040,216780,56856,?,25697,?,1052752,12843,1025304,2592,62,6190,73828549,73424000,0,96427425,1
432074781,241546453,718856,98233,5890181,184547,133,5796425,181627,3632080,252993,1480390,408902,117175,?,47878,?,1577360,21152,1652913,3865,327,7049,129068111,127754000,998000,150505560,1
86871583,82767092,302055,44960,3613100,86554,132,3400837,79664,2378525,123852,525919,122616,37728,?,13078,?,801442,8828,717812,959,0,1305,29065398,27791000,992000,51018739,1
122948027,95389588,380091,57117,3908430,118999,132,3896160,120696,3460045,173883,414547,121624,30973,?,13513,?,343199,4647,370786,1116,0,2186,39340736,37071000,1951000,60684375,1
223632634,135217904,424822,58649,3808492,120109,132,3706840,130734,3433720,207293,957126,244560,72363,?,26978,?,1162572,9787,629469,1865,0,2972,66720011,66460000,0,87875049,1
1780417241,2007395306,2355510,272524,211447077,582629,132,211044328,581099,7835902,643231,5226929,1573864,455834,?,188847,?,4725510,66841,5077088,15280,595,26728,525174137,523845000,999000,546214914,1
204171475,134459783,451523,65843,4386494,140598,133,4259563,136077,3675882,197038,858607,224165,60070,?,22724,?,714970,10156,716618,1669,0,3365,59142535,56677000,1988000,79617950,1
229390129,128617775,440654,63492,3956200,130126,130,3852415,137999,3518002,207238,1044927,242717,67520,?,26194,?,1081296,9187,646872,1875,0,3006,66780746,65444000,1006000,87744921,1
203200774,134494141,457003,63005,4060194,141073,131,4134907,147870,3685114,214240,746133,210747,58935,?,22846,?,566241,7547,606814,1720,7,3286,61969243,59737000,1991000,83204912,1
108768467,120246297,298112,50328,6362491,148389,126,5954322,124722,2650978,138860,663915,104609,31583,?,13500,?,719620,8426,642143,1438,92,4051,32027555,30777000,992000,53218416,1
226268661,397468325,680731,157898,76787054,3553795,522,74704512,3698006,97172205,734831,42639154,395680,229336,?,102564,?,125179970,20824,52188208,3131,0,7523,66527332,62852000,2992000,113926715,2
220139364,379333419,551021,134539,71321002,3742937,915,70401330,3735747,93323335,1004073,44865992,274156,227273,?,31061,?,127450779,19333,51197380,3363,43,5043,64492486,63167000,1002000,86000423,2
223410628,372881838,659875,126907,79777740,3499341,916,77797449,3606026,101887582,998803,42793440,253563,222018,?,34265,?,117256184,45108,48713255,9820,0,10039,67032255,64646000,2020000,88080026,2
626639021,1265797913,1220135,189648,263397594,4066513,1003,260733794,4410178,408157019,843445,215259378,816876,343654,?,127090,?,432362922,67386,229456470,16600,44,18723,187215707,181751000,4993000,207190643,2
212473138,356553386,522308,130115,70723563,3726994,524,70689745,3676346,99167816,590231,48962331,222546,193379,?,26401,?,126846299,18145,50840919,2585,0,5795,63436221,59087000,3939000,84311927,2
223078251,399827089,658427,125929,83388635,3181060,1011,79469512,3416031,104763765,697127,42595975,397858,228439,?,88453,?,112010588,38001,50025299,9407,2,10647,68523186,65222000,3010000,90484880,2
645703228,1248103210,1459815,257767,268082851,3203384,1905,267978565,3181757,429468022,1052218,224549442,929809,349753,?,182101,?,411320470,83391,216177611,18179,205,26720,193948980,188607000,4989000,215658842,2
618443443,1239897525,1067653,184760,259574897,4190178,519,258176168,4194181,403089995,793999,218501006,634949,295684,?,70130,?,435503746,38748,228054407,7122,367,13992,184961085,181661000,2994000,206826310,2
220992263,370376393,518626,119313,73086582,3824075,522,72135664,3801505,93944405,613052,44947382,283172,214920,?,29073,?,128097062,18510,51464279,2625,8,5970,64377417,61962000,2031000,85821007,2
844228662,654500195,7707836,2349259,144487297,5158596,5017,143763122,5119629,195064199,9927607,79822679,1520241,5787826,?,474850,?,199736444,2796147,79750817,74121,22607,64048,249476092,240029000,9001000,270654272,2
631220773,1249127063,1159178,197639,266286896,3790437,909,261906616,4124337,406097605,1197795,214173461,891513,321244,?,127458,?,423583481,66526,227184915,10708,80,16249,188227146,182841000,4995000,209499155,2
650332529,1238235036,1457946,242507,267269503,3216444,1906,267464147,3179473,429901133,1177248,225931931,894799,357104,?,159099,?,413698799,76621,215259916,17965,704,23782,194362355,190028000,4000000,217106375,2
217484962,396311119,495225,88992,81905447,3344788,522,77602979,3447553,99062313,628872,40788517,355491,206038,?,36555,?,118569542,15882,49741619,2577,0,4977,66269424,61900000,3993000,88762524,2
629991286,1261390010,1259110,190430,260899884,4361473,1003,257625786,4375297,405941104,845226,217767906,819379,356759,?,129659,?,437777211,66589,230137511,15953,67,20407,186282769,184836000,999000,208264049,2
644950647,1267719569,1119241,223559,265697128,3323185,910,261902007,3823373,410019510,1172030,213318125,697773,357076,?,79314,?,417463201,53468,222758450,8152,334,14772,190625613,187274000,3004000,212638936,2
636787445,1260947315,1055780,197528,266375642,3347233,910,265312087,3713229,414101018,1208128,214675717,780722,377120,?,82657,?,416617609,48355,221407801,7824,252,13992,190376353,186791000,2996000,211625590,2
627948835,1255702362,1045182,187251,262339530,4078115,518,258671743,4161531,404231537,811156,213576776,657678,296713,?,72793,?,434261993,39908,227911624,6470,5,13819,186183044,182809000,3013000,207383764,2
244796660,398146806,901509,225145,85094412,2837515,3086,84257613,2729906,115932368,1288905,51065332,472854,284240,?,133800,?,108299138,64541,45212742,15737,396,14794,73327002,67043000,6003000,93491142,2
493640131,497316804,5257165,931053,112687327,1989550,2672,110021720,2413667,150783538,7131140,58847776,843758,4212186,?,278167,?,144603371,1327741,55549300,65890,36,41989,146267237,140875000,4995000,167517539,2
629995567,1238600924,1072853,159127,261343847,4417951,520,257961466,4412087,403333345,771517,216862015,800008,309117,?,100140,?,436286799,46539,228602373,8625,236,16052,186567761,185105000,1000000,207845750,2
949298135,724776758,4138143,924497,156122019,3620811,3256,157621402,3663307,216745387,5059806,118239186,1482647,2645281,?,496273,?,214991219,3719196,115461157,252967,714,1039559,278596588,211690000,66215000,327317606,3
1098968533,1212028811,6008148,908369,252007826,1688960,2667,257593619,1665914,418734993,7057315,234984966,1527800,3911771,?,314074,?,427367066,3435580,224493737,253806,65,407345,324196770,264828000,58961000,345587353,3
477413327,507853172,4947816,926322,114250746,2568561,4168,111479985,2687379,154529000,7272578,66598754,1049233,4244213,?,407853,?,143031979,1687080,60922332,40666,31303,42174,141298294,133956000,6997000,162107978,3
1137044848,1255214467,5890384,782967,259354837,2095454,2472,258931097,2121276,406072875,6975593,224406436,1621928,4053242,?,315432,?,405804670,3235641,223835019,257276,406,1071767,336639265,270437000,65863000,358155701,3
1128711364,831826105,7579055,2104700,163102404,4061190,5018,158882253,4115046,232626719,9649117,125433336,1724760,5489530,?,484866,?,258611286,4205119,136469834,264693,87505,610066,336042009,271703000,63930000,356418475,3
677460674,978303149,5448223,831794,210081271,1138681,2667,212921259,1144450,341353640,6738738,178414000,1173196,3959029,?,280274,?,346047804,1040545,175005978,53872,2171,33736,203648207,196814000,5994000,225967506,3
427839764,442254201,5171035,829944,97048216,931692,2479,101227153,919684,153885669,6207533,74551711,749897,3577330,?,248228,?,164898566,892950,69061662,48897,272,46269,128245419,120824000,7048000,150717159,3
1128003312,1268783013,6045508,1057807,256550905,1691670,2861,256498535,1675923,413860248,7038214,228729235,1593575,3915982,?,396385,?,423405534,3186126,228235401,259350,2378,107394,326107265,272544000,53106000,348026800,3
1131490773,1243779853,6078057,927173,256237426,1702659,2472,257080479,1697250,409789727,7288718,225343392,1531107,3901956,?,338821,?,419467070,3550388,226994672,258470,1120,681224,329773694,276516000,52907000,351378879,3
395842871,419704952,4875295,704101,91796235,879696,2479,92825494,895335,135071052,6532192,57389451,696206,3856585,?,258093,?,130928806,1031929,54550840,48555,12,31574,119457511,116103000,3002000,141595948,3
422969319,439863599,5070457,802027,97585650,926236,2478,101663531,917238,155341724,6203177,74147328,784368,3621330,?,262560,?,162648345,925344,67393072,48736,198,32645,128516604,122200000,6009000,150021107,3
395375586,419283636,4852923,713641,90575717,903052,2478,91403217,905722,134277714,6516403,56809831,693703,3867119,?,237931,?,131411396,1030198,54917621,48804,192,33602,119215705,112886000,5993000,141748734,3
830593008,653856129,5451885,854911,134339874,1436629,2478,135341100,1430978,205367728,6324205,110613904,1096833,3772764,?,305777,?,205592415,3073374,106354010,251268,407,558161,246029281,186734000,58916000,267899096,3
456083760,553122428,5364391,1015437,111742226,964580,4433,117341126,1067683,155079816,6914221,65447854,754276,3785217,?,278119,?,179084120,1024466,88359847,70872,813,55792,137659532,126289000,10938000,159507171,3
431238961,450619670,4908046,767657,101533648,902006,2479,105862438,882396,164020748,6102254,74237616,755975,3814377,?,277171,?,154624109,1010423,62818582,53150,500,40302,126803032,125396000,1003000,148274610,3
1096586059,1249030258,5983196,855975,259230265,2097073,2667,260130202,2096005,414384354,6715900,227930442,1529298,4095811,?,317343,?,415955968,3495303,224288957,254046,8800,206356,321703094,269192000,52037000,343582574,3
446464707,486779790,5273640,892678,96031801,968850,2478,100188096,948429,151486137,6472867,71467309,857894,3681334,?,284269,?,169798069,890609,74858629,50059,1003,37165,131937483,121659000,9972000,153284322,3
1071670905,1256576856,5828005,783969,260169055,1654128,2473,260023405,1680710,411830363,6872057,224897003,1499799,4116933,?,310821,?,412807696,3291803,223234260,256843,314,45240,315979825,261520000,54107000,337245196,3
372166890,426227890,4799811,556619,92274017,792181,2478,96332677,774824,147974326,5722814,70779087,660667,3223331,?,233108,?,150576162,725451,64190632,48485,81,20515,112850431,101415000,11045000,134524845,3
828157814,659814087,5586384,909524,136067165,1485608,2477,137161061,1486618,205934578,6664564,111180739,1164987,3735381,?,289573,?,207707000,3214359,108118994,256779,15731,617249,247420164,187965000,58989000,268917532,3
477626585,445587676,4534080,1962725,87339272,892000,5315,86853872,929667,124952688,5868793,68674586,1111942,3461450,?,567435,?,130742498,1904910,66126288,356159,27746,89622,140647761,129018000,11001000,191147036,4
708405811,1042021098,4162761,1559406,217369232,928939,3904,214014462,935163,326499175,4591333,184609731,1455448,2559528,?,397085,?,344229979,1430503,187558744,87366,260,21559,206401569,199093000,7003000,227551679,4
630836063,588788741,5863476,2869238,110317396,1049241,8675,108973475,989157,153166434,7707781,93563088,1222999,3964679,?,1191481,?,181973313,2314401,102336079,586183,806,61916,187896138,166502000,21063000,208062312,4
487978658,435385543,4231294,1765116,87251659,1009654,3448,85089695,1100461,114956987,4984809,62525523,841842,3191533,?,236380,?,123275917,1933019,63126683,68275,94325,18288,146084084,134706000,10976000,168706618,4
461068754,456448812,4007241,1565647,84402162,838542,2879,83071702,855548,123141212,5028673,66460520,720327,3270650,?,196316,?,135091717,2088563,66151205,104828,210,19388,138586287,129292000,8950000,159220308,4
559558144,434405874,5450237,2245563,90467543,942832,4615,89596005,936561,124821455,6151713,69324414,1197616,3692372,?,651513,?,127246727,2008815,65556450,450722,10,62266,167131415,156657000,10042000,187879386,4
476572609,441674668,4579627,1810897,87474977,746599,3063,84166885,771332,116967851,5420072,62622510,980983,3638672,?,426358,?,130830629,2762756,64094696,99944,215,18854,142671740,132517000,9963000,163266386,4
556742682,455697766,5016394,2114119,93114458,801425,4433,88895939,819964,119770255,5674167,64934128,888261,3468624,?,608950,?,129820811,3109048,65360925,376176,601,30243,162573064,154263000,8013000,183617451,4
715776803,1020361084,4323625,1535077,214105295,1063681,4292,215138330,989485,340141871,4896757,187012416,1259492,3197056,?,355369,?,335893944,1704935,182647267,131133,154,84148,213435502,206873000,6025000,234577365,4
881921928,540412665,7933917,3476931,118047073,1148491,6593,117577487,1136160,161353752,9065368,93048612,1585578,6053860,?,575717,?,158559076,2672495,86243029,176026,79,52019,262617016,246165000,16010000,284727667,4
550902929,485201974,4846439,1906883,97999454,914494,6230,93751438,903137,126588189,6619924,76026667,1279705,3267711,?,726228,?,132379037,2064820,75412996,160798,455,27553,162897452,149406000,12948000,184237533,4
723476922,1025452286,4231362,1585562,212189935,1110123,2866,213963736,1084937,339711798,4621034,191185885,1136489,3062649,?,222211,?,349365668,1960855,184217100,103868,2770,26142,217076038,210667000,6019000,239179895,4
420580193,413543559,3661825,1497683,81598389,660725,4118,80002170,698377,113753142,4437595,67671994,939717,2726327,?,318977,?,130374251,1596055,65894070,101554,7,17301,122894588,116543000,6028000,145314311,4
522642909,644131756,3985820,1498513,132931579,1113171,5161,126591654,990503,160331772,5034356,92874080,1243155,3053093,?,414661,?,165753859,1922431,94594884,206782,1763,26972,157666349,148209000,9012000,177828835,4
582934398,426059028,5657470,2420515,91715171,1156753,4694,90368296,1074857,124074683,7119340,67361432,984328,4284520,?,680274,?,121737932,2363979,63616188,461924,543,81064,174910821,170496000,4011000,196589592,4
488949184,497692995,4502604,1830873,101056821,836487,5107,98827964,785971,130114655,5481875,75564243,1266032,3103825,?,663084,?,142099878,1661190,80484515,345437,3454,21826,150167698,140953000,8933000,173081385,4
838507945,1033925996,5123542,2183806,218123993,1381959,4952,219164310,1269123,344812366,6345774,191696539,1334689,3804924,?,308238,?,352100137,1890013,190345385,110203,98,178447,250140087,236780000,12987000,272060666,4
552148724,439156066,5116449,2047338,92818273,954993,4303,88536644,894304,117254631,5938839,66090548,1034118,3443791,?,719228,?,123939051,2042973,64674892,389369,152,138064,162620169,154226000,8011000,183847550,4
829761627,613949185,6926244,3167235,126670788,1184731,9097,127754295,1243496,176458809,8284922,96244980,1528680,5383115,?,643121,?,168773828,2422330,95278550,206472,207834,57243,242560776,226147000,16010000,263392124,4
568005401,447088222,5213401,2309785,95658163,971282,5390,93650744,927263,125284810,6424000,70179818,1053401,3651975,?,759418,?,124137913,1926560,66810529,536362,15,132662,169559540,158105000,11007000,192022291,4
262272725,565332812,1294982,390536,106478549,256546,5183,99018920,251444,129256397,2729878,79483567,666170,679070,?,552326,?,157289508,119693,89833003,18945,120,19870,83221642,68629000,13924000,132064507,5
350504254,626311021,1943482,654396,133668929,362269,8314,132435373,347068,183937671,3919755,106428410,817088,284807,?,770397,?,188926933,253528,101640235,46922,164,41417,104070690,83825000,19958000,125684631,5
252953274,543577485,997862,275918,104882184,247126,3843,103885728,242512,150275754,1039080,86820735,583462,363222,?,255818,?,167863329,78572,90991914,14351,126,16033,73306383,63959000,8994000,92458520,5
280102455,530350993,1950615,758426,100040272,262481,3887,98961072,271351,143380114,2485861,81098941,602804,2199338,?,210166,?,166177341,129234,82407933,13173,5,18239,82544028,72227000,10031000,103083333,5
549244729,1084802535,1917140,522146,216445616,696846,4786,215941775,704757,339582497,2183858,195273562,1045893,310262,?,325686,?,369118582,83947,201894831,22952,7,20929,164003281,153503000,10032000,184713737,5
683820184,1267735962,2526696,877211,256611615,1081746,8086,253594302,1112037,397668003,3351797,226615199,1491067,2034865,?,706621,?,385570547,302239,214313048,61574,388098,56152,201707669,187299000,14022000,222589118,5
261122031,491808589,1428331,379569,98150664,234417,4399,102797240,232440,154233188,1043197,86064924,572721,515017,?,331431,?,153555321,154672,75710935,30983,224,26590,75017803,67488000,7050000,96054347,5
524828226,1088941285,1221417,297061,223459025,702102,3515,222700007,710348,344029982,1497948,192968493,981696,1187072,?,203975,?,347998931,124552,191156314,17596,180,20861,153976965,147579000,5982000,175393591,5
237985107,529993052,659687,230748,103427529,214277,4007,103820050,217996,143856785,1455151,75331659,604790,962331,?,271027,?,133977707,136382,74522299,18908,233,18182,68539554,60245000,8032000,90569217,5
309260868,474354779,2664796,881024,98469403,361546,5254,104291723,370170,155469708,2600987,86821119,655553,2704475,?,370379,?,157847475,178711,75883870,42865,44176,36335,92786251,77277000,15054000,113354634,5
308756065,495593246,2885718,793654,103674478,260667,4933,104216600,260731,153914688,3076661,84647357,667850,2762564,?,651766,?,155103023,172299,72887792,34410,200,26802,92484950,87170000,5009000,113850168,5
636823025,998856921,2525991,964586,174645183,368613,8836,170408900,376172,281310297,7142401,151877003,1136203,2223636,?,960068,?,320206525,237784,170451601,73893,593,66109,189062488,171667000,17066000,209803758,5
248300869,532022258,1126171,389163,106521537,239661,4203,108184113,240201,157812912,1044668,90718652,592953,360051,?,203206,?,165175234,140585,88436952,20860,145,36289,74315244,64820000,9115000,95913804,5
1075001528,1010419259,2726899,658639,196490360,1290324,5080,193764749,1294035,299883016,1620404,194945374,1391415,432029,?,381570,?,318913188,4556097,191190650,436634,263,1248612,318835500,196695000,121811000,340550515,5
522301384,1074511417,1608113,422946,218642703,748055,3616,216445468,767786,337429595,923065,193025028,961053,267897,?,219000,?,359869318,133398,195532994,24140,75,27191,159553579,151211000,7958000,181238277,5
265646482,483165669,1453638,471789,87908801,234839,4402,88779974,239480,134912446,1579020,82895061,579901,202105,?,205240,?,168115887,84333,87040935,23915,12,22198,79441620,70121000,9015000,101136673,5
252865218,496761924,1256127,371070,96199051,250076,3625,97765307,239848,150172793,1085918,86123086,809303,195735,?,434815,?,167925541,81877,82910241,17983,130,25484,76417280,66054000,10008000,96855869,5
246057487,486111504,1242819,370857,97220720,236848,3620,101642609,233056,151933268,863952,85274340,572816,319266,?,230332,?,155580518,95466,75964477,23391,137,25152,74729796,68404000,6035000,96308766,5
270199181,524735381,1781510,472165,96216904,249806,5378,93802101,259345,127361262,2128219,84041457,615544,376433,?,423438,?,170430875,127760,91839034,20669,2,24922,82207378,71825000,9975000,104097815,5
248389231,493328157,1240565,387024,99278097,243259,3622,102994214,253532,152175688,900498,86451392,617764,394800,?,208874,?,156982718,107617,77018042,22772,271,25813,74894995,61531000,13113000,95528937,5
391531317,707193883,1558645,615659,148375325,1546332,4945,143881842,1691891,217937345,2553840,123621651,697894,749274,?,246400,?,223999861,63272,108935580,11920,180,23796,115778933,102855000,11867000,163089967,6
302658583,638064117,737122,164478,126522311,1045976,1696,119943386,1000919,192563357,2175633,97209552,599817,342044,?,109028,?,207601660,36040,100266558,5433,114,9904,92722210,85407000,7033000,113537907,6
460669922,715899050,1637250,473450,157227454,5257394,3453,163337866,5145186,225595433,4124168,94275845,583672,724447,?,203898,?,251505765,879940,93668333,19551,57273,31351,135690719,129230000,6010000,157725299,6
920084278,1918369091,1531281,257419,406638484,1665943,1689,403552037,1665951,662871693,2112951,361239403,1257078,595751,?,237251,?,656213468,104001,359172045,18044,156,25640,273512174,267064000,6001000,295622113,6
264521260,585641185,906642,195556,119049182,852981,1306,119861837,1226346,162288642,1832876,72956310,502720,482264,?,107167,?,175680947,53116,71861194,11828,2,12355,79725592,76301000,3011000,101970216,6
812477692,943788144,4703921,1539642,214389948,4145363,5800,216106184,4101907,285552562,19366403,111124054,1391350,2781193,?,419293,?,275268436,429029,105625605,42113,29943,57328,246428192,231121000,15007000,268883963,6
1333872208,2245420861,4586969,1550954,486062025,4206432,10091,483607318,4189131,735109382,8815264,379915863,2617801,2621997,?,823472,?,754231805,1310128,385371953,52611,20180,68856,392909581,379419000,13014000,415108758,6
1036570095,1112489635,6887980,3714982,244206725,4199280,21696,244439448,4092268,336730055,13989085,154358828,2784279,5391151,?,1488389,?,340779806,1983577,149777020,158676,35288,487332,188102381,168579000,19065000,210892226,6
885690008,1908855020,1454133,258611,401101469,1196043,1106,398511380,1363053,638178869,1527696,335103652,878025,418482,?,104461,?,660078619,56780,341498151,10049,414,19405,261253892,255897000,4998000,284157212,6
1067058719,2078829067,3074192,871510,438116310,2285629,7992,436961273,2422790,684466501,6322282,371077432,1936504,3699695,?,700993,?,691193837,285348,368427716,74556,366266,74207,312918095,300454000,12018000,334672153,6
428251850,870254288,3445725,616088,181927293,1084590,3259,182241632,992769,242962139,4074023,122952444,946163,3055730,?,219159,?,238464937,88867,107300951,13123,0,17820,125293685,111988000,12998000,146250050,6
902001058,1856971098,1995135,435585,393575287,2412189,3199,391971723,2410994,616019524,2920403,335096402,1360471,1468415,?,203108,?,653904366,104708,343439290,22151,60,29397,265928755,260589000,5011000,287492229,6
1083272406,2578718273,2552898,511726,589553455,1127052,3259,582485683,1120754,706426499,6150334,371091977,1231179,2146373,?,454724,?,696168281,156629,372440552,24658,382,46447,320215010,307949000,11998000,341652712,6
465305133,873592502,2632527,682418,181214542,1741722,4782,177961021,1374709,242065701,6463067,114490071,956396,2593375,?,284452,?,254256159,129221,124088238,30760,122,29873,137884553,125459000,12044000,159082591,6
780214197,1268126776,2247151,622957,251182017,7703626,4675,257524580,7653235,345470553,5261609,177514435,1356266,1164434,?,641624,?,354213175,1432200,174023411,41053,473,55256,227624900,216208000,11010000,249175338,6
346253014,636924075,2681099,360051,143357138,1602072,3259,145531306,1379285,206192226,2177056,86344764,565323,2281564,?,363560,?,173969260,151973,73016818,23316,0,20341,103334624,92960000,9995000,124522610,6
