8,20;Joules;power/energy-pkg/;266733332;100,00;;
8,20;Joules;power/energy-pkg/;266730248;100,00;;
0,84;Joules;power/energy-ram/;266727757;100,00;;
214986000;ns;user_time;214986000;100,00;;
51755000;ns;system_time;51755000;100,00;;
