file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1070657.exe,210001560,13253641,206118360,289403,202600616,297889,1205376,4106220,823219324,296183,205517909,53,15465,1869272004,2083,5.62,4.51,241320555,235748000,5015000,289570359
1096416.exe,206793900,13293469,207467846,288722,208515090,288004,1158939,4190845,825568615,309879,205063539,38,24790,1827935644,2085,5.67,4.55,244999156,237512000,7015000,266626701
1293444.exe,206714513,6637416,202073726,237445,200465677,246375,247460,1481621,673775524,150800,206695403,70,9439,1862127345,1106,4.51,3.71,200338953,196912000,2998000,220903471
1402105.exe,517395279,21998890,559121509,1062851,561288348,1066838,6291402,10751858,2643469999,2587738,526134803,289,495266,5286743512,98761,18.35,15.09,777097340,551826000,224929000,797982883
1458177.exe,292888386,19644161,167060099,1342179,164840142,1326967,4821897,10244205,1499212421,1496858,287964601,29009,507769,1753003390,18603,7.63,6.41,248535182,239734000,6963000,269452431
1562200.exe,205620375,13228432,104741247,279276,106780148,277332,1224016,4307002,768440023,314107,203797102,461,26693,1620202872,2084,5.43,4.37,228233683,222837000,5018000,250066381
1623325.exe,588011200,28190534,306299077,787073,309177896,783577,6665529,14144008,1693530384,2695277,586174497,607,443673,2674366751,99784,11.91,9.71,497195418,339832000,156922000,517172001
1626177.exe,209690805,6719209,205850768,229918,201708860,244289,205956,1505847,621157170,174816,205568989,134,12457,1763063509,1104,4.16,3.42,186236569,181985000,4021000,207117528
1628906.exe,208867814,13170439,205865503,300885,203695141,302310,1128610,3961778,820280985,281736,205337784,0,15158,1961887407,2082,5.8,4.71,239001788,235676000,2995000,259833276
171227.exe,208961898,12970962,29032070,215008,29257861,214998,2561929,7041193,588768602,307870,208887815,281,44537,867270656,4040,4.37,3.55,168837916,163500000,4984000,189330679
1759010.exe,203687602,6577569,204399202,235659,206366434,236564,243293,1506653,623894882,173275,202156919,1,8261,1718803536,1111,4.3,3.56,182487151,177214000,5006000,203500811
2014050.exe,210996019,13251839,207235672,284953,202796513,288516,1238956,4165444,774160840,247033,206069358,146,13719,1777248683,2083,5.5,4.45,224732039,219330000,4984000,246179595
2134955.exe,587794470,28573392,305930233,832972,305445417,824944,6736322,14298384,1694229497,2461147,591097022,687,471638,2662081678,99783,12.27,10.05,501291604,330907000,169952000,523179396
2146464.exe,205841195,13224873,206453601,284655,209105981,285725,1222246,4329843,782070990,271990,204090673,318,30569,1715283331,2085,5.44,4.37,230877453,222572000,7949000,250880361
2199340.exe,60487544,6682708,31378068,115683,31100830,119112,147658,1684285,196030569,181193,54774208,46,26864,360211301,2087,1.37,1.12,61451339,56167000,5014000,81217925
2230392.exe,209527430,6682199,103701383,225953,101972082,226646,213640,1401751,566418919,205210,207696140,171,25148,1463725543,2080,3.86,3.18,169658967,165333000,3983000,190696543
2231894.exe,306747999,13289200,307468407,358529,303234080,371497,1029684,3553840,1006458776,319001,300527632,195,19652,2324717422,2087,6.9,5.58,298050480,292640000,4993000,318806668
2233044.exe,582102993,51505187,330448495,994875,329222008,992137,5972253,30406055,2845403802,948358,586850886,1395,100466,3728139025,7941,20.75,16.73,822352104,808783000,12996000,843537883
2258515.exe,206258140,13244472,104923660,278238,106980468,274725,1180928,4221039,766775882,292866,203334945,603,26250,1620417662,2084,5.48,4.43,226766301,221409000,5009000,248757643
2378596.exe,207027278,12915442,205105159,300586,207228422,308233,1090441,3983263,834300992,361682,205746657,517,60165,1817919319,4035,5.86,4.73,246342697,238950000,6998000,266848024
