file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
2881871.exe,549325094,18288470,501933065,631534,500560550,627826,5406457,8684675,1331883250,2252708,546717295,424,431114,3006177526,97885,9.41,7.81,395133453,251526000,143299000,415441680
3046101.exe,372523114,6409372,288818321,1286844,291382576,1241335,90805,962600,391408664,22889,367965438,52,6771,1275727182,233,2.8,2.33,117950674,115687000,1994000,138712197
3095538.exe,673079931,28914248,311917685,664437,312498230,668658,5674921,14472962,1295832010,2224515,675055554,654,454420,2270552039,98337,9.43,7.8,381455641,212963000,167971000,402770884
3147217.exe,514955915,20957137,353127821,706642,354473198,708814,5781989,10338180,1300362112,2269729,518906534,322,396084,2075849224,97884,9.49,7.84,385969115,162832000,222771000,407259914
3153091.exe,305520440,6538893,201885711,182531,201091383,186035,111711,1081169,428457923,23159,305684669,92,6248,1232630574,226,3.05,2.53,128680316,127237000,1001000,150074516
3305401.exe,405906976,12859237,402037326,252001,400624786,255932,135084,1463666,650394520,35508,404683957,57,8812,1928903607,330,4.6,3.82,194645480,190407000,3966000,216786104
3372874.exe,877560403,29753453,508521246,694240,508873430,691522,5705975,13847790,1450971982,2161344,888102377,296,450322,3097266083,98332,10.6,8.77,428403066,257827000,169886000,449361768
3384818.exe,607599235,18506838,445753012,846610,447156375,839674,5575314,9462604,1776380380,4330450,612049231,633,1703457,3044382891,195550,12.4,10.29,525228724,276920000,247928000,546242347
3442617.exe,538910633,29247252,377368419,827346,378567981,824500,7062244,16936219,1750913271,2893935,534296697,500,482076,2412879086,107664,12.77,10.51,513690603,266663000,246689000,532709255
3777482.exe,193728490,5963828,389714080,1318606,389362367,1306404,92827,1033113,442216346,37610,191982770,38,9070,1261887411,330,2.96,2.43,132916113,131732000,1005000,153936656
3840368.exe,675318657,28780800,310859837,696760,311059292,682015,5709391,14410663,1329383937,2217271,678112867,622,428905,2185143317,98333,9.75,8.07,394168219,218781000,174825000,415117419
3841280.exe,303900563,24308203,200957756,207736,201016625,205209,113376,2352896,533192161,33320,305743627,223,8765,1425876542,329,3.9,3.27,160421659,158155000,2001000,181144902
3914075.exe,537505506,28747855,372955920,829080,369738227,840331,7030972,16279284,1787766052,2892019,535597249,713,432084,2720132201,107657,12.94,10.67,518772750,294708000,223778000,539229124
3975405.exe,286349735,12687365,196844222,228862,200529259,225929,108112,1503362,415776723,36560,284504300,276,9693,974525430,334,3.1,2.62,120938820,118622000,1993000,141942840
412303.exe,452119342,21508665,312568149,549864,310559420,556686,5728141,10100954,1145543092,2604590,446107419,359,336217,2162285156,98774,8.43,6.95,340287319,176981000,162983000,361255183
