file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1285040.exe,309680489,927269,208291660,1618995,208495723,1615501,418532,2659225,1974562185,141389,310761998,158,61152,1847796309,4039,12.36,10.06,578892349,573348000,4994000,626429363
1369343.exe,1115439964,1180069,809768094,1895497,810433481,1890408,519894,3210293,2350173285,180438,1110060424,246,59850,6358588102,2810,16.54,13.78,693633665,685269000,7991000,716082549
1591395.exe,307258420,618286,207645381,1556807,208116949,1560684,355789,2408574,1767366165,106434,307811287,43,29470,1839495526,1110,10.93,8.87,522207659,516914000,4999000,543589712
1782229.exe,307944149,742101,206821139,1553838,206848123,1556670,330235,2380480,1758347815,93889,308172908,204,41374,2039873339,2085,10.95,8.89,522249216,515011000,7000000,543941298
181251.exe,409442640,678015,206794316,1556562,206839377,1547013,361555,2332418,1758948456,92156,409322930,171,25036,1838892423,1108,10.94,8.9,516443794,512149000,3993000,537765647
2042950.exe,207988412,656601,207245952,1437022,207080409,1431964,406053,1966385,1375479253,111493,208052733,119,28444,1743815298,2087,8.61,7.0,406863515,400595000,5993000,427727648
2045625.exe,312599016,1094609,210163520,1623031,209273167,1608022,451829,2702344,1977767444,178978,313070398,241,58336,2056752379,4041,12.29,9.97,583405153,576139000,7001000,604021933
2048339.exe,309396081,853904,207390536,1617926,207985384,1615426,481268,2734236,2015641892,131593,310517298,569,39326,1844686101,2084,12.5,10.14,595105010,590813000,4005000,615918771
2075294.exe,208371665,894384,208886850,1499124,209340442,1497860,405507,2310634,1510348408,144945,209495717,364,30521,2954662879,2086,10.09,8.32,445647526,438311000,7004000,467664338
2110646.exe,309001529,864240,208084157,1645283,208010589,1634095,496648,2799256,1978673560,129891,309643547,303,35171,1945112277,2087,12.32,10.01,582489139,577034000,5000000,603297452
2117851.exe,1016673738,732327,610183335,1779079,608032165,1786641,455949,2631959,1839690778,128428,1009774667,253,30071,4162676712,1688,12.8,10.67,536079973,532788000,2998000,555388101
2266288.exe,309563380,698728,208587379,1335583,208232073,1327142,336819,1608747,866707214,134697,306835509,123,28753,1751439919,2080,5.89,4.87,254355127,246945000,6998000,274754155
2275011.exe,308885799,625185,207548791,1377384,207136566,1372257,292518,1599932,1066456483,122482,309253371,466,49075,1345834187,4068,6.91,5.64,318126594,312769000,4996000,339858424
232022.exe,307535936,391942,206584686,1313355,205543099,1298387,225471,1251018,835177699,71420,305678621,433,15867,2045629468,1106,5.64,4.64,249365484,245964000,2999000,271167430
2358242.exe,1419420703,1215262,711895998,2047310,711254723,2062079,622562,3742238,2667907645,200443,1412654081,875,61267,6877823379,3013,19.47,16.3,788490655,781061000,7000000,808657408
2361679.exe,307720274,731617,206952172,1562983,207030963,1566953,333560,2383499,1757604924,103440,307603124,464,41206,2038655812,2081,11.2,9.13,518434846,515089000,3000000,539967483
2383883.exe,208841499,892752,208709567,1497944,209653252,1503989,392720,2253080,1482103547,151855,211236764,420,38760,2755442326,2082,9.99,8.24,437263610,431839000,5009000,457371234
2434254.exe,310559425,1221168,210067875,1991147,209605217,1978648,541510,4140180,3262386164,130838,310695182,750,51133,3850258677,1106,21.09,17.24,959806499,957357000,2000000,981703172
2468821.exe,310721792,934811,209064501,1636068,208998340,1643099,429028,2723016,1976678824,141630,309920847,344,61240,1847153285,4038,12.37,10.04,585335117,578971000,5999000,606772069
2468926.exe,307890543,674132,207990092,1565732,208350668,1565621,363271,2475810,1708256325,100879,307948609,310,25552,2650916014,1104,10.92,8.91,504463090,499946000,3999000,525062181
