file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1009412.exe,74355624,247793,43938734,80957,38958937,82874,209592,575684,103662830,73317,66218887,46,6786,249680703,1958,0.78,0.66,31111566,25655000,4933000,78647159
1054386.exe,71308015,272650,43766386,89044,41988030,91330,196473,633649,102619217,77761,62494365,180,11777,221894955,2605,0.73,0.59,32936683,27524000,5097000,53069838
1055671.exe,146076875,1120241,95188210,143358,94518963,146735,323031,922208,228230775,117253,135970393,75,21663,477613586,3484,1.64,1.36,70660990,63215000,7023000,91898217
1064013.exe,127964511,624180,73983149,117379,71000109,121023,279108,792326,186515202,93256,121536387,12,13687,393789440,2608,1.3,1.07,57815647,47728000,9943000,78287813
1163493.exe,127037910,529864,74816127,120083,71155836,123026,273164,802991,191502405,84068,121681247,13,10226,401667389,2606,1.33,1.1,59344758,49120000,10024000,80079472
1449114.exe,144516473,1207273,95221652,136845,94295280,138732,301453,984628,227976545,130793,137959795,42,22781,483043103,3482,1.61,1.32,70645451,64260000,6024000,91604297
1472098.exe,94917227,731200,62950471,110496,61306511,112834,342772,930523,152803584,106525,87885078,53,21004,337696322,3554,1.07,0.88,47469544,43059000,4005000,68315749
1488692.exe,71008831,274486,44424872,84837,42364674,87312,232687,651787,101195897,82883,62075736,118,16209,222270171,2542,0.71,0.58,33386938,27006000,6001000,55195968
1523561.exe,78691499,211386,47745591,89284,42069397,95530,196900,692027,106482478,98367,67143601,141,10179,255448382,1958,0.76,0.63,31106460,27639000,3071000,51752227
1581847.exe,68735347,652704,45294906,96382,45030911,91304,161523,665821,107704322,82085,63262650,76,18456,227913524,2150,0.75,0.6,35620076,27304000,8090000,55257042
1677942.exe,123512586,538097,74005267,121447,70932075,124616,194582,697590,175392287,63212,119616156,52,10827,383192205,2046,1.24,1.02,55295908,49003000,6000000,76750283
1696369.exe,90915023,645556,60178042,105506,59082763,106732,349280,911507,149915763,134854,83582130,107,22810,323409297,4135,1.08,0.88,47760254,41322000,6047000,68625430
1890375.exe,128918967,2282695,89117414,163653,90217854,166914,802452,1817040,267829877,274169,128394817,166,86638,439498315,12500,1.93,1.58,83046545,61762000,20919000,104682640
1930790.exe,126023978,582324,73627359,122354,70675329,124983,250093,725293,180756924,67171,120751396,10,14368,384568633,2246,1.3,1.06,57374295,51089000,6010000,79045157
2014155.exe,93621361,958041,61817099,101779,60920332,107675,427168,1041612,158904035,127700,87662803,113,22809,334408169,4819,1.14,0.95,46563313,38261000,8055000,67078266
2082270.exe,122502787,468217,73120188,119775,70145123,121755,182461,593361,177688721,63850,121028746,8,7281,389836429,1950,1.24,1.02,56580316,52332000,4025000,77410690
212989.exe,75368027,304642,45090976,83261,41349597,89048,241475,692551,108842732,91301,61615241,111,12381,232609205,2605,0.78,0.65,32313303,26956000,4991000,53912434
2136822.exe,90152400,965051,61532234,109548,58313402,111771,325489,856530,143275463,106529,86081644,31,16739,332803635,3487,1.01,0.83,45536617,40247000,5030000,67368548
2209249.exe,75078030,194180,43987365,87674,39038089,91147,201772,588245,100512295,93979,65938180,45,6574,248598977,2150,0.74,0.61,29945853,26448000,3051000,53461403
2218845.exe,124944157,677204,72434086,119570,69252306,123399,259474,745665,180878935,78304,121444675,19,10775,382805571,2596,1.3,1.05,56893206,48494000,8082000,77835043
