file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
120780.exe,3168919,362445,21524701,422247,21581152,419180,173722,1450904,1065257014,46241,2922158,146,14057,221523932,133,7.5,6.25,318623181,315912000,1999000,368106999
1230547.exe,1146716,124172,5727234,142055,5666607,132509,38757,334787,209288169,9913,827146,42,3789,122795153,64,1.39,1.13,65030311,62806000,1962000,85407075
1231818.exe,802359,127782,3496242,102832,3540226,105210,47139,320868,171205471,9987,515412,26,3311,138043288,129,1.15,0.94,53272226,53021000,0,74013279
1290864.exe,1224710,143301,5398889,126495,5261484,142505,39240,259846,121041240,7012,602574,38,2757,101177191,128,0.8,0.65,38366807,36150000,2008000,58736463
1318308.exe,1098275,125009,3496472,131041,3497314,132124,64235,497077,293900493,21153,1159530,41,4769,228554393,132,2.09,1.74,89795197,88578000,1006000,110277446
1340102.exe,1870494,243199,21107035,214931,21071233,209022,106387,835547,583763318,25614,1805746,86,8556,314333902,133,4.05,3.36,174710041,174450000,0,194097434
1570142.exe,1026102,122950,3671656,86223,3473347,71294,36037,184124,70416352,7477,506901,35,2122,65964552,132,0.46,0.37,22980359,21640000,983000,43936742
1647016.exe,2812251,335179,66212401,326726,66230016,323081,152987,1290113,968790278,40358,2950054,100,13497,948292879,131,6.09,4.97,287903010,286708000,1002000,309982236
1751912.exe,33154558,233185,63027741,231638,62927195,229045,114087,913150,626947901,32172,33205340,114,9580,564451293,133,3.95,3.21,187426063,186171000,1000000,207974295
1920040.exe,1293428,97395,5372093,148814,5473257,172188,51967,386032,152234816,25052,1600833,155,5511,89065354,190,0.98,0.79,48464446,46510000,1699000,68739266
1983458.exe,5025311,520483,211590915,539868,211346903,537195,261545,2151955,1753545730,69736,5366403,102,22576,1998693083,128,11.08,9.03,518914922,517450000,998000,539639624
2079662.exe,1754870,216047,5025319,219449,5086236,204866,106543,766261,556182060,27423,1872456,122,8403,74195837,131,3.93,3.29,163740297,163475000,0,183925430
2087440.exe,91561801,313694,143426989,709029,143725424,624731,122722,991436,738700625,28818,91323415,197,11101,744084842,134,4.91,4.07,216268718,213030000,2986000,236339832
2095380.exe,1453693,164290,3602015,122605,3599946,122754,56800,395206,218499521,11556,557721,33,3852,140985261,137,1.52,1.26,67661189,66371000,1005000,88213974
2118492.exe,2404067,306757,55611611,235911,55579241,235085,125332,886077,619531524,24191,1556963,205,8937,671913114,133,3.85,3.15,179527375,177272000,2003000,200225128
2133666.exe,6996256,686461,213191792,614227,213711446,611459,275867,2342385,1765434542,67762,6450840,391,24711,2005275147,128,11.08,9.04,519922062,516618000,2997000,539795228
214531.exe,1100138,133358,2579837,93164,2572050,93412,43921,314503,140211839,9006,409319,0,2012,30162603,132,0.97,0.79,44085059,42867000,996000,64174232
2148414.exe,986335,148418,3614070,126470,3606060,126482,60762,445096,228333304,11982,615441,1,2954,144926059,127,1.53,1.25,70353677,69033000,1000000,90977492
2167825.exe,698591,78230,4524079,158124,4674954,163476,40925,264703,121762666,14730,735800,3,2689,75683763,133,0.86,0.7,39551602,38333000,1008000,60020459
2270454.exe,501891,87070,3257017,78376,3248999,78146,35551,254513,93862985,10275,251746,1,1190,88968328,131,0.63,0.52,28170023,25895000,1991000,48899184
