file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
2942175.exe,224002988,22705281,288147065,6395288,291675514,6291964,992877,3391391,749635031,283364,229360140,181,104479,1356359369,10349,5.21,4.29,223647818,212349000,11018000,244420137
3010849.exe,99628177,11048350,186282427,15609027,192818128,15678375,651480,3157857,685865923,1156693,96169167,132,53874,794280715,8295,4.55,3.73,204098379,195707000,8029000,225356807
3080883.exe,71440666,1566577,170615472,15120843,166166355,15121503,204081,954809,509110115,48663,66018553,96,15189,560466150,1603,3.3,2.69,153264131,146978000,5958000,174689295
3266282.exe,141820762,16690528,229112666,15594287,228162436,15610019,671674,3541749,751580156,2305430,137411003,281,58480,920591406,8304,5.0,4.09,223104503,208828000,13988000,243329352
3454388.exe,227871050,25124292,283853027,6416434,282723006,6593876,957626,3238853,750832122,287007,238391259,139,100763,1366688529,10349,5.26,4.33,226269401,205998000,19999000,247836383
3666316.exe,103584028,17121118,246095884,15225808,248298002,15058865,644702,3530613,729354107,1529882,99861330,312,31508,939856003,4230,4.92,4.04,217754410,208453000,8976000,238255705
3916769.exe,17290918,794620,22740403,75997,22523191,75100,155140,505860,47242167,86774,14973380,0,11928,109379829,2304,0.35,0.29,14378835,9087000,5048000,34903744
3930008.exe,149450427,17065278,254415192,17913250,258257394,17885299,692655,2600472,825296027,2199071,151231782,523,53695,1063645959,8298,5.55,4.55,245746138,233348000,12017000,266540453
4034922.exe,27102778,632923,15245985,156409,16049827,154165,247821,596930,133116386,109547,26869720,5,11676,100739576,2182,0.93,0.76,42458638,36104000,6017000,63004118
4083399.exe,102108343,20889252,210770128,12794253,209299487,12993016,338748,2602911,692442247,2678588,104277091,117,22231,881376591,2183,4.65,3.82,206618997,201325000,5008000,227555170
4088261.exe,118224876,1688440,219798124,15601712,219769744,15528501,254341,1414887,656916282,106727,116936306,117,28671,903831679,3627,4.34,3.54,196969827,192674000,3993000,219207530
4207131.exe,73551177,1629089,129664418,2492418,128194714,2472246,191468,801744,269567712,103520,76238269,184,25241,498958627,3346,1.82,1.49,81129787,74659000,6053000,102455176
4230847.exe,62277679,1179295,32310480,342381,31371894,321697,463331,1172372,193378234,180314,58263758,57,44909,199952011,8301,1.36,1.11,60683972,49421000,10872000,82503105
4358293.exe,154538368,13063523,164621503,4610937,164431217,4649639,747204,2389290,470135241,821469,164407154,304,85452,847552174,8301,3.28,2.7,140553416,124279000,15907000,161372600
4379117.exe,83907587,3517199,179620046,15607455,181418878,15698514,467695,1946854,599394184,174741,82216775,339,53366,627125950,7140,3.98,3.26,174832976,155523000,19064000,195629119
