file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1103772.exe,214279687,8343604,155370373,1698906,154872888,1768500,3104577,6613205,759099798,2403434,211157725,433,222861,796293757,12768,5.1,4.16,224303799,183586000,39910000,273602581
1155269.exe,398918318,7897990,253603847,1404034,249044214,1334930,3066278,7196423,932133098,2540153,385155262,72,320520,1239875547,7647,6.29,5.16,277320907,257847000,18988000,298948563
1172017.exe,172767750,9783549,123457808,1474418,125224954,1552997,3847481,7636398,795442003,3440965,174580637,76,417521,625428805,12637,5.22,4.24,235385775,211975000,22997000,254972193
1265468.exe,443988303,8130438,288798097,1673935,285769675,1915000,3325878,7392196,1071833002,2416020,454713303,553,406519,1468520399,12762,7.27,5.96,319713432,289190000,30019000,340396916
1346726.exe,388695186,8295906,248852440,1649260,247603811,1470160,3180435,6626494,957383343,2928545,379911196,136,460987,1187060866,7205,6.6,5.43,281710411,263366000,18025000,302953909
145020.exe,168778716,7929108,119843471,1349059,119051043,1469987,3131296,6580698,725923654,2499117,164532087,158,595708,605339245,8144,4.75,3.84,216502263,195162000,21017000,238787249
1482288.exe,173155786,8236509,121567167,1572359,119905581,1482172,3181462,6355489,718898907,2540183,167667179,123,567923,605192975,7364,4.67,3.75,221399249,204045000,17003000,243902271
1558669.exe,164133681,7317446,112219657,1652407,110439562,1677329,2826926,6070239,686957387,2608593,160770842,321,225503,560866821,4952,4.55,3.69,206842765,194510000,12031000,227244702
1881529.exe,387513680,7477735,243055022,1509216,242478600,1396842,2807710,6457602,914347058,2137026,394735241,655,280260,1218683493,6502,6.22,5.1,271806015,255447000,16028000,293372421
1892033.exe,215253564,8633412,157758396,1218292,157241322,1395854,3225549,6994265,779236325,2374521,215569117,1148,626017,811547329,14529,5.2,4.23,232087751,201803000,29970000,252679920
1992578.exe,161567301,7705991,114563680,1380121,115063710,1189874,2629175,5876121,610834092,2306301,163098280,426,446219,570590439,6820,4.03,3.29,178351141,162979000,14998000,199393762
1997898.exe,162610950,7165015,114048689,1233719,113735950,1302058,2722309,5968514,606021792,2300728,162588200,400,377856,585165661,6427,4.01,3.25,180575385,166349000,13945000,201325834
2040953.exe,394998287,7788449,246746656,1319414,243217338,1223214,3079140,6518208,950065487,2719303,386969885,377,491298,1224813396,7205,6.61,5.45,278162825,264796000,12941000,299480202
2079377.exe,162199447,7453412,111016404,1483623,111025734,1318534,2637838,5764794,661195190,2458567,162596407,79,166082,570668516,4736,4.43,3.62,194265779,186023000,8001000,214884264
2209419.exe,200019271,10045533,140750646,1413522,140627530,1253696,4018202,7676063,799260241,3437045,192721508,767,337648,718204074,12589,5.33,4.33,237400665,209053000,28007000,258675736
2396518.exe,220312576,12153874,167722071,1422823,169464588,1388472,4888776,9048198,927819843,3703065,218553584,14469,147882,819215802,13239,6.17,5.01,275275518,244729000,30089000,296292201
2417063.exe,240973006,8769469,176691360,1253231,172300562,1296895,3514503,6917098,835231925,2725049,240452194,8631,231522,875656543,15451,5.62,4.58,249460754,206126000,43026000,270592056
2475670.exe,191187976,8718769,137161981,1291722,137008339,1469528,3722155,7293604,751493844,2802728,194667260,1124,151597,713230552,11210,5.0,4.06,223618218,194380000,28907000,244451162
2536350.exe,184385205,7661391,131509935,1261089,131571629,1365349,3255278,6720384,686679962,2360255,186670880,1032,52372,667485248,9356,4.64,3.79,200131600,183738000,15977000,221378917
2547962.exe,167594096,5899136,112432858,940112,108208814,913274,2002108,5011123,607688610,2480387,168525272,87,31945,586009887,3654,4.08,3.32,182629154,175094000,7003000,203218206
