file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1655552.exe,82151942,1450810,92983776,2429288,95285307,2228604,207285,784566,250744021,93083,84292597,150,32976,471468923,3659,1.72,1.42,73818803,67318000,5939000,122359387
174258.exe,130597328,2573208,179317549,17376553,180046115,17565354,254408,1402660,638978572,154418,122726006,155,30752,838272143,4203,4.29,3.53,190812414,179535000,11032000,211606539
1787832.exe,135076146,12116643,218498273,18042084,219803366,17941814,755344,2920743,755843967,896195,133897855,7,45317,927399759,8300,5.03,4.12,224936157,210604000,13973000,245219319
1821852.exe,88224266,239185,123304376,13255002,123002521,13291228,103836,837815,605781968,77196,88256566,49,9068,527024527,134,4.04,3.33,177751117,176565000,1003000,198464170
1898852.exe,33067951,86188,13978534,153472,13655217,143785,33476,198323,68780539,11310,32804764,12,2351,99789716,136,0.48,0.38,23331438,21069000,2006000,44274361
2048785.exe,89271970,290826,132807194,13560331,132864402,13553653,124902,953545,687216974,96766,89421598,129,30418,575490242,132,4.52,3.7,204612044,203272000,1001000,225385085
2054972.exe,95675193,1968591,150693072,16336987,153488639,16377297,247446,1288845,594196785,95158,94023420,364,26323,683706228,3621,3.94,3.22,178709637,168400000,9964000,202107244
2110174.exe,97186990,13929203,178699000,16491374,179686400,16669095,510533,3242044,716383178,1240305,95292351,0,50389,832684085,6283,4.9,4.05,210660631,199308000,11017000,231843695
2254880.exe,133117374,7750189,158183655,5481711,167861530,5448414,1150215,4137774,1539343834,295382,137808020,369,44116,750730914,4235,11.46,9.6,453918757,444668000,8973000,474615118
2271051.exe,87062002,259646,125085286,13315059,125312771,13375420,109908,879341,635935703,66074,86712800,233,10393,494420703,135,4.15,3.39,190239949,189012000,1000000,210610795
2381283.exe,154031358,17405431,254989902,17088977,255983222,17442367,710004,2682034,859047187,2054847,153412342,283,53648,1082887140,8301,5.7,4.66,256797611,242559000,13974000,277467527
2384994.exe,118423677,16564203,229721074,15939970,229386716,16081464,648659,3826896,747809192,2302598,115111458,559,61159,909210830,8301,4.97,4.06,223535309,213188000,10008000,244714618
2447635.exe,124043783,12410373,185499002,14996998,185068955,15524305,573502,3001314,709929070,879319,119977827,195,42953,945096057,8297,4.8,3.94,211728376,197507000,14036000,232985348
2460677.exe,86995812,297463,125017232,13338209,125313599,13357425,115190,908918,635587252,91061,86849345,219,10750,493813666,135,4.17,3.41,189986530,188715000,998000,210132091
2671073.exe,88763484,2867823,166733075,4012455,165338062,4053393,385775,1286643,388220078,125371,89320403,712,26235,677280346,2181,2.63,2.18,109847198,106501000,2986000,131240526
2671088.exe,84821619,2987372,163189279,3305334,162491595,3411733,509284,1560378,356174264,174386,81771072,227,26392,608695623,4229,2.42,1.99,104317142,94892000,8989000,125687006
2675921.exe,129518273,12054234,235643349,17682274,243440863,17474022,786441,3262158,786032988,1394460,129792948,452,58990,979554389,8301,5.28,4.32,232617735,219291000,13017000,253823533
2675933.exe,134544788,12989517,247714413,17652586,247407431,17783139,747984,2629171,782155595,1263162,127800718,373,85362,989477593,8300,5.33,4.39,229579571,209286000,20027000,251691761
2844052.exe,65802209,1143286,27865188,286205,26833114,260732,654741,1593592,203271646,166028,61757088,228,43492,197214756,8516,1.42,1.16,63228428,44619000,18253000,83939973
2942024.exe,86328028,2580912,98803083,2594741,99654866,2452814,386540,1351311,285231544,184823,84713962,130,51576,475074391,7147,1.95,1.59,86919027,69675000,16921000,107602895
