file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1099920.exe,30244322,92841,16650726,65606,16074655,66093,35527,223300,39676892,10825,29740300,0,998,99347444,133,0.3,0.23,15926654,13514000,1930000,64239530
1141254.exe,27553329,222509,15373017,70795,15409066,70114,67185,247726,44444897,13919,32535450,0,1228,97575033,522,0.34,0.28,13046704,9845000,2953000,32849934
1164955.exe,35320682,153118,19849982,61194,19916878,67871,53831,238613,54536756,24584,37141199,29,3006,113413668,522,0.37,0.3,17950038,14711000,2942000,38049104
1192925.exe,77465692,218477,44922909,90662,45309316,85688,70379,328557,110249193,25717,78403653,29,3225,231741406,519,0.77,0.62,35724734,32484000,2953000,57649675
1253138.exe,76890443,176429,46022128,76806,46036337,79618,49503,285179,111855361,15421,77095924,26,3860,226675719,324,0.81,0.68,33165761,30889000,1992000,54233627
1346798.exe,76891817,412592,45886467,87012,47273153,81314,78990,351157,112563137,42214,79202783,55,7377,231466982,910,0.8,0.65,36687613,34419000,2024000,56637596
1399024.exe,77869436,97633,44278101,79694,44728508,74785,37190,275771,104262100,17163,78657036,29,3170,226325572,129,0.76,0.62,34129458,30807000,2981000,54900190
1604797.exe,30330619,167819,16297323,69842,15453851,70604,67776,253236,43186999,27108,31163995,0,860,101895709,524,0.34,0.28,13072928,10674000,2134000,33502661
166404.exe,77164272,149614,45544432,79779,45649096,80829,41401,269341,105513211,11038,77368154,36,3584,224454027,128,0.76,0.62,33700406,31438000,2028000,53968630
182932.exe,34088223,306122,21069252,70518,23570078,76820,93100,336578,61674330,36816,34477104,31,6545,120977520,1305,0.42,0.34,20732774,17327000,3057000,41247722
1840297.exe,32649130,141369,17648115,65965,16099486,66493,63174,260051,44884882,46464,29691454,165,1352,106085876,524,0.33,0.26,15376694,13020000,2003000,36256908
1859305.exe,30754369,176620,16720075,67466,15940746,67419,67281,252424,42499294,24551,30370728,0,920,101591644,523,0.32,0.26,14260829,11047000,3013000,33780185
1863270.exe,32328933,181002,17121221,69629,16053491,69702,68366,244294,42341875,23257,30503624,0,1321,104769428,523,0.3,0.24,15073955,13786000,984000,35499862
1923894.exe,30407829,240492,17982321,67346,17855898,67807,76665,277105,46490619,41287,30973278,2,5601,101545344,917,0.31,0.25,16281997,14019000,2002000,36814551
1956910.exe,30325101,244656,17407381,70170,17033096,72454,57433,293192,49071772,41519,33187251,0,8200,103864860,1039,0.32,0.26,16137951,11876000,3958000,37164696
2025154.exe,30006865,187293,16565038,67289,15999060,66870,64868,247618,44778149,38297,32118147,0,962,106054913,523,0.31,0.25,14868249,10879000,3626000,35636793
211894.exe,34252060,131509,18765832,63908,16661259,67702,95039,295908,51277524,55016,29969822,18,1117,112827881,912,0.34,0.27,17318703,15008000,2001000,37867153
2158936.exe,78501861,357609,44992692,102929,46584929,94342,66843,357651,112410067,35658,80453692,46,9620,233177359,1035,0.78,0.63,36254516,31905000,4116000,56734924
2165152.exe,79773460,326993,45553938,93827,46813219,86267,75146,319182,114274809,64017,77192403,175,10219,234448198,910,0.83,0.68,36874925,33462000,3042000,57379983
217838.exe,77776349,351781,44873440,88838,45667460,86643,57674,332462,112799693,26113,81042789,65,9736,232345346,1033,0.78,0.64,35950438,33732000,1984000,56098666
2255569.exe,32694867,133873,17777651,66450,16423415,66284,63526,249293,44730126,44585,29485281,3,975,104042795,523,0.32,0.26,15767572,15556000,0,35642946
2320041.exe,79284168,154426,45158870,78669,44593653,84965,75417,319912,109565528,37013,79284079,40,1979,234727181,519,0.8,0.67,31941778,28652000,2964000,52686661
2543436.exe,30919337,228527,18161521,68047,17406809,68583,62902,284767,48255785,44839,30830900,0,8716,101315811,1040,0.34,0.28,16546547,12134000,4044000,37093837
2595975.exe,29447874,148802,16594997,66019,16497721,66369,48182,231474,43246669,19661,31274914,0,989,102521344,327,0.29,0.23,15118769,13814000,986000,35778889
2605208.exe,30889597,172016,16684291,68799,15491572,68768,68029,238944,43851176,38965,31242593,0,977,102435795,525,0.35,0.3,13012954,11717000,1065000,32713844
2605331.exe,31524026,157609,16680004,69453,14924638,70007,66951,247265,41650566,30376,31161687,0,845,106062960,524,0.33,0.28,12878122,9678000,2903000,32895259
2607963.exe,27694853,114507,16198191,66241,16044980,66932,31562,202789,40901405,6600,30378479,0,927,100494287,133,0.27,0.21,14107890,12795000,984000,36948884
2712872.exe,27932084,110206,16071914,65931,15862208,66456,31956,205046,39805725,5849,29621211,0,907,97151490,134,0.28,0.23,13849032,11868000,1825000,34310345
2767461.exe,77715134,165170,45857200,83209,45850267,79149,71068,328692,107664096,27557,78171836,28,3260,229540363,516,0.76,0.62,34538956,32205000,2012000,55186927
2768935.exe,31442986,172549,16722626,66187,15971592,66282,64660,248572,44779886,22259,30857599,0,986,103001285,524,0.31,0.25,14983047,12558000,2093000,35126235
2789652.exe,76205654,127965,45539362,78428,45799709,75180,39178,277548,106618189,11002,77248416,35,3224,224762049,129,0.76,0.62,33784292,30683000,2876000,53893431
2793938.exe,49711183,960887,36083007,90528,35321750,90360,285929,678724,98683554,215079,50675697,0,17186,182213677,3261,0.72,0.59,30887333,25699000,4942000,50895776
2823544.exe,80448195,135803,45321304,78533,45669568,81588,62427,307034,107247107,29781,78888416,67,3838,229932734,519,0.8,0.68,32068550,28878000,2887000,52554608
2942166.exe,79635869,154268,45615445,80787,45155773,86681,73172,328838,112059247,27259,79099063,45,2913,232994647,521,0.82,0.69,32648390,29420000,2942000,52219025
2951975.exe,79776621,190856,45319896,86012,44976919,81803,73208,316199,110358014,37398,78297169,25,3114,234491720,518,0.8,0.65,35386738,33074000,2004000,55650273
2974603.exe,30232302,156440,16820896,67399,16580649,67554,47701,231981,42411667,18915,30982971,0,970,102066904,328,0.31,0.25,15312744,14092000,1006000,36905392
3144096.exe,136696352,3507273,88006559,229377,86090888,232132,2363976,3374531,375214172,954175,132227500,62,180668,472102771,39194,2.67,2.22,113174385,45963000,66947000,133424753
3300816.exe,29942148,181701,16260583,68945,15558008,69089,66334,238872,44581845,24826,31763019,0,1023,101110433,522,0.32,0.27,13127163,11835000,1075000,33530509
