file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
269896.exe,123714005,3826729,83765513,767345,81028351,789462,735344,3605732,275335763,794310,129971009,388,18490,434511450,2685,1.93,1.58,84790128,78357000,6027000,106029048
2825005.exe,118156615,4550104,81934073,813654,84050050,782884,706117,3370657,282610049,789954,126656479,243,15975,414415698,3071,2.0,1.65,83445202,79136000,4006000,104424661
2864602.exe,127778745,3541581,84342466,726873,80829487,798528,776407,3539606,274673205,783066,129020096,48,18799,439558813,2638,1.92,1.57,85265081,79926000,4995000,106913555
286469.exe,128579876,4110746,83345055,793729,80302888,787671,818227,3439585,299736839,856314,133054218,1779,53492,453780289,2522,2.07,1.71,87689193,80374000,7032000,108203193
3048276.exe,129198277,4182190,89881487,723948,87307732,738747,863318,3527883,299458655,1082193,116823332,7937,20799,429841199,3088,2.05,1.68,91748559,81471000,9935000,113166075
3079156.exe,124993911,3701032,83658133,841889,80501265,879607,781295,3499421,274557073,806791,131049490,102208,21687,436407616,3119,1.9,1.56,85151988,76786000,7977000,106476662
3097002.exe,124862420,4280921,89470309,728726,87971786,681035,847059,3447419,306985758,1132308,112807192,109,21067,414742320,3235,2.12,1.73,93408374,84253000,8921000,113661378
3101111.exe,340191233,2850584,208626466,1235410,202804586,1301462,638689,3901653,536374422,872931,330248267,22372,17757,1025786265,1967,3.86,3.22,158289931,152916000,5030000,179589009
3183555.exe,341931355,3036334,208375281,1181842,202182265,1247687,679265,3984051,533968353,858870,330480725,242,16268,1026879299,1873,3.77,3.13,158915047,151635000,6983000,179063257
3432335.exe,117510338,4614922,84473089,774218,86632248,717743,931406,3378367,314351777,1036910,126516024,168,21370,401504409,3634,2.17,1.77,96122225,90820000,5045000,117020158
3653114.exe,119894449,4474453,86919562,763482,90271731,750353,831330,3360684,319146889,1101801,116274166,277,23650,405219275,3437,2.2,1.81,93982902,84660000,9070000,113969906
384742.exe,115893416,3610079,109316124,635390,104964614,611741,628930,3262479,294836433,952550,106819615,105,18544,492214905,2529,2.1,1.73,90346940,83066000,7005000,111249619
3896913.exe,124431868,3849916,83407349,892511,80543105,869963,658116,3231487,279399908,760078,131650451,134494,24879,436153045,2455,1.94,1.6,84373545,78427000,4963000,107002499
3900160.exe,121145155,4654621,80474076,832418,80454431,790847,975778,3589091,326014659,905185,137272031,90,33775,434021585,3235,2.28,1.86,99203227,87097000,11876000,120566309
3977915.exe,330464839,4947909,200482642,1287785,200351233,1224082,916010,4048369,568760552,797532,342437132,225,21951,1008610126,2537,4.03,3.33,170995757,163594000,7025000,192093593
4033232.exe,339907619,4901578,215918807,1256025,212158057,1183973,871527,4565400,582809724,1283475,318287044,333,19426,1004280894,2657,4.14,3.43,175105521,167730000,7030000,195815270
4076739.exe,112224968,4920835,81796305,753505,86147074,683766,535525,3069107,266317794,783238,121636940,235,18284,392728106,2660,1.87,1.54,81663269,76325000,5021000,103228291
4119306.exe,118627587,4318072,86756991,773649,87933738,671257,548951,2896884,266770592,887955,114088255,2417,15153,387617960,2243,1.91,1.58,78520911,72282000,6023000,99665769
4136921.exe,339344644,3147952,206512688,1207676,200447048,1260659,649152,3936177,534307044,814572,335712833,2134,22631,1034885666,1969,3.89,3.24,157300294,149001000,8000000,178499420
4188908.exe,128103272,3862817,82369665,819122,76224663,840384,855546,3558359,279172045,832596,137391495,30,17955,452972227,2517,1.94,1.58,86325771,78049000,8005000,107268385
420179.exe,121941252,4271380,80979369,1218941,80273101,1162207,500189,3107871,269036588,715799,131819050,131870,18852,426505753,1926,1.9,1.56,83315556,76919000,5993000,105031693
4269635.exe,326877762,4669814,204560156,1434483,204175355,1398376,779054,3826996,576122279,803080,335556569,268,134107,992436074,2728,4.1,3.42,168586284,163286000,5008000,189418041
4327808.exe,330506456,4041097,208454328,1193698,208182666,1104051,572703,3225006,548750619,914963,320879369,165,19172,983432620,2431,3.89,3.23,164309912,156922000,6996000,184882610
4371782.exe,329303043,4363574,205301890,1331670,204205356,1291459,800687,3759993,563003598,772489,336362063,22,19394,1002681266,2950,3.97,3.29,168331251,159911000,7995000,189300035
4500686.exe,132528588,2833602,88704841,650152,83366923,715059,570006,3465582,253462998,858872,120970902,235,13411,448170080,1973,1.78,1.48,74284764,66942000,6993000,95798822
4521775.exe,325307643,4292939,207054019,1223398,206222644,1185988,668129,3439259,553829391,816112,324429372,62,20783,975021207,2455,3.95,3.29,166352584,157958000,7997000,188370013
4538105.exe,124643141,5712632,89014094,793900,91910534,760285,1070280,4019499,326750492,924395,134276921,21,40349,446451748,8201,2.32,1.9,99839765,79399000,20101000,122706617
4570249.exe,326509130,4357922,208410985,1210000,208804687,1138296,569833,3270148,552698527,886406,320505762,60,18585,970538818,2281,3.95,3.28,165256271,156818000,8041000,186041828
4618768.exe,122470898,3388833,90427378,689523,89885018,655152,476275,2934164,247699110,868968,106064873,33809,30344,400093637,1877,1.75,1.43,76422611,68092000,8010000,97788746
4709658.exe,117318446,3884516,79824024,927582,82695876,908276,640480,3126576,271444718,731211,128516515,116787,16742,407584775,2438,1.89,1.55,82931193,74585000,8063000,103902939
4776111.exe,125432225,3803003,84112659,761260,80512293,798624,749791,3659474,275610856,815205,130584528,8266,24985,436863820,2683,1.96,1.61,84910799,80554000,4027000,106704683
4982865.exe,113887451,4650188,82965446,756383,85501040,721323,879252,3250512,317421361,1009292,126033056,53,20330,400169123,3438,2.19,1.79,96509042,85245000,10903000,117322491
5251261.exe,121160214,3669841,81694874,1016201,80125288,1027237,671830,3375425,275767073,735824,131140572,11786,224587,430174529,2437,1.93,1.59,84612874,75327000,8920000,106117705
5448259.exe,326149597,4510771,205022125,1277665,206180038,1257615,756782,3744881,570125768,742580,335437602,191,21721,991834021,2604,4.1,3.41,170095124,159512000,10032000,192687420
5546172.exe,124901616,3522492,84705507,854523,82289003,868614,694517,3375127,278237159,793329,128823126,56,15338,435972174,2434,1.97,1.62,85310776,75986000,8998000,106436169
5592117.exe,117142369,4069818,80218861,799150,82456517,770895,672456,3256567,271723280,793125,129105659,29,13790,412359498,2727,1.91,1.56,83162249,76772000,5982000,105277699
5593417.exe,331347867,4455924,206166504,1239310,204604083,1218474,807378,4054543,557752459,832440,335449730,130,19227,1003550763,2924,3.99,3.3,168880952,159585000,9033000,189836468
5622940.exe,122122561,3739592,87496915,709017,88410491,598049,578983,2957931,266986222,908562,112934266,71,17771,408187976,2436,1.89,1.57,78441521,71037000,7003000,98790152
5717238.exe,127278210,3814772,83942989,776839,79295140,770599,750691,3334667,288961535,790038,132358695,375,27849,448100463,2838,2.05,1.7,85129315,75954000,8877000,106954882
5804700.exe,131576681,3729612,83693297,830503,76830807,878457,889643,3667051,280528863,889854,134026556,159,46023,452207413,2519,1.98,1.62,86409989,79025000,7002000,108665670
5860218.exe,117847541,3731904,86221586,681826,88930816,590570,417516,2748510,251193430,800578,113453486,162,16987,388875687,1972,1.82,1.5,77304649,72934000,3996000,98513200
6038973.exe,121050180,5617907,91412223,828927,95060513,804642,1011980,3995012,343244667,936732,131642707,539,52688,436506342,7762,2.45,2.03,100008137,84526000,15094000,121456169
6169948.exe,325818290,4931720,210195848,1275860,212461046,1237875,607172,3510813,546541545,890590,319215660,2318,20365,968029986,2658,3.95,3.27,165405996,160064000,5002000,186761706
6198446.exe,118570358,4397152,80983467,754612,78629751,708940,836589,3410345,294878843,968213,112830135,96,21730,402537087,3113,2.09,1.72,89459693,75098000,14018000,110403827
6211188.exe,340450162,4303591,213362308,1332306,209068124,1317579,967750,4407697,589010391,1096749,327690785,559,23907,1020330373,2786,4.21,3.5,175771400,162380000,13030000,196912928
6223618.exe,343146994,7271217,215954413,1543130,213233546,1565618,1982783,6610753,825936927,1949900,348787988,2576,56218,1058602453,4578,5.68,4.67,246788818,225603000,20870000,267924157
6294589.exe,117800333,3848998,80151576,871695,81773220,846288,653317,3209251,269241193,751297,129600546,298,17145,413850009,2435,1.9,1.56,82941770,73492000,9060000,103458914
