file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
2766234.exe,151082258,7170154,105772183,2664523,106077686,2670314,1068724,5126176,468860741,1585271,157744723,36876,52373,491112246,4168,3.17,2.59,141058773,130776000,10059000,161451706
2807545.exe,134753674,6524743,94135082,874653,94368491,888792,760334,4806584,398441329,1062925,126219871,374,53112,427599257,2870,2.7,2.22,116562490,105302000,10927000,137392399
3007872.exe,153749944,6527717,104549717,908984,105060712,909158,721702,4762387,420305772,1007068,151543040,6692,46066,505052598,2481,2.85,2.33,126880145,117690000,8900000,148252080
3050670.exe,153410357,6537820,104550163,903699,105261812,912936,719244,4764878,417447161,977134,151760565,147,48784,504479020,2479,2.82,2.31,126545172,118197000,8013000,146906142
3121765.exe,154421520,6516647,104465343,882010,104814847,904114,736352,4774916,421709584,1023608,154839795,712,21986,504259840,2478,2.93,2.42,123849508,113606000,9878000,145125353
3401505.exe,195026856,6698322,130410341,1391657,134666116,1379519,809353,5283285,806330675,3928946,199436384,400,648814,640620495,2674,5.43,4.47,239298179,171750000,67293000,259659804
340754.exe,408373416,6881762,258083607,2097970,259244699,2101556,912164,5916859,1131926140,3808431,412492680,56,881951,1259789626,2470,7.99,6.62,337127245,281501000,55098000,357015257
3509617.exe,339640890,6802186,211122380,1128147,211536294,1128673,813046,5263854,670987652,974416,345482093,1368,34577,1008434436,2670,4.65,3.86,196635507,190321000,6010000,217021150
3585983.exe,408534861,7515259,257682437,2062349,258228781,2068741,874349,5883089,1136201530,4001675,412104067,357,944571,1259921757,2474,8.05,6.68,335219480,275760000,58948000,355935409
3588461.exe,251926905,9802398,175329502,4000782,171831327,4033749,2113679,7508964,1110746597,5100763,242960537,99099,413570,834630664,5019,7.47,6.13,329515519,277206000,52038000,349895769
369842.exe,420312084,9000243,271070653,2519566,272570875,2539743,1995705,7634681,1375998724,4588016,423479168,27339,1077137,1314352460,4818,9.56,7.9,402964795,335496000,67099000,424473333
3753295.exe,141261594,6658990,96062835,891837,97917780,882381,688191,4622957,404266748,962676,146682733,719,45959,456703911,2479,2.77,2.27,122366517,113953000,7996000,142878076
3836836.exe,345109012,6885701,213584888,1175695,212857348,1175249,828660,5566281,704600780,1046720,347976282,5498,65010,1033497086,2863,4.9,4.05,207301496,201068000,6002000,227567502
3871862.exe,405608539,6867642,254964941,1650124,255681883,1654113,865699,5904131,1086720206,3713326,409870499,7512,409609,1229185749,2472,7.63,6.32,322326280,253960000,67989000,343211310
3930881.exe,412893866,7107410,259470307,1650200,260438375,1655967,872314,5768290,1088918534,3599878,417480651,14933,219140,1264320544,2472,7.68,6.38,321693165,264422000,56875000,342381803
4159594.exe,343054177,6774340,211404844,1131331,211349523,1128483,818954,5309042,672809553,1009577,346046788,354,32232,1015277508,2667,4.75,3.93,198938512,191576000,6984000,220284484
4327769.exe,151693651,6585725,103404872,878594,104581057,888514,719144,4825423,422981087,1010612,152585240,3583,36422,500450262,2869,2.91,2.4,123398033,115060000,8004000,143653463
4462753.exe,154020253,6772280,104604032,911377,103923244,912708,866063,4868548,432060155,1013940,153048863,8,49932,502102855,3261,2.97,2.43,129747818,121331000,8021000,151089870
4547977.exe,351367691,5188672,233033677,2969724,232926754,2982084,782673,4309253,719896253,1254732,350174168,824,28588,1068663632,2864,5.11,4.24,213425475,202113000,11006000,234286767
4650304.exe,152784226,6560861,104037156,900586,104822170,909402,724179,4775376,420158765,990793,152239475,71,34288,502353256,2481,2.87,2.35,126882113,119640000,6979000,147531702
4713330.exe,420098441,7166271,267179884,3402053,267476888,3387053,844891,5908741,1125568972,4171794,421900928,18662,304938,1282082571,2667,7.79,6.46,332467523,276178000,56036000,352140750
4760452.exe,152611650,6700773,102723756,893829,102937385,896089,776010,4691902,415108479,999156,155986540,3483,46919,500041707,2870,2.88,2.36,126346190,119032000,7001000,147155679
4981872.exe,407361208,6935375,256558311,1673025,258098243,1666689,904178,5814238,1082149308,4035014,413805649,2748,479209,1239437986,2863,7.68,6.37,322311035,267000000,55000000,343005077
5118033.exe,204660319,6544673,134930345,1413265,135715031,1432047,796594,5318458,809007177,3483228,207315694,22,557899,673531925,2475,5.7,4.73,237667985,188264000,49068000,258061399
5445231.exe,186706077,6875014,126852651,917168,131889706,909617,761670,4803098,501283869,1022017,189305171,260,38161,599314117,3259,3.39,2.78,150146524,142802000,6990000,170273527
556438.exe,416162395,6886129,259522019,1654061,259381248,1660815,900641,5809611,1106239548,4260197,416447197,493,313636,1267658239,2863,7.67,6.35,328003145,270720000,56941000,348698545
5686669.exe,152696878,6532600,104292092,884195,104996591,890781,724303,4723858,417663496,983578,151910967,92,18117,500009868,2479,2.85,2.34,125906361,117662000,7977000,144519667
5734497.exe,450524835,6860073,284334979,2108877,284322291,2110851,871063,5988284,1223290376,4172250,453564007,775,1074183,1382770125,2473,8.44,6.96,367988027,311724000,55950000,389778608
584976.exe,407532840,5419830,269790596,3635719,270270206,3634078,809599,4819696,1184678076,4078704,412124980,14674,631950,1269720066,2473,8.42,6.99,350605607,291172000,59034000,370987107
5890862.exe,174329704,6890523,118804512,901991,122363512,888740,786341,4749328,459651812,1035947,174180549,253,52025,558266579,3265,3.14,2.59,135798179,127573000,7911000,157237981
5919264.exe,386217923,6910131,244104955,2051812,244854199,2047662,805290,5687766,1069235372,3876649,386810799,199,817966,1176467160,2472,7.42,6.14,317474305,259168000,58037000,338154782
5945162.exe,152398422,6519864,104473838,902545,105015745,905487,737048,4812676,421001815,992923,152210231,528,19838,500838962,2478,2.85,2.34,126405815,117147000,9011000,147534426
6049277.exe,153356618,6510656,103577836,882902,104449739,899659,743743,4815501,423570172,1019556,153302516,122,37911,501069085,2479,2.97,2.45,124335034,114994000,8999000,144745084
6070349.exe,414440206,6876330,257260692,1678123,258800596,1679271,953283,5882513,1093217221,3687698,420684352,20152,60653,1265997388,2864,7.57,6.27,324287409,278005000,46000000,344904120
6096802.exe,414807774,6974253,259060273,1656880,259333813,1653592,857096,5773035,1099600469,3677865,418083210,556,324742,1262603692,2472,7.7,6.41,322498307,273010000,49001000,342837285
610376.exe,123629089,5217976,96005823,2562419,98645494,2568465,659111,3581952,412125809,1008524,133034275,534,23759,432394866,2478,2.86,2.36,121533252,108179000,13021000,142110478
6116225.exe,130830049,6611416,92492673,854648,94438633,862406,720592,4621485,395224626,997183,127780862,99,35336,419900076,2477,2.7,2.22,117345512,110013000,7000000,136780356
6387452.exe,153607108,6564815,103545110,875753,104335223,884527,717836,4709410,420820489,1005051,151193453,73,29490,495647433,2478,2.92,2.4,128010127,121805000,5990000,149089434
6388784.exe,477000481,10021933,309282101,4972131,309491496,4948467,2261242,8074321,1491511194,5241947,478395997,94080,977902,1483801168,5599,10.32,8.53,440655317,362293000,78063000,460057565
6489020.exe,137382997,6351043,93007139,849785,91655640,878212,747975,4824704,392500586,1010295,131719769,155,16420,439283540,2479,2.7,2.23,113786714,110325000,3008000,134576907
6522713.exe,408432680,6879454,254653378,1628188,254601109,1633658,847341,5737258,1067173333,3491552,409645456,1028,152255,1235960043,2473,7.6,6.32,312693081,253299000,59069000,333769816
662138.exe,204296980,6497280,136540874,1401675,137141260,1419372,846176,5362509,812800964,3725469,207234260,21,538259,676204052,2476,5.6,4.64,237788900,177247000,60083000,258701043
6856892.exe,153147715,6514848,104365103,894452,105011098,902547,715972,4808264,420222025,1006370,151970830,5,43487,502483387,2477,2.88,2.37,127201004,121870000,4994000,147331104
689377.exe,204110559,6795916,135403483,1393879,135872819,1395081,748370,5091088,824644473,3689457,206140998,596,415032,671998248,2478,5.66,4.66,245693372,197319000,48077000,265969248
700618.exe,384975630,7241622,250038760,3075994,246510750,3107791,1163180,5129455,803174422,1899713,389026711,91,50609,1173385803,4036,5.61,4.64,238893373,225582000,12975000,258228168
7137813.exe,159036222,7271357,111998791,1056117,116063904,1050967,855506,4775431,452443049,1011837,168826395,1176,63362,524016260,4433,3.09,2.53,136208804,126791000,9056000,156518800
714426.exe,152853158,6522606,104056641,874851,104717331,884546,730735,4744646,417934774,980470,152056008,34,33053,497961013,2477,2.88,2.37,125737920,118440000,7026000,145806017
7156796.exe,153257752,6567701,104526003,887378,104976239,894795,760517,4824798,418718509,996585,150945122,2599,32160,502394550,2479,2.91,2.39,126769036,119495000,6970000,147039427
7169393.exe,416588939,6881506,260349470,2090476,261053795,2088202,930015,5850330,1097804236,4088247,419325389,25815,250050,1271333643,2667,7.62,6.31,324257728,262676000,61157000,343967803
7406977.exe,198914063,7204768,135660302,3157914,136592965,3158136,1008492,5321307,840368053,4577908,200001550,3267,631220,666703923,3259,5.79,4.78,249444028,183129000,66046000,269128452
7414994.exe,417029679,7073551,259963160,1651155,259557218,1642578,899722,5913808,1100311679,3928335,419052196,600,235461,1271455621,2861,7.67,6.35,325812794,266651000,58923000,346335383
7457204.exe,203038578,6759257,135703110,1403218,136236440,1396854,746703,5136856,830761664,3680262,205196858,101,489327,668557642,2475,5.68,4.69,246830536,188375000,58115000,267029610
7718795.exe,154557053,6512036,105439553,883119,106286575,889904,715177,4677649,419645242,997832,152135164,264,38869,506664715,2477,2.89,2.37,126999912,115763000,10977000,147899766
784074.exe,136056894,6442709,94170974,868491,93545591,887135,752623,4764995,394030514,1033964,128971438,82,44370,430329165,2479,2.73,2.25,115506215,109107000,6005000,136545144
7875893.exe,138343435,6516514,94242501,857979,94158891,878119,754520,4779211,386889710,1024437,129401293,146,43507,434124662,2676,2.66,2.2,114290700,109904000,3996000,135554799
7954751.exe,147886333,6735793,100509776,903400,104971461,912962,756449,4458049,409738298,961172,158283398,140,46565,494005961,3261,2.86,2.36,120212280,111771000,8055000,141136652
7972688.exe,201448492,6697180,136029656,1380811,140172376,1386483,867677,5292739,804343256,3425267,202515274,381,544584,664759426,2867,5.59,4.63,237645071,175282000,62099000,257814062
7974210.exe,407619941,6962348,258863423,2069252,259565107,2069620,831189,5797081,1123227053,3828982,409333579,566,949053,1258016459,2472,7.89,6.54,333324237,280092000,52828000,354436830
7977254.exe,153578517,6532150,104444439,882138,105380182,892058,723132,4779093,421914293,1006931,154647118,143,39317,504548711,2477,2.95,2.44,123771280,118395000,5016000,144720955
8177882.exe,193604448,7119043,138412254,2700729,140094938,2682223,1009779,4960115,538809816,1569881,193540819,4850,46764,609259356,3261,3.71,3.05,161747277,153343000,8017000,181856083
8190404.exe,153586046,6558255,104187517,886514,104918498,895095,712384,4713677,414014480,996033,152029611,299,38522,502468673,2479,2.86,2.35,125320001,117054000,8003000,145602851
8224401.exe,205615444,6691396,135120111,1416255,135531668,1423568,778406,5229497,825211906,3917214,207119434,19797,593353,676230006,2477,5.84,4.84,243572788,187363000,55810000,265180115
