@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-cores/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
445111325,7020180,227685769,5078961,226663898,5086711,1493062,5713591,863113001,267094,443849483,118,80254,1528342981,6386,6.05,5.0,261073686,242483000,17961000,307572534,8
316291311,6699302,179488434,4189162,179513067,4176697,1229220,5156506,702575831,256494,316193422,1,817248,1156690584,4427,4.88,4.04,210236456,201925000,7997000,230471829,8
397945387,7866431,201385012,4621249,201858110,4709431,1488851,6784955,887865152,388498,397658604,29551,164917,1431720432,5781,6.07,5.11,236521422,225224000,11010000,257309527,8
312120576,9480476,178517065,3520222,178180375,3515407,2005202,7097994,989910859,5284789,315296583,42,434384,1058795479,5642,6.88,5.69,295446840,230349000,64816000,316136924,8
244839302,7016831,141928036,2681763,139671612,2722300,1494421,5499965,544668207,295703,246203661,70,34337,868068734,6775,3.85,3.17,164025923,149656000,14061000,184622012,8
269134054,11238600,153309242,2731918,156083926,2737803,3373674,9262553,802351895,1509265,278453302,52,94018,857960431,8142,5.47,4.48,233880711,219642000,13914000,255272884,8
229938491,6448746,180871840,657130,180560714,648257,1118825,4956649,602148707,245356,224775418,58,37215,1160567440,3456,4.28,3.54,181240147,170751000,10044000,202321128,8
786252344,24035336,444818775,4175636,444242972,4160611,3206717,13685109,1690908111,3416883,789346813,2229,189987,2342031526,6770,11.81,9.82,492458356,430031000,62004000,513020031,8
295211230,18314432,180121795,3674489,180439252,3723930,3426977,12249265,783225359,913725,300011677,11676,167774,1070604695,7755,5.16,4.33,191979826,182637000,8982000,212876385,8
734465405,25556217,556439818,4651254,550798550,4622611,8517225,18550940,2254033233,3842695,725141693,1042,550033,3120745116,90615,15.79,13.06,666999102,502297000,164097000,688213929,8
338441394,19294129,196199242,4051277,195153870,4066280,2971969,12521582,1075799619,2972505,347014443,343,515976,1226696207,4812,7.66,6.35,317038400,262477000,54098000,338685063,8
253557972,6989305,140195587,2566535,139710899,2585616,1451723,5492141,554044361,272447,259122154,220,42875,874855684,6583,3.98,3.29,165175454,153791000,11056000,186768049,8
327134074,6942809,164461122,3265389,164086425,3239473,1386292,5394498,672790972,350224,326364728,72,37282,1121503118,6385,4.92,4.09,201395281,184975000,15997000,222005133,8
225952707,8285047,136597406,2546776,135419968,2512585,1545352,6217060,531421009,185701,230376088,300,19630,832982256,4622,3.85,3.19,157820013,151525000,5981000,178415275,8
158915517,6241530,86323005,2882494,85381188,2915163,1175335,4723806,408928093,318659,155829779,317,45032,592499947,4457,2.84,2.34,122410033,111998000,9999000,143407607,8
732722063,7583309,425422509,1740970,422945555,1726734,1471601,6884790,1555816635,2890510,729693835,2122,602852,2211178442,6380,11.06,9.19,458900785,393559000,64927000,480229806,8
242490736,6331994,130310870,604166,130470549,603625,1117771,4832788,566037577,214000,246408698,20,27701,976698813,3270,4.11,3.42,166513899,158211000,8010000,188347604,8
273515610,7453393,143872691,2975780,143494771,2956001,1355265,5762171,654442879,372022,279086281,450,33130,942393100,4625,4.57,3.79,191838184,184570000,7021000,213222642,8
229688736,6647038,132849204,2556495,130224197,2529061,1291573,5019020,532278888,238053,234204893,183,23413,813410826,4619,3.91,3.27,156892067,143361000,13032000,178983950,8
252356006,10175861,169385321,2981874,168656488,2983604,2186268,7729987,648495492,351162,258625137,190,27806,1043511858,5996,4.69,3.87,193774676,180360000,13026000,215964934,8
142553509,203255,76703938,118465,76665156,124699,93052,485063,179775221,24241,137214216,16,5574,367366870,418,1.25,1.01,59615292,57149000,2005000,108000202,9
138121037,234934,76135573,113251,75795854,113824,73093,422072,178253250,17976,141969329,0,4803,363262330,374,1.24,1.02,54941041,52738000,1990000,75787552,9
67867893,231495,34631170,106428,33404044,92067,63390,265626,76070239,27189,68186066,31,8251,183521495,611,0.58,0.48,22911948,20490000,2049000,43492734,9
138143665,227484,75956667,114052,75819325,113808,71260,415674,179601068,18237,142324518,0,4790,368875861,378,1.25,1.03,56316126,53949000,1961000,76904877,9
142491631,195081,77747930,113201,77080246,115288,72148,419225,177952427,24714,142112110,0,5115,370254344,377,1.28,1.05,56330930,54864000,997000,77339522,9
140344405,224390,76836170,111546,76843512,111241,70060,382879,181338769,19919,144492868,20,7098,369550320,1352,1.31,1.09,53350424,50953000,1998000,74314647,9
47146946,118219,22510121,69347,22656789,71761,72235,288036,52658482,37151,43990514,35,1544,129090764,621,0.36,0.29,17525112,14118000,3025000,38685088,9
12099755,91239,1876396,62331,4134576,47274,41217,162426,15961833,19529,11397302,70,4714,40814901,407,0.12,0.1,5721848,3258000,2172000,27095511,9
59173369,608776,30989034,89900,28568809,84572,179679,462627,70762616,84493,53037509,54,16213,158086164,2141,0.49,0.39,24141134,19828000,3965000,44874423,9
151069396,499610,79152146,144901,79855925,142214,148039,607811,205274723,72776,152464447,45,15698,396553095,1647,1.47,1.21,63575620,58165000,5014000,84693287,9
139739286,206461,75406055,109635,75460888,104851,65979,366637,177661104,20381,142739530,40,5842,365605313,373,1.29,1.08,52234481,49871000,1994000,73080369,9
44925915,152454,22717333,70272,23578609,73028,49157,247657,53208044,30391,46226426,4,2494,126322516,625,0.36,0.29,17526574,15074000,2009000,38435887,9
142207207,256477,78489605,117150,77487270,119125,97502,462871,190060051,21144,141403312,0,5659,370274034,620,1.34,1.1,58972076,57660000,1011000,79268573,9
49257212,125182,24592908,66198,24183044,69095,38415,220953,53454436,11028,43940069,58,1370,134636439,178,0.36,0.29,18134369,16921000,995000,39179236,9
2584584,175687,3747165,52540,5945438,47015,40275,156232,15788761,15960,6178482,126,10328,4021541,400,0.09,0.08,4626542,2138000,2138000,25043460,9
54135349,1250629,34923837,109028,34779149,108332,518581,1122796,136106986,164608,54206276,0,40503,166833099,6481,0.97,0.78,43708864,33342000,10103000,64622773,9
63800330,283870,34221200,103611,33858375,91456,84666,298237,80567612,34760,68519268,44,9172,188021476,859,0.56,0.47,23148699,20845000,1985000,44666060,9
140229693,163860,74168664,112352,73669288,102666,73781,371477,175826272,24988,139525454,56,4806,358943858,382,1.26,1.05,51730092,49456000,2018000,71889271,9
769394,85173,1908742,58156,4708814,45961,40016,157958,16285709,20757,12220864,81,5228,36591380,408,0.13,0.11,4879179,919000,3678000,26178154,9
66177120,541213,35861965,105670,39302677,100433,57376,280433,83759427,50183,69467765,46,16141,184255636,1375,0.61,0.51,24677411,19292000,5076000,44422600,9
97966899,1514260,63777003,599033,61304894,597340,412998,1531249,192099835,212204,95441176,16,11748,338712038,2024,1.35,1.12,57306510,48720000,7954000,106050648,10
100706898,2823816,88421805,364381,85819218,376379,981260,2418581,293401387,863750,98478729,81,21890,430691657,3246,2.02,1.64,90190755,80867000,8985000,110362260,10
125382715,2811110,91863909,383322,90214800,375260,1198763,2788451,321301996,876395,122082727,179,28639,429461406,3520,2.18,1.77,98871433,92537000,6035000,120333159,10
104121165,3374363,75889895,376297,75671371,370726,1227908,2756955,302701366,876701,100661072,56,25383,374045345,4304,2.05,1.66,91698551,82406000,8935000,111708385,10
108313664,2369816,74979350,277829,70131126,361396,697556,1995180,241448371,399116,108507836,33,17501,390878185,3715,1.69,1.4,70832419,60478000,10079000,91277885,10
105767257,3262006,75176630,381495,74882133,380281,1233822,2693186,309189400,977126,104460427,72,27331,375969994,4302,2.11,1.72,94611075,82263000,12038000,115803255,10
104621827,2998397,75378605,367293,74140573,361353,1130939,2797405,294924794,922548,100932744,113,31256,369820734,3544,2.04,1.66,90288787,80898000,8988000,112254981,10
135905179,4610826,99178413,473148,98415071,413344,1403214,3435877,368294444,1014762,119174508,48,52386,487196961,7294,2.56,2.08,113110559,96764000,15961000,134623476,10
119476092,2889069,86999537,375798,85991109,363689,1223107,2836990,322361355,878422,118853174,0,29063,419744050,3592,2.18,1.78,98610729,88162000,10018000,119303128,10
105504343,3303529,74511202,433320,75011604,431927,1327954,2838665,328619238,964926,105397843,39,30722,375290937,4564,2.2,1.79,99573685,84337000,14883000,120635842,10
261226764,1610869,161032893,1087472,160217296,1077175,354420,1521069,416776504,216257,263979670,291,17302,793666160,2080,3.0,2.49,125095648,120734000,4024000,146127226,10
306565439,2804694,194776359,855091,191947696,836158,1256717,3080450,578989287,951544,297867302,331,22872,943019883,3517,4.04,3.33,174354615,161869000,11990000,195621567,10
296360389,3677342,192240326,975642,191548638,981489,1291877,3200585,584433833,898672,293265511,1569,40946,910884385,5792,4.06,3.34,175950674,160624000,15058000,196622363,10
267413636,1544055,162313632,1051481,159702140,1052613,490403,1885027,425743051,253322,266301231,176,16366,803461229,2213,3.0,2.49,128953365,125655000,3015000,149756599,10
113707801,1114067,80634408,750898,78190189,727599,361049,1468765,212573805,301512,111535034,250,12884,387955422,1986,1.5,1.25,62453886,57103000,5009000,83334635,10
235091442,7145291,171469140,1287623,170411798,1225730,3015486,6701835,704200771,1586005,236955711,157513,173174,856626747,9765,4.83,3.96,205575831,189130000,16011000,227540843,10
93865235,1689489,62157350,292314,58360224,333493,462110,1568176,179337494,330297,90778749,51,10271,322375373,2022,1.28,1.06,52976768,47610000,4959000,74188057,10
93635870,1665281,64071031,577884,61460744,583045,498966,1675837,200344256,277829,95309164,123,10196,340135491,2071,1.4,1.16,58718054,53512000,4954000,79581002,10
277560575,3736741,173178811,833210,173305378,838205,1386536,3582564,556595748,984707,274773959,151,39429,851322413,5984,3.91,3.22,167167862,154652000,12050000,187678885,10
276991290,2868727,175247425,830636,172478173,814737,1123216,3098402,514108664,999020,267088545,57,21899,846071956,3278,3.68,3.06,150564544,143233000,7011000,171506047,10
67087153,12379596,26969699,4455649,29033805,4371179,56452,415737,201466719,17401,69246581,77,3130,165684788,175,1.46,1.23,60238640,57400000,2014000,109685845,11
74067813,12686934,55039254,4744742,56663934,4543575,63787,479719,232831527,18320,80810038,0,3346,243921846,169,1.68,1.4,71624570,71269000,0,92182064,11
86953993,13335197,39670212,5174897,42346642,4896366,224161,1295881,268022821,88029,90829578,3395,41947,224429105,1600,1.8,1.54,65759270,64367000,990000,85703281,11
192452469,12618450,58490547,4502506,60701878,4425038,71889,517322,301562396,22144,193341392,43,5490,447549637,180,2.14,1.77,92391771,90123000,2002000,114000127,11
94008660,12193191,33079932,4400778,34451605,4421818,60673,424663,212487130,13389,95011095,42,4055,197872097,222,1.53,1.26,66375139,65118000,1001000,87521416,11
771734731,23365316,609178300,6147110,609506912,6115544,213266,2325747,1308982158,50951,774523154,109,19573,2628248904,226,9.42,7.88,387342783,386958000,0,408567906,11
73712453,26029968,41875296,9383644,44064093,9161680,77345,1128697,339563499,466359,81802040,96,6395,251522343,186,2.42,2.01,103550663,102350000,993000,124179147,11
765260809,23277873,604730447,5983689,604553574,5975416,202885,2172943,1263739134,52493,765728467,188,18172,2592964421,214,9.35,7.88,370173728,369960000,0,391159785,11
72625738,7515546,29140076,4439152,32114889,4254765,55599,424073,205197450,15457,79550482,85,4430,171468224,187,1.41,1.16,63112962,60884000,1964000,83534897,11
66779156,12111880,28126151,4418839,29105341,4415920,58520,456174,192431234,12862,68143688,0,2514,151887236,212,1.4,1.17,56860814,55647000,993000,77477659,11
74186007,26159645,47384936,9449068,49369868,9190227,86219,3440851,340059906,467546,82641598,191,7776,224287029,222,2.4,1.99,103271120,100954000,1999000,123950415,11
66696742,5857310,39423037,4482789,41393988,4475751,59122,401535,207702525,19935,69348321,187,4230,185797628,182,1.41,1.15,64696739,63449000,1007000,85583919,11
77744832,12217683,27405626,4494493,29241574,4468502,63429,503430,198093802,20325,79569760,296,5030,157831773,211,1.43,1.18,61763158,60348000,1005000,82007443,11
95265210,12609648,30024112,4650880,31729501,4452027,77030,495311,224529655,21469,99209566,120,4269,231416768,209,1.62,1.34,70501612,68545000,993000,91058314,11
67290100,12486524,27168723,4435505,29143477,4416792,64983,435241,192549022,19277,69509153,139,2808,152291312,212,1.43,1.19,57276226,55010000,2000000,77525938,11
66638915,12186270,27845362,4856415,29774234,4812990,66767,456602,220810154,16063,69445997,0,4100,164274751,225,1.54,1.27,68143854,65797000,1964000,88323648,11
83942547,6313013,53041414,4636439,55062218,4448799,63312,445053,232891476,16309,90808479,0,3465,328681370,156,1.68,1.39,72229752,70051000,1973000,90663638,11
66452120,7399153,40356832,4399394,41292878,4433660,67803,427380,212142955,13140,68206645,22,4100,197496608,191,1.45,1.19,65865584,62534000,2931000,86001621,11
430885357,67675001,315266660,22318853,316594280,22298606,295935,34463431,1846288045,4692224,433539140,1058083,26475,1152505098,259,12.33,10.17,545238309,543952000,999000,566509998,11
66260508,12209623,27228880,4251662,29262292,4253126,57778,428394,203613504,16691,68635544,40,4103,138444519,222,1.4,1.15,63378863,60090000,2955000,84385696,11
323630165,1246126,212428981,701544,207681695,677522,229457,1111449,457430414,92143,325426183,17,17324,978751428,1937,3.18,2.61,142029236,137451000,4013000,190396947,12
165714986,10871469,145049272,979946,145000137,978759,865794,3411326,604807610,3150366,159841597,31027,47013,609798602,6384,3.95,3.22,180450467,160192000,19899000,201874840,12
322609230,1288998,214309147,699183,215618896,710168,129942,902811,449543173,75042,326808472,65,19494,964119685,1939,3.19,2.66,131803898,127392000,4012000,149003167,12
95531544,695420,71338058,206407,70414632,197225,99346,476913,144022741,34137,102937463,53,8779,361916947,1042,0.99,0.81,46150932,41746000,3975000,67836855,12
248534896,38300877,167246281,2083571,165352752,2098365,677725,6636023,945712631,3162113,255920807,19684,40910,817292808,5694,6.21,5.09,279771585,267349000,12015000,300919824,12
91700057,625548,67929228,168336,66986871,140145,97052,498561,133421655,52399,95728405,1,6524,331805064,919,0.95,0.78,42101338,38792000,3062000,63383095,12
86147357,693135,88867403,167396,88843480,176684,136658,529764,166578022,52349,82170713,97,6563,394863670,917,1.15,0.94,52527965,48232000,4019000,73747921,12
250099052,30244632,182113811,1977072,179840988,1968752,2002720,8142312,1041674556,4173080,255430575,33379,190527,882836352,13462,6.89,5.65,299131390,278801000,20057000,320815203,12
324132906,510873,200405921,656929,198292994,659849,151575,821649,428189442,58277,320179368,153,9788,947072648,520,3.04,2.52,129539964,128222000,1001000,150499835,12
101029247,1659474,64029887,150006,64195158,152485,320175,1361036,157958480,83960,105354604,201,19825,336029074,3749,1.15,0.96,46915018,35716000,10913000,67539230,12
105936437,1056175,88038349,1716817,87670997,1728503,176278,769046,218575132,82622,106775349,58,11757,402983767,2296,1.5,1.22,67419803,58013000,9002000,88519461,12
327957836,1024392,205701212,656395,207470729,663339,194169,1021442,447230267,65424,321043725,222,15649,971220348,1938,3.19,2.65,135542082,131215000,4006000,156651902,12
105333539,1656874,79842529,192015,72630679,192036,344589,1410861,175243579,131420,95289018,1,15636,361917913,3750,1.24,1.01,55439396,50079000,5007000,77005274,12
325509359,908271,199261048,647868,199244915,660606,181487,1120339,441291466,63380,324823415,87,14644,953776029,1899,3.13,2.62,132177235,128864000,2996000,152786789,12
103251965,1822540,72661086,189905,75342474,198413,316244,1418071,180113725,82302,105140360,196,18244,361925510,3750,1.29,1.07,52745333,45391000,7060000,72937174,12
328198883,897332,213108981,669993,212665371,687583,178547,897520,436923447,64340,320263565,56,10347,963933371,910,3.11,2.58,132604665,128362000,4011000,153830092,12
326152060,622899,200386935,635456,198179699,644502,206600,911024,441184495,66086,316577696,78,10928,944964526,910,3.12,2.59,131900557,128123000,3002000,153059735,12
106494546,1448845,76975324,190264,72648150,194867,379772,1415220,176376517,116625,99174917,136,16319,362968485,3750,1.21,0.99,54858869,43799000,10706000,75772253,12
319737225,817168,202469084,667840,201585775,666599,166216,867801,430173533,49787,323488497,0,13324,936967563,1033,3.07,2.56,129277764,123820000,5033000,149903724,12
157147187,16122814,140101037,921036,142955997,945307,587612,1526292,498852719,1973860,161598257,75,43940,577439464,4827,3.34,2.74,150206256,143964000,5957000,170496080,12
33732324,126706,18680948,72662,16426259,71776,69222,276673,44494097,32465,31562805,27,971,112435080,524,0.38,0.32,13934327,11108000,2221000,60368808,13
78636467,104528,45520377,86422,45932231,79578,37354,269059,106118481,16340,80421230,86,3381,232378686,127,0.74,0.6,34614757,33332000,1010000,55049682,13
83706246,495495,53452051,115974,48164212,91146,73882,330057,118498701,28491,84279520,34,3265,263089406,518,0.83,0.68,37890500,35621000,2035000,58895126,13
40258380,67312,24965347,67090,24609491,67091,31540,206553,55042517,14926,39587303,2,1055,135489622,133,0.39,0.35,16559137,14227000,2032000,38521060,13
78238158,108122,45497647,81078,45812364,77446,39208,278062,106241679,13300,79034363,25,3467,227907839,129,0.75,0.61,34264343,31950000,1996000,54525233,13
76606086,153122,45609858,90134,46123047,85920,42008,287471,109292589,11145,79121172,55,3582,226958002,128,0.74,0.61,35230738,33828000,994000,55976745,13
29714258,108336,17253878,68158,17055657,67874,32575,206807,41839117,6723,31056290,0,935,99741638,134,0.28,0.22,14843826,12588000,1936000,36204242,13
36751884,221263,23532295,83101,25135078,91194,39758,262641,53369152,18347,35105794,41,6096,118613848,590,0.37,0.3,18199984,17889000,0,38674932,13
76862768,121987,45740815,81359,46270878,76780,39631,278273,105956798,11229,79422168,27,3405,228661156,128,0.74,0.6,34308739,32935000,998000,54582668,13
78867532,111109,45316783,87115,46052748,81568,39064,273227,108273161,14972,78534745,35,3410,228575163,127,0.74,0.6,35384474,34115000,1003000,56992939,13
84821910,213074,49875029,85538,50304821,93124,72324,372759,117770836,27043,81946265,85,3886,256439456,518,0.85,0.71,34593306,31290000,3028000,55575399,13
36595055,270033,23073748,78258,21984620,78089,64609,290619,50646106,23548,33802864,0,1111,117693435,525,0.35,0.28,16717055,14411000,2058000,36557878,13
78478074,102277,45226991,86786,45507517,83103,39675,283847,106889509,17030,79280777,68,3370,229174855,130,0.75,0.61,34665474,33373000,1011000,55094117,13
30476168,114836,17131626,71807,16768041,71692,51701,237952,45620924,14535,32155758,0,852,103926817,329,0.32,0.27,13202483,9943000,2983000,33437044,13
76605786,129666,46167018,79595,46514348,75247,38312,276067,104306537,11321,78780962,27,3183,228202404,128,0.71,0.58,34187356,32877000,996000,54188200,13
30025161,151221,16580630,70679,16210643,69725,65530,256607,46601611,24284,33535049,0,885,106019393,523,0.34,0.28,13377990,12065000,1005000,35579123,13
84057820,292919,51198025,103639,47346837,88172,63062,313861,116261500,17776,82633185,181,3803,261980428,325,0.82,0.67,37431039,34135000,3011000,58330050,13
79352391,88436,45414840,81681,45188362,81558,37754,266664,105275771,14359,80134656,0,1991,233058736,130,0.76,0.64,30897382,29573000,1019000,51910164,13
82571129,524172,53033915,113974,49358273,91947,74933,346806,119953991,26269,82883582,193,3702,257132663,517,0.85,0.69,38470432,36232000,2012000,59078783,13
28720933,104677,16132541,73063,16122860,73621,34184,200691,42736257,6023,31445658,0,1290,97338210,135,0.29,0.24,12301194,12021000,0,33014906,13
82151942,1450810,92983776,2429288,95285307,2228604,207285,784566,250744021,93083,84292597,150,32976,471468923,3659,1.72,1.42,73818803,67318000,5939000,122359387,14
130597328,2573208,179317549,17376553,180046115,17565354,254408,1402660,638978572,154418,122726006,155,30752,838272143,4203,4.29,3.53,190812414,179535000,11032000,211606539,14
135076146,12116643,218498273,18042084,219803366,17941814,755344,2920743,755843967,896195,133897855,7,45317,927399759,8300,5.03,4.12,224936157,210604000,13973000,245219319,14
88224266,239185,123304376,13255002,123002521,13291228,103836,837815,605781968,77196,88256566,49,9068,527024527,134,4.04,3.33,177751117,176565000,1003000,198464170,14
33067951,86188,13978534,153472,13655217,143785,33476,198323,68780539,11310,32804764,12,2351,99789716,136,0.48,0.38,23331438,21069000,2006000,44274361,14
89271970,290826,132807194,13560331,132864402,13553653,124902,953545,687216974,96766,89421598,129,30418,575490242,132,4.52,3.7,204612044,203272000,1001000,225385085,14
95675193,1968591,150693072,16336987,153488639,16377297,247446,1288845,594196785,95158,94023420,364,26323,683706228,3621,3.94,3.22,178709637,168400000,9964000,202107244,14
97186990,13929203,178699000,16491374,179686400,16669095,510533,3242044,716383178,1240305,95292351,0,50389,832684085,6283,4.9,4.05,210660631,199308000,11017000,231843695,14
133117374,7750189,158183655,5481711,167861530,5448414,1150215,4137774,1539343834,295382,137808020,369,44116,750730914,4235,11.46,9.6,453918757,444668000,8973000,474615118,14
87062002,259646,125085286,13315059,125312771,13375420,109908,879341,635935703,66074,86712800,233,10393,494420703,135,4.15,3.39,190239949,189012000,1000000,210610795,14
154031358,17405431,254989902,17088977,255983222,17442367,710004,2682034,859047187,2054847,153412342,283,53648,1082887140,8301,5.7,4.66,256797611,242559000,13974000,277467527,14
118423677,16564203,229721074,15939970,229386716,16081464,648659,3826896,747809192,2302598,115111458,559,61159,909210830,8301,4.97,4.06,223535309,213188000,10008000,244714618,14
124043783,12410373,185499002,14996998,185068955,15524305,573502,3001314,709929070,879319,119977827,195,42953,945096057,8297,4.8,3.94,211728376,197507000,14036000,232985348,14
86995812,297463,125017232,13338209,125313599,13357425,115190,908918,635587252,91061,86849345,219,10750,493813666,135,4.17,3.41,189986530,188715000,998000,210132091,14
88763484,2867823,166733075,4012455,165338062,4053393,385775,1286643,388220078,125371,89320403,712,26235,677280346,2181,2.63,2.18,109847198,106501000,2986000,131240526,14
84821619,2987372,163189279,3305334,162491595,3411733,509284,1560378,356174264,174386,81771072,227,26392,608695623,4229,2.42,1.99,104317142,94892000,8989000,125687006,14
129518273,12054234,235643349,17682274,243440863,17474022,786441,3262158,786032988,1394460,129792948,452,58990,979554389,8301,5.28,4.32,232617735,219291000,13017000,253823533,14
134544788,12989517,247714413,17652586,247407431,17783139,747984,2629171,782155595,1263162,127800718,373,85362,989477593,8300,5.33,4.39,229579571,209286000,20027000,251691761,14
65802209,1143286,27865188,286205,26833114,260732,654741,1593592,203271646,166028,61757088,228,43492,197214756,8516,1.42,1.16,63228428,44619000,18253000,83939973,14
86328028,2580912,98803083,2594741,99654866,2452814,386540,1351311,285231544,184823,84713962,130,51576,475074391,7147,1.95,1.59,86919027,69675000,16921000,107602895,14
112801482,568596,81577238,1596459,80870584,1514263,172352,686980,183546052,43081,110934590,424,7759,365606256,524,1.24,1.0,60318557,56642000,3034000,107280162,15
115224868,5523509,121168748,2730920,122089495,2743716,1104305,3998694,508327704,1424639,116198965,5757,31822,521928424,3258,3.34,2.72,152990862,142647000,9975000,173815552,15
112143517,527906,79132925,1614779,78345399,1621363,112337,515772,181452169,34881,114770170,0,4486,369963438,524,1.24,1.02,56832618,54535000,2019000,78360958,15
115942628,994459,83042942,1679226,83545074,1557130,159722,730248,198215745,85670,112676761,179,17839,365092610,1943,1.39,1.14,62632803,57277000,5024000,84224353,15
158432518,3366159,104617329,2085168,103412476,2096536,1178117,2230348,358496573,538688,160952426,15855,214630,531207707,6468,1.83,1.6,54596478,51393000,2964000,76431358,15
18060409,581561,20126562,1523780,18935984,1538473,93497,349922,77062503,27959,15707204,32,2698,141889773,516,0.53,0.42,26078895,23683000,2059000,46787045,15
135280342,771736,84461040,1727159,81193747,1705439,147806,578866,197040367,57377,132594052,2,4795,420281126,914,1.45,1.21,58844693,54449000,3959000,80980246,15
117473928,923239,83496521,1561759,80561094,1566407,164928,718038,192981505,78430,109056360,219,12070,373836467,1946,1.36,1.11,60098328,50731000,8952000,80248498,15
423907189,670564,264227985,2140131,263213875,2088070,182908,1018654,599810211,49742,423432506,79,13816,1235695861,520,4.26,3.54,177650406,175092000,1989000,199413402,15
128851357,1258825,90820913,1780029,85399325,1811248,253314,1047895,217099417,102005,124522258,50,9352,450913073,1695,1.55,1.29,63431695,58948000,3996000,84406481,15
431320319,695318,272408312,2211045,273342978,2000947,195019,1071117,612643452,55524,436932035,221,13132,1279791870,519,4.4,3.66,182411349,178993000,2999000,204287169,15
102382215,567270,109118235,1442653,111315783,1437524,123871,578342,236526207,34150,101367933,0,8548,457831934,520,1.64,1.37,68800084,62607000,5869000,88192139,15
117569781,520518,81701880,1594840,79986186,1613241,116191,595615,185302367,48020,112682697,1,7985,376132207,1040,1.28,1.04,58794055,55483000,3026000,80598728,15
121102181,577237,87883269,1557792,84579981,1574101,245291,824524,196126482,89690,107626305,82,14456,374757759,2213,1.35,1.1,61495612,55188000,6020000,81654558,15
115107920,508686,80951949,1538110,79251468,1544687,115886,524303,179843511,32452,110347500,28,5413,371254743,525,1.27,1.04,56570808,52257000,4019000,77363342,15
443255831,999118,271896294,2309760,271118854,2301376,201264,1111889,621486930,60436,447243967,26,16463,1274637101,910,4.35,3.61,185814033,182420000,3006000,206024696,15
120426874,672611,82460279,1705187,82555834,1708387,121955,556756,199511034,32495,133078223,5,11068,414501460,1043,1.4,1.16,58489296,55175000,3009000,79679228,15
122987544,478605,84574132,1694657,82496954,1705436,113428,515458,195173127,36706,120079891,117,7029,427295651,526,1.35,1.11,60798992,58453000,1948000,82085445,15
423942437,675650,264994943,2194885,264027631,2082975,177643,1055659,599526851,55052,422768567,325,15109,1232652762,520,4.24,3.53,178888937,176695000,1996000,199362527,15
115487012,863824,80282665,1550382,77960253,1557873,156452,591192,187850963,53067,113833160,27,4549,380351344,915,1.31,1.08,56857175,54296000,2010000,77493270,15
308944370,487078,207479033,1297112,207065409,1283987,313598,1357371,831578582,104451,305352072,79,21491,1545163781,2087,5.43,4.46,245007426,240464000,3991000,293953580,16
306961126,512321,205985332,1283862,205717193,1284319,258298,1287525,824275129,71898,307038987,23,19223,1440006294,2081,5.32,4.36,241808354,235569000,5989000,261918487,16
228953450,1619919,321316752,1811709,318511615,1730629,450102,2622689,522239971,272704,226458342,14197,98159,1114436328,5599,3.09,2.59,125471782,119223000,6011000,145805308,16
416430399,20782463,354586621,701980,357329795,702002,6351179,12427051,1353559580,2688811,420685301,32,449417,2077999668,98767,9.7,7.93,398617314,177168000,221210000,417937636,16
307751969,375740,206118741,1285351,205840736,1271545,214835,1231364,819970413,76418,304535402,210,15256,1338514343,1106,5.34,4.36,244700600,241500000,3006000,265297016,16
309188869,737214,209696484,1311695,208715048,1299124,301849,1420007,833998808,117944,306234069,101,23502,1453485101,2081,5.45,4.47,247895984,241479000,5987000,268244686,16
208563431,426366,208586482,1235947,207037138,1217289,302246,1089495,562839205,126619,205671955,310,14613,1460165651,2084,3.75,3.08,169636548,163394000,5941000,190288579,16
308866070,475345,207582155,1306763,206398437,1302970,319406,1441716,857821673,128912,305038591,194,18865,1338803178,2087,5.59,4.58,255106257,249787000,4995000,275641279,16
308216483,391655,205882490,1298445,204457781,1296786,250814,1302880,823829950,74495,305832682,22,10624,1342615535,1109,5.4,4.44,241659492,238208000,3002000,262339789,16
309621397,443957,208784125,1305568,208346674,1300864,343390,1432885,831897716,115109,305805244,475,22928,1444876843,2085,5.49,4.52,242774000,239403000,3005000,263939996,16
308553868,754890,207779660,1320679,208459523,1308503,275096,1352181,833548410,129038,306523120,215,26637,1444150718,2086,5.5,4.51,247111346,240665000,6016000,268730416,16
209302942,13153641,205673100,224020,203335484,225382,2380872,6805815,587931953,306334,207342336,308,18005,1256804331,2083,4.2,3.37,171537596,166049000,5001000,193038793,16
312118717,859053,212474141,1232440,212113492,1227398,444159,1272454,577726721,167873,312449637,200,44944,1474220261,5993,3.95,3.25,173496082,162193000,11013000,195282406,16
