@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-cores/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
252928015,305884,155401516,710573,155276875,713626,110581,818114,520920897,1660491,253463394,47,303897,771531857,128,3.58,2.97,154904402,116758000,37921000,174311408,0
57377255,187576,56855087,194780,56507289,187813,53803,307661,122421180,23053,58417673,42,6679,290809449,131,0.84,0.69,38288861,36087000,2004000,58480133,0
3168919,362445,21524701,422247,21581152,419180,173722,1450904,1065257014,46241,2922158,146,14057,221523932,133,7.5,6.25,318623181,315912000,1999000,368106999,1
1146716,124172,5727234,142055,5666607,132509,38757,334787,209288169,9913,827146,42,3789,122795153,64,1.39,1.13,65030311,62806000,1962000,85407075,1
802359,127782,3496242,102832,3540226,105210,47139,320868,171205471,9987,515412,26,3311,138043288,129,1.15,0.94,53272226,53021000,0,74013279,1
1224710,143301,5398889,126495,5261484,142505,39240,259846,121041240,7012,602574,38,2757,101177191,128,0.8,0.65,38366807,36150000,2008000,58736463,1
1098275,125009,3496472,131041,3497314,132124,64235,497077,293900493,21153,1159530,41,4769,228554393,132,2.09,1.74,89795197,88578000,1006000,110277446,1
1870494,243199,21107035,214931,21071233,209022,106387,835547,583763318,25614,1805746,86,8556,314333902,133,4.05,3.36,174710041,174450000,0,194097434,1
1026102,122950,3671656,86223,3473347,71294,36037,184124,70416352,7477,506901,35,2122,65964552,132,0.46,0.37,22980359,21640000,983000,43936742,1
2812251,335179,66212401,326726,66230016,323081,152987,1290113,968790278,40358,2950054,100,13497,948292879,131,6.09,4.97,287903010,286708000,1002000,309982236,1
33154558,233185,63027741,231638,62927195,229045,114087,913150,626947901,32172,33205340,114,9580,564451293,133,3.95,3.21,187426063,186171000,1000000,207974295,1
1293428,97395,5372093,148814,5473257,172188,51967,386032,152234816,25052,1600833,155,5511,89065354,190,0.98,0.79,48464446,46510000,1699000,68739266,1
5025311,520483,211590915,539868,211346903,537195,261545,2151955,1753545730,69736,5366403,102,22576,1998693083,128,11.08,9.03,518914922,517450000,998000,539639624,1
1754870,216047,5025319,219449,5086236,204866,106543,766261,556182060,27423,1872456,122,8403,74195837,131,3.93,3.29,163740297,163475000,0,183925430,1
91561801,313694,143426989,709029,143725424,624731,122722,991436,738700625,28818,91323415,197,11101,744084842,134,4.91,4.07,216268718,213030000,2986000,236339832,1
1453693,164290,3602015,122605,3599946,122754,56800,395206,218499521,11556,557721,33,3852,140985261,137,1.52,1.26,67661189,66371000,1005000,88213974,1
2404067,306757,55611611,235911,55579241,235085,125332,886077,619531524,24191,1556963,205,8937,671913114,133,3.85,3.15,179527375,177272000,2003000,200225128,1
6996256,686461,213191792,614227,213711446,611459,275867,2342385,1765434542,67762,6450840,391,24711,2005275147,128,11.08,9.04,519922062,516618000,2997000,539795228,1
1100138,133358,2579837,93164,2572050,93412,43921,314503,140211839,9006,409319,0,2012,30162603,132,0.97,0.79,44085059,42867000,996000,64174232,1
986335,148418,3614070,126470,3606060,126482,60762,445096,228333304,11982,615441,1,2954,144926059,127,1.53,1.25,70353677,69033000,1000000,90977492,1
698591,78230,4524079,158124,4674954,163476,40925,264703,121762666,14730,735800,3,2689,75683763,133,0.86,0.7,39551602,38333000,1008000,60020459,1
501891,87070,3257017,78376,3248999,78146,35551,254513,93862985,10275,251746,1,1190,88968328,131,0.63,0.52,28170023,25895000,1991000,48899184,1
201028721,711133,120046806,2166119,117295235,2191277,147106,703785,297002280,59517,207902892,92,6118,608355738,907,2.15,1.8,88355067,84699000,2989000,137540423,2
190595977,576647,119764211,1555872,121985032,1380453,99760,672153,287617283,41318,195279797,11,9235,579571416,1002,1.99,1.65,87519065,83198000,4009000,108363565,2
135682636,8550926,93722157,1723714,93785324,1720975,515659,2660402,381866627,570063,137820446,27,18541,434077706,2868,2.52,2.06,115501126,111084000,4003000,136289102,2
72973516,420000,51375069,1447527,49779982,1413180,84152,395484,127342384,32788,68873557,27,2621,253665331,523,0.9,0.73,41252372,39017000,2000000,62233372,2
192981781,746743,122354533,1588242,120772684,1414568,145251,664690,296223041,59287,192660974,42,6988,583924507,910,2.05,1.69,89653011,86284000,3009000,110250550,2
79916133,421272,68997788,1455554,69035330,1482833,74562,390452,167292068,24808,81784973,43,6609,330427751,523,1.15,0.94,53204067,49814000,2988000,74770235,2
191547552,480935,119145670,1406431,119710796,1395501,104319,559039,289086767,31198,191551409,0,5156,579921824,519,2.0,1.66,84501918,83402000,992000,104975193,2
195870485,1051925,118115227,1727472,119455157,1641179,130758,767711,300231793,61826,198197340,79,15499,593275737,1905,2.09,1.72,91419669,85121000,5938000,112077357,2
193936416,559016,118785767,1703059,120704743,1462695,101954,642051,288705749,43582,196833260,118,10916,586561109,1002,1.99,1.64,88639315,87349000,1004000,108360249,2
72316352,778542,48183935,1435875,47064345,1399142,131656,478879,132870761,40210,69226811,144,2568,251275684,914,0.91,0.74,42688161,40382000,1969000,62517810,2
72538476,825939,52680092,1420778,49961853,1383096,113785,513758,137244508,51107,70065107,7,7631,250815607,1431,0.94,0.77,42574957,36189000,6031000,63045171,2
98127499,1116059,87798254,2502232,89335979,2551835,150237,728844,277921230,89116,98644040,152,17825,453217722,2333,1.88,1.54,86355742,81040000,4941000,106728067,2
184517310,551710,114564707,2080469,117108672,1448150,112211,579336,284641538,35426,204279846,230,6012,573463320,520,2.05,1.72,84136128,80706000,3026000,105405236,2
194143643,688197,123155458,1596564,123043010,1399948,148831,656267,292238067,57308,191398783,194,6199,575966795,956,2.04,1.69,88715535,83486000,4969000,109609131,2
191955062,432801,121832920,1464825,122431911,1468731,112005,584805,289390792,38783,194240411,4,5410,572908137,519,2.0,1.65,87779671,84422000,3015000,107632719,2
72170372,737719,48252110,1400694,46652633,1398804,125375,470400,131319145,36107,69695155,1,2600,256935977,915,0.91,0.74,41652037,39399000,1969000,62143941,2
71744858,688838,47477742,1460295,45596105,1457918,116079,407318,131522622,40655,70799756,56,3595,251575919,914,0.94,0.78,39061738,38745000,0,59614092,2
71501462,523180,50654150,1368397,54958412,1195507,123148,550374,152777844,39206,72768026,384,8644,251976343,786,0.97,0.79,43646559,39474000,3851000,63919214,2
190776953,445825,119546903,1384941,119763625,1439129,95095,572145,292550029,33598,193787904,209,8225,578493854,520,2.09,1.75,86060429,85638000,0,106492271,2
70914002,723785,50085576,1426699,49103684,1482795,119394,418879,134373707,44051,72398192,41,3491,249067476,914,0.93,0.77,39309088,34143000,4877000,60021551,2
148655833,7022017,103808220,913920,106327030,915343,793827,4892089,431536796,1000856,154708100,3037,47891,489387321,3387,2.86,2.33,133456293,123936000,8995000,183058437,3
155468729,6946440,109483156,2657432,111107931,2636808,724666,4890092,448708476,1409832,160264899,803,34700,512695440,2479,3.01,2.49,131584543,128234000,3005000,152986951,3
163375814,5138452,123313787,2718313,121617936,2760169,756537,3954105,467034580,1223286,161552963,3,37916,548657643,2869,3.16,2.6,140219229,129910000,9993000,159798276,3
129758613,6621151,92119543,865154,94547273,862286,696988,4575399,388371216,1003849,128193997,65,34059,415373013,2480,2.6,2.12,117877236,111487000,5972000,138829175,3
199656258,5115614,146583882,3250314,147182812,3276115,774249,4332193,869579431,3996711,201018252,2628,465481,682509255,2476,5.84,4.8,259751710,202538000,56870000,281025260,3
360350925,6818453,224778992,1137163,225573937,1135623,783212,5278159,705876326,975250,369324237,659,39462,1089079173,2666,4.91,4.06,210105635,198870000,10937000,230523826,3
385287316,6854234,243007912,2070174,244229364,2061525,814572,5688962,1077088434,3255048,388670391,6740,705642,1170909531,2566,7.43,6.14,319524945,269136000,50025000,339326806,3
214591194,5084851,156192247,3662573,156383334,3657616,899591,4006145,923831492,3165301,216858623,450,981008,732434457,3258,6.29,5.18,275422873,218857000,56220000,295972820,3
408646496,6946181,258251437,2064861,259094929,2067664,807409,5637895,1133200373,3942152,410971518,2451,1045583,1262829278,2473,7.74,6.42,331128110,274662000,56135000,351314557,3
417342469,6889158,259610528,1619125,260364004,1627567,850473,5667195,1059913934,3107698,420396100,488,54102,1270584886,2667,7.22,5.98,310029065,259648000,50125000,331169345,3
362511070,6851383,225264999,1165659,224499966,1166942,815798,5270171,697750760,972653,368362206,10661,49723,1089698359,2669,4.93,4.08,208199766,201782000,5993000,228524353,3
154693768,6572617,103957300,901738,104363406,908485,732692,4732885,418976332,987745,153477118,27,50329,501654451,2478,2.88,2.36,127256247,118694000,7979000,148180164,3
154294303,6539386,102174899,977926,100867942,953888,760151,4733742,415296681,996076,161636661,754,35505,512329661,2867,2.77,2.27,124044125,118672000,4986000,144382627,3
407832603,6965720,258444036,2098478,259566942,2086706,844145,5739499,1123001872,3202164,408047200,9597,860815,1253669699,2473,7.71,6.38,332504038,261395000,70836000,352585354,3
148299769,4891095,117065200,2779858,116442481,2734991,958183,3528642,489364310,1371940,146238647,39217,33145,503445234,3650,3.27,2.67,146575557,136331000,9951000,167078002,3
203348395,6631132,138356939,1419052,141798736,1444168,849218,5330848,814719598,4168611,203410065,5535,435560,667862352,2868,5.54,4.57,237634065,185243000,52068000,259400968,3
416378526,6851991,260481117,1679767,261116223,1690947,872705,5756856,1111494304,3235853,419093692,1754,588072,1272610184,2473,7.67,6.37,324869650,265595000,58910000,345378441,3
204887179,7101299,135569752,1423689,134993674,1431217,922531,5347928,829309612,3546420,215888555,170,572453,687026384,3257,5.64,4.64,245306882,176251000,68708000,266512563,3
207159985,6627727,139733203,1441107,140860609,1443697,794448,4893049,801575249,3834583,209424829,787,551464,687737744,2869,5.42,4.47,234536153,176141000,58046000,254572830,3
218673457,6879146,143323910,1395067,143951001,1402544,822922,5257146,817721168,3205110,220093519,442,443352,707179308,2672,5.58,4.61,242984390,198780000,43951000,263543659,3
141292493,6158240,97765682,940905,95722294,860811,2242329,4693988,496770645,1896773,131636939,85,334547,479255012,8584,3.35,2.71,152409435,128858000,22974000,206099267,4
129862305,6356231,93481747,1177296,92498797,1020141,2299941,5070586,540509352,2170944,129296761,52,365828,459306037,6384,3.61,2.93,162745460,150474000,12037000,183295371,4
343684251,4826680,217967634,1183796,217692394,1170402,1777672,4247599,721904073,1577905,346127293,161,31089,1049713326,5948,5.03,4.16,211609320,194215000,17018000,231569483,4
132296212,6216817,95048983,718204,94896441,722199,1982721,5069766,496594886,2184704,133400666,70,20307,478727136,3462,3.27,2.67,145026275,135767000,8984000,164692142,4
373734935,7270588,233792055,1441000,231464626,1329231,2762889,5978682,918041065,2288031,367186920,92,269082,1145567893,7964,6.34,5.2,272422659,253088000,19006000,293251260,4
169612446,8196817,121495659,987934,125459052,979472,3267102,6238654,687116658,2582182,181140911,605,66903,628509298,13170,4.66,3.81,201852151,176543000,24935000,221869259,4
348235285,6558551,221530730,1396575,220151209,1344962,2284730,5176131,827737914,2033626,347475661,246,296171,1076633200,5992,5.68,4.67,245974104,233667000,11982000,266785340,4
145313254,5560300,102392998,938876,100033041,940283,2062425,4399815,508904990,1792387,149923936,731,34780,529252358,7705,3.49,2.86,148226120,129876000,17982000,169156385,4
127380233,4444310,89403916,744833,87547752,734486,1514843,3847804,449798072,1840197,126352002,54,18779,449756622,2874,3.02,2.46,135936703,131596000,4018000,157075477,4
125238567,4954557,90051079,799986,89443636,906028,1905468,4692623,439798813,1649374,126439738,378,167806,448882931,6341,2.94,2.39,132589325,118193000,14022000,152868384,4
344806618,7141326,219335428,1468104,218951873,1688298,2428743,6088756,832867597,2037265,346165063,381,215379,1055092871,5449,5.76,4.75,242739692,230348000,11966000,263135375,4
126083517,6105366,88216850,753398,86895449,753398,1887477,5208796,501202521,2332410,126978418,41041,22290,440097884,3454,3.32,2.69,151159913,140926000,9994000,171514075,4
346236198,6930884,219909315,1313967,217962158,1332755,2391954,6109927,833211323,2162556,348678768,342,265041,1060413779,5498,5.65,4.63,247118458,230647000,15975000,267753111,4
344843457,4905168,217624324,1015258,215590960,1158231,1845066,4376708,735388413,1602200,347212205,71,137357,1058076043,5952,5.07,4.2,215266175,200064000,15004000,235782328,4
360802041,5211761,230447491,1170238,229763596,1219622,1979249,4717307,776210083,1657165,365832944,225034,34736,1119600385,7574,5.33,4.39,230309638,210051000,20004000,250572221,4
125212775,4448494,89916424,876575,88341443,1004319,1763593,4066600,431561408,1657867,126871712,231,86123,441457882,6340,2.88,2.34,130068780,116705000,13079000,150298738,4
126954771,5325616,89059760,1101212,86543105,849301,1901068,4242719,495329928,1980579,126080328,215,133406,434573018,4170,3.34,2.72,147595644,138197000,9012000,168817903,4
363127283,6483765,234964647,1441140,232929456,1616943,2724764,5940391,911879867,2392935,364372508,307,179600,1117390270,7572,6.33,5.21,267118778,252714000,14039000,287708599,4
128773790,4933125,89303017,710759,90179318,705384,1592413,4181243,453298931,1629674,129939696,1425,18789,455083848,2882,3.06,2.51,133104440,124761000,7984000,153004285,4
126519824,6147740,89771909,878086,88620811,827738,2176265,4707204,470228499,2160483,126955917,173,265829,441109507,6116,3.19,2.61,137862577,123548000,14062000,158513897,4
212469921,8510707,155404161,1745407,154953256,1747216,3107847,6697960,762415685,2425243,210685669,362,222572,805807282,12767,5.1,4.17,224290973,197678000,25957000,278096111,5
398105915,7806818,251104797,1335800,244003586,1411820,3090010,6977168,926885312,2487316,395619548,268,378549,1240261542,7645,6.28,5.15,275586316,263240000,12010000,297171253,5
173215239,9789092,124613208,1560581,126369544,1714944,3790886,7587053,797821529,3427355,174590225,48,435824,621701089,12638,5.28,4.29,234858614,208637000,25954000,253215423,5
435855010,8733808,286434688,1995672,289652988,1993259,3168010,7120161,1073404527,2288998,443210479,380,217902,1433999691,12762,7.3,5.99,316009176,288910000,26898000,336216793,5
391890819,8038555,249625020,1629709,247382077,1376653,3183907,6665768,955805662,2970786,378909424,57,487472,1195700136,7205,6.53,5.37,280839708,266367000,14019000,301583463,5
167152184,7910753,119996793,1622533,118644242,1624697,3218296,6521574,727056889,2509176,167999362,408,575929,600224835,8144,4.8,3.91,213264106,198972000,14068000,233899063,5
170631603,7984438,119434913,1411901,118384437,1649083,3281343,6534523,723318251,2434875,171140442,81,484682,609634130,7365,4.77,3.86,216239616,203016000,12937000,237289158,5
164102378,7435479,115332536,1377054,113377437,1441138,2959284,6290367,684798693,2505950,161922796,233,115265,565282484,4951,4.51,3.66,202332713,191027000,11059000,223150675,5
393701924,7408713,251892448,1486018,247235067,1561889,2931713,6610398,934717868,2353745,380690169,367,819261,1224587979,6424,6.42,5.27,276905957,264540000,12024000,297626533,5
212039669,8291416,157157439,1454122,157882230,1697128,3211940,7016686,780108778,2447282,217999798,665,379719,797175242,14528,5.31,4.34,228711511,199462000,28922000,249381896,5
161055789,7751116,114154600,1459942,114949609,1275362,2687275,5958402,612640230,2414541,163130743,302,440609,573134053,6819,4.07,3.32,179004030,160652000,17961000,199521045,5
163641828,7394356,115500680,1266035,114684902,1071646,2700299,5954931,601333166,2243356,161685912,78,248197,585712329,6429,4.08,3.33,176301687,160081000,15908000,196846448,5
396975140,8251735,248766843,1617866,246061644,1343304,3108579,6589031,961918654,2744752,384470609,1028,350546,1219836737,7204,6.53,5.37,280342074,261130000,19009000,300380777,5
163006739,7317379,112516638,1464570,109464143,1455215,2727775,5979559,655506719,2411025,161067632,328,58534,569636539,4734,4.34,3.52,197278657,186942000,9996000,218141487,5
196134378,9721421,139492329,1134296,139698878,1155211,4164445,7980630,801574272,3499112,198988138,312,314010,709367836,12587,5.37,4.37,234976736,204822000,29828000,255917501,5
223109711,12112873,169498676,1377197,170002022,1333074,4930042,9053526,925078235,3823165,216447318,1108,111568,820991946,13241,6.18,5.02,274628980,248347000,26036000,295012306,5
240300258,8606078,175423506,1456085,171339118,1539043,3495362,6827324,835661550,2797010,239155890,86472,216162,872744168,15449,5.62,4.58,247620422,218338000,29044000,267676010,5
191066543,8643958,137444351,1258455,137039087,1437737,3728040,7277031,751676808,2794001,194168239,551,159967,713237855,11211,5.02,4.08,223706313,192546000,30927000,243856069,5
183726627,7614399,131506373,1245849,131485602,1362086,3232198,6675778,680874337,2381228,185959695,1165,49438,665876187,9358,4.66,3.81,199428012,183053000,16004000,219632354,5
165117763,5864224,110034418,924439,108840690,910207,1968613,5055582,609200663,2509512,169335388,373,28652,578759200,3654,4.04,3.29,182001186,173555000,8025000,203422990,5
758561397,2366425,450676713,4017069,450482275,3981005,490774,2290984,1150697380,240998,748108800,226,42989,2281826551,3253,8.16,6.77,347201367,332629000,13942000,398191543,6
642638905,1051505,403498394,3195156,401392122,3055531,306002,1629677,906298034,125906,644692400,125,20393,1901324334,1559,6.28,5.23,267443303,262039000,5000000,288001699,6
208116914,1789164,127108788,1746038,128749847,1513364,242426,899614,307901425,101476,199743214,46,13552,614178567,1695,2.16,1.78,93619016,87185000,5944000,114277848,6
283483699,19590664,210480260,10097251,210373892,10041344,4944968,14904130,1365814420,6810750,279827025,1048,90423,949986689,9844,8.92,7.25,404495250,379151000,25009000,425358122,6
330876180,18744649,239329240,11312133,236398146,11399018,4805891,13951051,1373776561,7655436,320288860,152,82880,1061886116,9822,9.04,7.37,405184826,382837000,21990000,425968617,6
691141929,9692179,468020839,3148628,468894856,2925229,519242,2503462,1190261222,2367803,692524769,44,45389,2151229761,3840,8.28,6.87,353620628,344233000,9006000,375202480,6
647882519,3198708,416995024,5591605,418282717,5368066,414873,2384417,1020278436,175450,658648297,355,43662,1950641574,4282,7.17,5.99,297902906,292421000,4973000,318743541,6
333846180,14835108,234515944,4289954,230776474,4465750,4928260,9940312,1119225695,3072384,356391361,32077,795083,1207807140,25155,6.01,5.13,198938736,181685000,16970000,219362392,6
384294258,8026501,248565673,7289150,250466038,7248408,3159765,6546072,1017823139,1314735,385308247,267,451496,1378292608,41440,7.01,5.81,296195746,235862000,59965000,317865927,6
226343995,9747674,192885037,2396921,191984487,2567796,418572,1387996,557695782,2147163,230387485,178,32830,859080387,3846,3.8,3.14,163278412,154917000,7995000,183910852,6
693277988,9816358,470036858,3108688,468831151,3267498,511236,2179841,1158271718,2209285,693121615,285,41153,2150601052,3838,7.92,6.56,343273590,334043000,8974000,363896335,6
200514209,9698082,153239530,7450157,154663904,6909967,1679356,7112617,663278904,1884483,205071208,386,40559,750037300,7617,4.46,3.67,194219588,180791000,13057000,214812866,6
216444182,10281357,173956921,2910328,171122099,2938115,525601,1569780,577523019,2468471,215980238,134,75670,727393243,4427,3.84,3.14,173761081,163458000,10028000,194189200,6
144713639,1172763,155487329,3138775,148813142,2997857,379086,1644154,341468850,152618,136156322,207,14799,663631367,1888,2.35,1.94,103614613,96229000,7016000,124311682,6
218729195,2419457,143879454,4648605,143160912,4152134,465427,1376716,413011788,208060,217551892,221,38814,689790763,4945,2.91,2.43,120207183,111888000,7992000,141460337,6
637276598,993234,399276424,2966028,397654358,2969281,296531,1531308,895721200,82856,628469739,273,18136,1871423573,1105,6.25,5.21,264735450,261407000,3004000,285520345,6
717201878,27185853,462291943,2706898,462585742,2674202,656050,2705938,1342958339,3613813,715250577,880,52891,2106373623,4579,9.12,7.55,395574377,382206000,13007000,415915433,6
183556980,2028905,135329025,2659001,130499583,2794235,468469,1301468,338336054,153562,177924619,68,78050,621462870,4794,2.36,1.94,103339932,92056000,11006000,124026736,6
317938490,37973796,242592128,7287600,241319743,7330683,2005043,6426804,1196543341,6612505,322252995,28965,83965,1031218832,8554,7.88,6.45,354136580,337828000,15991000,375145033,6
658203663,6573645,416429720,3568325,417559877,3547724,1464641,5418359,1228409596,1615422,662451750,41804,52608,1961024796,4427,8.42,6.97,364184926,350801000,13029000,385352849,6
304873987,6529187,201938692,208318,200935860,202991,99965,1142473,494743345,28510,303390691,31,6759,1433173011,231,3.43,2.82,154222400,151709000,1996000,206142248,7
678189914,29178432,311266106,673107,311363019,663288,5475925,14335101,1322797487,2096938,676389286,136,516105,2181488687,98337,9.61,7.95,389622689,217028000,172022000,410292858,7
681828156,28662171,312549205,648516,312793106,638593,5595634,14427237,1284171249,1772768,672258561,259,470699,2296894137,98332,9.16,7.56,375430387,211888000,162913000,394584431,7
375129675,6342513,212080268,254211,213214961,213043,98661,1070949,495985252,26543,375105909,51,7856,1459662810,238,3.57,2.98,150204603,147944000,1999000,170860868,7
448852984,16104112,301576425,526271,300674892,516273,5333736,8128439,1076439357,1629642,449884096,149,320715,2000091184,97893,7.51,6.24,317635402,164116000,153108000,338526211,7
680104317,28641799,311989885,660433,312570235,644739,5544230,14127936,1312159642,1890742,672495467,122,476188,2185723244,98333,9.49,7.84,387970939,205210000,182187000,408839738,7
766555955,27576429,451936745,892416,456032428,895705,6696656,15221015,1926919508,2732173,764470410,583,353827,3147741967,97889,13.8,11.35,566860139,361342000,205194000,587833495,7
205333693,6505018,101456455,147771,101022953,146832,77058,856025,322685432,22477,205031500,200,4524,928163638,325,2.26,1.88,97507379,96145000,1001000,118530883,7
614528916,27619869,560206297,853970,561792175,863627,6427710,14973192,1824061442,2690526,618277027,903,364977,3010889130,97886,12.98,10.66,534113483,315863000,217905000,555116603,7
305067264,6516104,201146029,182956,200906960,186408,97166,1053893,425573390,26839,304996432,27,5706,1228628077,232,2.95,2.45,128459151,127215000,1001000,148404277,7
521557442,20985508,356218160,693683,353345148,702270,5773272,10175093,1304442932,2730685,516169692,402,394483,2299786843,97888,9.35,7.73,381587231,190066000,191066000,402076360,7
511121088,27824929,360272179,780040,362767569,778044,6316527,15218837,1633391574,3009405,514572078,666,353110,2493880551,97890,11.8,9.7,479119673,274399000,204297000,500407818,7
356182465,49792071,214509689,231972,213965523,238967,148160,26242238,605511282,48588,355624713,381,9677,1274806234,529,4.59,3.87,179720295,178465000,1002000,199281070,7
508972451,25637439,202503246,219325,201162169,216262,156278,2833174,569891746,57920,507044308,183,7818,1637986986,724,4.32,3.62,170529392,168211000,2002000,190325208,7
820879862,21252723,654386261,776181,649209546,782272,5847695,9860700,1593485743,2573254,819205623,530,351461,3614993874,97889,11.36,9.41,464992956,257781000,206824000,485647918,7
678011365,28983801,311658960,671348,312054293,668612,5712614,14592432,1299254794,1859384,682849031,252,617388,2294911626,99216,9.33,7.7,380853941,203201000,177175000,401044803,7
678542307,29282540,310660576,671551,310468956,668256,5691271,14372613,1328512079,2315701,678866679,286,563594,2191091589,98338,9.61,7.95,392320765,221342000,170263000,412449359,7
203958807,6465040,101006204,150230,100711737,150090,81450,861236,323570792,20498,205383304,1,4274,923043003,327,2.26,1.87,97497712,95127000,2002000,118720988,7
680670774,28799375,310807885,651416,310536174,665887,5739084,14515507,1332527903,2507399,679778152,487,484819,2196346011,98332,9.62,7.94,393263681,226834000,165878000,413405699,7
817130568,21610180,651446577,782178,651803971,772425,5658753,9844161,1597560450,2941678,823922843,741,327017,3591775053,97890,11.5,9.49,476819706,255203000,221176000,499332262,7
444932818,7059522,227832490,5083433,227143522,5086610,1506491,5726619,864698683,302987,443529119,115,695746,1526025492,6386,6.09,5.03,263233306,240681000,21880000,314616072,8
314006742,6759240,179858527,4172977,180007376,4159263,1240734,5138125,711161644,242594,315981391,63,1043876,1153154074,4427,4.95,4.12,208384558,196071000,12004000,228097603,8
397727412,7757547,196700196,4544693,200623455,4691338,1731992,7709416,946397153,432226,400919290,28933,151416,1422715035,5936,6.2,5.21,244519271,228087000,15936000,264466344,8
309493112,10141839,176340618,3598765,176716799,3568511,2023280,7087168,1011631821,5931634,319482849,229,612928,1052375551,5645,7.05,5.84,298419309,236103000,62027000,318976761,8
241180734,7035155,139622785,2681110,139561842,2724040,1534067,5392069,544901441,251239,248206962,73,31063,858243142,6778,3.87,3.2,164180349,149898000,13990000,184807225,8
