file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1061805.exe,33732324,126706,18680948,72662,16426259,71776,69222,276673,44494097,32465,31562805,27,971,112435080,524,0.38,0.32,13934327,11108000,2221000,60368808
1094941.exe,78636467,104528,45520377,86422,45932231,79578,37354,269059,106118481,16340,80421230,86,3381,232378686,127,0.74,0.6,34614757,33332000,1010000,55049682
1133411.exe,83706246,495495,53452051,115974,48164212,91146,73882,330057,118498701,28491,84279520,34,3265,263089406,518,0.83,0.68,37890500,35621000,2035000,58895126
1141022.exe,40258380,67312,24965347,67090,24609491,67091,31540,206553,55042517,14926,39587303,2,1055,135489622,133,0.39,0.35,16559137,14227000,2032000,38521060
1165956.exe,78238158,108122,45497647,81078,45812364,77446,39208,278062,106241679,13300,79034363,25,3467,227907839,129,0.75,0.61,34264343,31950000,1996000,54525233
1344769.exe,76606086,153122,45609858,90134,46123047,85920,42008,287471,109292589,11145,79121172,55,3582,226958002,128,0.74,0.61,35230738,33828000,994000,55976745
1370229.exe,29714258,108336,17253878,68158,17055657,67874,32575,206807,41839117,6723,31056290,0,935,99741638,134,0.28,0.22,14843826,12588000,1936000,36204242
1435015.exe,36751884,221263,23532295,83101,25135078,91194,39758,262641,53369152,18347,35105794,41,6096,118613848,590,0.37,0.3,18199984,17889000,0,38674932
1769104.exe,76862768,121987,45740815,81359,46270878,76780,39631,278273,105956798,11229,79422168,27,3405,228661156,128,0.74,0.6,34308739,32935000,998000,54582668
1979579.exe,78867532,111109,45316783,87115,46052748,81568,39064,273227,108273161,14972,78534745,35,3410,228575163,127,0.74,0.6,35384474,34115000,1003000,56992939
1997948.exe,84821910,213074,49875029,85538,50304821,93124,72324,372759,117770836,27043,81946265,85,3886,256439456,518,0.85,0.71,34593306,31290000,3028000,55575399
2059363.exe,36595055,270033,23073748,78258,21984620,78089,64609,290619,50646106,23548,33802864,0,1111,117693435,525,0.35,0.28,16717055,14411000,2058000,36557878
2061586.exe,78478074,102277,45226991,86786,45507517,83103,39675,283847,106889509,17030,79280777,68,3370,229174855,130,0.75,0.61,34665474,33373000,1011000,55094117
2203032.exe,30476168,114836,17131626,71807,16768041,71692,51701,237952,45620924,14535,32155758,0,852,103926817,329,0.32,0.27,13202483,9943000,2983000,33437044
2203602.exe,76605786,129666,46167018,79595,46514348,75247,38312,276067,104306537,11321,78780962,27,3183,228202404,128,0.71,0.58,34187356,32877000,996000,54188200
2207605.exe,30025161,151221,16580630,70679,16210643,69725,65530,256607,46601611,24284,33535049,0,885,106019393,523,0.34,0.28,13377990,12065000,1005000,35579123
2213898.exe,84057820,292919,51198025,103639,47346837,88172,63062,313861,116261500,17776,82633185,181,3803,261980428,325,0.82,0.67,37431039,34135000,3011000,58330050
2231071.exe,79352391,88436,45414840,81681,45188362,81558,37754,266664,105275771,14359,80134656,0,1991,233058736,130,0.76,0.64,30897382,29573000,1019000,51910164
2366368.exe,82571129,524172,53033915,113974,49358273,91947,74933,346806,119953991,26269,82883582,193,3702,257132663,517,0.85,0.69,38470432,36232000,2012000,59078783
237541.exe,28720933,104677,16132541,73063,16122860,73621,34184,200691,42736257,6023,31445658,0,1290,97338210,135,0.29,0.24,12301194,12021000,0,33014906
