file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1022576.exe,96057568,1389164,60374290,339906,55482236,429734,275732,1553055,151759589,68134,92564001,101,14225,307079835,2214,1.05,0.84,51254132,43650000,6944000,98935430
1086870.exe,311485013,3895734,197274569,1231858,198769111,1221058,710743,3420494,567599316,1050545,313399359,9201,22804,939266846,2467,3.96,3.29,167145839,156662000,10042000,187814345
1122546.exe,313873025,3218683,198928882,1245919,196610525,1210543,589300,3327847,541427848,944280,307546131,169,17247,941399398,1955,3.84,3.19,161900126,157540000,4013000,182674331
1172403.exe,315908783,3465882,198957256,1186223,195796899,1157157,630616,3493599,530017138,966034,305443672,31383,16752,934546305,2061,3.75,3.11,159397688,154080000,5002000,180189530
1200646.exe,114300816,4224199,84191560,741095,84050806,708024,968371,3621091,288759669,1049946,112454163,47771,81845,402883548,7163,2.03,1.66,88718279,77248000,11035000,110266366
1252190.exe,105859281,3746111,76453520,764099,77273819,675076,554160,2935771,254159627,897062,105087028,231,19292,359236361,2657,1.75,1.43,77590540,71366000,5947000,98548751
1261343.exe,125069030,3200796,83424776,734865,81210412,764274,572110,3009398,275405559,783270,124300103,89,39460,413084916,1891,1.92,1.57,84574349,74175000,10023000,105790655
1290574.exe,107754618,3590553,73754629,738777,71902009,768611,763275,3088205,276522286,898605,110943568,140,17522,374208107,2476,1.88,1.54,84110334,73762000,9967000,102746466
1318039.exe,255183043,34234588,191346906,12795773,191102438,12774265,6118196,23621041,1741965931,9841841,254317100,53053,126763,860146127,7992,11.45,9.32,514585356,498287000,16009000,535054882
1358987.exe,321321757,3541917,201996032,1294677,198376990,1292759,845619,3679013,564866901,945037,309309505,237,165890,954767365,2468,3.9,3.19,175739309,169565000,6020000,198633946
1947067.exe,80176919,1226414,52978929,482562,53504713,472466,80228,979861,139915641,29444,81478834,57,4932,256128954,357,0.93,0.76,48674636,47446000,1009000,70620775
2154023.exe,318793369,3045926,198864899,1167345,196201249,1181621,596145,3295672,531555618,908437,308074039,340,18300,949594762,1954,3.75,3.11,159799386,153513000,6020000,181306919
2166257.exe,316852033,3318465,198200759,1099541,196478772,1104011,611922,3472362,530886362,947883,309141512,318,25237,943031597,1998,3.8,3.16,158828636,148426000,9895000,180044708
2232334.exe,104091739,4063091,72656814,835151,74298844,791666,772251,3346503,272934038,1047611,107713092,13771,22063,361231992,2730,1.91,1.58,80475598,73208000,7020000,101696315
2353484.exe,81700952,887363,51912019,435054,52137684,411581,62937,633355,122564843,28063,82006770,206,11062,263847778,233,0.91,0.76,36486730,34133000,1950000,58066094
2417935.exe,319254873,3362793,199396693,1195042,196051449,1190138,652370,3538545,523783880,884338,309182535,45916,74428,941335890,2470,3.76,3.13,154798732,148416000,6016000,176026314
2432135.exe,112063944,3909464,79722623,751810,76462379,786301,914646,3416835,287601169,979777,110165868,35351,28008,388731059,3597,1.99,1.62,87647808,82279000,4956000,109066742
2451239.exe,91849709,1763461,58834555,528284,56855123,527262,81820,1040509,163065727,35058,90046855,314,13693,294305715,388,1.12,0.92,50752891,47547000,2911000,71604655
2610422.exe,110204348,3644534,75834823,731716,73814816,729482,788238,3096753,280105146,821499,113391841,167,18767,387635126,2474,1.94,1.58,86447411,80961000,4997000,107287752
2763834.exe,105526637,3550352,76118739,698517,75901308,640530,499048,2845401,232822931,829815,100375162,157,11421,351601161,1887,1.63,1.34,71847911,65589000,5962000,93542552
