file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1151909.exe,141292493,6158240,97765682,940905,95722294,860811,2242329,4693988,496770645,1896773,131636939,85,334547,479255012,8584,3.35,2.71,152409435,128858000,22974000,206099267
1200127.exe,129862305,6356231,93481747,1177296,92498797,1020141,2299941,5070586,540509352,2170944,129296761,52,365828,459306037,6384,3.61,2.93,162745460,150474000,12037000,183295371
1259704.exe,343684251,4826680,217967634,1183796,217692394,1170402,1777672,4247599,721904073,1577905,346127293,161,31089,1049713326,5948,5.03,4.16,211609320,194215000,17018000,231569483
1288015.exe,132296212,6216817,95048983,718204,94896441,722199,1982721,5069766,496594886,2184704,133400666,70,20307,478727136,3462,3.27,2.67,145026275,135767000,8984000,164692142
1412740.exe,373734935,7270588,233792055,1441000,231464626,1329231,2762889,5978682,918041065,2288031,367186920,92,269082,1145567893,7964,6.34,5.2,272422659,253088000,19006000,293251260
1420625.exe,169612446,8196817,121495659,987934,125459052,979472,3267102,6238654,687116658,2582182,181140911,605,66903,628509298,13170,4.66,3.81,201852151,176543000,24935000,221869259
1661747.exe,348235285,6558551,221530730,1396575,220151209,1344962,2284730,5176131,827737914,2033626,347475661,246,296171,1076633200,5992,5.68,4.67,245974104,233667000,11982000,266785340
1738849.exe,145313254,5560300,102392998,938876,100033041,940283,2062425,4399815,508904990,1792387,149923936,731,34780,529252358,7705,3.49,2.86,148226120,129876000,17982000,169156385
1836986.exe,127380233,4444310,89403916,744833,87547752,734486,1514843,3847804,449798072,1840197,126352002,54,18779,449756622,2874,3.02,2.46,135936703,131596000,4018000,157075477
1867909.exe,125238567,4954557,90051079,799986,89443636,906028,1905468,4692623,439798813,1649374,126439738,378,167806,448882931,6341,2.94,2.39,132589325,118193000,14022000,152868384
199194.exe,344806618,7141326,219335428,1468104,218951873,1688298,2428743,6088756,832867597,2037265,346165063,381,215379,1055092871,5449,5.76,4.75,242739692,230348000,11966000,263135375
2010138.exe,126083517,6105366,88216850,753398,86895449,753398,1887477,5208796,501202521,2332410,126978418,41041,22290,440097884,3454,3.32,2.69,151159913,140926000,9994000,171514075
