file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1168229.exe,766849783,2656448,450276630,4194005,447770237,4299599,506325,2270019,1150449189,226670,753574840,170,44081,2291578464,3253,8.29,6.92,341101757,329469000,11015000,388935664
1239379.exe,646623393,907382,404932606,3267806,401664244,3132581,299888,1593170,901195950,117473,642713687,209,25273,1901373984,1559,6.3,5.24,268544651,265235000,3002000,288543015
1253440.exe,207430047,2167229,127152226,1860719,125050656,1706197,222411,889593,308452640,90413,201491071,65,15842,621224729,1697,2.19,1.81,94704505,86345000,8032000,115582115
1363825.exe,281434154,19759964,210880422,9917919,210917029,9938349,4986018,14834822,1370346438,6633680,277929559,11322,95002,936932800,9843,8.9,7.22,407880581,384495000,23029000,429769349
1373378.exe,329883382,18888881,236408504,11399716,233559520,11448201,4877695,14067437,1378501607,7543182,325957521,1078,89445,1054992559,9821,9.05,7.38,406238144,383958000,21997000,426567681
1380046.exe,688702261,9533834,469526291,3041354,469564460,2806548,490105,2176485,1179670253,2356173,693245144,27,50064,2146562437,3837,8.25,6.85,349402602,337969000,10998000,370757981
1405031.exe,657514337,3302886,419773045,5614047,422116131,5798152,382162,1994325,1035374825,189818,664194159,506,42247,1961098948,4279,7.25,6.03,301911869,292622000,9019000,322112878
1484788.exe,238191918,8099515,167127165,3054616,167703003,2990397,1724973,4969856,608501707,1919920,249214134,314,240736,828742852,8068,4.17,3.42,180929057,165714000,14884000,201261941
1651759.exe,380283332,7387718,247154925,7450461,250934798,7268606,3096773,6513323,1011723405,980516,384906777,313,450839,1373955361,41427,7.04,5.82,299858163,229351000,70107000,321629093
1757160.exe,230876234,9756189,192897245,2257372,190034161,2478133,376955,1342406,560275478,2319979,228961758,333,29796,862781372,3844,3.87,3.2,165382576,155071000,10004000,185857217
1794636.exe,688851323,9676747,468581605,3294572,468346076,3294180,524399,2177864,1164847568,2354818,696990682,159,42147,2144763174,3841,8.1,6.74,342365412,327939000,13997000,364016632
1841293.exe,203731056,9562774,154626065,7712960,150781301,7394542,1619150,7155590,663044250,1762294,208779725,138,59186,746217556,7617,4.49,3.68,197000767,178681000,17967000,217812331
208193.exe,211915876,10263242,173729725,2972415,172568854,2854286,551473,1656669,580744074,2537406,212785440,92956,96716,719932734,4430,3.98,3.29,171532258,158210000,13017000,192043006
208205.exe,143651645,1129522,156369371,3194266,150525726,3018047,374111,1623096,340766265,149597,135709340,230,15304,654826898,1890,2.35,1.93,103957604,100682000,2990000,124079381
2116056.exe,223117495,2516313,144836103,4021636,139665976,4461221,418877,1274725,413359241,139883,221251268,105,33039,701969185,4945,2.95,2.44,124873453,114517000,10045000,146340737
213413.exe,631118328,909681,398803648,2961761,397753911,2961469,285848,1538203,906414428,88520,628778463,127,18486,1869907508,1106,6.49,5.42,266122793,262825000,3009000,287058842
2265253.exe,721359593,27793614,457997298,2605781,457212830,2645270,542184,2792668,1328293167,3145107,718858632,495,46414,2126804960,4579,9.15,7.6,389627909,373211000,16009000,410527452
2289173.exe,179927911,2096845,132245929,2813100,125416604,2772494,446656,1276859,332236864,152132,182753374,9,22900,633341636,4795,2.33,1.92,101226305,81797000,18953000,122947097
2354500.exe,317661849,39320002,242303295,7313420,241068431,7260386,1986940,6332641,1196754251,6711527,319767731,20263,72162,1032709897,8553,8.09,6.65,354401887,332075000,22004000,375902393
2363790.exe,658286329,6588130,415712835,3669880,418011815,3641470,1434652,5451478,1230986075,1664366,662826541,30825,57867,1961630966,4425,8.49,7.03,363990281,350594000,13022000,384920492
