nome,slopes,lincoeff
1071,0.011790950351033953,0.05064572604864301
1082,0.00944076350361465,0.258001520602315
1084,0.012274387708278415,-0.21534177772156596
1091,0.011047489664163948,0.015380781156550298
1131,0.0111506443662979,-0.8302123278853856
1132,0.010902397723100279,0.5433224411189189
1140,0.011310824678375133,1.4158696342455088
1158,0.012036331150727865,0.7321708172629625
1190,0.01173038519073705,0.10964555751840778
1192,0.012112552830091956,-0.0511635930688076
1195,0.012021960833588011,-0.014363459411640227
1197,0.013209323866104726,-0.6468505951473699
1619,0.011673492436814262,0.5031528955165375
1621,0.012375737486428999,-0.25190494299523336
1628,0.010584108801198647,3.884435192989547
1632,0.011917110163980624,-0.32254334743806307
1634,0.011824788256998087,-0.7292907950397225
1635,0.009816380415862153,1.3406720878505989
1636,0.011664441172672882,0.43932885733815413
1639,0.01222218825593675,-0.8157715196723575
1640,0.011835951008153227,0.6165780029043055
1642,0.011052551500722763,-0.18231845604831934
1643,0.012810913875720331,-0.0549951138489258
1666,0.01195429907561092,0.6680941529197018
1667,0.012069505479854156,0.39381711956802057
1668,0.011611306839398237,0.7378289930095469
1669,0.012405319588450807,-0.11427022161144348
1671,0.012563683840736618,-0.6363285523541788
1672,0.012303744307391923,1.7114503034475452
1674,0.011754035867432261,0.12385296932270257
2166,0.011904573058296081,0.18493669250716946
2185,0.010886996128943411,-0.12613880311385772
