nome,slopes,lincoeff
1071,0.011760108096756844,0
1082,0.00933888630161462,0
1084,0.01218184705810142,0
1091,0.01117003562911913,0
1131,0.011230801376530484,0
1132,0.010941559290278796,0
1140,0.011227625678543799,0
1158,0.011996280607192693,0
1190,0.011852594156517042,0
1192,0.012176348886947096,0
1195,0.01205729120492926,0
1197,0.013265833398670539,0
1619,0.011633653301234621,0
1621,0.012276413892402728,0
1628,0.010631480446328988,0
1632,0.011902432274544596,0
1634,0.011761227439219491,0
1635,0.009821837992713724,0
1636,0.01173432984908237,0
1639,0.01228116893943457,0
1640,0.01190574844945233,0
1642,0.011140163380523453,0
1643,0.012927770138579781,0
1666,0.011722607839635602,0
1667,0.01211106619658456,0
1668,0.011978669745901753,0
1669,0.012502463189761665,0
1671,0.01259571446775319,0
1672,0.012445106666225744,0
1674,0.01188549775431403,0
2166,0.012007123016259058,0
2185,0.011107047410959124,0
