file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1655552.exe,77777591,1434701,95981593,2361317,101101870,2472034,515234,3474413,231046097,18753,81315815,19691,15334,438802078,3658,1.9,0.76,0.73,0.05,0.0,88879166,55009000,12770000,421781944
174258.exe,123096729,2679297,184140627,17995890,179546681,18360782,507222,5709768,666075006,24115,121015575,16209,19210,841112186,4203,4.26,2.03,1.95,0.11,0.0,183929492,178614000,5017000,198879356
1787832.exe,133566264,11361195,216255452,18454076,213300308,18437881,2325935,12385664,763157461,48381,131562221,33944,36161,926897435,8302,4.96,2.36,2.29,0.13,0.0,206248783,190959000,14996000,221013103
1821852.exe,88547296,246121,124544626,13110794,124538176,13119155,113919,2393133,591511004,16362,89391695,2768,4492,529424466,134,3.75,1.73,1.67,0.09,0.0,159905287,157633000,1995000,174470610
1898852.exe,32364208,80512,13960567,130705,13873829,130548,87332,657270,60189364,4003,33208220,235,443,100794516,136,0.39,0.19,0.18,0.01,0.0,16116739,15809000,0,30529926
2048785.exe,88173023,278100,131596809,13218181,131971619,13261848,100102,2316588,592382849,16506,87740183,2695,5398,569277948,132,3.69,1.7,1.63,0.09,0.0,162480562,161202000,1001000,176837703
2054972.exe,95417516,1960464,155244938,16715950,152074806,16877000,577479,4368552,615372059,21769,91215656,18825,19834,684741214,3620,3.93,1.88,1.81,0.1,0.0,165988740,156709000,8983000,180524923
2110174.exe,96725089,16745432,182424681,17085354,180968013,16919746,1696244,17225214,711613941,36285,94710260,27682,19131,846564848,6285,4.55,2.14,2.06,0.12,0.0,192567625,182245000,10013000,206846228
2254880.exe,143290678,8618709,163165328,5501911,159642226,5265814,4665482,18526017,1552756554,109761,136960445,9772,14428,822841840,4237,10.07,4.74,4.58,0.29,0.0,418857664,410461000,8009000,433422684
2271051.exe,85856882,273450,125015206,12841003,124768250,12857310,111218,2402390,614596756,15198,86152814,2174,4869,490720280,134,3.85,1.82,1.76,0.09,0.0,166032153,164766000,998000,180478126
2381283.exe,153776040,17009811,260780140,17885889,260419971,18396684,2290933,9856608,837143773,44296,143376816,35289,36292,1072286641,8301,5.48,2.61,2.51,0.15,0.0,226568984,211267000,14948000,241082372
2384994.exe,114398988,17507033,226707044,16450019,226047054,16479932,1810355,14029131,717085646,37527,113897096,44010,35078,896279215,8301,4.61,2.17,2.09,0.12,0.0,194416504,182040000,12002000,209102360
2447635.exe,119188854,12502701,186757628,16473939,182686336,16382277,1800025,13140988,676831465,41908,117549237,25578,32275,930636250,8298,4.4,2.1,2.02,0.12,0.0,183118689,169822000,12986000,197591958
2460677.exe,88080690,271975,126352201,12986048,126285936,13021199,130261,2636928,633865917,16727,88010539,2437,4536,500000519,135,3.99,1.85,1.79,0.1,0.0,171768032,169393000,1992000,186443300
2671073.exe,86926789,3156672,170229224,4221967,167381005,4274816,573590,3656857,330638707,22490,90321244,12753,8330,670215947,2181,2.17,1.04,1.0,0.06,0.0,89086506,86506000,2011000,103616109
2671088.exe,86841616,3758084,164743675,3836461,164971767,3708768,1278254,4854036,329181861,25179,81490882,12257,16429,621019630,4229,2.21,1.05,1.01,0.07,0.0,89357485,80074000,9008000,103792777
2675921.exe,129092848,13577267,238885572,18080168,241099223,17735749,2051067,10134248,754834654,62345,136241742,39270,29157,1005529743,8302,4.94,2.31,2.23,0.13,0.0,204813936,189494000,14960000,219553034
2675933.exe,128533287,13892257,241712929,18254910,240830048,17999653,2169076,10694968,766120272,63823,134025553,33421,29395,997884403,8301,4.99,2.33,2.25,0.13,0.0,207337502,197980000,8999000,222074581
2844052.exe,63681590,1581660,25751931,146079,24949006,146378,1747282,2387175,162584026,25130,68016059,32570,21498,196791238,8517,1.07,0.5,0.49,0.03,0.0,44213738,28868000,14931000,58832578
2942024.exe,87618373,2931541,103124373,2820443,98436857,2955616,1236973,5496704,260487079,24682,88263635,26011,23915,490562807,7145,1.74,0.84,0.81,0.05,0.0,70635513,59160000,11029000,85466284
