@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-psys/' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-cores/' real
@attribute 'power/energy-ram/' real
@attribute 'power/energy-gpu/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
250523567,300474,154655197,667087,155155379,663656,135904,2133431,501204976,115412,251279767,7727,105068,767311854,128,3.39,1.68,1.62,0.08,0.0,135221190,110001000,25000000,149621125,0
250820254,299371,154909917,636559,154966321,636609,150432,2171868,510545570,114873,252462185,305137,106262,768680469,128,3.47,1.71,1.65,0.08,0.0,137883260,99712000,37890000,152466002,0
250630701,295665,154477322,685770,154481231,684736,136785,2087086,504321058,114358,251731150,7816,104951,767924834,128,3.42,1.68,1.63,0.08,0.0,136335865,105931000,29980000,150538387,0
244022004,321181,152070739,732821,157195151,740177,155096,2174258,501303935,114495,251918924,15177,108689,756473608,324,3.41,1.64,1.59,0.07,0.0,135265100,106686000,28181000,149839975,0
68447008,216936,45070981,183044,45041506,183312,140396,901764,95764787,4299,70811864,3001,1293,242768536,135,0.64,0.3,0.29,0.02,0.0,26639250,22390000,3894000,41144111,0
252279311,592977,154707998,573654,155064309,571426,149899,2146849,498560478,114639,252139278,9038,507438,770148194,128,3.38,1.66,1.61,0.08,0.0,134795846,98374000,36137000,149323413,0
67695355,231046,44488521,144508,44492029,142879,120050,775624,95201136,3467,71099818,2886,1855,241830346,134,0.67,0.33,0.32,0.02,0.0,25599286,24288000,1012000,40137410,0
223092800,254743,136618377,479908,138336731,490995,162280,1519506,262021850,10659,232283066,7953,3200,694840348,323,1.88,0.93,0.9,0.04,0.0,70901928,66699000,3982000,85331158,0
247822126,297081,153967109,633709,154370425,629942,134843,2091645,498414205,115407,248703221,10460,105165,766543612,129,3.42,1.63,1.57,0.08,0.0,134901329,104758000,29931000,149266887,0
245568037,312526,153669573,639137,153685642,636007,142554,2150379,502778103,115326,246245322,11195,105760,761704206,129,3.37,1.66,1.61,0.08,0.0,135914272,103711000,31911000,150711175,0
249617375,251627,153653475,745515,153797131,745609,137610,2146646,503454590,115401,250367813,10963,106191,768321860,128,3.38,1.65,1.6,0.08,0.0,136842540,106705000,29917000,151484225,0
225605582,252317,135698679,496420,137593472,506448,219621,1626596,264383975,9571,233918989,8424,2846,696668022,325,1.84,0.94,0.92,0.04,0.0,71358435,68718000,1991000,85967928,0
69125369,200746,44631844,185161,44645753,185596,138793,807982,95413564,3901,70917864,2656,2593,240276977,134,0.67,0.34,0.33,0.02,0.0,25681617,25404000,0,40303309,0
68063066,224514,44750263,181459,44775771,182552,142321,808242,96671422,3563,70898452,2672,1644,241516789,135,0.68,0.33,0.32,0.02,0.0,26334817,24028000,2002000,40701105,0
247740717,311051,153979560,694789,153863711,693391,154543,2182091,503306278,115285,248716835,10767,105589,766898640,129,3.41,1.68,1.62,0.08,0.0,136202253,105868000,29962000,150706033,0
251789959,272665,154855603,651775,154890129,649108,139530,2037861,502518231,113848,251884459,14256,105024,768430030,127,3.4,1.66,1.61,0.08,0.0,135792970,107355000,28093000,150204568,0
245670837,297592,153437433,634877,153430301,634236,140159,2138042,506433638,114324,247248290,251464,105060,760648789,127,3.43,1.7,1.64,0.08,0.0,136512442,95145000,41062000,151046765,0
69633342,226580,46879952,141397,46988939,141537,135864,834094,100714919,5494,74071146,2425,1462,257658360,139,0.7,0.35,0.34,0.02,0.0,26949201,25637000,1025000,41462294,0
250751256,306986,154663484,668316,154611991,664325,131945,2144900,501710779,114881,251085198,30471,105143,767589425,128,3.39,1.66,1.61,0.08,0.0,135757172,109484000,25878000,150189823,0
69447652,198262,45108094,182779,45014120,182680,143278,820286,96091343,4053,71090539,2123,1576,242040035,135,0.66,0.33,0.32,0.02,0.0,26006576,23718000,2062000,40479534,0
68352095,216596,45004380,181074,44961332,180278,136097,794800,96866806,3783,71319567,2602,1589,242411628,133,0.69,0.34,0.32,0.02,0.0,26020079,24739000,989000,40160416,0
250530323,304684,154555080,637867,155162393,633547,137544,2127847,501218785,115189,251403373,7650,105213,767305311,130,3.4,1.68,1.62,0.08,0.0,135196134,96936000,37974000,149761244,0
93060215,270307,62356673,422621,62416498,421705,147242,1695705,338442406,111394,93345384,33896,104096,324498606,132,2.22,1.07,1.03,0.05,0.0,91365058,52053000,39039000,105855765,0
250133261,301453,154616283,673972,154741220,674373,147799,2174916,502076833,115200,252297551,8178,105007,765518956,127,3.38,1.64,1.59,0.08,0.0,136838031,91695000,44850000,151159211,0
247422252,305145,154179418,691860,154419325,689923,151344,2240631,503164222,114990,249860544,9920,105549,766079686,129,3.37,1.61,1.55,0.08,0.0,138949261,113719000,24938000,153460496,0
247117436,306944,153943534,703246,154036025,702793,157180,2149910,503943206,114903,248684997,10090,105511,766159933,129,3.39,1.67,1.62,0.08,0.0,136006662,107486000,28127000,150372781,0
247539017,640884,153741677,751736,153726283,751761,145437,2201579,515877693,114417,249760326,52131,189914,768435727,128,3.48,1.71,1.66,0.08,0.0,138896972,104706000,33904000,153567864,0
251975701,280180,155076917,638922,154648959,636665,150389,2136362,506761171,114530,252115214,307322,105457,769579731,128,3.43,1.67,1.61,0.08,0.0,137738966,112391000,25087000,152097279,0
250352063,297777,154468255,665022,154615242,659987,130328,2083729,502218418,114949,252165741,8137,105564,769636501,127,3.4,1.68,1.62,0.08,0.0,135516013,106185000,29050000,149848270,0
94680538,282135,62644456,423493,62632197,419624,129093,1602917,348590730,110866,94818080,304115,104124,327403412,135,2.29,1.1,1.06,0.05,0.0,94210197,63945000,29974000,108793991,0
250246893,301977,154662567,671747,155215416,668376,152542,2106917,501055502,114529,251194801,8365,108297,766775317,127,3.39,1.67,1.61,0.08,0.0,135357963,97070000,38027000,149935718,0
90726189,260693,61523306,421773,61565683,420598,147330,1681262,335487336,110685,91083908,50345,104256,317369248,132,2.16,1.03,1.0,0.05,0.0,90492880,63183000,27078000,105135180,0
250950580,312302,154983926,662878,154760488,655878,138424,2113037,502029251,114446,251565542,7578,105941,768972173,128,3.39,1.66,1.6,0.08,0.0,136478047,103146000,33046000,150831435,0
250885898,316956,155004588,677742,154716807,673166,257572,2404123,508337070,115981,252265056,15510,105945,770578738,129,3.42,1.64,1.59,0.08,0.0,136490627,105960000,29988000,151168789,0
93196295,267375,62202739,422341,62155995,421067,143686,1667511,336198887,111576,93208337,39485,104622,323552497,133,2.19,1.06,1.02,0.05,0.0,90952640,53815000,36873000,105349688,0
67411568,230103,44488314,184272,44435525,185468,140499,830722,97274014,3880,71480088,2705,1649,245027635,134,0.68,0.34,0.32,0.02,0.0,26029277,24743000,989000,40566127,0
251040009,300822,154793056,754413,154737874,746118,144631,2236020,512502210,114798,252123536,307240,106180,767246276,129,3.47,1.7,1.64,0.08,0.0,138965730,103849000,34949000,153488982,0
248431968,285038,154137632,634058,154069641,637189,154437,2169762,500299587,114975,250079166,17530,105435,768989861,128,3.35,1.6,1.55,0.08,0.0,138033112,105586000,32178000,152381781,0
69485526,188681,45036623,140186,45009824,139410,137949,873505,97548056,3679,70993368,2935,1393,242418191,135,0.68,0.33,0.32,0.02,0.0,26577089,26295000,0,41291472,0
249978733,299692,154495814,642110,154574990,642898,147122,2054837,507587879,114284,252429908,225278,105124,767074412,127,3.4,1.66,1.6,0.08,0.0,138269149,112009000,26002000,152831400,0
250925739,273567,154649620,654022,154702375,653625,149054,2070903,510421225,114297,252475331,212822,105271,768690183,128,3.46,1.69,1.63,0.08,0.0,137790395,106404000,31118000,152266835,0
1767262,221170,6664280,160354,6606767,166508,98867,1906253,439206871,12337,1126878,1894,3380,76326785,133,2.78,1.28,1.22,0.07,0.0,118953306,116682000,1994000,133229160,1
69995522,409794,129676448,231753,129580485,229682,136592,4227204,1195225000,29961,69768629,3628,8192,1637974061,128,7.14,3.16,3.03,0.18,0.0,322155501,320928000,999000,336607501,1
804423,122164,3580783,58963,3458034,58832,94438,803648,110142882,3966,206673,268,770,84406551,131,0.69,0.31,0.3,0.02,0.0,30078618,28799000,993000,44541805,1
3430223,487410,211045376,299806,211253868,301558,212778,5529850,1453203585,39399,3330009,6802,11778,1993801657,129,8.69,3.82,3.66,0.22,0.0,396858346,394620000,1998000,411256563,1
358861,85737,2345800,51735,2344697,50588,98699,648692,50936101,2222,271502,166,394,66658606,132,0.34,0.15,0.14,0.01,0.0,14426093,14136000,0,28961874,1
1057756,162377,6385294,110189,6240644,115921,88189,1035018,182685775,5812,745977,1045,1822,122703639,132,1.14,0.51,0.49,0.03,0.0,49256877,47991000,999000,63521969,1
767581,137027,3304414,65979,3278221,64944,94855,1042215,176694242,6025,763469,1087,1736,145350664,129,1.11,0.5,0.49,0.03,0.0,48389071,47090000,1001000,62850229,1
1392150,210618,6875641,186011,6872273,197714,190599,1943730,431424998,12600,1255698,2151,3671,71652911,132,2.69,1.23,1.18,0.06,0.0,116928516,116410000,0,131472151,1
2919867,451594,210522538,281081,210505068,284509,178578,5302952,1450139315,36657,2687962,5273,10439,1992117894,127,8.71,3.91,3.76,0.22,0.0,390594590,390342000,0,405241291,1
397279,112354,4561092,107274,4592835,116657,91030,827232,109016586,4260,282802,256,716,83727944,133,0.68,0.31,0.3,0.02,0.0,29797168,28538000,984000,44263877,1
1272156,155110,4415675,147810,4327034,107270,76764,665535,77999594,3107,484822,729,1049,60813486,131,0.48,0.22,0.22,0.01,0.0,21094363,19886000,994000,35704917,1
1105096,157093,3350227,67184,3246951,65340,95940,1025335,179444453,5440,705754,951,1735,110323505,129,1.1,0.49,0.47,0.03,0.0,48589789,47287000,1006000,63258848,1
4920564,301919,107547716,166708,107593221,166012,149300,2768455,714432046,18232,3994318,2566,5577,1102416299,128,4.2,1.83,1.75,0.11,0.0,193888137,191604000,1995000,208605732,1
718107,150997,3502185,79002,3541046,85473,193559,1329077,228126060,7401,1316743,1753,2714,49724773,130,1.45,0.67,0.64,0.03,0.0,61189134,59681000,994000,75350930,1
646294,108399,4713525,90667,4791276,96639,70311,961726,178216538,6165,715438,1139,1905,119172795,64,1.11,0.51,0.49,0.03,0.0,48595525,48260000,0,62875744,1
6562338,586859,83912425,4466602,83999392,4467050,302321,4668922,1216824808,32575,6021033,11366,10993,431622933,1808,7.79,3.66,3.54,0.18,0.0,329020345,324654000,3995000,343611262,1
8477344,480982,217421431,290297,217433702,296500,222718,5577392,1551570020,38921,8440901,5576,11415,2328170806,132,9.18,4.0,3.82,0.23,0.0,418130070,416728000,999000,432639308,1
709908,128723,5516967,109522,5423025,114899,86870,984640,181521219,6091,713895,1134,1667,122719750,132,1.13,0.51,0.49,0.03,0.0,49650111,49297000,0,64009720,1
1570023,166696,3511503,77181,3475226,73781,87906,1001723,182116195,4982,667092,1065,1748,110562263,133,1.11,0.46,0.44,0.03,0.0,52982701,51648000,1012000,67474434,1
992615,156166,3555680,79389,3438111,72149,92273,1028528,188526641,5442,690289,1159,2025,126467111,128,1.14,0.51,0.5,0.03,0.0,51605148,48300000,2957000,66168349,1
2363768,326140,107162893,179597,107096953,176636,268469,3209197,787956291,20070,2048246,2882,6141,1125985650,133,4.71,2.1,2.02,0.12,0.0,213003660,211566000,997000,227636967,1
314252,104327,3612309,61454,3517957,61327,103543,835342,110756797,4462,203287,359,778,84846545,132,0.7,0.32,0.31,0.02,0.0,29888712,29602000,0,44109786,1
354863,100403,4765459,125675,4732398,136844,88056,694999,63847138,3734,539960,621,1029,87491525,127,0.4,0.18,0.17,0.01,0.0,16985923,16718000,0,31444449,1
638771,156957,3509034,77338,3507635,78155,104854,1164165,212558465,5443,392435,516,1362,142269964,134,1.31,0.61,0.59,0.03,0.0,57209473,54928000,1997000,71621901,1
319724,98260,3619100,62403,3563831,62704,97851,821890,109008854,3963,243681,289,743,85181888,131,0.7,0.32,0.31,0.02,0.0,29968381,29654000,0,44449894,1
107170758,358851,156668230,231239,156498822,231595,145592,4189594,1143845112,29127,104923689,3805,7666,1934174147,131,7.19,3.3,3.18,0.17,0.0,309754697,309518000,0,324273175,1
5748857,128853,13173877,195883,12192216,130348,97452,831512,113695241,4595,4184681,535,1084,121334788,132,0.72,0.34,0.34,0.02,0.0,30615797,29422000,980000,45173250,1
871404,146807,3471713,75058,3438288,76234,115010,1057099,180526607,5691,565418,1008,1763,110947167,127,1.09,0.43,0.42,0.03,0.0,53174810,51909000,998000,67552005,1
817815,157122,4816174,133417,4830191,140090,105775,1315748,259517558,6570,441253,852,1811,47886987,126,1.63,0.77,0.74,0.04,0.0,69775003,69486000,0,84358066,1
1548011,131268,5602184,117369,5647856,87765,90358,654945,89325916,2626,1336575,747,1029,93746691,131,0.56,0.26,0.25,0.01,0.0,23889030,22619000,983000,38313036,1
3804555,308750,119004183,516851,118891926,527556,120097,3095704,797379269,20973,3511278,3522,5949,1160076730,130,4.76,2.09,2.01,0.12,0.0,216987089,214711000,1997000,231725640,1
749198,136954,3212635,61754,3271780,55156,88697,665531,90432488,2579,461965,693,1105,98211329,126,0.56,0.26,0.26,0.01,0.0,24195957,21919000,1992000,38490644,1
2225768,221356,55630829,113231,55741695,115082,125314,2011614,433863812,12570,1321658,1962,3446,636692943,133,2.63,1.16,1.1,0.07,0.0,118169989,116896000,990000,132404794,1
938085,122892,4348596,106705,4333516,116429,109928,665621,58111354,2019,233941,328,397,64189315,127,0.35,0.15,0.16,0.01,0.0,15551595,14305000,1021000,29809335,1
744934,149708,3402088,69996,3306575,66148,93809,1017740,179209611,5753,630818,1100,1665,141962814,133,1.12,0.49,0.47,0.03,0.0,48730057,47467000,988000,63239133,1
761847,137824,5835534,700805,5779670,727882,97713,683636,88550318,2731,554098,739,1090,70793622,131,0.56,0.25,0.24,0.01,0.0,23733430,21547000,1958000,37925134,1
1400070,203502,5441882,96682,5208329,96329,97160,1497133,339172468,9970,1069037,1816,3235,237697550,132,2.13,0.98,0.95,0.05,0.0,91746323,90537000,994000,106131292,1
68213714,377362,124571959,231495,124426755,227598,179743,4275835,1177841199,30260,68221502,4817,8497,1389947712,133,7.05,3.11,2.98,0.18,0.0,318669775,318226000,0,333280460,1
361467,110063,3115916,48453,3095398,50708,92920,666834,68129707,3040,558024,866,522,86140944,132,0.42,0.19,0.19,0.01,0.0,18133131,16768000,986000,32587312,1
1230782,165822,3331087,68428,3242652,65816,88236,1075962,182556765,6115,815338,1217,2209,111286776,136,1.13,0.51,0.49,0.03,0.0,49083214,47706000,993000,63420777,1
258464,88012,4748590,51630,4746271,51127,90861,648713,58458563,3064,182946,196,400,75986160,128,0.38,0.18,0.17,0.01,0.0,15657390,15440000,0,30019960,1
923091,126317,2357319,50065,2357633,50157,95428,647637,54496947,1457,140686,204,378,61055048,132,0.33,0.15,0.15,0.01,0.0,14280266,13051000,1003000,28573579,1
1047417,142868,3346472,63308,3332380,63212,103131,729502,95707594,2661,314118,610,1061,94237719,131,0.61,0.28,0.26,0.01,0.0,25614011,24288000,1012000,40018499,1
722161,133351,3298111,61528,3367666,61541,104812,832112,99374709,3142,315235,329,646,97895536,131,0.63,0.29,0.28,0.02,0.0,26863634,25582000,983000,41368989,1
885520,142617,3476067,74814,3454873,75190,109166,1126048,198189430,5845,552383,795,1525,180822407,130,1.23,0.54,0.52,0.03,0.0,55080815,53781000,995000,69207396,1
1026346,139415,4326638,60534,4390377,60271,101216,714022,97394147,2560,179830,339,1116,69537063,133,0.62,0.28,0.27,0.01,0.0,26342264,25016000,1000000,40758387,1
772517,152571,3598674,77235,3325574,70377,92246,980847,189929522,6185,763548,1199,2044,135136773,131,1.19,0.55,0.53,0.03,0.0,50802395,50507000,0,65297951,1
1206173,145664,3209608,62987,3250344,54025,87962,650069,89058590,2322,558441,774,1097,80632006,133,0.57,0.26,0.24,0.01,0.0,23986525,22629000,983000,38553010,1
918041,155874,3475052,79657,3543941,72833,129172,1146961,191471441,6555,938324,1527,2023,135912022,131,1.18,0.51,0.49,0.03,0.0,51698591,50415000,988000,66318943,1
9608097,561612,9882742,154661,8838521,149037,433730,2767238,658149131,27214,10160855,18379,16318,131074744,4040,4.15,1.92,1.85,0.1,0.0,177490425,171072000,6002000,192068154,1
243406,88747,2328206,52911,2392757,52781,98260,650012,51309492,1982,262211,230,375,54658599,132,0.33,0.15,0.15,0.01,0.0,14238330,13036000,931000,28425865,1
786329,143065,3518422,81308,3396863,73171,110412,1046145,191390970,6396,806806,1128,1774,135906738,132,1.18,0.54,0.53,0.03,0.0,51214175,50921000,0,65869168,1
1174605,192295,53815139,106779,53754777,106860,115068,1732527,369567582,10973,846159,1436,2901,592510612,130,2.29,1.04,1.0,0.06,0.0,99827399,97543000,1990000,114372557,1
5536897,320427,112185779,203960,112165156,205006,165832,3723932,985048901,25571,5231735,4175,7143,1303483213,132,6.0,2.7,2.61,0.15,0.0,266173758,263906000,1999000,280596419,1
644845,134493,7499155,147160,7471062,121276,87822,679385,93612721,2645,172740,744,1061,123183597,128,0.62,0.29,0.27,0.01,0.0,25033634,22773000,1980000,39316093,1
713028,142308,3485325,77358,3345057,69509,94883,976796,189185929,6120,756199,1144,1794,130087327,132,1.19,0.54,0.52,0.03,0.0,50717572,50432000,0,65125861,1
1067766,166452,3322354,66874,3224528,65416,89685,1012945,182343962,5575,736875,945,1667,144642139,132,1.16,0.54,0.52,0.03,0.0,48919376,46646000,1984000,63470320,1
34862174,180095,55519621,103295,55510643,103625,107000,1670802,367846765,10165,34864274,1388,2335,312594786,133,2.37,1.11,1.08,0.06,0.0,99919597,97571000,1991000,114541366,1
962866,140960,3352097,60684,3354522,62889,91810,688709,93188584,2490,262604,723,1101,93158650,126,0.59,0.27,0.27,0.01,0.0,25204828,23837000,993000,39804951,1
2958274,445577,210500560,282379,210544544,282250,157129,5178594,1457435441,36400,2608166,3284,8921,2005843360,133,8.7,3.84,3.69,0.22,0.0,394132656,392784000,999000,408526460,1
3338424,465228,210617565,284123,210669216,271861,142134,4901488,1432964472,36853,3167290,4278,11108,1973253522,133,8.73,3.91,3.76,0.21,0.0,386990293,384689000,1998000,401157230,1
709336,117844,3328352,67990,3247549,67089,115604,1077970,177174520,6288,663699,1248,2031,137391136,128,1.12,0.52,0.5,0.03,0.0,47584329,47298000,0,62287542,1
1257129,205906,3670270,112255,3619368,114318,113751,1847358,430521673,11752,1277835,1750,3569,60626692,132,2.68,1.21,1.17,0.06,0.0,116887909,115602000,996000,131443623,1
2686975,169499,5974783,137530,6084138,145354,106151,1396086,274598421,8151,2616309,1723,1782,49863061,126,1.75,0.8,0.76,0.04,0.0,73850283,71641000,1990000,88223589,1
33138331,493368,123803663,355455,124043392,355346,275032,5764438,1574413331,41463,33497508,6236,11221,1215981868,131,9.54,4.26,4.09,0.23,0.0,424733003,423231000,998000,439262649,1
769247,142649,3300564,70071,3282493,67408,98311,1046897,179568773,5885,766637,1116,1717,110143397,132,1.13,0.52,0.5,0.03,0.0,48394206,46085000,2003000,62777724,1
790006,130047,4796806,525062,4717558,517686,82307,652074,73275093,3008,608172,769,1061,83599535,132,0.48,0.22,0.21,0.01,0.0,19613057,18295000,1016000,34080500,1
1595380,149350,3284070,69521,3270368,66737,95259,1047436,178698373,5790,801291,1069,1728,117196773,131,1.11,0.51,0.5,0.03,0.0,48368158,48067000,0,62799580,1
554107,137386,3289715,67027,3206360,67347,98103,1037896,173768105,5978,705005,1082,1662,103521227,128,1.06,0.46,0.43,0.03,0.0,47378764,45100000,2004000,61335424,1
