file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
3161939.exe,280518799,2484008,174650044,904956,170412378,884223,3047521,8234545,445161374,190602,270292508,30115,6935,861772297,3518,3.07,1.49,1.44,0.09,0.0,119754490,112525000,7032000,134023869
3205324.exe,121677899,2836569,86657402,296338,85110707,303320,2457525,6677447,271628040,128284,123860677,24223,6701,432934963,4374,1.86,0.89,0.85,0.07,0.0,73601802,64471000,8926000,88360148
3497446.exe,111111482,2956078,76207309,311239,73354103,295663,3204092,8033680,278686758,188582,105558119,26004,6284,396094800,5796,1.85,0.82,0.79,0.07,0.0,77816843,68532000,9070000,92211547
3513410.exe,106632839,1144581,75269028,276680,75558451,250598,831889,3964139,179709483,17669,107559360,10137,4002,365200839,2023,1.24,0.61,0.58,0.04,0.0,48296959,46002000,2000000,63201843
3527479.exe,102772086,981304,63598902,821231,65476849,704224,561553,3530152,179784139,17389,112192927,9665,4111,358254093,1892,1.24,0.61,0.59,0.03,0.0,48618791,43386000,4930000,63093098
3551732.exe,124393466,3454179,90424092,607422,88046671,651613,3838587,8520654,324677198,222122,127127241,38768,8491,467655755,5751,2.18,1.04,1.01,0.08,0.0,87434182,79088000,8008000,102032335
3602496.exe,91728542,934478,57714992,850781,58679683,786558,519508,3633168,172411596,14407,98225178,14476,4104,334726561,1988,1.18,0.52,0.5,0.03,0.0,48949612,44661000,3969000,63540877
3608768.exe,100778639,2364315,70553914,351920,69653154,325932,2523360,6307789,257047362,193227,103012949,17990,4951,366753481,3522,1.72,0.81,0.78,0.06,0.0,68964715,56627000,11921000,83740000
3639330.exe,99682381,2057607,70406824,351432,70691747,314246,2216805,6245125,245754626,137996,102322637,15606,6013,367364731,3259,1.67,0.78,0.75,0.06,0.0,66188367,57822000,7975000,80808190
3726166.exe,109313294,2209662,74589256,727868,71977792,761699,1973431,5493380,260009380,155436,109455673,23895,5271,393812232,3519,1.76,0.82,0.79,0.06,0.0,70716893,61300000,9044000,85172853
3774449.exe,92577577,920831,60146185,654109,61659768,519820,745736,3729473,171241974,18480,95984022,9023,2443,326428567,2023,1.17,0.57,0.55,0.03,0.0,45925459,42595000,3042000,60444861
3942267.exe,101265019,2402984,70975614,337768,69968652,310568,2483268,6450360,256043820,196862,103524953,19289,5453,369623996,3615,1.73,0.81,0.78,0.06,0.0,68657322,61421000,6934000,83396862
4050045.exe,277756595,2945671,174193670,606938,174056922,578353,2879520,8245031,448626116,198883,270207055,29303,8688,854203552,5034,3.08,1.49,1.45,0.1,0.0,121709617,112417000,8953000,136612422
4107700.exe,310090622,1582193,191272282,1216142,189290194,1199047,1288242,5088070,411066978,24335,304954093,20967,4335,953403098,2993,2.89,1.43,1.39,0.07,0.0,112615270,102298000,10029000,127414727
4139687.exe,118288620,2633763,84210838,293471,83439164,299118,2423837,6341791,273899691,175004,119137875,20325,4804,418505527,3519,1.85,0.87,0.84,0.07,0.0,73959165,62689000,10945000,88549016
4184287.exe,102307415,2132429,73231649,351691,71586401,328494,2134735,6144523,248535861,134879,103284930,18554,4767,378272387,3308,1.69,0.79,0.77,0.06,0.0,67029385,58710000,7960000,81454470
4232119.exe,111897461,3062406,75677295,299758,72850240,290419,3362306,8071261,284602928,197855,108810579,22707,7662,403174898,5990,1.91,0.88,0.85,0.07,0.0,76967486,67487000,9065000,91262130
4274861.exe,280382475,2714199,173775570,694080,168898253,699500,2588081,7159727,430133808,127642,274463994,26852,8078,869313645,3839,3.0,1.46,1.42,0.09,0.0,115800091,110326000,5014000,130630628
