@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-psys/' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-cores/' real
@attribute 'power/energy-ram/' real
@attribute 'power/energy-gpu/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
241121744,343406,151959019,714052,157314190,724691,159670,2222775,508522567,113879,251917409,319909,109989,749504094,323,3.36,1.66,1.6,0.08,0.0,137661185,107277000,30077000,152340363,0
68942683,220384,45180230,185533,44937665,184413,136863,800137,96047224,3557,71251898,2390,1606,242511838,134,0.67,0.33,0.31,0.02,0.0,26167123,23888000,1990000,40552303,0
250756550,298573,154654781,721038,154557321,716899,171600,2201637,503245805,115075,251675174,8012,205881,768972734,128,3.33,1.65,1.6,0.08,0.0,135893426,104709000,30914000,150434118,0
69401362,202331,45033305,182436,45067116,182088,140137,821337,96635734,3906,71428044,2453,1594,242139711,134,0.66,0.33,0.32,0.01,0.0,25900581,25651000,0,40121453,0
68345730,213182,44661325,186329,44755259,185232,135189,815182,96161597,4029,70908949,2653,3172,240399369,134,0.64,0.32,0.31,0.01,0.0,26001066,22812000,2975000,40436130,0
248084889,306850,154474189,640925,154451605,641283,153757,2237419,510201909,115671,249958098,309663,105624,767625403,129,3.39,1.69,1.63,0.08,0.0,137674665,110302000,27074000,152460023,0
247915948,296124,154163080,637530,154297989,629439,135841,2114848,502007034,115108,248247586,124941,105302,765283199,129,3.32,1.64,1.6,0.07,0.0,135435222,111167000,24036000,149774727,0
69586151,201742,44929394,186823,44907472,184481,138436,800055,95921523,3691,71604711,2543,2438,242443701,134,0.65,0.33,0.32,0.02,0.0,25975607,25701000,0,40462545,0
251464231,299905,155060907,663295,155189568,660151,254907,2277953,507754990,114524,252315213,26441,105236,768975579,126,3.35,1.67,1.62,0.08,0.0,135712612,106525000,28871000,150484647,0
248122539,277563,153999399,697666,154032292,694422,149022,2164407,501615223,114731,248744395,10686,105205,765990576,126,3.32,1.63,1.57,0.08,0.0,135791410,106484000,29132000,150213734,0
91129330,2828336,61761826,540855,61272575,536532,471687,4134402,189528560,19166,93268700,38615,39398,330749118,866,0.84,0.46,0.46,0.02,0.0,26193151,24870000,994000,43166481,0
251018525,302252,154753265,676976,154800264,670061,145226,2191849,503814158,114689,251413993,38284,105810,767911556,138,3.35,1.66,1.61,0.08,0.0,135983848,108776000,26944000,150544185,0
93063756,258094,61769078,421140,61940514,422473,158751,1627169,338244192,111816,93347990,11317,104301,324371971,133,2.17,1.05,1.01,0.05,0.0,91506313,66074000,25028000,105849463,0
251002134,277993,154607911,670244,154769363,663594,138719,2098186,501905117,114615,251469217,37982,105340,767958178,129,3.33,1.64,1.59,0.07,0.0,135224208,95670000,39275000,149896446,0
68926445,202322,44860201,181666,44904152,182228,136560,876963,97285480,3775,71612711,2466,1329,243957004,132,0.67,0.32,0.31,0.02,0.0,26430888,24176000,1934000,40617630,0
68442731,218139,44862073,180225,44860981,181719,138056,812371,96255443,5457,71642035,2191,1610,243801076,135,0.64,0.31,0.31,0.01,0.0,26132353,24814000,992000,40555719,0
67966857,206590,44531922,179520,44616165,179773,143767,793847,97010137,3980,71182183,2526,1661,243406338,134,0.65,0.32,0.31,0.02,0.0,25985045,22793000,2973000,40313021,0
250463183,311944,154717586,647242,154732308,646876,160655,2179101,511145487,115144,252635263,247117,105544,768934476,129,3.4,1.68,1.63,0.08,0.0,137802984,102652000,34881000,152379475,0
251358879,328144,155106656,656004,154517453,648484,170873,2113324,504665994,114647,252517719,24758,294383,773126820,129,3.35,1.67,1.62,0.08,0.0,135921399,108481000,26871000,150454396,0
250886337,274120,154608811,643011,154519918,644161,157228,2241133,509191694,115677,252873176,171560,105500,770415299,128,3.36,1.66,1.61,0.08,0.0,136964214,106541000,30153000,151677976,0
250612085,299132,154608862,650441,154600451,649213,163181,2191068,510963079,115673,252559327,307442,105172,767700720,128,3.4,1.69,1.64,0.08,0.0,137880581,99711000,37890000,152562698,0
250978240,294639,154829566,724198,154733407,719868,148651,2137656,504796269,115178,251903071,41762,105463,770905577,127,3.34,1.63,1.59,0.08,0.0,136175946,101938000,33979000,150679624,0
250095216,298950,154311585,600065,154486307,601182,136324,2131015,504913734,114978,252518644,162581,105217,768797383,128,3.34,1.62,1.57,0.08,0.0,137569328,94219000,43100000,152107282,0
241818380,318089,150921095,703121,156309321,714626,184331,2270453,510268585,113622,253656989,317586,109591,752267451,324,3.39,1.65,1.59,0.08,0.0,137848393,106458000,31134000,152456854,0
68177208,202184,44503953,180869,44500891,182024,148802,824336,97131282,4444,71540835,2821,1668,245800994,135,0.66,0.33,0.32,0.02,0.0,25717963,24376000,1015000,40338999,0
251148774,301237,154694794,567457,155258176,569188,282706,2306957,505669270,115521,252828745,8707,105557,773612182,128,3.33,1.63,1.58,0.08,0.0,134903045,108563000,25895000,149562964,0
68503337,200756,44384754,141184,44391847,140892,139492,800652,95635017,4004,71211072,2566,1656,243207155,134,0.65,0.32,0.31,0.02,0.0,25896424,24618000,984000,40329148,0
226058729,236442,136218288,467792,137931016,486941,169674,1513299,261322852,10311,232968039,8544,2909,693673747,324,1.82,0.93,0.91,0.04,0.0,71202584,69859000,1012000,85553308,0
247024687,294364,153891768,632436,154544042,629892,133336,2092164,498318642,114981,248579390,18179,105030,765472255,127,3.32,1.64,1.58,0.08,0.0,134834040,102413000,32129000,149311699,0
245956604,296243,153594552,639778,153518816,637530,153837,2191739,502470864,115267,246426061,28895,105752,762130592,128,3.33,1.64,1.59,0.08,0.0,135682018,104540000,30864000,150289204,0
248524035,298972,153551560,653234,153888534,654766,241056,2427912,505950996,115932,251422997,9955,105872,768070199,128,3.32,1.61,1.55,0.08,0.0,138770952,108346000,29820000,153301975,0
223352682,256955,136183873,494014,138180679,512551,169687,1478672,262338452,8250,231697404,8845,2982,691879659,326,1.82,0.92,0.9,0.04,0.0,71358726,68057000,3002000,85962341,0
67978455,216378,44320193,184897,44376019,184143,145899,798486,97294994,4180,71558717,2663,1625,245048534,135,0.65,0.32,0.32,0.02,0.0,26073210,22807000,2974000,40495070,0
67767278,216457,44610882,180149,44632154,180034,137380,795915,96345515,3807,70899131,2844,2038,241087753,134,0.67,0.33,0.31,0.02,0.0,26151386,24935000,997000,40425623,0
247714562,284790,153830922,638655,154014915,641353,150720,2222601,511492344,115348,249704686,310315,105290,767178258,129,3.4,1.66,1.6,0.08,0.0,138460714,101152000,37055000,152648689,0
251260718,312321,154721552,643718,154773531,643081,152039,2255053,511922064,115172,253280098,306961,219554,768782165,127,3.42,1.68,1.62,0.08,0.0,138679317,113505000,24891000,153331760,0
245089237,297782,153546322,637204,154015997,636357,150089,2113487,500029489,114984,246601665,20991,105418,761447305,128,3.33,1.62,1.56,0.08,0.0,135413359,105091000,30026000,149898516,0
71370633,220726,46929968,139955,46931999,139469,134524,909054,100935536,6720,74223025,2383,1247,259409590,139,0.67,0.33,0.32,0.02,0.0,27227413,24987000,1999000,41240349,0
250439671,297427,154426287,665466,154827472,662994,138995,2055007,500986488,115018,251752586,7698,105625,768643280,128,3.35,1.63,1.58,0.08,0.0,135364485,100058000,35020000,149977715,0
67479962,224807,44742609,183785,44979748,183496,136443,817860,96918363,3659,71558324,2625,1642,241806555,135,0.68,0.33,0.32,0.02,0.0,26179508,23797000,1983000,40753594,0
68046630,216445,44946027,181346,44899651,181208,137983,802272,97408283,3754,71464453,2038,1621,243813749,135,0.68,0.34,0.32,0.02,0.0,26123145,24845000,993000,40783555,0
251217553,269757,154411381,632784,154880213,629122,129388,2085137,498134052,114825,251783672,68076,105253,767994057,129,3.31,1.64,1.59,0.07,0.0,134955652,97484000,37184000,149818295,0
92991063,264372,62078399,420795,62075235,417938,138855,1551809,349262806,110992,93745885,306208,104559,325842010,133,2.27,1.09,1.05,0.05,0.0,93971530,71682000,21902000,108518578,0
250873106,276751,154456823,673691,154469140,672884,135096,2139686,504977344,115099,252561483,7732,307050,767805121,128,3.35,1.64,1.58,0.08,0.0,136784896,112406000,24087000,151376369,0
247753655,306030,154228877,641371,154170978,639678,171347,2060907,503597161,114393,249596570,10058,105876,769746934,130,3.35,1.66,1.61,0.08,0.0,135832629,105607000,29888000,150555146,0
248565180,274773,153953893,685668,153775488,682839,149307,2195194,506222244,115541,249899184,111002,105851,768741240,128,3.39,1.67,1.62,0.08,0.0,136710521,103328000,33105000,151431872,0
247407216,310603,153786915,637973,153888909,631636,176139,2178635,505415371,114637,248966702,100635,105068,767585969,129,3.36,1.65,1.6,0.08,0.0,135873699,98698000,36887000,150621871,0
251100313,287048,154823454,662602,154786831,657357,148674,2133281,501917506,114802,251164964,15731,105489,767616280,128,3.35,1.63,1.58,0.08,0.0,135845490,111719000,23939000,150296356,0
252297547,289510,154622536,677240,154481656,669877,238575,2183436,502947264,115699,253580490,26506,106376,774360741,128,3.39,1.66,1.61,0.08,0.0,136475789,106836000,28955000,151019461,0
95072404,240055,62575481,424351,62748609,420303,140135,1566873,341353542,111042,95168122,122045,104726,328594175,134,2.21,1.05,1.02,0.05,0.0,92588288,57184000,35113000,107262319,0
250953839,320356,154588729,787125,154633300,788724,221951,2443499,517659397,116831,253535628,169837,223969,772461009,128,3.45,1.69,1.64,0.08,0.0,138853753,105665000,32895000,153630230,0
90797452,261351,61223909,429924,61347622,425192,158636,1657940,344059379,111429,91553336,223530,104591,319044699,134,2.23,1.06,1.01,0.05,0.0,92864173,68323000,24114000,107391794,0
250214558,300810,154579710,660218,154595605,655547,142816,2109593,504977634,114611,252071476,50273,105689,769931410,128,3.38,1.68,1.63,0.08,0.0,135859914,107666000,27913000,150581767,0
251133873,272239,154568834,665323,154602884,666871,143197,2089982,503118200,114095,252411192,7737,105454,768768185,128,3.41,1.62,1.56,0.08,0.0,137310370,112984000,23996000,152016197,0
93018302,263335,61961911,424581,62217782,424803,137536,1657428,335311690,111025,92979050,44115,104015,322933787,133,2.18,1.02,0.98,0.05,0.0,91499867,60138000,31071000,106140431,0
67916806,212274,44396468,183574,44204898,184812,140296,802118,96895749,3515,71635617,3212,1622,245482201,134,0.66,0.33,0.32,0.02,0.0,25826021,22533000,2939000,40343363,0
251358989,271480,154678432,669379,154588862,665779,149215,2125168,503075915,114229,251385547,11234,105054,767163302,126,3.39,1.66,1.59,0.08,0.0,135991383,104516000,31153000,150593148,0
248248505,286197,154268678,634981,154249744,633486,144867,2116109,508969244,114754,249939004,303022,105383,770080040,128,3.4,1.66,1.6,0.08,0.0,138124950,108818000,28951000,152646606,0
68754658,193260,44727479,140281,44776435,139795,143086,887480,98748771,3719,71702862,2961,1422,245802359,135,0.68,0.34,0.32,0.02,0.0,26444461,26158000,0,40964369,0
250830735,286926,154478785,664376,154453700,661752,145060,2159686,506496284,115216,252677513,67451,105494,769051830,128,3.4,1.67,1.61,0.08,0.0,136547380,102169000,34056000,151160909,0
250403861,300624,154494913,740280,154530296,735641,141501,2098662,505007787,114221,252257805,11831,105498,769095079,129,3.35,1.65,1.6,0.08,0.0,136249308,106950000,28986000,150613852,0
1759859,223102,6685423,164910,6698201,170444,113805,1921386,439470445,12572,1323075,1395,3493,76741811,134,2.74,1.28,1.23,0.07,0.0,118961939,117560000,996000,133541193,1
69947259,399360,129682259,233747,129634065,233332,175222,4298345,1192838584,29242,69595513,2965,7729,1636720598,128,7.09,3.2,3.07,0.18,0.0,322202076,320846000,999000,336521767,1
450942,116364,3531933,57466,3501341,59150,93921,806774,110466677,4366,351512,340,723,84599673,131,0.69,0.31,0.3,0.02,0.0,30010049,28796000,992000,44300500,1
4107745,501640,210916390,292723,210953164,299089,282051,5508355,1449927674,37901,2811321,4932,11132,1995663678,128,8.72,3.87,3.71,0.22,0.0,392515995,392023000,0,406741823,1
265418,112536,2333154,50794,2329870,52801,92903,638085,52667586,2019,252747,176,399,65582760,133,0.33,0.14,0.13,0.01,0.0,14661172,12513000,1925000,29066615,1
1056313,162243,6351746,107295,6243306,113716,82113,983367,182162462,5774,707301,880,1632,122237428,131,1.13,0.51,0.49,0.03,0.0,49554851,48241000,1005000,63917962,1
814159,143877,3359526,69501,3271870,67798,99187,1055198,178796180,6167,640662,1068,1715,145225164,128,1.13,0.53,0.5,0.03,0.0,48262846,45976000,1998000,62467615,1
1732557,222206,6816841,165161,6652105,168725,120995,1829578,431627063,12647,1202430,1570,3698,69780625,133,2.67,1.2,1.15,0.07,0.0,120206483,118960000,999000,134850824,1
3522588,444834,210373840,262036,210537512,267241,179289,5072831,1450832023,36346,2958524,4149,10301,1993101488,127,8.66,3.91,3.75,0.22,0.0,392550077,392247000,0,406948526,1
288055,69859,4599380,105952,4667075,117880,98423,861771,107420916,4890,213064,367,757,84231782,133,0.68,0.32,0.3,0.02,0.0,29649720,28358000,1012000,43900565,1
978008,154475,4359168,143557,4283636,109370,74352,653502,78630268,2982,544415,674,1116,61164845,132,0.51,0.23,0.22,0.01,0.0,21027802,18768000,1975000,35604891,1
1246615,154390,3351312,67613,3245493,65374,85387,1045768,179567079,5978,674177,1126,1796,110379970,128,1.08,0.49,0.47,0.03,0.0,48646045,47350000,1007000,63333124,1
4175947,259967,107340552,158872,107469838,161385,124741,2787912,714569487,19457,4056422,3167,5336,1102592263,129,4.16,1.86,1.78,0.11,0.0,192624031,192380000,0,207426215,1
1201747,158251,3379317,74329,3281528,78434,94350,1205927,225299044,7200,761306,1136,2030,48557341,131,1.42,0.66,0.63,0.03,0.0,61094767,59810000,996000,75380239,1
1161499,101105,4714797,91702,4773680,100030,56491,945335,179129474,5841,660344,974,1614,119032943,66,1.1,0.5,0.48,0.03,0.0,48625208,47297000,1006000,63053184,1
7015110,576040,84705709,4515262,84160544,4525246,386220,4862526,1220438394,34142,6981408,10239,10696,437357670,1807,7.75,3.69,3.56,0.18,0.0,329310599,325943000,2999000,344055530,1
8342334,464742,217538545,287611,217431145,285884,154596,5467239,1549683995,39918,7979784,5409,10957,2327433952,131,9.05,3.99,3.83,0.23,0.0,419043312,418783000,0,433491441,1
906756,158047,5395724,110185,5364822,117189,85602,1019221,182928088,5952,771407,1070,1740,122957890,133,1.11,0.5,0.49,0.03,0.0,49311495,47076000,2003000,63598144,1
723039,113221,3526134,67736,3295359,65448,85200,1006624,180196800,6697,639795,1044,1742,110667478,132,1.13,0.52,0.49,0.03,0.0,49107537,47884000,977000,63820706,1
874635,161404,3562567,79970,3343192,69240,86935,985413,187854137,6452,662422,1144,2117,125963169,127,1.16,0.53,0.51,0.03,0.0,50797047,48524000,1980000,65269624,1
1539125,282974,106844629,174504,106747139,175342,147557,3122637,788636163,21965,2017622,2789,5650,1124959273,132,4.68,2.07,1.99,0.12,0.0,212894237,210625000,1996000,227332950,1
812122,120254,3586730,58920,3452018,62700,105374,851380,110849647,4788,313853,494,1228,84742875,133,0.69,0.32,0.31,0.02,0.0,29947264,28689000,989000,44558070,1
1358990,119401,4828336,132339,4748444,141094,84982,654960,63005746,2846,299352,320,490,86826510,127,0.41,0.19,0.17,0.01,0.0,17129680,15021000,1877000,31464911,1
632101,146472,3462109,79570,3453768,81018,100627,1185112,210253566,6767,511874,737,1457,142705972,134,1.34,0.62,0.59,0.03,0.0,57632219,54382000,2966000,72188777,1
900244,132158,3548653,59098,3403091,59048,89987,803430,109726856,3547,287876,341,733,83632898,133,0.7,0.33,0.32,0.02,0.0,29683235,28384000,1013000,44083284,1
107248141,383556,156671095,231044,156379915,227678,125974,4311631,1146447654,31838,105265340,3987,8195,1934227337,131,7.11,3.33,3.21,0.17,0.0,310032566,307791000,1998000,324670636,1
30503407,1386121,33303531,663509,33351695,614625,366392,4558978,233584605,25555,28746932,62451,21554,227851176,511,0.99,0.52,0.5,0.02,0.0,33693807,28821000,1987000,49325616,1
741268,135143,3317129,68105,3307583,65723,87315,1002392,178645772,5732,814290,858,1639,110967063,126,1.09,0.49,0.47,0.03,0.0,48432965,48028000,0,62884318,1
796251,139408,4758366,133910,4832212,141079,106356,1305652,258440684,7145,600386,515,1569,48164612,126,1.61,0.74,0.72,0.04,0.0,69666185,69423000,0,84119052,1
2103844,148506,5652955,115732,5608034,86732,82673,703309,89551559,2933,1325705,781,1529,95024002,132,0.54,0.24,0.23,0.01,0.0,24091548,22730000,988000,38634901,1
3439638,253875,118940577,516441,118802564,526175,131881,3005707,796194769,20739,3404139,2352,5307,1161629616,131,4.76,2.13,2.04,0.12,0.0,215553989,215195000,0,230024122,1
1196264,147793,3246560,63343,3332176,56066,81220,663253,89886354,2260,559806,727,1096,99094873,127,0.55,0.25,0.24,0.01,0.0,24377010,23118000,1005000,38750534,1
1189177,174972,55526266,107247,55582715,110852,141433,1919617,433776139,12960,1323344,1469,3493,635417863,133,2.61,1.16,1.11,0.07,0.0,117506894,117195000,0,132019665,1
234071,90605,4421294,108378,4393317,118403,105046,694487,58951562,3152,143775,137,364,64927932,127,0.37,0.17,0.16,0.01,0.0,15755803,15383000,0,30321156,1
1129377,166047,3330001,67619,3243794,67379,88993,1030015,180390606,5403,739325,804,1654,142903932,132,1.1,0.49,0.48,0.03,0.0,48852645,46465000,1977000,63484762,1
644217,88598,5879864,706386,5910974,725148,112200,840735,86921436,3792,185903,336,961,70404802,133,0.57,0.22,0.2,0.02,0.0,26926679,24670000,1973000,41548578,1
1029561,182508,5439945,94202,5217540,92834,96067,1464627,338347564,9451,920543,1137,2572,237317629,133,2.11,0.98,0.94,0.05,0.0,91665263,91336000,0,106258996,1
68688402,403106,124507532,238251,124598705,225985,132364,4168059,1174918170,30409,67936679,4698,8823,1386033410,133,7.03,3.13,3.0,0.18,0.0,317322468,316040000,996000,331747523,1
1063398,130278,3181137,47080,3132292,48948,77464,632786,65541594,2710,617832,785,472,85084200,132,0.4,0.18,0.18,0.01,0.0,18242250,17953000,0,32418383,1
1162735,165125,3326767,68443,3228522,64246,81077,1005867,181862066,5653,764820,981,1892,111220011,137,1.13,0.52,0.51,0.03,0.0,48903172,46543000,1980000,63436870,1
240589,95887,4762584,52241,4786927,52580,93882,672840,58634397,3264,235135,228,436,75565801,127,0.38,0.18,0.17,0.01,0.0,15763781,15496000,0,30269410,1
232509,66183,2377979,51415,2378950,51981,94694,641676,50942156,2825,115356,163,377,61407799,132,0.33,0.15,0.16,0.01,0.0,14273185,13007000,1000000,28908013,1
564698,89295,3314596,61613,3353339,60831,99443,767023,93332092,3591,272794,309,897,93292513,132,0.58,0.26,0.25,0.02,0.0,26188994,24959000,998000,40660273,1
683298,131588,3377107,62325,3372271,63829,108303,836430,100423761,3077,193173,333,788,98903689,131,0.64,0.3,0.29,0.02,0.0,26602653,24360000,1948000,41304492,1
1184251,163409,3484096,77221,3480388,76999,120327,1068553,200355253,5215,524549,615,1687,181777027,130,1.25,0.58,0.56,0.03,0.0,53758815,52374000,988000,68144665,1
575722,129298,4370461,62538,4434556,62647,104101,732503,97003532,3088,186824,313,1071,68707028,132,0.62,0.29,0.28,0.01,0.0,25901040,23746000,1978000,40362791,1
843242,145832,3576420,79934,3374397,72615,88712,992039,189200333,6011,822540,825,1656,135910910,132,1.19,0.55,0.52,0.03,0.0,51136068,50793000,0,65402256,1
727843,139615,3237827,62282,3227189,55036,80360,660686,89093172,2685,510736,744,1057,80982640,131,0.54,0.24,0.23,0.01,0.0,23911829,21728000,1975000,38392109,1
956667,163010,3546413,74230,3320038,66675,87907,949915,189626108,5520,670425,916,1706,135360157,131,1.16,0.52,0.5,0.03,0.0,50725866,49477000,989000,65355513,1
9686245,546637,10026909,156165,9809067,149469,426996,2846442,658715794,28177,10728486,18949,9284,133072996,4038,4.13,1.9,1.83,0.1,0.0,177791594,170416000,6976000,192240832,1
1028797,121374,2381840,51141,2380209,51186,95631,637907,53268515,1680,147937,111,373,54153395,132,0.33,0.15,0.15,0.01,0.0,14106008,12906000,992000,28525626,1
843586,150993,3568366,77896,3406597,67943,80709,960117,189225368,5083,804942,847,1845,134603497,132,1.19,0.54,0.52,0.03,0.0,51315187,50946000,0,65920570,1
1085423,195403,53825732,103431,53804010,102759,105443,1671523,367572483,10390,779500,1226,2402,590361909,129,2.26,1.02,0.98,0.06,0.0,99554779,98226000,1002000,114005112,1
6204384,361701,112398968,208155,112417535,204759,149747,3661099,986440814,24207,5272154,2078,6563,1301824938,132,5.93,2.66,2.55,0.15,0.0,266602473,265259000,1000000,280941436,1
1013440,145609,7608835,149745,7572444,124270,93534,717914,93233853,2477,196532,729,1063,123121756,127,0.58,0.27,0.27,0.01,0.0,25260496,22968000,1997000,39621996,1
743709,128756,3504686,75279,3386943,69372,94217,982104,186911571,6180,798335,909,1754,129880051,133,1.19,0.55,0.52,0.03,0.0,50913464,50575000,0,65200950,1
1391213,164219,3343851,67663,3246768,64636,81413,1033347,181352646,5927,692976,1143,1638,143771132,131,1.13,0.52,0.5,0.03,0.0,49269040,47965000,999000,63960054,1
34745872,189551,55552694,101212,55696800,104725,111125,1724275,369587374,11008,35075107,1477,3287,311644772,133,2.33,1.04,1.0,0.06,0.0,103517137,101215000,2004000,118079573,1
850961,135884,3284099,61000,3301074,61105,93070,828892,94643125,2959,231971,212,720,93032454,127,0.59,0.23,0.22,0.02,0.0,28481954,26188000,2014000,42896794,1
3033198,453027,210634591,276833,210537412,281804,160464,5399199,1459802529,39422,3143531,5385,10753,2006461649,131,8.61,3.76,3.6,0.22,0.0,395794097,393405000,1996000,410289779,1
3503962,445153,210660661,273124,210678497,266321,201523,4882065,1435023446,37295,3053354,4401,10501,1976479216,131,8.64,3.89,3.73,0.21,0.0,386609110,386113000,0,401303296,1
694580,123353,3323147,71909,3298273,70404,99996,1073340,176780667,6270,736360,1086,1688,137371699,127,1.09,0.49,0.48,0.03,0.0,47953957,47734000,0,62263900,1
1429218,211519,3652511,111917,3764895,117344,122990,1902912,430990149,11858,1189920,1834,3128,59724708,132,2.63,1.22,1.18,0.06,0.0,116434613,115124000,1001000,130818441,1
2424483,141559,5972883,134652,5950885,143939,114123,1399245,274210952,9412,2843347,1478,2391,51054984,129,1.71,0.78,0.75,0.04,0.0,74479206,74139000,0,88872811,1
33436273,497224,123700608,339590,123735088,333485,155883,5596155,1573410846,41887,33475582,6228,12026,1217586517,131,9.44,4.24,4.07,0.24,0.0,426467260,423195000,2994000,440881005,1
1293230,166805,3316050,66570,3196436,65321,86700,1026918,180467133,5737,807186,1065,1719,111129193,131,1.11,0.51,0.49,0.03,0.0,48878493,46504000,1978000,63522597,1
1116532,140781,4924310,525813,4765943,526322,100448,707609,74165105,2999,460530,860,994,85473397,132,0.46,0.21,0.21,0.01,0.0,19861899,17684000,1964000,34381725,1
1267512,156187,3361796,69572,3283359,66701,87197,1036254,177979806,5482,735363,1052,1774,117016479,132,1.12,0.51,0.48,0.03,0.0,48624058,47293000,1006000,63041295,1
1077444,143567,3314315,65968,3231770,68432,92139,1012186,172737635,5607,683945,813,1668,103844602,127,1.02,0.45,0.43,0.03,0.0,47349615,46977000,0,61779870,1
