file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1285040.exe,307903694,685422,207147538,1315211,207465248,1319689,293115,6086563,1541328368,54723,309178881,38052,16971,1845145820,4037,9.36,4.02,3.84,0.25,0.0,443361200,413428000,8987000,779301798
1369343.exe,1115586834,890901,810625152,1521760,806825372,1511384,737186,7159782,1752485626,54310,1110081364,17610,15231,6372886329,2808,11.94,6.09,5.9,0.27,0.0,473676607,466221000,7003000,488323420
1591395.exe,305580942,511503,207186889,1257446,207510934,1267494,350466,5225956,1415170472,46972,306176582,5433,9048,1842177847,1109,8.27,3.69,3.54,0.21,0.0,381685519,376225000,4989000,396560758
1782229.exe,305755408,592414,206244680,1275734,206367096,1283339,300751,5383672,1421422106,42963,306199094,19235,13184,2035228341,2081,8.39,3.84,3.69,0.21,0.0,383192196,381790000,999000,397734608
181251.exe,408941020,593038,206349096,1285639,206257846,1288395,391228,5467163,1424457846,39717,409070370,5460,9518,1843310490,1109,8.56,3.68,3.53,0.22,0.0,388332916,383941000,3999000,402865569
2042950.exe,207567779,607026,207229028,1259862,206767515,1254191,606560,5228061,1244809414,39283,207358669,11302,9471,1745851315,2089,7.69,3.59,3.46,0.19,0.0,335229897,332675000,2004000,349758955
2045625.exe,309714395,849345,209254847,1304156,209301030,1300266,689643,6244675,1546101986,55259,309425351,30048,14954,2050756088,4040,9.33,4.26,4.1,0.24,0.0,416282534,409916000,5998000,431325629
2048339.exe,307197096,664625,206737827,1296267,206580165,1296696,587273,6278604,1577288925,48928,306957909,13474,16717,1842259280,2083,9.52,4.33,4.16,0.24,0.0,426562150,422072000,4000000,441257973
2075294.exe,206536900,596258,208869452,1263997,209007248,1254450,682816,5483288,1308885238,53004,208807889,12567,9593,2966272711,2085,7.87,3.58,3.44,0.2,0.0,353374464,348838000,3998000,367800948
2110646.exe,307258524,679240,207143966,1297320,206496820,1288681,541283,6068305,1539236741,47994,306925125,12837,11600,1944301464,2088,8.98,3.97,3.81,0.23,0.0,415271478,411992000,2999000,429851908
