file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1184356.exe,647603625,19927243,342418314,2307201,343325555,2307862,5367577,26361920,1039903264,637119,647990030,76594,80565,2773149193,24688,7.56,3.41,3.28,0.24,0.0,326227188,244980000,59237000,655648460
1191212.exe,172637767,6922387,91459714,1071650,89982823,1091837,4070655,11761058,472756312,107067,167520723,133021,139848,676427414,45677,3.13,1.52,1.46,0.1,0.0,126887988,65312000,61292000,141214552
1247728.exe,129850872,4595520,54495624,165210,54407102,159368,3600430,6199597,360769965,135042,130907244,59372,59752,550853269,20539,2.39,1.13,1.08,0.08,0.0,97172832,53926000,42941000,111830666
1315068.exe,143054056,6643899,114483636,1059676,118627224,1064072,4258892,6614675,384455028,143814,145770928,106378,64467,592887069,20540,2.6,1.2,1.16,0.1,0.0,106243693,65584000,40359000,120785059
1317833.exe,190688622,12017526,123950375,1521980,124171784,1541087,9875998,14104409,571036553,268132,193378391,126082,124821,749581662,40942,3.95,1.88,1.81,0.16,0.0,153287102,67989000,84986000,167795093
1322710.exe,253103120,6661583,104172712,158177,104174286,156765,3832464,6887456,364730783,49798,272313209,55936,76526,814078298,20590,2.52,1.21,1.17,0.09,0.0,98539515,63158000,35087000,113276029
1398048.exe,189448987,12549400,144463704,1085418,143439555,1114327,7820127,13093014,626800892,144917,180180660,99709,147107,875901689,40988,4.2,1.98,1.9,0.15,0.0,168873519,97740000,70811000,183197589
1464477.exe,171330241,6504555,64058768,940406,63608170,991971,3934371,6868161,353465161,55109,179825934,106762,68543,519151984,20590,2.42,1.14,1.09,0.09,0.0,95800318,66321000,29141000,110335313
1603427.exe,137024103,3626389,106269076,931324,106616016,950457,2003094,6301282,310866578,61699,138513076,102488,72379,578684243,23381,2.1,1.0,0.96,0.06,0.0,84158635,49891000,33926000,98902633
1637061.exe,128855007,4709080,75517087,956923,74655842,947853,3786650,6258173,350154533,142023,126828130,106482,62635,542166785,20536,2.36,1.08,1.04,0.08,0.0,97103331,54884000,41911000,111608825
1753961.exe,171834043,11842532,104452035,1025246,104035858,1078144,9950866,13973149,573668658,305871,174655535,136725,125932,690031723,40939,3.88,1.81,1.74,0.16,0.0,154146543,72906000,80896000,168579898
1758935.exe,208919782,11656643,149103957,274119,147398145,279158,11290804,17592522,680386908,329976,216552163,156976,127182,1052496367,40943,4.7,2.21,2.13,0.19,0.0,183412159,98083000,85072000,197884802
1852062.exe,172807992,9309115,82196004,242216,84493624,244404,7145713,11000300,545524428,272699,171411657,127063,127572,723738279,40942,3.65,1.69,1.62,0.14,0.0,147184597,65419000,81522000,161733983
1911734.exe,731541812,46223017,408984532,2507993,408230444,2539495,11885575,60934558,1423582958,4201703,729702797,181477,221434,3317180166,55928,9.96,4.8,4.64,0.33,0.0,383229728,290943000,91982000,397822214
192319.exe,126391497,6027214,57839960,873836,60450849,829302,4535271,7164369,340499535,149405,117957742,101000,61298,447625613,20539,2.33,1.08,1.04,0.09,0.0,91329759,50045000,41037000,105807741
1959638.exe,887522833,93774476,473417976,3510884,472643767,3466123,4808536,172373930,1481343450,9337256,873679375,158620,90595,3094381801,24741,10.66,5.27,5.1,0.28,0.0,400199877,352833000,46977000,415152391
1962386.exe,649770860,91812766,428485077,1143452,425149729,1139752,5297719,165798119,1323872884,5683237,641681031,113931,87192,3215200940,24689,9.39,4.6,4.46,0.26,0.0,356066349,316760000,38970000,370844092
198595.exe,935281474,25620054,521785291,8618131,521624659,8568563,5598678,33583145,1568845551,996649,923565478,69665,103144,3241984329,24693,10.92,5.3,5.13,0.3,0.0,423898091,384636000,38963000,438814297
201173.exe,160507006,3753997,108073630,159856,108164609,155686,2139703,6861331,413856658,44246,161193917,105040,72572,859750997,23364,2.83,1.37,1.32,0.08,0.0,111917737,73747000,37870000,126714595
2070371.exe,623579313,16054098,366482891,2305232,366610995,2317833,9142661,24232640,1212656233,175169,626718016,302675,158604,2425091919,49122,8.47,4.07,3.93,0.28,0.0,327249964,234601000,92236000,341877928
