file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2796766.exe,427651414,15763628,157860739,422926,156688089,416205,186493,34518041,402308478,16306,431921843,2813,3348,1450890956,629,2.88,1.47,1.42,0.06,0.0,108239898,106007000,2000000,122745380
2799712.exe,337831669,8890867,273553970,786728,276921912,783975,220382,24793142,678978539,116341,343162126,264512,106886,1365345677,624,4.61,2.25,2.18,0.1,0.0,184164593,149720000,34164000,198620976
2982528.exe,550290063,6710876,361896641,978980,359836927,977257,317721,15628686,669827873,120614,540059683,4945,105692,1694556223,1122,4.45,2.16,2.1,0.1,0.0,180353692,150975000,28995000,194850100
3051090.exe,636662219,6435627,495473040,840507,495210109,843331,229866,17286703,1120560612,134616,633066006,9522,126641,2515029882,618,7.62,3.76,3.64,0.17,0.0,302871258,269578000,33070000,317140781
3162850.exe,282755521,6183550,344045181,656382,346871208,654288,195611,15269714,496042149,20160,281902469,3778,4759,1337765377,620,3.32,1.61,1.56,0.07,0.0,134329045,132061000,2000000,148810460
3371941.exe,547896472,17529853,223919562,686691,221536028,683227,935130,37667427,756558965,124286,532022992,292794,105542,1800401973,2119,5.21,2.58,2.5,0.12,0.0,204349317,162063000,42016000,219000849
3536231.exe,555734546,202468985,162311333,571822,157816358,561871,286477,79303098,1227976566,31675,557636895,6123,9419,1699857765,630,8.21,3.98,3.85,0.18,0.0,332815472,329485000,2995000,347572499
3564636.exe,565231822,16290309,158344276,425603,157806299,425036,223286,32786620,418979462,13233,567349686,2388,2957,1466164936,631,3.0,1.52,1.48,0.06,0.0,113820464,113580000,0,128324942
3574537.exe,527873976,15976065,219246099,677409,219922203,680100,388738,36303382,717288031,119407,535267770,8352,144182,1617544311,1116,4.86,2.36,2.29,0.11,0.0,195291696,158968000,35992000,209860488
3598512.exe,349327297,6432003,332032507,540498,326674008,541452,295469,15483758,491017211,56257,343634683,14553,5779,1937493616,2113,3.33,1.62,1.57,0.08,0.0,133015899,128761000,3992000,147482244
3634806.exe,428958073,16582222,282941967,551076,282786775,544761,235853,37336409,555429701,15166,428069226,3360,4404,1193496401,808,3.8,1.87,1.82,0.08,0.0,150177153,147921000,1998000,164652413
3648026.exe,420963279,15417110,168819700,422429,166913837,423858,203714,34141854,413522380,12564,433987250,3090,3308,1484600262,621,2.96,1.51,1.47,0.06,0.0,111606603,109344000,1988000,126154114
3660670.exe,452489659,16231010,173455303,660199,174085332,658786,226961,35113555,628580965,117702,456133221,4789,107588,1400751258,630,4.3,2.11,2.04,0.09,0.0,169710579,137469000,31877000,184332540
367930.exe,591160044,16216461,175729981,668754,175530001,668685,234179,33774070,676350632,115317,600972425,293964,102543,1566423446,630,4.64,2.28,2.21,0.1,0.0,182861237,152591000,30116000,197410429
3770539.exe,537849739,16544160,346440786,805956,343530691,809302,327988,33837921,796006258,122586,534904405,7431,103228,1649836057,621,5.44,2.7,2.61,0.12,0.0,215686062,175432000,39870000,230378250
3801417.exe,651527688,16306143,213607348,692379,213260764,694494,278393,34482148,780497642,118336,657440700,11951,103464,1738322801,622,5.47,2.74,2.65,0.12,0.0,211014582,176606000,34117000,225410674
3823863.exe,528740894,16252772,218034282,676703,218631810,677724,302212,37986801,729009722,118011,541713857,9662,515082,1752804433,831,5.08,2.53,2.45,0.11,0.0,196129158,163856000,31972000,210823661
387622.exe,587353278,16874803,180655418,677961,179994292,671828,643865,34881410,685477350,128606,570976027,15518,118474,1534887821,3373,4.65,2.29,2.21,0.11,0.0,185181437,148870000,35968000,199523611
3886650.exe,418260327,6646760,360749911,797430,360826530,800818,254654,16693654,822104998,123498,411209546,5631,122599,1544233539,641,5.5,2.69,2.61,0.12,0.0,221770599,188469000,32907000,236372701
3963524.exe,533487055,16197203,219073636,701282,218973823,696196,235406,34958738,796227770,124598,538034483,44667,103500,1774986113,622,5.54,2.75,2.67,0.12,0.0,214193570,181766000,32135000,228983966
4025112.exe,536151726,15903368,338884326,843803,332877803,847283,331783,33631732,680048900,122938,550819873,7417,105795,1392522744,1108,4.63,2.24,2.17,0.1,0.0,183980688,149761000,33945000,198821015
4031241.exe,1044380787,22499031,250179257,2549582,253121384,2592394,3882970,54414575,1564433904,132185,1047996809,278732,101534,2666162084,4059,8.05,4.08,3.97,0.18,0.0,281680395,280275000,1000000,296290215
4082343.exe,696472435,13685085,477582566,2825515,476361521,2921622,2896940,33972643,1527316112,241398,700933893,384139,351902,2741597734,3679,7.65,3.98,3.88,0.16,0.0,256353494,225011000,31001000,273725774
4096689.exe,340399133,9063880,217629414,768549,219407705,769106,244839,24686547,665009036,117517,344710974,6641,108386,984384761,623,4.48,2.19,2.12,0.1,0.0,179907832,149524000,30105000,194480400
4174493.exe,427817293,15835211,281911067,612934,282125101,598406,179776,35606874,557326842,15180,430364601,3633,4601,1194720761,625,3.79,1.88,1.82,0.08,0.0,150011028,146764000,2995000,164768740
4333897.exe,373988727,6657484,362603102,787795,360785233,787430,312448,16283002,791771022,122340,366034791,304320,106819,1495589247,634,5.26,2.53,2.45,0.12,0.0,213080792,179851000,32972000,227758780
4409555.exe,452928879,16184954,173804972,654822,174292447,655904,223098,34133937,623865904,116007,454544101,3703,107552,1396160235,628,4.3,2.13,2.07,0.09,0.0,169044261,148680000,19957000,183564805
4542735.exe,381787706,6131027,398196499,988479,403923913,997573,320743,17828215,726077300,117262,388403420,8827,314646,1698952011,821,4.86,2.36,2.29,0.11,0.0,195925676,157639000,37913000,210684597
