file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1070657.exe,207876616,13088363,205150916,153589,204635883,164391,8313881,30564075,560279406,209451,204013208,14640,8307,1843190196,2083,4.45,1.79,1.7,0.2,0.0,203910155,172397000,12027000,537306608
1096416.exe,209672785,13152851,205329545,142838,202151813,142170,7700209,29355051,555490643,222949,210284415,13203,5542,1872017892,2083,3.86,1.85,1.78,0.17,0.0,149999021,147542000,2007000,164595080
1293444.exe,204171546,6454547,200768452,122674,198129762,124521,338580,16215728,471971055,18298,205271608,4318,3065,1834765551,1105,3.15,1.59,1.54,0.07,0.0,128134179,124730000,2993000,142959736
1402105.exe,516413659,21178329,561588043,688861,559603015,694774,27991448,45207429,2293427157,825008,511846712,309458,301230,5337830683,98760,15.8,7.73,7.47,0.58,0.0,618836393,424655000,193842000,633298724
1458177.exe,210704323,13070542,103296497,135898,102226750,138235,8189605,29150964,526159266,209594,209602854,12856,4405,1471880100,2088,3.69,1.76,1.69,0.17,0.0,142547655,138089000,3973000,157201891
1562200.exe,211892963,13308161,104003278,130460,103353861,133172,7597340,29023689,518129943,216977,210343226,14753,9295,1684876795,2085,3.61,1.69,1.63,0.16,0.0,140647080,135280000,5010000,154977206
1623325.exe,578111381,28614994,308213207,513905,307139996,514644,28416931,55153508,1481296204,313176,563995578,431656,113245,2670567785,99782,10.16,4.85,4.66,0.42,0.0,398721660,248178000,150107000,413392936
1626177.exe,203405433,6457696,201478262,115635,201517130,116873,421831,16190939,439536569,23321,205062659,3511,3293,1724674396,1104,2.98,1.46,1.42,0.07,0.0,119715671,119344000,0,134198014
1628906.exe,207959780,13004517,204386947,134923,202159089,143544,8126336,29523872,585692338,206481,207524592,10436,7425,1966746254,2083,4.06,1.91,1.84,0.17,0.0,158542657,155120000,3002000,173316398
171227.exe,208467597,13070580,28623688,98496,28843737,105666,7264577,26946035,330267485,202711,204667902,43755,15662,852404212,4039,2.37,1.09,1.06,0.13,0.0,88680918,83368000,5022000,103409661
1759010.exe,205600813,6565768,205164756,129704,205210746,131351,445835,16327131,548836658,26749,201683994,4026,3999,1730282290,1108,3.75,1.9,1.85,0.09,0.0,148125493,144776000,2995000,162819652
2014050.exe,208557768,13012462,203225617,127230,198974760,134941,7818022,29384541,540396325,195290,209694336,11270,4915,1769091232,2083,3.74,1.77,1.7,0.17,0.0,145549377,141219000,4006000,160229700
2134955.exe,576694029,28392421,308052292,506327,307301337,512715,27946349,55390441,1482160572,316461,563081875,490074,113385,2662929167,99782,10.18,4.81,4.62,0.42,0.0,399426378,222018000,177014000,413910670
2146464.exe,210602291,13110896,204370669,130540,200950826,145711,7939281,29316281,538793859,208417,211423047,11253,4891,1788255537,2083,3.76,1.77,1.71,0.17,0.0,144844129,139318000,4975000,159499868
2199340.exe,63095198,6902989,30933651,74847,28377541,79891,279067,12675015,155642560,18084,62529761,23937,2511,397712553,2086,1.09,0.51,0.5,0.03,0.0,41676751,34492000,6898000,55880155
2230392.exe,205297279,6565938,103042332,141053,101902456,136108,303951,16070626,553177446,25550,207697923,18478,5498,1440807632,2076,3.77,1.89,1.83,0.09,0.0,149102751,144664000,3990000,163540903
2231894.exe,305614235,12860981,299760214,155381,295256159,160437,7953288,30153690,670294663,216185,308037302,10905,6926,2345471606,2087,4.64,2.18,2.09,0.19,0.0,181114982,174708000,5989000,195640712
2233044.exe,560163307,50391733,310879953,315638,309736496,312112,45849090,92307455,1553424819,623505,557710535,66379,18360,3610266016,7940,11.09,5.04,4.8,0.64,0.0,418828979,405419000,13013000,433578025
2258515.exe,208549743,13061029,103924123,148012,103979971,150352,7653544,30001245,610639902,230047,208388094,13129,5678,1662268568,2085,4.31,2.05,1.99,0.17,0.0,164598319,159359000,5011000,179124714
2378596.exe,209122263,12998628,205706012,137350,203617394,142002,8099934,28044001,566740104,213232,208890733,36437,14826,1868654301,4036,3.97,1.87,1.8,0.17,0.0,152816146,151456000,1003000,167401755
