file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1151909.exe,138963504,5269704,95470539,757178,91901448,791884,6315839,14486681,454594836,537540,136428696,64109,23728,493016117,8584,3.69,1.33,1.25,0.16,0.0,179049517,130307000,23873000,557035427
1200127.exe,128040198,6096993,90569706,966595,90463164,977947,6917011,16508872,501005599,660057,133522343,28454,19372,462089932,6383,3.24,1.49,1.44,0.14,0.0,135182249,121848000,12983000,149815008
1259704.exe,353067111,4073263,221848169,817070,216600848,927727,4265895,11276818,614121882,431676,341577180,36792,47323,1071691793,5950,4.2,2.05,1.98,0.14,0.0,166266620,156867000,8992000,180891861
1288015.exe,135521942,6367269,96822046,675462,92228161,680196,5621422,16900689,468325175,705423,135053329,18281,7712,491733304,3461,3.11,1.39,1.34,0.13,0.0,126284314,117852000,7989000,140986189
1412740.exe,360512995,7001724,233214686,1291101,236613552,1192127,7552587,17145204,783477602,688120,363636070,79250,59284,1106491498,7963,5.32,2.47,2.38,0.19,0.0,211834386,196426000,14956000,226385968
1420625.exe,176514340,8024761,124437526,704748,120501320,711373,10183854,18759248,627253219,1071677,179783045,63740,19515,650642724,13171,4.16,1.9,1.84,0.19,0.0,169507006,148113000,21016000,184138164
1661747.exe,352268109,5608150,221869327,1293212,218666536,1275548,6378139,15665473,710491700,608436,345974091,43258,14393,1093348314,5992,4.78,2.28,2.2,0.17,0.0,191926638,176441000,15037000,206394255
1738849.exe,146148876,4814299,99677943,665846,95876722,641508,5369019,13069477,448338573,454576,146194351,44014,10616,522193598,7640,2.96,1.35,1.3,0.12,0.0,121078194,109659000,11066000,135745452
1836986.exe,125964966,4398795,90186634,653599,88456887,655905,4332794,11378375,424407212,535473,125135608,15635,5402,447965642,2874,2.79,1.27,1.22,0.11,0.0,114736001,110415000,3978000,129218641
1867909.exe,124224906,4633934,87743508,752019,86148503,761209,4850796,13263260,403335208,464005,130945715,25668,16903,449945659,6343,2.69,1.23,1.17,0.11,0.0,108956340,95622000,12948000,123499545
199194.exe,349423038,6022447,219007550,1200255,216297340,1187141,6423076,18121147,710267997,676449,343699519,42832,18849,1070999089,5449,4.81,2.26,2.17,0.17,0.0,191869554,180486000,11029000,206696031
2010138.exe,127488757,5990099,90452838,675036,88199023,677869,5832507,17201402,475587034,778933,125513868,62945,13683,447323215,3451,3.11,1.41,1.37,0.13,0.0,128316206,121909000,5995000,142670713
2026322.exe,348037128,5955949,218569356,1185627,216280368,1179140,6445894,18098853,711652243,680205,345349018,47871,10668,1069586897,5498,4.79,2.29,2.22,0.17,0.0,192246039,178894000,12992000,206773640
2065049.exe,346196598,4762119,221111150,976082,217830572,964475,4090697,11225350,627313030,432790,341816722,28899,59334,1059106968,5954,4.27,2.07,2.0,0.14,0.0,169838306,161459000,8022000,184560759
2121340.exe,367343432,4770958,237534428,1048912,234716006,1049246,4949678,12848356,666807491,492608,352872481,61519,14143,1125650162,7572,4.56,2.21,2.14,0.15,0.0,180000918,164597000,15054000,194499732
2143171.exe,122837141,4407740,86529259,745192,86587248,732238,4657057,12338274,396912603,432958,128724958,23302,8411,441039206,6341,2.63,1.2,1.16,0.11,0.0,107507954,93125000,14018000,121984639
2183639.exe,124399335,4677389,85052173,907880,82059902,925959,4992096,12530940,455211391,596563,132324440,22796,16404,442303410,4169,2.97,1.36,1.32,0.12,0.0,123501552,116010000,7000000,138021273
2186188.exe,362506080,6498223,238158232,1194593,236530043,1183402,6874894,16821569,777897221,692905,352164075,62825,99010,1108832260,7571,5.22,2.49,2.4,0.19,0.0,209672763,191238000,17928000,224266046
2359897.exe,130781304,4443598,89711259,646347,87931578,646642,4548408,11925450,425772211,565857,130860009,15564,5744,462827989,2878,2.77,1.27,1.22,0.11,0.0,114795699,109541000,5024000,129316016
2401365.exe,128497646,5666785,91069038,749649,90081211,677299,5635125,13178924,438402474,613832,124139849,40858,60565,446597176,6116,2.9,1.31,1.27,0.12,0.0,118772118,109526000,8961000,133441664
2434801.exe,128023360,5485606,92520390,909483,90502058,792662,5661971,12731777,480045584,615705,128262796,31311,115011,453959361,5992,3.13,1.42,1.37,0.13,0.0,129922448,119730000,9977000,144471825
2449204.exe,129048212,5527427,91661298,987382,90666021,953024,6613561,14265652,490912056,608504,130285387,47413,70601,456344765,6772,3.21,1.45,1.4,0.14,0.0,132871794,115609000,16942000,147500235
2484484.exe,150327876,7043196,110442683,878077,107884557,901639,8518085,18101431,580286838,893096,147522410,52226,14297,537086755,8586,3.84,1.73,1.66,0.17,0.0,156551991,142423000,13943000,171301709
2555671.exe,171293190,6413354,127538256,702728,123613888,690611,6859851,16146828,568890832,623875,162626401,69389,13912,618889782,9496,3.76,1.72,1.66,0.16,0.0,152766422,136605000,15953000,167489225
2661841.exe,344775691,5333180,219048776,994542,220493014,978080,5478468,15059673,658135412,512461,345210207,59735,14710,1057658923,7160,4.46,2.13,2.07,0.15,0.0,177298683,164058000,13004000,191844515
2770690.exe,126202054,6406925,88619659,986739,87459135,968051,6736756,17158325,494208808,662635,129438406,36293,10372,446507702,5454,3.25,1.47,1.41,0.14,0.0,133233066,126986000,5999000,147930899
2919030.exe,371184359,8440112,244188294,1266369,245408277,1483078,11380895,24609844,1026460468,1204223,371918228,60262,109709,1148001099,8474,6.79,3.15,3.04,0.25,0.0,276806252,260601000,16037000,291506054
3018156.exe,154431414,6056552,108592771,856691,104889161,863593,7571310,17234526,557237666,688924,145230526,47416,23833,545827859,7969,3.65,1.64,1.57,0.16,0.0,150093708,135973000,13997000,164683522
3034704.exe,349301401,5641645,223968982,1189994,223014447,1178991,5882087,14884516,706136213,613084,344037841,47197,47242,1076526466,6781,4.76,2.27,2.19,0.16,0.0,189372063,177063000,12004000,204036266
3166917.exe,369262638,8702643,236009449,1323736,232882877,1284337,10252224,22364525,852254150,1027952,362889386,62183,56025,1146708253,7765,5.76,2.68,2.59,0.22,0.0,229762451,214472000,15033000,244172768
3200505.exe,148501610,4708694,101795675,661992,97970931,637182,4975267,12686175,453589843,420577,146717928,36199,9887,542452791,6966,2.97,1.36,1.31,0.12,0.0,120914459,102624000,17934000,135429459
3539137.exe,132916622,5975320,89232245,919559,86025189,951506,7011269,16018009,508797935,732598,136184538,43719,19156,465623213,6505,3.35,1.51,1.45,0.14,0.0,137395678,123146000,14016000,152194635
3587262.exe,120503564,4540460,84670664,697029,84585975,685582,4942094,14069751,440940418,605774,128328277,17400,7164,426466970,3260,2.96,1.3,1.25,0.12,0.0,118933238,110692000,7977000,133514793
3719646.exe,349190470,5843698,224255938,1336799,221331282,1316473,5803405,14383106,733642612,623732,350196454,53554,52379,1070535319,9025,4.98,2.38,2.3,0.17,0.0,198126984,184763000,13053000,212923405
3837251.exe,123228961,4599738,87791607,657596,88119962,652218,4891924,14049020,435424552,621264,127920228,13846,11026,432702246,3063,2.87,1.3,1.25,0.11,0.0,117499340,112197000,5008000,132171595
3846270.exe,140567172,4466124,99196830,635203,99584371,631946,4881503,12345236,445020555,445193,151287046,27667,10633,523215507,7577,2.96,1.37,1.32,0.12,0.0,119180163,106068000,12886000,133788276
4073298.exe,126090883,5064135,90328320,802441,85953218,760361,5320019,12271532,468861899,606098,128895244,28526,55376,448242946,5212,3.04,1.34,1.3,0.13,0.0,126367139,118095000,8006000,140957840
4107305.exe,140608129,4244496,98956807,622537,101110785,623416,4753586,11441676,435185011,422528,155171887,36866,9352,515416035,7187,2.9,1.35,1.29,0.12,0.0,117197516,101935000,14990000,131541012
4113619.exe,130676596,5844035,92580537,854855,89892225,996239,7829603,16374488,515994497,704235,135041314,39895,26572,472420660,7164,3.35,1.51,1.45,0.15,0.0,139500512,125223000,14025000,153997230
4189894.exe,125858355,5393067,87532276,722215,86006284,702754,6841053,16319999,500737224,810024,128258405,15295,19666,446315642,4432,3.28,1.47,1.42,0.14,0.0,134890818,129639000,4986000,149501175
422946.exe,337747509,4783284,216628404,1240659,217948484,1221155,5842260,15507393,703877827,709061,338846442,29430,13206,1023194333,3256,4.71,2.26,2.19,0.16,0.0,188085670,182777000,5021000,202517323
4234695.exe,351286093,4680614,219515683,890879,213301315,899789,4767326,13280635,667761333,663270,343514010,52612,18633,1065515351,3255,4.5,2.12,2.05,0.15,0.0,180723309,177461000,3007000,195451279
4425410.exe,200274221,22193076,149752223,7168993,149423399,7226050,17611561,50667094,1409850840,2572627,207757682,80612,35663,703290731,10536,9.19,4.14,3.99,0.37,0.0,380832846,363588000,16980000,395615956
4435988.exe,147274609,5145680,104704401,656997,103078700,671742,5471103,12705259,466989475,507354,150144801,56262,11471,528170308,9233,3.11,1.42,1.36,0.13,0.0,127268839,104940000,21987000,141878580
4449212.exe,129561955,6058232,90736335,1024691,90143853,1004010,6798607,15200743,506614829,585194,135076070,35972,12720,471200988,6786,3.32,1.51,1.45,0.14,0.0,135786987,127472000,8029000,150431665
4512446.exe,346092690,5419201,220769677,1131123,220528693,1047034,5000214,12214564,642666785,470540,340839706,42434,85195,1045801660,6729,4.43,2.13,2.06,0.15,0.0,174466549,159055000,15005000,189055268
