file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2553709.exe,188493041,10126611,137521032,978751,136582664,928851,11389308,22984056,684477892,1275444,188279008,58874,43516,666295159,10139,4.52,2.02,1.94,0.21,0.0,185455092,168065000,17006000,199801296
2677632.exe,255322059,9215166,188368733,1043197,191754699,946618,9611325,20569268,783420944,1005367,263223612,46175,106347,939762727,10427,5.21,2.4,2.31,0.22,0.0,211321444,189805000,21089000,225916700
2683511.exe,402684875,8492815,254815726,1217597,249805056,1206888,8773015,25235059,922017724,1178988,388771161,29635,72982,1261750233,3455,6.2,2.89,2.78,0.22,0.0,248602039,241202000,7005000,263044538
2684432.exe,389571649,6849772,247592762,1231588,240623803,1235461,6754812,19324066,828795939,980775,376872771,85672,12137,1208962363,3451,5.52,2.6,2.51,0.19,0.0,222599660,214308000,7974000,237211687
2736927.exe,162946154,6774831,118537457,776829,116196028,902379,7536563,20573719,562810141,835839,160477653,28489,64365,573072872,6623,3.71,1.65,1.59,0.16,0.0,152119644,139815000,11984000,166592259
2918721.exe,389746423,6796369,245197982,1040792,238311295,1043393,6631511,19360514,822471684,973695,379851307,29327,13520,1216492215,3452,5.52,2.62,2.53,0.19,0.0,221784327,216476000,5011000,236357955
2969923.exe,209212349,8134107,157433269,968710,158187821,966342,8663061,19286410,688217592,739539,208206767,70535,40510,788632026,12769,4.8,2.06,1.98,0.19,0.0,183882516,159708000,23956000,198393671
3005234.exe,150706386,6636491,107057742,820129,106456313,826182,6660156,18641249,586089492,925005,172645317,13805,9370,555644099,3459,3.84,1.72,1.65,0.16,0.0,158463263,152232000,5969000,173169415
3046173.exe,161771564,7882367,115407559,1259632,114696246,1248091,10086595,21859470,644778511,873040,175270002,34463,27108,608845143,7163,4.24,1.89,1.82,0.18,0.0,174167334,160877000,12990000,188672097
3321447.exe,456136830,11128457,306052787,1242857,312087819,1149930,14475342,28772976,1168725901,1412465,456761588,92422,130852,1475566881,14724,7.85,3.62,3.48,0.32,0.0,316981213,289712000,26973000,331672743
3467583.exe,166292869,7278343,117617476,1052589,115444709,945500,7253176,17631682,616151660,900166,162786886,29841,107660,572176234,5407,3.99,1.78,1.71,0.17,0.0,166568046,160197000,6007000,181224238
3716781.exe,188006830,9071646,138071703,781445,134161862,767437,10313047,23662630,703119102,1053543,202572391,42281,69079,730296961,7465,4.62,2.05,1.97,0.21,0.0,191181705,173856000,16985000,205823585
3730870.exe,180523974,8008522,122809438,1288313,112548975,1307664,10156515,21398241,709869320,1057168,164318391,29030,209835,625648925,6387,4.64,2.06,1.98,0.2,0.0,192263697,184763000,7029000,207041531
3856382.exe,363804835,5850176,232606904,1193744,226251717,1196876,5933931,16645489,819985228,821687,366797110,22810,12287,1171204812,3254,5.44,2.54,2.44,0.19,0.0,222259578,213960000,7998000,236858261
3872603.exe,396769041,6991911,250433125,1108680,244512515,1113310,6890290,18657468,872064646,998391,389442257,27069,12804,1274048188,3458,5.79,2.69,2.6,0.2,0.0,235949038,227516000,7983000,250359724
3902259.exe,392054691,9798181,249802936,1739053,248234781,1720746,10993830,24036883,929791797,989677,387189703,52923,64772,1226418914,8333,6.21,2.85,2.74,0.24,0.0,251448510,235170000,16011000,265870347
3969157.exe,433421829,13711165,286699428,1658861,288381778,1605441,19444106,37105002,1330643866,1876777,422893581,81489,373410,1374463171,11856,8.75,3.91,3.76,0.36,0.0,355799862,332407000,22959000,370490618
4039956.exe,395504697,8431812,247374185,1129230,242043743,1192533,9059018,20816769,833186427,1110294,391504885,61771,96507,1243029608,8179,5.62,2.65,2.56,0.21,0.0,225135932,210760000,13984000,239990920
4042441.exe,156414660,9651352,139271297,1287219,136999267,1193105,8381031,21489915,728126249,1096048,151197174,22268,54206,672062886,5686,4.82,2.11,2.03,0.2,0.0,197062282,183694000,12978000,211669295
4124395.exe,207968487,7230358,147474513,982171,145376554,954652,8417217,19254628,645601697,710366,218358121,44498,31472,779882976,9600,4.31,1.98,1.91,0.18,0.0,174681233,157346000,17037000,189458476
4136556.exe,241493602,10241724,170235477,867418,164353677,888739,13004029,26917260,815959630,942535,229638770,62965,67311,899927765,13169,5.5,2.43,2.33,0.25,0.0,220463589,198096000,22010000,235310168
4168672.exe,187334095,11267212,116058211,1476764,116011222,1392077,14120894,27919226,804948790,1195945,198621350,46391,132139,659544316,9120,5.28,2.32,2.22,0.25,0.0,217013308,198711000,17973000,231534433
4173136.exe,194694759,7353848,134971813,903313,134859700,797239,8576275,17659651,635751588,885598,195219722,46200,102596,689935610,9553,4.23,1.91,1.84,0.18,0.0,171658213,150436000,20921000,186377500
4198999.exe,156623184,5791215,114730262,793978,116074770,809173,5818982,16198710,566087272,845614,156436985,11764,14153,553596636,3458,3.68,1.68,1.63,0.15,0.0,153148414,148844000,3995000,167852874
4232821.exe,440038636,7960232,294690811,1194075,291015593,1218180,8697947,20824159,924547598,754178,434009475,76167,69776,1429268709,12760,6.29,2.99,2.88,0.23,0.0,250453578,223082000,27010000,265453194
4245198.exe,161536489,8899027,117263050,932151,118506842,827611,10854877,20646640,674882658,1035023,162167521,37872,165314,584615974,7946,4.44,1.95,1.86,0.21,0.0,182350234,167047000,15004000,196990014
438014.exe,393703835,9889748,252108570,1718711,250204984,1667022,9920521,25428147,952303276,1098500,379131348,32623,71024,1220653554,5692,6.32,2.93,2.82,0.24,0.0,257814492,245427000,12020000,272562126
4445432.exe,167186649,6172616,111718809,951483,108929775,959703,7538314,18084783,545547179,722658,171032268,30625,23326,617687966,5990,3.63,1.64,1.57,0.15,0.0,147531718,140075000,7003000,162157341
4514265.exe,174660697,7904420,121332021,1010170,119562088,1139341,9204004,22068394,670795454,1026117,171109418,28316,151793,590132481,6582,4.41,1.98,1.9,0.19,0.0,180828589,165475000,14952000,195456124
4549636.exe,215450947,7795251,152322644,788457,147556551,890893,9093783,22493500,666259574,816965,207650253,51286,104508,743135753,10867,4.43,1.98,1.89,0.19,0.0,180165015,159888000,19986000,194765166
4732044.exe,163069206,7032956,116281923,928827,116107033,943668,7854423,17353948,577269969,849706,169582122,29189,83148,579209294,8088,3.88,1.75,1.67,0.16,0.0,156994415,139573000,17070000,171616439
4757111.exe,163035824,6090648,111098461,991396,110008227,971920,7460073,18273691,546633260,749938,171936688,22249,19026,609887571,7012,3.64,1.61,1.55,0.15,0.0,147571870,132199000,15022000,162380738
4873112.exe,158519221,7244278,109834437,798590,108855217,800941,8853066,20552835,636385267,1033437,176522910,17809,25032,579197137,4824,4.23,1.86,1.78,0.18,0.0,172232474,162828000,8990000,186693423
4981197.exe,215131222,8200923,154575217,810153,146504430,904205,10104482,22083270,686340563,1011497,197834147,57601,71927,775465063,10432,4.57,2.07,1.99,0.2,0.0,185603583,167094000,18010000,200289541
5022885.exe,188427297,12360907,135903663,1103420,142704398,1126384,14691752,31798231,1028100988,1797303,206149053,49449,31938,688105667,8090,6.7,2.95,2.82,0.3,0.0,277305079,262843000,13991000,292028217
5026025.exe,389514070,6990898,251013212,1039311,244473986,1040700,6845118,19462701,827902772,973818,373515732,33093,13864,1200764472,4039,5.58,2.64,2.55,0.19,0.0,223709713,213263000,10012000,238094356
5401467.exe,160378053,7621667,110634349,855120,109790788,850782,9223301,21042003,644410242,1098200,171247139,21905,14841,581963590,4434,4.2,1.88,1.79,0.18,0.0,172947657,164639000,7982000,187552547
5445826.exe,172954819,6073443,121972924,804081,115401630,848931,7911090,19913433,554516219,859083,158801701,23319,32161,599458597,5552,3.68,1.66,1.59,0.16,0.0,149750385,142362000,7017000,164348129
5681711.exe,209691677,8920464,156063574,857810,154377613,946238,11181379,22841798,745880533,931884,222365242,81989,49649,794621866,14426,4.99,2.26,2.17,0.22,0.0,201623664,172412000,28901000,216261973
5682441.exe,301314857,14892549,200076431,1699670,185855485,1660441,11888934,30124479,1100976065,1359406,309820838,40995,22536,1060316342,6950,7.28,3.35,3.23,0.3,0.0,296843318,287513000,8984000,311318476
5733034.exe,173856679,9617619,118066213,1416404,113705995,1605750,12420714,27958958,758228201,1169171,169504720,22455,25104,630292943,6674,4.99,2.23,2.13,0.22,0.0,205071900,192714000,11982000,219564900
5804368.exe,160989273,7655181,113972534,1230133,112992807,1244695,9031279,18961129,629671140,928787,158464569,30738,39916,546362886,5560,4.17,1.89,1.82,0.18,0.0,170482756,154112000,16011000,185087611
5810439.exe,159331659,8149482,114604860,1244654,113036734,1248782,9363735,20267088,637798685,902804,172497907,28599,25183,577740491,7164,4.18,1.86,1.78,0.18,0.0,172387352,159075000,13006000,186961542
5822321.exe,297691253,31840462,218263919,11813465,218907093,11837575,26852772,74780339,2044291867,3636657,305154895,95624,65684,1069886054,16136,13.2,5.92,5.69,0.54,0.0,551462789,525112000,26005000,565980737
5916532.exe,168804365,6857970,114292285,842861,113138551,835857,9034648,21015658,644463945,1115292,160854762,25448,57837,597431519,5218,4.25,1.89,1.81,0.19,0.0,176333568,168952000,6998000,190771647
5924646.exe,389513918,8321703,249639231,1670406,248858667,1810584,11537356,25434207,969467048,1050905,387565319,44414,65992,1229288451,7160,6.53,3.03,2.92,0.25,0.0,262196647,249895000,11995000,276894957
5949121.exe,191488498,6368722,132832129,786388,127404029,838754,7972837,18832030,599305930,770519,180604647,49906,41453,678615121,9160,3.98,1.76,1.68,0.17,0.0,165244458,143914000,20987000,179998034
595020.exe,390877115,5876908,249808705,1239902,250298919,1210928,7064660,18134584,850292792,986433,380798661,30416,20738,1196664422,4428,5.76,2.7,2.61,0.2,0.0,229608331,220166000,9006000,244283192
6293397.exe,161880247,7281554,109776476,1257287,110036608,1255943,9545026,20548740,645488815,933995,173759024,31037,17173,604402378,6398,4.24,1.9,1.84,0.18,0.0,174175443,158812000,15077000,189020331
6293413.exe,159787647,6144003,109906378,993147,109431471,959036,7257738,17885187,540330332,644031,176802431,29951,12139,598572580,6430,3.62,1.64,1.57,0.15,0.0,145968333,137619000,7977000,160283451
6306969.exe,323972692,8398323,220467778,1967239,219102589,1992791,9077606,23452708,1710069883,1369848,320184175,1156454,542936,1141079864,7846,11.06,5.08,4.88,0.35,0.0,461255663,331912000,128965000,475821798
6345192.exe,188274498,10005188,141520177,877222,145585930,871455,13596377,26430059,903902397,1751237,192319835,58385,33518,689074803,8339,5.93,2.67,2.56,0.27,0.0,243657507,232404000,10971000,258039552
6370353.exe,480188334,17409767,330455755,1060627,329738334,1065282,22130437,41801990,1356052856,2703319,483424923,121675,74374,1623389591,20774,9.21,4.3,4.14,0.4,0.0,364883303,325567000,39068000,379516796
6377946.exe,162569401,7019426,109227918,1183229,109947011,1183859,9482153,20780209,645262164,948400,175060593,20128,26841,605285678,5994,4.26,1.92,1.84,0.18,0.0,174663233,164221000,10013000,189126424
6456798.exe,386209130,7138797,245263485,1335966,244419773,1472464,9159529,21438752,873406660,887502,389239161,37007,28088,1223865087,6378,5.91,2.77,2.67,0.22,0.0,235636962,218334000,17026000,250113028
6842210.exe,491010184,14889822,314298466,1912970,318318494,1848736,14528454,37511923,1359199487,1491140,499735085,73642,56463,1609024787,11634,9.23,4.31,4.16,0.36,0.0,365732331,347433000,17970000,380351262
6925989.exe,396325700,7155562,250023796,931584,244892670,937940,7089908,19188087,787195686,746454,386714905,44606,102008,1232909848,6620,5.41,2.55,2.47,0.19,0.0,212731806,197219000,15016000,227058189
7004988.exe,169668760,6586675,120997503,857022,113791369,923496,7739294,17598189,558961619,830660,160045453,25560,92058,602057961,7209,3.76,1.7,1.62,0.16,0.0,151088506,135815000,14979000,165617844
7032575.exe,175747595,7739455,120106789,1250613,111289970,1191838,9501837,20480220,714372968,1143795,163352345,34686,64433,600534651,5863,4.72,2.09,2.0,0.2,0.0,192475782,177166000,15014000,206915027
7050720.exe,389482427,7189027,243476097,1534433,243263881,1580879,8377358,21423210,912479038,1004508,387714629,38771,58779,1204574780,4990,6.13,2.88,2.77,0.22,0.0,246211781,234797000,10990000,260766955
7241259.exe,159900160,7685231,109459486,1276204,109099842,1263820,8804519,18425834,628617784,941349,165298538,26050,60917,547249261,5779,4.13,1.84,1.77,0.18,0.0,170752712,156372000,14033000,185359928
7358513.exe,394376709,6865111,250333205,964782,245164765,1017600,7169463,18764154,789990193,766191,383732407,35633,104762,1223399744,6423,5.39,2.57,2.47,0.19,0.0,213204708,198887000,13992000,227920908
