file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
3323395.exe,95945981,479328,67754548,114512,67453660,121244,275588,1339477,117234370,5518,100777640,6742,857,287355929,519,0.8,0.39,0.37,0.02,0.0,30440989,27748000,1982000,44845711
3439954.exe,44247254,469558,38624527,101710,38384942,100634,142855,989251,61217554,3783,48454591,449,495,152510873,526,0.43,0.21,0.2,0.01,0.0,16659643,14207000,2029000,31279325
3449984.exe,44104648,512810,39016390,105924,40333798,113462,133598,1081403,69835898,6393,44713549,7807,5669,151959453,1042,0.48,0.23,0.22,0.01,0.0,18483278,15192000,3038000,33014755
346612.exe,94672333,150886,56598500,64830,56425957,64687,129223,971215,105204066,5862,94748031,6772,1596,281065775,583,0.73,0.37,0.36,0.02,0.0,29315617,28937000,0,43603807
3565465.exe,78650930,148703,43740860,64410,43625336,57557,115696,714781,88019935,4795,79870168,5526,1586,230100083,324,0.63,0.31,0.29,0.01,0.0,23845543,23620000,0,38335573
3654061.exe,615835,75688,970967,26902,970345,26839,50426,284793,6235824,2384,<not counted>,<not counted>,<not counted>,<not counted>,132,0.05,0.02,0.02,0.0,0.0,1644651,1475000,0,15832416
3729533.exe,50008682,830040,39980178,101241,37179551,100385,208856,1422382,63104009,5107,45806010,838,523,163468432,916,0.46,0.22,0.21,0.01,0.0,17444574,16125000,1007000,31978143
3732533.exe,43555445,720558,36458701,93676,40647108,106939,200640,1760889,70426825,6761,43306944,10620,4529,145776840,1943,0.5,0.24,0.23,0.01,0.0,19336245,14980000,3994000,33865727
3765927.exe,30131691,239165,17522508,59721,18380335,59650,157850,799913,47142481,4775,32477550,5933,2213,102823625,1042,0.34,0.15,0.15,0.01,0.0,12421784,8098000,4049000,26690945
3822578.exe,44199719,449003,38525042,101562,37791032,102012,146127,995709,64700116,4213,48702685,631,488,155331322,526,0.43,0.21,0.21,0.01,0.0,17094657,14822000,1976000,31513614
3883933.exe,1078368,79540,1001003,29085,1000381,29022,57813,308699,6926040,3719,<not counted>,<not counted>,<not counted>,<not counted>,128,0.05,0.02,0.02,0.0,0.0,1739258,1467000,0,16438656
3950735.exe,41695429,643470,32721447,86774,37597625,93384,176458,1719481,72123583,6492,44860855,11412,9008,144842126,1944,0.47,0.21,0.2,0.01,0.0,20819303,20578000,0,35475830
4068144.exe,986706,78545,1005516,28168,1004894,28106,56646,305011,6630536,3089,<not counted>,<not counted>,<not counted>,<not counted>,135,0.05,0.02,0.02,0.0,0.0,1724476,743000,743000,15878514
