file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
182761.exe,247942432,292538,154194969,632226,154119425,632464,139875,2078034,509285106,114433,249424668,309356,105380,766245745,127,3.36,1.68,1.63,0.08,0.0,137423010,101052000,36018000,151523502
1873684.exe,93602411,302183,62347209,375858,62342202,366408,166583,1700671,335029731,111528,94007226,40650,205674,328045286,133,2.13,1.03,1.0,0.05,0.0,90391176,64006000,26002000,105226850
1931123.exe,247777314,305503,153893607,699078,153851899,695303,157654,2194448,505176398,116107,249307731,10853,511709,767957099,128,3.33,1.65,1.6,0.08,0.0,136091035,100863000,34952000,150273005
1950101.exe,248533932,267029,153957692,695656,153927067,695512,146881,2132907,503745921,115028,249690725,11255,105434,767804425,129,3.35,1.64,1.57,0.08,0.0,136235327,100017000,36006000,150638547
2102452.exe,251209866,281803,154947929,652496,155031126,651872,182120,2200559,509574982,115314,252740166,227324,105568,768475634,128,3.38,1.66,1.6,0.08,0.0,137680754,96291000,41124000,152284364
2157682.exe,247850410,303216,154429657,695342,154390715,690622,136647,2138748,503612555,115197,249136053,10475,105223,766524174,128,3.31,1.63,1.58,0.08,0.0,136557668,102208000,34069000,151087909
2160567.exe,248780302,282025,154169487,647232,154084537,640016,164905,2139817,500958439,114761,248299132,10152,105529,767433649,126,3.34,1.66,1.6,0.08,0.0,135603034,99241000,36087000,150199134
2219242.exe,248234340,282691,153917182,671586,153890632,672458,163830,2213102,509191243,115850,250360715,187193,242010,768215300,127,3.37,1.65,1.59,0.08,0.0,137627376,108268000,29072000,152046332
2346376.exe,250640097,300353,154521406,671734,154763700,668508,167196,2201969,502993589,115713,251802444,15684,105375,768692417,127,3.34,1.64,1.59,0.08,0.0,135447061,104152000,31045000,149804959
2349630.exe,249349152,293270,153914562,700533,153915369,702024,172347,2181488,505373152,115924,251108217,10530,106236,769965322,139,3.34,1.62,1.56,0.08,0.0,137209205,95677000,41292000,151901740
2351086.exe,68215737,217430,45203740,229211,45239952,230262,139446,819797,98155460,3920,71210514,2178,1633,242254352,139,0.68,0.34,0.32,0.02,0.0,26408725,24117000,2009000,40598085
2360855.exe,251457075,260623,154432900,636704,154620072,637232,151148,2244908,509690098,115025,252671192,307775,105402,769562724,127,3.37,1.62,1.56,0.08,0.0,141654404,114295000,27069000,156148351
2633688.exe,97930511,436095,65215951,428808,64713839,421700,370227,1860238,351841868,113027,96413120,9240,108467,341464921,1890,2.3,1.09,1.05,0.05,0.0,94726636,69326000,25118000,109314514
2741683.exe,248865695,262834,153869805,686129,153877851,684471,135924,2123026,502762956,114999,249678684,66263,105454,766700549,129,3.33,1.63,1.59,0.08,0.0,136448390,101387000,34789000,150946252
