file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1149166.exe,34690462,296604,30561246,82577,37269049,116379,159681,1734585,58118617,9453,37079217,6751,3590,112272824,525,0.96,0.16,0.13,0.03,0.0,60196703,36332000,5046000,387807770
1659823.exe,958206,81059,1007031,29040,1006409,28974,57340,311844,6463605,3288,<not counted>,<not counted>,<not counted>,<not counted>,133,0.08,0.04,0.02,0.0,0.0,1776156,1508000,0,16136156
1716934.exe,572694,76799,975161,28278,974539,28215,52020,302106,6033275,2100,<not counted>,<not counted>,<not counted>,<not counted>,135,0.05,0.02,0.02,0.0,0.0,1736921,1457000,0,16168958
1793587.exe,616384,78155,986392,28470,985770,28408,53951,308660,6036650,2123,<not counted>,<not counted>,<not counted>,<not counted>,135,0.05,0.02,0.02,0.0,0.0,1756392,1476000,0,16197324
1950459.exe,95156068,437300,67035930,113452,66043494,112708,158786,1208619,112997359,5580,100959128,4361,801,291151546,520,0.74,0.36,0.35,0.02,0.0,30874340,30620000,0,45530802
1995279.exe,33224178,499080,19948154,65743,19791964,67732,235944,1014994,53872005,3710,43948364,697,436,137746264,915,0.35,0.17,0.17,0.01,0.0,14325877,9358000,4679000,28811232
2012602.exe,95797410,519108,69553496,118036,67716082,118193,161118,1319792,113887178,7142,96656941,7967,2002,288631705,1035,0.8,0.41,0.4,0.02,0.0,30779915,27536000,2950000,45127011
2099466.exe,80892911,329978,50640692,85185,50695368,83192,159244,945618,100675373,7129,91625885,5190,865,255060514,518,0.71,0.36,0.34,0.02,0.0,27131577,25769000,991000,41616608
2230190.exe,75171326,3855705,51197704,397852,48683257,408206,335370,1689566,196601779,10202,76083869,17958,4981,256598290,2478,1.26,0.6,0.58,0.03,0.0,53686928,45531000,7918000,68136867
232374.exe,44569508,491254,38790022,96853,40473996,103158,155959,1159738,68569554,5706,44592070,6937,2320,153000839,1042,0.47,0.23,0.21,0.01,0.0,18186457,13889000,3968000,32508334
2353585.exe,35924900,122514,18499524,57462,16919730,58632,170676,716297,41791935,6008,35095643,453,726,110784531,524,0.29,0.14,0.13,0.01,0.0,11812013,9632000,1926000,26335248
2430690.exe,770019,73948,997082,29261,996460,29199,58923,324189,7464339,3527,<not counted>,<not counted>,<not counted>,<not counted>,130,0.05,0.02,0.02,0.0,0.0,1776099,747000,747000,15920233
2545079.exe,38299318,297232,26118746,75464,26417446,78121,153799,979053,56586870,6535,42752205,4780,1254,136003225,784,0.4,0.2,0.19,0.01,0.0,15187313,14776000,0,30015306
2745668.exe,99840134,673168,67118538,96094,69238486,115732,250839,2104829,123401197,8405,92596962,18847,4163,286787002,1938,0.87,0.43,0.42,0.02,0.0,33527466,27181000,6040000,48115712
2764661.exe,92585637,512411,66352274,110910,66409905,107400,163086,1144108,110845896,5004,101536099,5429,821,286169829,520,0.76,0.38,0.37,0.02,0.0,29829027,27634000,1973000,44269450
279056.exe,42980769,446719,34691988,89400,34861817,88884,132883,978522,53604798,3885,38783820,4284,1013,131678879,523,0.35,0.15,0.14,0.01,0.0,15932298,15700000,0,30382708
2939537.exe,30494091,311744,24434164,75402,24353927,77185,140585,839504,52896293,2387,39596079,3527,855,124836076,523,0.35,0.17,0.17,0.01,0.0,13994945,10823000,2951000,28623511
3043260.exe,757473,73750,972690,28405,972068,28341,55789,312775,7327971,3407,<not counted>,<not counted>,<not counted>,<not counted>,128,0.05,0.02,0.02,0.0,0.0,1781346,752000,752000,16329841
3147371.exe,29809904,187030,17342109,60587,17858910,61455,143473,649421,44069592,3151,32489903,3440,2123,100395494,588,0.3,0.15,0.15,0.01,0.0,11495134,9192000,2042000,26084639
3162106.exe,84265606,270535,51809546,70315,52523594,77419,164064,1287276,105763373,7803,84331811,13295,2835,249485066,995,0.69,0.3,0.29,0.02,0.0,31655448,26521000,4911000,46111686
