file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2364548.exe,171573761,1069784,124060693,1732957,125676832,1677757,345636,3020705,286410458,14625,166563042,16522,6385,564079816,2364,1.94,0.95,0.92,0.05,0.0,77877937,72538000,4968000,92351724
2366881.exe,280989648,16598583,210309908,9371111,210297168,9412311,14196520,40945393,1330099930,1608997,285468398,51801,20365,946502228,10096,8.65,3.89,3.74,0.33,0.0,359692203,343260000,16012000,374403664
2369365.exe,184980816,5879821,142624891,2546542,145406155,2394461,3814087,12339809,417124421,150299,181233797,32958,7562,635437122,3651,2.86,1.36,1.31,0.1,0.0,112347257,106031000,6001000,126803070
2473478.exe,168898514,2184787,122038836,1578191,121385888,1617361,558123,4153904,267717164,10799,172954434,10782,3838,553559062,1694,1.83,0.9,0.87,0.04,0.0,72775895,68510000,3971000,87141100
2487064.exe,751728248,15573840,487325680,9967970,485145667,9926356,14222716,40787766,1786910677,1626896,747551028,71933,22705,2254988590,10091,11.96,5.62,5.43,0.4,0.0,483742522,462447000,21020000,498238241
2547532.exe,250345470,13953264,176947344,1952273,171465394,1978805,1025130,6036354,566427532,34310,246961331,25145,9449,807997885,4430,3.68,1.72,1.65,0.1,0.0,152941910,140560000,11962000,167550162
2632607.exe,694707126,8131778,429103114,3183230,430854531,3071957,1184992,5889955,984309053,37743,705126789,45302,11640,2059287252,4228,6.83,3.37,3.25,0.16,0.0,265219856,255864000,8995000,279877999
2981499.exe,679674830,11265986,427394084,2779781,433227956,2551691,5558829,23746779,991389087,219448,701341485,88079,24382,2076279945,10937,7.0,3.47,3.35,0.2,0.0,268321988,247093000,20923000,282902778
2983245.exe,746228133,16316547,484494536,10190264,484268089,10205615,14092085,41927249,1791462038,1652945,745688646,73807,30886,2241912880,9698,11.95,5.56,5.35,0.4,0.0,485320155,468889000,15996000,500214043
2984311.exe,208970281,2319818,134387788,1664917,127121629,1759506,847388,3968304,307270774,24758,206425926,16974,3698,645568226,1694,2.12,1.06,1.03,0.05,0.0,83137495,77705000,4981000,97623620
