file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1103772.exe,202725070,7925407,154813571,806813,154642939,862124,8311072,19782540,679667806,725236,216366121,72350,60762,752577065,12766,4.89,2.03,1.94,0.2,0.0,212706590,162684000,30126000,538986919
1155269.exe,397459060,7788941,252781349,1195674,249084879,1083742,6908630,17119198,801030820,783054,380793564,63441,123007,1222748570,7646,5.37,2.57,2.49,0.19,0.0,216002431,200587000,15044000,230873726
1172017.exe,177211859,8848985,121732340,1281996,119730663,1333244,11468078,24623152,711704323,1085985,178064717,86328,22404,656009925,12639,4.62,2.06,1.99,0.21,0.0,192241164,171737000,20086000,206831975
1265468.exe,446468987,7515011,293654939,1057031,290826479,1168835,9075322,22265241,923507960,742039,437973954,79087,58479,1457114330,12760,6.28,2.95,2.84,0.23,0.0,248242330,222877000,24986000,263034143
1346726.exe,387345578,7854124,244881127,1369374,243607461,1383075,8366319,18102357,820136810,941011,384864379,57066,72652,1212233525,7205,5.7,2.63,2.53,0.2,0.0,221692456,211207000,10009000,236291895
145020.exe,175813955,6709924,121023731,966259,115762463,1262207,9450410,21174613,657485572,860749,168548135,47285,75237,640671861,8143,4.3,1.95,1.88,0.18,0.0,177106507,162845000,13986000,191649544
1482288.exe,176328994,6727576,117437837,977607,114538533,1246786,9733878,21646403,652934473,872176,173550124,40845,76149,646896059,7363,4.26,1.91,1.83,0.18,0.0,176328829,160920000,14992000,190836511
1558669.exe,158814705,7492062,113425649,1246763,114394219,1055443,7817414,18203904,618405597,940473,155730125,30707,59808,553536990,4951,4.08,1.83,1.76,0.18,0.0,166926802,156586000,9973000,181858135
1881529.exe,393477437,6930260,248423688,937793,244557120,964096,7068979,19114300,787193769,742998,388994288,44471,81139,1228205676,6424,5.32,2.5,2.42,0.19,0.0,212228935,199908000,11994000,226916135
1892033.exe,211044060,8179542,158265409,882948,157622407,930659,8429848,20043842,691668941,761340,213574628,82884,18808,789766367,14527,4.59,2.09,2.01,0.19,0.0,186719493,155485000,30897000,201538714
