file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1055487.exe,305491581,2258794,195829564,987208,196427136,993055,1088297,10064233,432212607,54371,300089703,36462,14796,902785366,2067,5.06,1.45,1.34,0.17,0.0,286402787,149702000,11126000,620861786
1085914.exe,305821847,2270956,190774014,889944,191269078,898648,746463,6707460,402906303,29339,306109243,20746,5058,918053217,1863,2.83,1.43,1.39,0.07,0.0,108141853,102857000,4993000,122574494
1102079.exe,306303403,2248428,190909116,882272,190523595,888480,704709,6632193,406203565,28997,309045604,24261,6420,917242593,1844,2.86,1.45,1.4,0.07,0.0,109433627,107070000,2001000,123898065
1192664.exe,305297070,2283190,190416715,892411,191959933,905749,765739,6735921,404032493,30445,306225130,24822,5962,915754626,1899,2.83,1.43,1.39,0.07,0.0,108523024,105240000,2978000,122983510
1300054.exe,102510019,2161121,72470096,488126,71145188,483316,698892,5793420,188969178,24138,100987074,11176,3675,352578852,1947,1.35,0.64,0.61,0.04,0.0,51976054,47659000,4056000,66355738
1307935.exe,101996214,2184796,71177858,479582,71539067,485844,692765,6003307,191921232,29916,103309803,11395,3005,351346680,1853,1.3,0.62,0.6,0.04,0.0,52918173,46570000,5945000,67478142
1580081.exe,104349577,2579684,72796485,503043,70890561,487237,1410008,6943622,213132522,58048,107500043,16382,4473,363800572,2900,1.46,0.7,0.69,0.05,0.0,57153644,52924000,3994000,71666873
1623988.exe,101701201,2155480,71830174,490054,71042205,481967,767192,5929827,190057741,23475,101595171,12226,3622,349692266,1894,1.32,0.64,0.62,0.04,0.0,51761329,46491000,4945000,66363935
1701757.exe,303495301,2304207,189327382,885177,191849139,900439,839850,6705902,410145855,30075,308850675,27043,7146,915849974,2046,2.84,1.43,1.4,0.07,0.0,109428655,104105000,5005000,124008206
1735981.exe,321698496,3624270,200241275,1009685,197633874,1115214,1773182,11670251,467324351,77361,326572918,27564,6202,978015758,2831,3.27,1.6,1.55,0.09,0.0,126753590,117405000,9031000,141196713
1755402.exe,318320033,2296129,194089660,1145610,189931737,1129924,1435684,8409967,426913410,64482,307833201,24473,9151,940994304,2448,3.02,1.51,1.46,0.08,0.0,115994182,107714000,7978000,130750027
1878441.exe,102476123,2515723,71301854,505717,70382632,490367,1261896,6644792,206237950,59780,105949715,14268,4467,353620005,2471,1.43,0.68,0.66,0.05,0.0,55766406,52508000,3029000,70331082
1969973.exe,129995803,5275123,95244054,1071173,93308329,1057523,6722116,13590831,536241638,902215,129753538,38359,12493,467398726,6219,3.55,1.57,1.5,0.15,0.0,146329568,131026000,15003000,160936092
2244564.exe,315730416,3528673,195983961,1127878,194617813,1057682,1596324,9491656,456414936,58718,314652237,31150,5766,948200628,3146,3.15,1.5,1.46,0.09,0.0,127186237,122898000,3996000,141664580
2248126.exe,100384328,2549700,70065879,501858,70611034,487333,1292067,6659482,208466814,57916,107499243,14306,4447,350158678,2305,1.42,0.68,0.66,0.05,0.0,56398924,48086000,8014000,70828687
2307748.exe,102041121,2155089,71606521,496597,71664862,484560,678586,6185780,187864983,24868,101458218,12700,3058,348676130,1903,1.3,0.63,0.61,0.04,0.0,50751905,48417000,2017000,65612890
2408959.exe,304538147,2292103,189945024,1187602,189707863,1178944,977988,7260096,416379439,26021,313790427,26414,6573,917156643,2039,2.91,1.46,1.42,0.07,0.0,112078089,106777000,4989000,126355942
243923.exe,92865141,2207270,84783972,466464,86172815,475687,712731,5936697,200099431,24696,94536096,14603,4063,407375681,2039,1.38,0.69,0.67,0.04,0.0,54099029,49819000,3985000,68649765
2530802.exe,111049285,2492258,76479115,526934,73479689,513263,1662082,7542614,221583695,57620,102544040,26278,5826,367354007,3622,1.54,0.74,0.71,0.05,0.0,60075633,55699000,4050000,74768024
2545155.exe,101136863,2496732,70359305,499336,71016910,489325,1101313,6324236,204533824,61905,105686852,13705,4465,349585996,2470,1.41,0.66,0.64,0.04,0.0,55228435,45941000,8988000,69874898
2564649.exe,304470762,2291174,189558579,906673,190807876,909946,760976,6663034,406703548,27378,310769180,26014,5257,913165783,1855,2.86,1.41,1.37,0.07,0.0,110133388,103840000,5990000,124856813
2616081.exe,307095037,2400645,191945839,973493,190956929,988274,872674,6877228,411693308,30996,310035979,25029,33548,924402848,2724,2.94,1.46,1.41,0.07,0.0,111058094,105561000,5026000,125713927
2710369.exe,309508906,2457088,190981979,890863,191578679,889330,1259702,7936640,417133956,38609,317717944,26300,6139,931367730,2816,2.96,1.45,1.41,0.08,0.0,113328414,109033000,4001000,127839272
2759299.exe,102733379,2164510,72105897,476999,70919770,479925,782078,5794794,193071730,24433,101752677,9978,3091,351911365,1945,1.36,0.65,0.63,0.04,0.0,52071046,48798000,2987000,66947600
2797840.exe,113787742,2481022,78985076,605232,76258125,586131,1985213,8200254,233786969,70882,104201422,127323,46873,384582004,4597,1.64,0.77,0.74,0.05,0.0,63646433,54152000,9025000,78343284
2937986.exe,103341295,2171142,71834075,490771,71103945,488731,751175,5932464,191226545,25938,102688355,10344,3512,351558322,1956,1.34,0.64,0.62,0.04,0.0,51676897,44380000,6903000,66336058
3025210.exe,304004897,2301917,190156463,885496,191257703,891827,748652,6678642,401991483,27258,306827319,21390,5211,915366307,1872,2.86,1.42,1.38,0.07,0.0,108702419,102395000,6023000,123223023
3279518.exe,311179656,3639040,194386145,1001558,194949079,1048441,1587504,9941798,464007278,83251,316288279,29226,6699,934264659,3287,3.25,1.59,1.53,0.09,0.0,124083428,120430000,3010000,138658174
3307018.exe,101507433,2506974,70031801,495421,70734649,485774,1354316,6881497,207672030,57600,108549096,20225,6029,350830456,2628,1.46,0.67,0.64,0.05,0.0,57152611,50809000,5977000,71762465
3675256.exe,97477267,1856464,67639467,477094,69311944,466756,729988,5544461,188051177,21634,99370396,12627,3706,340062116,2062,1.3,0.62,0.61,0.04,0.0,51393009,45183000,5893000,65931272
4074166.exe,102973266,2530397,71160254,507891,70157340,492865,1354421,6973946,206865733,63176,107442090,17155,5507,356950353,2458,1.44,0.69,0.67,0.05,0.0,56208539,50817000,4982000,70837877
4166218.exe,103015748,2521768,71509454,507084,70504103,490445,1358780,6850399,210280050,59641,108078728,14149,4678,359956344,2643,1.45,0.69,0.67,0.05,0.0,56920137,49623000,6947000,71411936
4344120.exe,14271683,561893,8658772,101039,11340341,64910,208437,1058823,37346113,3760,17413410,3601,1337,71475512,1129,0.26,0.12,0.12,0.01,0.0,9859080,8495000,1061000,24284501
4364603.exe,104790531,2505475,72106626,512732,70344501,494261,1353016,6880552,208206096,58428,106785223,15463,4308,360629088,2644,1.47,0.7,0.67,0.05,0.0,56654114,50226000,6027000,71241874
4381451.exe,120431750,3768787,86268725,552479,85163281,527703,2797811,11741422,330916228,199698,118367813,19953,5044,414969020,3034,2.26,1.05,1.01,0.08,0.0,89367226,80012000,9001000,103915565
4444001.exe,109052734,2867562,72843040,593598,71481955,595130,1569439,9536740,224001508,71190,111499752,16479,5744,374019760,2455,1.54,0.74,0.72,0.05,0.0,60564869,56360000,3955000,75224480
4461484.exe,105233209,2566672,71967512,514323,70705954,496330,1477673,7202113,215451515,58808,108008093,11494,5477,363100878,2550,1.48,0.71,0.69,0.05,0.0,57517647,55229000,1972000,72063079
4526844.exe,101452560,2511379,70187910,499118,71395735,502173,1104288,6436922,204792288,61421,106175163,16517,4302,348934972,2462,1.42,0.69,0.67,0.04,0.0,55030733,46812000,7968000,69630801
4540243.exe,310503982,2301138,193279164,886915,189438861,879661,864694,7009754,409747186,30803,310290209,26737,5049,927561379,2595,2.9,1.44,1.39,0.07,0.0,110859032,100603000,9960000,125409919
4725509.exe,101293863,2162094,70916907,485731,71137061,476590,740874,5998728,192162935,24293,102675569,9396,3007,350796002,1854,1.34,0.64,0.62,0.04,0.0,51657921,47377000,4032000,65894628
4743460.exe,101073800,2160199,71423263,486579,71005604,484609,722201,5824463,193258199,26857,102492543,15157,3507,350401808,2041,1.33,0.63,0.61,0.04,0.0,52148285,45872000,5983000,66447494
4813948.exe,102446539,2149756,71389687,479495,70674661,474235,723990,5928145,190805042,24319,103253341,9558,3781,353586089,1851,1.34,0.64,0.62,0.04,0.0,51583290,47246000,3937000,66121229
4860832.exe,304267431,2288344,189765549,881658,191900205,892642,704105,6675485,403673853,30252,307147817,27109,5372,914218053,2033,2.86,1.41,1.37,0.07,0.0,108803896,103522000,4977000,123236930
4907394.exe,306815196,2251446,190330446,881107,190989491,889289,695208,6699044,401798762,30643,307472946,24069,5581,916242082,1930,2.84,1.41,1.37,0.07,0.0,108976066,103627000,5030000,123665709
4924593.exe,101760162,2916841,70636006,562510,73556636,492148,773731,6635674,196331885,27722,103900401,12719,3227,350942619,1950,1.38,0.67,0.64,0.04,0.0,52918859,48638000,3970000,67561777
5017192.exe,308518349,2275603,190501402,989768,189796850,990370,978464,7784945,411446106,28798,312972744,27744,4610,925951517,1940,2.92,1.37,1.33,0.07,0.0,113699542,108341000,5015000,128437420
515165.exe,85429847,814137,53781861,93308,51347905,96154,293960,2076137,115084166,9005,80554566,5147,1985,274281312,1609,0.81,0.39,0.38,0.02,0.0,31427924,28076000,3008000,45882704
