@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-psys/' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-cores/' real
@attribute 'power/energy-ram/' real
@attribute 'power/energy-gpu/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
66634167,496767,46030013,1576051,49287146,1440409,152562,1254732,132159062,8737,72392574,1555,1508,239234446,522,0.89,0.45,0.43,0.02,0.0,35741176,33393000,1964000,50142188,2
194987000,730947,121412369,1492876,119374306,1464379,266347,2287692,255508600,15618,196736564,4825,1927,588328090,907,1.77,0.9,0.87,0.04,0.0,68775634,67348000,1005000,83260687,2
80560144,468711,67756160,1460932,68480954,1437121,154724,1402211,158529771,5120,81513872,3860,2761,330125404,522,1.07,0.51,0.5,0.02,0.0,43008461,40729000,1986000,57544857,2
195311701,441589,118553093,1438338,118237802,1581699,159682,1534102,244599826,8628,195551120,10439,2526,591586781,521,1.69,0.86,0.83,0.04,0.0,66038467,65776000,0,80484386,2
194995207,913694,122201629,1504621,122193057,1477907,302054,2581779,264236705,13348,193923639,22887,4777,585389089,1905,1.79,0.89,0.87,0.04,0.0,71269244,66869000,3992000,85666058,2
193762834,514702,121876466,1470246,121214824,1453102,227198,2031037,254255404,10122,193033112,12917,3129,591903016,1002,1.71,0.84,0.82,0.04,0.0,69271274,66975000,1999000,83705202,2
68337332,840822,44464940,1599726,45719349,1465330,222901,1610467,133860944,7729,71322892,1685,1715,249751599,915,0.9,0.44,0.43,0.02,0.0,36150263,32753000,2977000,50657863,2
68762679,838866,47232511,1432305,45457415,1675850,185368,1674670,136037278,7006,76280823,7761,3079,252088491,1431,0.9,0.43,0.42,0.02,0.0,36997531,31590000,5095000,51488283,2
93080634,1224739,84918475,2450977,86489166,2257522,373002,2713426,255077957,14319,102363806,12206,4234,447728714,2332,1.66,0.76,0.73,0.04,0.0,72941999,67683000,4976000,87750042,2
194614215,434296,123792283,1112617,124978449,1134594,159711,1631372,246423809,8570,183790200,11529,2700,578534711,521,1.69,0.84,0.81,0.04,0.0,67711386,66336000,1005000,82266035,2
195650720,783858,122026447,1489111,119728267,1501123,294797,2540268,257108574,16918,196900406,5321,1985,593434341,957,1.76,0.89,0.87,0.04,0.0,69275314,67015000,2000000,83951193,2
191178655,447188,119983426,1464855,120455477,1434850,188368,1765169,256223711,11047,197756233,12462,1941,581827729,517,1.79,0.9,0.86,0.04,0.0,68954655,66670000,1990000,83632534,2
69387801,794976,43704439,1669927,44876345,1518250,260574,1957280,131560193,9435,72517448,1998,2561,252080099,914,0.87,0.42,0.41,0.02,0.0,34913321,32614000,2038000,49411461,2
69033907,854104,43297136,1662860,44793046,1496690,209805,1772115,129270488,7668,73219231,1786,1974,251247432,914,0.89,0.43,0.41,0.02,0.0,35205134,32860000,1991000,49796792,2
89071705,438460,53263223,1481463,48106246,1941272,144369,1351129,134770319,7701,76589797,7115,2996,290261117,783,0.88,0.42,0.42,0.02,0.0,36349266,34063000,2003000,51020209,2
195646456,417791,119163011,1413643,118598318,1612200,166215,1591733,241175587,8481,194765849,10185,2961,591870640,521,1.69,0.84,0.82,0.04,0.0,65607652,63215000,2006000,80249356,2
69448439,763003,46347072,1805098,47635278,1553552,242552,1756378,125492733,12522,74425244,1667,1700,254134828,914,0.85,0.41,0.4,0.02,0.0,33900847,29633000,3951000,48297950,2
152767867,5052804,98923063,860500,98974136,888592,1780165,11447612,399987846,192941,170230908,24435,11065,518114239,3385,3.05,1.27,1.21,0.1,0.0,135559486,99422000,12924000,462630988,3
145615555,5387256,108168433,2493950,112989204,2451582,1589687,11773444,426320738,169500,156533780,18655,4830,482588711,2478,2.79,1.35,1.31,0.08,0.0,116445233,111130000,5005000,131020494,3
152616772,4974441,122031607,2408936,126127394,2370003,1531294,10313738,431928745,178461,156037345,15772,6348,516583892,2870,2.9,1.4,1.36,0.08,0.0,116903791,110516000,6028000,131711024,3
127418830,4807485,91716123,811986,92666333,818913,1443214,9944642,356908352,177360,129560296,20271,3649,412427469,2478,2.32,1.09,1.06,0.07,0.0,98543717,93228000,5012000,113157786,3
196948552,5039318,145761718,2903091,146326056,2917518,1579468,12628335,946331434,388648,199114659,70397,1015122,679039503,2477,6.09,2.95,2.85,0.16,0.0,256364651,196976000,58993000,270863642,3
356340694,4978162,225061175,1033523,227228882,1045882,1605349,11117130,608732944,187564,364985401,30696,7935,1079491010,2666,4.12,2.04,1.97,0.11,0.0,164397147,155032000,9001000,178688680,3
382839343,5082754,241305816,1579625,242055032,1583792,1468938,12768943,1093539679,390803,388404874,55971,207386,1174280303,2472,7.11,3.48,3.37,0.18,0.0,295901308,228685000,66908000,310635291,3
211886063,4497747,154813398,2955083,156065443,3021776,2593907,13228271,992150792,530310,214984424,25469,215212,726871028,3258,6.36,2.96,2.85,0.18,0.0,270707675,211326000,59091000,285021158,3
405735152,5249274,257767999,1522217,258308680,1524936,1566014,12730103,1119891684,389572,409118301,232027,212049,1263380552,2473,7.34,3.56,3.45,0.19,0.0,303021808,240766000,61939000,317790843,3
408719128,5100233,253436216,1528938,254639221,1525196,1673988,13000898,1137490029,394586,427835427,593621,211257,1266506386,2667,7.42,3.6,3.47,0.19,0.0,307244467,250940000,55986000,321657536,3
357177251,5033631,223908324,1054371,224176701,1053738,1681948,11207509,600272013,171224,369301713,29206,8605,1082899286,2669,4.07,2.01,1.96,0.11,0.0,162289933,151048000,10931000,176948781,3
143850928,4956241,101017943,835441,105444884,821018,1426100,9914953,385497849,168171,152582779,17997,6064,475929615,2479,2.55,1.23,1.19,0.08,0.0,104172893,99865000,3994000,118759181,3
141253484,5008622,102699477,814021,111057510,781337,1417160,9499135,375301785,176429,147397127,25469,6667,466266762,2868,2.47,1.18,1.15,0.07,0.0,102377553,96000000,6000000,117096140,3
404337543,5140012,256639897,1640318,257564155,1639267,1626647,13287119,1144252236,384008,409461924,366834,212175,1252049214,2472,7.5,3.62,3.5,0.19,0.0,310273820,256164000,53824000,324921914,3
148296510,4822598,110223444,2544888,108703836,2553648,2582050,11074419,456812700,307403,158993394,25011,8131,524071685,3650,3.05,1.46,1.41,0.1,0.0,123318920,112022000,11002000,137763173,3
197529889,5104952,130297257,1324439,132223312,1322046,1615304,12192854,903465664,377510,213936307,415587,210098,671547461,2867,5.92,2.73,2.63,0.15,0.0,244600470,177164000,67062000,259035988,3
415036180,5097503,259091881,1532399,259699366,1547582,1631216,13304169,1129613754,392296,417676142,315711,210715,1274913709,2473,7.38,3.6,3.48,0.19,0.0,302677033,238270000,64072000,317330228,3
200372870,5239516,130826268,1309369,131817072,1327746,1845811,12240021,914430535,379658,216834710,618097,210370,681635851,3257,5.9,2.79,2.68,0.16,0.0,247060690,167844000,78927000,261475544,3
204205126,4857735,140924083,1325865,141700252,1345177,1659291,12387269,899955932,392374,203821205,570677,209819,681621009,2869,5.72,2.69,2.6,0.15,0.0,245494842,180077000,65027000,259904867,3
216088636,5185279,142041877,1319458,142616635,1317427,1550698,11957964,903865666,380167,219260566,21996,210622,709154082,2672,5.82,2.72,2.63,0.15,0.0,244026347,180771000,62920000,258836841,3
138963504,5269704,95470539,757178,91901448,791884,6315839,14486681,454594836,537540,136428696,64109,23728,493016117,8584,3.69,1.33,1.25,0.16,0.0,179049517,130307000,23873000,557035427,4
128040198,6096993,90569706,966595,90463164,977947,6917011,16508872,501005599,660057,133522343,28454,19372,462089932,6383,3.24,1.49,1.44,0.14,0.0,135182249,121848000,12983000,149815008,4
353067111,4073263,221848169,817070,216600848,927727,4265895,11276818,614121882,431676,341577180,36792,47323,1071691793,5950,4.2,2.05,1.98,0.14,0.0,166266620,156867000,8992000,180891861,4
135521942,6367269,96822046,675462,92228161,680196,5621422,16900689,468325175,705423,135053329,18281,7712,491733304,3461,3.11,1.39,1.34,0.13,0.0,126284314,117852000,7989000,140986189,4
360512995,7001724,233214686,1291101,236613552,1192127,7552587,17145204,783477602,688120,363636070,79250,59284,1106491498,7963,5.32,2.47,2.38,0.19,0.0,211834386,196426000,14956000,226385968,4
176514340,8024761,124437526,704748,120501320,711373,10183854,18759248,627253219,1071677,179783045,63740,19515,650642724,13171,4.16,1.9,1.84,0.19,0.0,169507006,148113000,21016000,184138164,4
352268109,5608150,221869327,1293212,218666536,1275548,6378139,15665473,710491700,608436,345974091,43258,14393,1093348314,5992,4.78,2.28,2.2,0.17,0.0,191926638,176441000,15037000,206394255,4
146148876,4814299,99677943,665846,95876722,641508,5369019,13069477,448338573,454576,146194351,44014,10616,522193598,7640,2.96,1.35,1.3,0.12,0.0,121078194,109659000,11066000,135745452,4
125964966,4398795,90186634,653599,88456887,655905,4332794,11378375,424407212,535473,125135608,15635,5402,447965642,2874,2.79,1.27,1.22,0.11,0.0,114736001,110415000,3978000,129218641,4
124224906,4633934,87743508,752019,86148503,761209,4850796,13263260,403335208,464005,130945715,25668,16903,449945659,6343,2.69,1.23,1.17,0.11,0.0,108956340,95622000,12948000,123499545,4
349423038,6022447,219007550,1200255,216297340,1187141,6423076,18121147,710267997,676449,343699519,42832,18849,1070999089,5449,4.81,2.26,2.17,0.17,0.0,191869554,180486000,11029000,206696031,4
127488757,5990099,90452838,675036,88199023,677869,5832507,17201402,475587034,778933,125513868,62945,13683,447323215,3451,3.11,1.41,1.37,0.13,0.0,128316206,121909000,5995000,142670713,4
348037128,5955949,218569356,1185627,216280368,1179140,6445894,18098853,711652243,680205,345349018,47871,10668,1069586897,5498,4.79,2.29,2.22,0.17,0.0,192246039,178894000,12992000,206773640,4
346196598,4762119,221111150,976082,217830572,964475,4090697,11225350,627313030,432790,341816722,28899,59334,1059106968,5954,4.27,2.07,2.0,0.14,0.0,169838306,161459000,8022000,184560759,4
367343432,4770958,237534428,1048912,234716006,1049246,4949678,12848356,666807491,492608,352872481,61519,14143,1125650162,7572,4.56,2.21,2.14,0.15,0.0,180000918,164597000,15054000,194499732,4
122837141,4407740,86529259,745192,86587248,732238,4657057,12338274,396912603,432958,128724958,23302,8411,441039206,6341,2.63,1.2,1.16,0.11,0.0,107507954,93125000,14018000,121984639,4
124399335,4677389,85052173,907880,82059902,925959,4992096,12530940,455211391,596563,132324440,22796,16404,442303410,4169,2.97,1.36,1.32,0.12,0.0,123501552,116010000,7000000,138021273,4
362506080,6498223,238158232,1194593,236530043,1183402,6874894,16821569,777897221,692905,352164075,62825,99010,1108832260,7571,5.22,2.49,2.4,0.19,0.0,209672763,191238000,17928000,224266046,4
130781304,4443598,89711259,646347,87931578,646642,4548408,11925450,425772211,565857,130860009,15564,5744,462827989,2878,2.77,1.27,1.22,0.11,0.0,114795699,109541000,5024000,129316016,4
128497646,5666785,91069038,749649,90081211,677299,5635125,13178924,438402474,613832,124139849,40858,60565,446597176,6116,2.9,1.31,1.27,0.12,0.0,118772118,109526000,8961000,133441664,4
202725070,7925407,154813571,806813,154642939,862124,8311072,19782540,679667806,725236,216366121,72350,60762,752577065,12766,4.89,2.03,1.94,0.2,0.0,212706590,162684000,30126000,538986919,5
397459060,7788941,252781349,1195674,249084879,1083742,6908630,17119198,801030820,783054,380793564,63441,123007,1222748570,7646,5.37,2.57,2.49,0.19,0.0,216002431,200587000,15044000,230873726,5
177211859,8848985,121732340,1281996,119730663,1333244,11468078,24623152,711704323,1085985,178064717,86328,22404,656009925,12639,4.62,2.06,1.99,0.21,0.0,192241164,171737000,20086000,206831975,5
446468987,7515011,293654939,1057031,290826479,1168835,9075322,22265241,923507960,742039,437973954,79087,58479,1457114330,12760,6.28,2.95,2.84,0.23,0.0,248242330,222877000,24986000,263034143,5
387345578,7854124,244881127,1369374,243607461,1383075,8366319,18102357,820136810,941011,384864379,57066,72652,1212233525,7205,5.7,2.63,2.53,0.2,0.0,221692456,211207000,10009000,236291895,5
175813955,6709924,121023731,966259,115762463,1262207,9450410,21174613,657485572,860749,168548135,47285,75237,640671861,8143,4.3,1.95,1.88,0.18,0.0,177106507,162845000,13986000,191649544,5
176328994,6727576,117437837,977607,114538533,1246786,9733878,21646403,652934473,872176,173550124,40845,76149,646896059,7363,4.26,1.91,1.83,0.18,0.0,176328829,160920000,14992000,190836511,5
158814705,7492062,113425649,1246763,114394219,1055443,7817414,18203904,618405597,940473,155730125,30707,59808,553536990,4951,4.08,1.83,1.76,0.18,0.0,166926802,156586000,9973000,181858135,5
393477437,6930260,248423688,937793,244557120,964096,7068979,19114300,787193769,742998,388994288,44471,81139,1228205676,6424,5.32,2.5,2.42,0.19,0.0,212228935,199908000,11994000,226916135,5
211044060,8179542,158265409,882948,157622407,930659,8429848,20043842,691668941,761340,213574628,82884,18808,789766367,14527,4.59,2.09,2.01,0.19,0.0,186719493,155485000,30897000,201538714,5
167356835,6706111,111474933,1009339,108234008,994779,7626852,18328081,545119262,727117,171450675,31666,33022,619607956,6820,3.6,1.62,1.56,0.15,0.0,147063906,133757000,12976000,161661227,5
171982908,5955021,114665586,957485,107603685,975237,7629536,18696045,544129015,707932,169188398,36718,12683,632515569,6429,3.62,1.65,1.58,0.15,0.0,147731786,136322000,11026000,162378965,5
387588657,7653978,244674053,1364046,242908902,1295771,8411378,18606733,814542594,859730,383935939,57892,54995,1209980927,7204,5.51,2.55,2.46,0.2,0.0,219977407,203656000,15973000,234429505,5
170910805,6608318,115495380,1085500,106522554,1088654,7481543,19208190,607095501,852048,163766061,25519,54386,593741534,4735,4.03,1.8,1.73,0.17,0.0,163831800,155329000,8017000,178672492,5
199071143,9527199,148765057,830228,148430403,808597,11336255,23983629,716046081,1222976,182963868,71548,73436,693763726,12586,4.78,2.12,2.04,0.22,0.0,192820232,169380000,23051000,207734991,5
224238937,11672660,169012254,1009961,169704300,1000102,15148471,27274307,829258182,1648318,220979031,83434,45305,829779496,13240,5.59,2.49,2.39,0.26,0.0,223840641,196528000,26935000,238690299,5
237938688,7873420,170635497,937560,168886823,1020666,9876727,21180001,749735873,859506,250012753,88132,40980,890074420,15453,5.0,2.26,2.17,0.21,0.0,203772658,175448000,27912000,218571779,5
187163576,8295716,138934422,969771,140342240,979179,9565783,21024802,674879544,954316,183928395,63966,17204,687629777,11208,4.49,2.01,1.93,0.19,0.0,182659139,160417000,21920000,196933259,5
191859245,7000673,139243981,843294,134087369,853057,8722293,19606278,614360883,832248,177409646,57278,31311,676103938,9357,4.11,1.86,1.79,0.18,0.0,165604274,142167000,23027000,180314181,5
158505331,6007724,113114905,788479,115813141,791599,5802847,15760711,569438714,843291,158070385,20706,6115,555743565,3652,3.72,1.66,1.6,0.15,0.0,153255486,143925000,8995000,167669987,5
767237817,2740794,443044276,3733841,440143306,3589596,1094290,7458501,942626468,41936,764793947,39128,17003,2326983187,3254,7.37,3.29,3.16,0.19,0.0,317102175,271736000,23062000,649981907,6
645208644,1188524,401259965,2968660,399011987,3106929,404010,3800346,747827288,23035,649547093,30716,8770,1897042352,1557,5.26,2.67,2.59,0.12,0.0,203244490,201004000,2000000,217766658,6
206802475,2474909,129835608,1663810,121420340,1814287,540181,3502374,305663114,21761,209056617,9301,4252,645693608,1695,2.09,1.05,1.02,0.05,0.0,81803203,75315000,6025000,96453668,6
279535473,16812955,212433042,9699753,212528099,9552093,13811172,39718124,1313336366,1628134,273926156,73812,20770,925718097,9843,8.5,3.85,3.72,0.33,0.0,354560790,335114000,19006000,368974002,6
326157864,15963507,235289393,11562395,233574237,11345880,12281420,36034125,1352676654,1484341,323038862,58056,63975,1043139240,9822,8.83,4.02,3.88,0.32,0.0,365467872,345059000,20003000,380003283,6
688527495,9844024,464115159,2904385,466790002,2673046,794678,5987809,956638375,36308,697100698,44484,12072,2147057760,3838,6.57,3.3,3.2,0.15,0.0,259889578,249522000,10020000,274450195,6
658048996,3042193,421146052,5135316,416464476,5327926,587484,5441602,850012142,35204,660402294,44970,11432,1963381467,4280,5.92,3.0,2.91,0.13,0.0,229562132,218235000,10961000,244010602,6
242689530,7142472,170674199,2468476,168680276,2586690,5149788,16929893,534337960,167366,241664373,54310,13263,836215380,8068,3.68,1.74,1.69,0.12,0.0,144470989,129059000,15006000,159277112,6
384627622,7048978,249085623,6611982,248436125,6682920,6211688,13696997,984471241,118288,383140098,159859,47420,1404056635,41427,6.63,3.19,3.07,0.2,0.0,264963299,199700000,64902000,279611967,6
228272589,9183520,190653701,2316160,190365800,2335744,675782,4261572,507790561,21757,229314820,18283,7708,857495272,3844,3.33,1.58,1.53,0.08,0.0,137616406,126394000,10947000,152185121,6
688929081,10091925,466405980,2915180,466058388,2868539,649068,5849895,967059104,35674,694434792,57990,12042,2147075211,3840,6.69,3.31,3.21,0.15,0.0,262535558,255316000,6981000,277152080,6
203999545,10068781,155720578,6511841,153603427,6597448,4089039,26504581,612478753,240895,202655114,30732,10150,749070266,7617,4.09,1.93,1.86,0.13,0.0,165281868,147891000,16987000,179803082,6
218582805,9921915,172635922,2146657,169766023,2189094,987750,5133384,505882353,23923,218975166,27940,16367,745448750,4430,3.3,1.57,1.52,0.09,0.0,136581372,127168000,9011000,151356650,6
145961173,2034362,151249774,3193285,146153478,3161350,813100,4780944,314479687,12978,139787198,10914,3790,681860524,1888,2.12,1.04,1.01,0.05,0.0,85369785,82050000,3001000,99956290,6
223740131,2275816,144633235,3579028,140244785,3876857,1424737,5142203,409148162,22038,216955846,26738,8350,708828216,4945,2.8,1.37,1.32,0.07,0.0,110242714,96944000,12992000,125000660,6
632547893,1008075,393067187,3579560,392992988,3324623,350553,3713471,740805900,23589,642718730,24546,7557,1882151662,1104,5.25,2.66,2.57,0.11,0.0,200264522,196857000,2997000,214877288,6
717402633,27665174,458959064,2750518,453224498,3017256,825839,6758118,1088870114,39998,726001498,54860,14713,2115389688,4579,7.37,3.59,3.47,0.17,0.0,294640150,287271000,7006000,309280857,6
175113086,1853112,133234553,2501687,130983690,2514574,920416,4495253,329523033,21509,175284975,26085,9372,609780913,4795,2.23,1.08,1.04,0.06,0.0,89086861,78675000,10086000,103391657,6
313092468,25530797,244118853,7342339,243032122,7420035,4903589,18968308,1142870223,476451,314864131,63278,17597,1020296285,8552,7.41,3.42,3.3,0.22,0.0,309859610,293577000,15976000,324473481,6
658279029,5779790,420495443,3395172,423896150,3358769,3455083,15786718,1059717048,430519,660486701,47948,14181,1941669104,4427,7.28,3.54,3.43,0.19,0.0,287373090,281070000,6001000,302150004,6
301606574,6445717,202439511,111645,202835847,116888,108257,13479315,322783074,13383,300182698,3892,4052,1419815966,231,2.58,1.15,1.11,0.06,0.0,112141000,91977000,1010000,437573692,7
651340919,28052483,304290766,500852,302901690,499481,18171276,54712668,1360172805,284756,653114145,418726,330255,2130803427,98337,9.48,4.62,4.46,0.35,0.0,367473245,194883000,171896000,382271109,7
