file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1055487.exe,304257066,2237112,193356323,928884,194509219,938021,770248,8410331,414416685,38310,303331067,29356,8850,906308634,2067,3.49,1.41,1.34,0.1,0.0,161414569,133014000,7941000,495645337
1085914.exe,304781749,2272222,190909923,890960,192775223,890308,630498,6996151,398426491,28596,306393564,20149,5759,914534426,1863,2.82,1.44,1.4,0.07,0.0,107407478,100146000,7010000,121962763
1102079.exe,305654101,2275785,190846305,891550,191964669,893510,624761,6848769,398280549,27976,306516875,19434,4944,916445167,1844,2.81,1.46,1.42,0.07,0.0,107676487,104413000,3011000,122268028
1192664.exe,304749850,2278529,190901184,974725,191565603,982293,593073,6666991,400087402,26847,305797110,21074,5717,913682234,1899,2.84,1.47,1.42,0.07,0.0,107962357,103705000,3988000,122647468
1300054.exe,101481308,2133168,71861686,493258,71969127,479483,688623,6081946,188273653,22531,101570900,10162,3198,350015285,1947,1.3,0.64,0.63,0.04,0.0,50670998,48389000,2016000,65321914
1307935.exe,102756493,2173500,72330806,491399,71950974,480381,648543,6175579,188185284,31217,101778262,8399,3841,350433826,1853,1.32,0.65,0.63,0.04,0.0,50896075,45469000,5052000,65225825
1580081.exe,108822442,2425777,73997438,518686,71777592,496364,1543122,7384228,212197530,54338,104332630,16658,4642,370305861,2901,1.44,0.66,0.64,0.05,0.0,61037908,53773000,6970000,75679923
1623988.exe,102214328,2168315,71716080,495484,70939188,487088,741350,5962594,191134261,23653,101976088,12464,3726,350666324,1894,1.31,0.65,0.64,0.04,0.0,51514594,48093000,3005000,66168566
1701757.exe,306330938,2269900,190923906,1006089,190768096,1017148,729707,6674214,405245099,29073,307920128,27228,5655,913428871,2043,2.86,1.45,1.41,0.07,0.0,110073760,104767000,5036000,124688311
1735981.exe,318692192,3360707,197579209,1077801,197281224,1211451,1612633,11105822,464439280,73253,327817334,27991,6119,973447407,2831,3.25,1.64,1.59,0.09,0.0,125564231,118223000,7013000,140208729
1755402.exe,313459655,2447753,191573026,1136991,189079003,1128873,1486411,8374894,427683560,60427,313962889,23148,8194,945920977,2447,3.04,1.53,1.48,0.08,0.0,116285439,111981000,3999000,130810177
1878441.exe,101058156,2520849,70218809,498322,70919154,484473,1138977,6431317,205720566,63020,106408139,13553,4425,349404739,2473,1.44,0.71,0.69,0.05,0.0,55693783,50361000,5036000,70284069
1969973.exe,129386616,5335592,94589359,1075217,94408947,1054703,6767538,13794544,539307833,892038,131623069,31955,9833,462225614,6218,3.57,1.64,1.59,0.15,0.0,145236524,136828000,7989000,159908172
2244564.exe,311487831,3140644,193747810,1134366,193578172,1219502,1385260,9982634,450624142,62687,312422014,32270,6755,941524844,3146,3.17,1.6,1.55,0.08,0.0,121734837,114377000,6962000,136367725
2248126.exe,101698081,2544841,70830368,513963,70980840,495623,1145072,6458891,204001645,59542,104878085,15601,4481,348373222,2305,1.41,0.69,0.67,0.04,0.0,54999262,49614000,5062000,69582281
2307748.exe,100507373,2160279,70996596,490614,71956667,482904,812951,6231956,192182227,24310,102767109,11580,3976,347939871,1902,1.31,0.64,0.63,0.04,0.0,51344184,48046000,3002000,65870303
2408959.exe,305512657,2290079,190272868,924170,191253385,938447,759811,6756698,406907720,28020,307844424,28062,5490,912260574,2039,2.88,1.45,1.42,0.07,0.0,109608394,106263000,2979000,124271373
243923.exe,92965089,2192763,85084804,483339,85933524,495636,672307,5945753,199653804,23689,94011019,15383,4102,407316873,2040,1.38,0.68,0.67,0.04,0.0,53798329,46462000,7070000,68482167
2530802.exe,109465438,2555618,75790071,521793,72367855,506305,1607303,7417472,220956628,62297,103993277,24757,5231,370609024,3619,1.55,0.75,0.73,0.05,0.0,59670100,51466000,7917000,74320822
2545155.exe,101131678,2527542,70325752,500612,71076361,488937,1141160,6387946,205405020,61304,106039567,12971,4576,350146281,2472,1.44,0.7,0.68,0.05,0.0,55505204,47255000,7875000,70101848
