file,cfgrind_time
1016334.exe,4358555737
1135440.exe,4782916816
1147117.exe,4951380096
1199099.exe,3838786821
1379278.exe,6452892726
1400532.exe,10061554515
1604299.exe,11095581419
1779544.exe,12246895909
1963979.exe,10442539113
2024525.exe,4330917840
212795.exe,4223374202
2265396.exe,12015944008
2286318.exe,4549629288
2349449.exe,5619956250
2375147.exe,12272611539
2381481.exe,5662164334
2490986.exe,5734090384
2614346.exe,6664543915
2807545.exe,3573706505
3007872.exe,4441418424
3050670.exe,4462259480
3121765.exe,4470321363
3401505.exe,5451064477
3509617.exe,9359471738
3585983.exe,11931092358
369842.exe,12316548566
3753295.exe,4132135925
3836836.exe,9511196850
3871862.exe,11855912866
3930881.exe,12209720564
4327769.exe,4226183566
4462753.exe,4384467107
4547977.exe,10176551035
4713330.exe,11895231287
4760452.exe,4218282486
4981872.exe,11064025912
5118033.exe,6131241473
5445231.exe,4972326350
5686669.exe,4460233057
5734497.exe,13211383552
584976.exe,12287757944
5890862.exe,4652316981
5919264.exe,10902509307
5945162.exe,4467608531
6049277.exe,4283346979
6070349.exe,11418114099
610376.exe,4036904270
6388784.exe,13636796228
6522713.exe,11801537208
662138.exe,6319578271
6856892.exe,4425280227
700618.exe,10196983262
714426.exe,4501405051
7406977.exe,6210733649
7414994.exe,12106316856
7457204.exe,6269468443
784074.exe,3793071874
7875893.exe,3752928185
7954751.exe,4168063742
7972688.exe,5610144320
7974210.exe,12029910536
7977254.exe,4474235532
8177882.exe,5351852557
8190404.exe,4517537453
8224401.exe,6129440678
8300854.exe,12328345554
8324953.exe,4271414887
8344240.exe,12084563736
8346271.exe,4231545317
8380396.exe,4851547009
8407108.exe,6333378509
8457226.exe,5950637006
8459541.exe,10066827856
8492597.exe,11467493888
850185.exe,12366145282
8536161.exe,4503468856
8545589.exe,6373538330
8546342.exe,3825065959
8693929.exe,11961261202
8739063.exe,4488527058
