file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1151909.exe ,  4.51,  3.52,  0.00,  0.08,  0.00,  241176927,   98503000,    9046000
1288015.exe ,  2.75,  2.16,  0.00,  0.05,  0.00,  143731270,  135722000,    7983000
1412740.exe ,  6.30,  5.04,  0.00,  0.11,  0.00,  310861846,  173653000,   17964000
1420625.exe ,  4.67,  3.70,  0.00,  0.08,  0.00,  237179158,  104555000,   14960000
1661747.exe ,  6.12,  4.88,  0.00,  0.10,  0.00,  305932193,  171015000,   16915000
1836986.exe ,  2.51,  1.96,  0.00,  0.05,  0.00,  133371296,  124416000,    8958000
1867909.exe ,  4.40,  3.50,  0.00,  0.08,  0.00,  221240463,   94950000,    6996000
199194.exe  ,  6.76,  5.38,  0.00,  0.12,  0.00,  338248392,  204186000,   15005000
2010138.exe ,  2.74,  2.14,  0.00,  0.05,  0.00,  145862628,  134874000,   10989000
2026322.exe ,  6.89,  5.54,  0.00,  0.11,  0.00,  332919316,  201035000,   15002000
2065049.exe ,  6.19,  4.94,  0.00,  0.10,  0.00,  308449896,  180752000,    8033000
2143171.exe ,  4.31,  3.39,  0.00,  0.08,  0.00,  223523545,   92672000,   12087000
2183639.exe ,  2.70,  2.12,  0.00,  0.05,  0.00,  140622520,  133590000,    7031000
2186188.exe ,  6.27,  5.00,  0.00,  0.11,  0.00,  311719978,  178525000,   14041000
2359897.exe ,  2.54,  2.00,  0.00,  0.04,  0.00,  129697682,  121666000,    7978000
2401365.exe ,  4.66,  3.71,  0.00,  0.08,  0.00,  230120286,  100279000,   10129000
2434801.exe ,  4.37,  3.45,  0.00,  0.08,  0.00,  224271247,   93878000,   10985000
2449204.exe ,  4.41,  3.50,  0.00,  0.08,  0.00,  221919981,   97506000,    5969000
2484484.exe ,  4.37,  3.44,  0.00,  0.08,  0.00,  225950766,   99140000,    8011000
2661841.exe ,  6.26,  5.01,  0.00,  0.10,  0.00,  305704674,  172687000,   14055000
2770690.exe ,  5.05,  4.01,  0.00,  0.09,  0.00,  252810651,  124012000,   12098000
2919030.exe ,  7.55,  6.02,  0.00,  0.13,  0.00,  374151749,  244247000,   11011000
3018156.exe ,  4.46,  3.54,  0.00,  0.08,  0.00,  225044468,   94566000,   11239000
3034704.exe ,  6.53,  5.23,  0.00,  0.11,  0.00,  317736815,  190370000,    9017000
3200505.exe ,  4.49,  3.56,  0.00,  0.08,  0.00,  225332797,   89588000,   16408000
3539137.exe ,  5.14,  4.08,  0.00,  0.09,  0.00,  256931256,  126109000,   11562000
3587262.exe ,  2.56,  2.00,  0.00,  0.05,  0.00,  134498573,  127552000,    6975000
3719646.exe ,  5.17,  4.16,  0.00,  0.08,  0.00,  242364838,  223132000,   19011000
3846270.exe ,  4.33,  3.43,  0.00,  0.07,  0.00,  218651409,   92324000,    8228000
4073298.exe ,  4.92,  3.89,  0.00,  0.08,  0.00,  248669705,  117987000,   12156000
4107305.exe ,  4.32,  3.42,  0.00,  0.07,  0.00,  219507412,   90890000,    9631000
422946.exe  ,  4.71,  3.78,  0.00,  0.08,  0.00,  224929274,  216878000,    7995000
4425410.exe ,  8.43,  6.70,  0.00,  0.14,  0.00,  417440362,  281445000,   17026000
4435988.exe ,  4.29,  3.39,  0.00,  0.07,  0.00,  219121488,   84508000,   16389000
4449212.exe ,  4.29,  3.39,  0.00,  0.07,  0.00,  217905275,   90222000,    8923000
4512446.exe ,  6.32,  5.08,  0.00,  0.10,  0.00,  306858901,  172894000,   14904000
4649581.exe ,  4.60,  3.63,  0.00,  0.08,  0.00,  233890733,   98732000,   16648000
473956.exe  ,  4.44,  3.55,  0.00,  0.07,  0.00,  215170326,  206119000,    9005000
4776310.exe ,  4.36,  3.47,  0.00,  0.07,  0.00,  214788149,   86692000,   11088000
4866380.exe ,  2.33,  1.81,  0.00,  0.04,  0.00,  124996787,  120992000,    3999000
4889319.exe ,  6.25,  4.99,  0.00,  0.10,  0.00,  307696078,  177221000,   10951000
4993403.exe ,  6.84,  5.41,  0.00,  0.12,  0.00,  343450665,  205623000,   17828000
5005818.exe ,  4.54,  3.59,  0.00,  0.08,  0.00,  229187099,   94063000,   15488000
5007066.exe ,  4.51,  3.59,  0.00,  0.08,  0.00,  223556612,   90728000,   14113000
5132634.exe ,  6.27,  5.03,  0.00,  0.10,  0.00,  300098955,  165463000,   15042000
5194093.exe ,  4.35,  3.48,  0.00,  0.07,  0.00,  211202599,  203189000,    8007000
5336530.exe ,  3.12,  2.45,  0.00,  0.05,  0.00,  160987894,  149991000,   10999000
5394478.exe ,  4.55,  3.60,  0.00,  0.08,  0.00,  230792508,   99014000,   13250000
5427191.exe ,  4.42,  3.50,  0.00,  0.08,  0.00,  219701141,   95766000,    5568000
5488402.exe ,  4.52,  3.64,  0.00,  0.07,  0.00,  214411747,  206374000,    8014000
5562071.exe ,  5.16,  4.08,  0.00,  0.09,  0.00,  259383008,  124474000,   15752000
5569732.exe ,  4.19,  3.33,  0.00,  0.07,  0.00,  212411380,   81981000,   11997000
5657735.exe ,  5.04,  3.99,  0.00,  0.09,  0.00,  251997949,  124412000,    8026000
5828765.exe ,  6.04,  4.85,  0.00,  0.10,  0.00,  291985742,  157409000,   15038000
583345.exe  ,  6.39,  5.13,  0.00,  0.10,  0.00,  307599016,  177083000,   12073000
5939929.exe ,  2.73,  2.14,  0.00,  0.05,  0.00,  141233377,  128309000,   12930000
5951191.exe ,  4.52,  3.58,  0.00,  0.08,  0.00,  226444565,  101259000,    6015000
6029527.exe ,  5.37,  4.26,  0.00,  0.09,  0.00,  265477855,  133956000,   13995000
6150316.exe ,  5.31,  4.18,  0.00,  0.09,  0.00,  269994578,  137065000,   13284000
