file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1149166.exe ,  0.35,  0.26,  0.00,  0.01,  0.00,   22783918,   19482000,    3076000
1659823.exe ,  0.04,  0.03,  0.00,  0.00,  0.00,    2121179,    1063000,    1063000
1716934.exe ,  0.03,  0.02,  0.00,  0.00,  0.00,    2246279,     765000,    1530000
1793587.exe ,  0.03,  0.03,  0.00,  0.00,  0.00,    1996457,    1020000,    1020000
1950459.exe ,  0.80,  0.63,  0.00,  0.01,  0.00,   41903897,   40891000,    1022000
1995279.exe ,  0.32,  0.24,  0.00,  0.01,  0.00,   18702740,   16747000,    1970000
2012602.exe ,  0.78,  0.61,  0.00,  0.02,  0.00,   44175650,   43229000,    1005000
2099466.exe ,  0.67,  0.51,  0.00,  0.01,  0.00,   40851754,   38890000,    1994000
2230190.exe ,  1.29,  1.01,  0.00,  0.02,  0.00,   70066942,   68072000,    2032000
232374.exe  ,  0.39,  0.30,  0.00,  0.01,  0.00,   24680205,   20758000,    3953000
2353585.exe ,  0.27,  0.21,  0.00,  0.01,  0.00,   14853851,   12804000,    1969000
2430690.exe ,  0.02,  0.02,  0.00,  0.00,  0.00,    1728888,     893000,     893000
2545079.exe ,  0.34,  0.26,  0.00,  0.01,  0.00,   19793512,   16638000,    3119000
2745668.exe ,  0.79,  0.60,  0.00,  0.02,  0.00,   47415391,   44316000,    3021000
2764661.exe ,  0.75,  0.58,  0.00,  0.02,  0.00,   44117843,   41120000,    3008000
279056.exe  ,  0.35,  0.29,  0.00,  0.01,  0.00,   16591800,   14667000,    1955000
2939537.exe ,  0.32,  0.24,  0.00,  0.01,  0.00,   18655987,   16713000,    1966000
3043260.exe ,  0.04,  0.03,  0.00,  0.00,  0.00,    2218547,    1113000,    1113000
3162106.exe ,  0.72,  0.56,  0.00,  0.01,  0.00,   38864125,   35862000,    2988000
3323395.exe ,  0.76,  0.60,  0.00,  0.01,  0.00,   41389089,   40439000,     986000
3439954.exe ,  0.37,  0.28,  0.00,  0.01,  0.00,   22152460,   19301000,    2895000
3449984.exe ,  0.41,  0.30,  0.00,  0.01,  0.00,   24554613,   20657000,    3934000
346612.exe  ,  0.83,  0.69,  0.00,  0.01,  0.00,   36878824,   36830000,          0
3565465.exe ,  0.68,  0.55,  0.00,  0.01,  0.00,   33171934,   31194000,    2012000
