file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
174258.exe  ,  3.69,  2.94,  0.00,  0.06,  0.00,  188118113,  179874000,    7994000
1787832.exe ,  4.25,  3.37,  0.00,  0.07,  0.00,  215018661,  201930000,   13060000
1821852.exe ,  3.61,  2.89,  0.00,  0.06,  0.00,  181857312,  178893000,    2981000
1898852.exe ,  0.42,  0.32,  0.00,  0.01,  0.00,   25290470,   24297000,    1012000
2048785.exe ,  5.21,  4.37,  0.00,  0.07,  0.00,  198823863,  197786000,     998000
2110174.exe ,  4.18,  3.35,  0.00,  0.07,  0.00,  206637346,  197656000,    9029000
2271051.exe ,  3.67,  2.92,  0.00,  0.06,  0.00,  188576453,  185612000,    2993000
2381283.exe ,  4.94,  3.95,  0.00,  0.08,  0.00,  243630649,  230579000,   12976000
2447635.exe ,  4.17,  3.34,  0.00,  0.07,  0.00,  205020985,  195930000,    9042000
2460677.exe ,  3.50,  2.78,  0.00,  0.06,  0.00,  182433303,  179476000,    2991000
2671073.exe ,  2.13,  1.69,  0.00,  0.04,  0.00,  109050861,  107001000,    2018000
2671088.exe ,  1.99,  1.56,  0.00,  0.04,  0.00,  104131114,   95213000,    8926000
2675921.exe ,  4.50,  3.60,  0.00,  0.08,  0.00,  223300898,  212319000,   10964000
2675933.exe ,  4.42,  3.51,  0.00,  0.08,  0.00,  223045356,  210075000,   13004000
2844052.exe ,  1.07,  0.82,  0.00,  0.02,  0.00,   57680845,   38460000,   19230000
2942024.exe ,  1.63,  1.28,  0.00,  0.03,  0.00,   85348917,   74311000,   11046000
2942175.exe ,  4.39,  3.51,  0.00,  0.07,  0.00,  212193362,  191146000,   21016000
3010849.exe ,  3.87,  3.07,  0.00,  0.07,  0.00,  197506974,  184541000,   12967000
3080883.exe ,  2.85,  2.25,  0.00,  0.05,  0.00,  149149512,  148159000,    1001000
3266282.exe ,  4.28,  3.41,  0.00,  0.07,  0.00,  216623150,  206577000,   10028000
3454388.exe ,  4.42,  3.53,  0.00,  0.07,  0.00,  213715164,  196670000,   17058000
3666316.exe ,  4.30,  3.46,  0.00,  0.07,  0.00,  208236296,  198196000,   10009000
