file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1097695.exe ,  3.66,  3.01,  0.00,  0.06,  0.00,  162899621,  138632000,   23936000
1316078.exe ,  3.52,  2.89,  0.00,  0.05,  0.00,  158209733,  155183000,    3003000
1359491.exe ,  3.83,  3.18,  0.00,  0.05,  0.00,  160872629,  158739000,    1996000
1375143.exe ,  6.58,  5.39,  0.00,  0.10,  0.00,  300493485,  239598000,   60897000
1403565.exe ,  3.50,  2.87,  0.00,  0.05,  0.00,  159792185,  157841000,    1997000
1511347.exe ,  5.16,  4.21,  0.00,  0.08,  0.00,  238191594,  212164000,   26020000
1663963.exe ,  3.36,  2.74,  0.00,  0.05,  0.00,  153340333,  149369000,    3983000
1820307.exe ,  4.46,  3.58,  0.00,  0.07,  0.00,  219730282,  216726000,    2996000
1863351.exe ,  3.41,  2.80,  0.00,  0.05,  0.00,  152792521,  151777000,    1005000
1908480.exe , 15.96, 12.83,  0.00,  0.27,  0.00,  781519129,  780403000,    1000000
2021894.exe ,  2.39,  1.93,  0.00,  0.04,  0.00,  117695307,  115687000,    2011000
2470367.exe ,  2.30,  1.83,  0.00,  0.04,  0.00,  117040435,  114911000,    1998000
248468.exe  ,  3.38,  2.73,  0.00,  0.06,  0.00,  165071285,  138074000,   27014000
248562.exe  ,  5.76,  4.71,  0.00,  0.09,  0.00,  261815587,  235814000,   25869000
250468.exe  ,  3.54,  2.91,  0.00,  0.05,  0.00,  158867316,  157910000,     999000
2552614.exe ,  3.43,  2.83,  0.00,  0.05,  0.00,  152158745,  150153000,    2002000
2681777.exe ,  3.57,  2.92,  0.00,  0.06,  0.00,  164480510,  159522000,    5016000
2757092.exe ,  4.26,  3.46,  0.00,  0.07,  0.00,  199867920,  168106000,   31830000
2796766.exe ,  3.33,  2.70,  0.00,  0.05,  0.00,  156607698,  152590000,    3989000
2799712.exe ,  3.80,  3.08,  0.00,  0.06,  0.00,  178408409,  139572000,   38880000
2982528.exe ,  4.38,  3.54,  0.00,  0.07,  0.00,  209530920,  177581000,   31924000
