file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1017851.exe ,  1.22,  0.97,  0.00,  0.02,  0.00,   65019179,   63682000,    1010000
1497005.exe ,  1.83,  1.48,  0.00,  0.03,  0.00,   90528314,   89543000,     994000
1682543.exe ,  1.33,  1.08,  0.00,  0.02,  0.00,   64613384,   63634000,    1010000
1738528.exe ,  8.27,  6.80,  0.00,  0.13,  0.00,  374003035,  371917000,    1999000
1753870.exe ,  2.10,  1.69,  0.00,  0.04,  0.00,  102613981,  100647000,    1993000
1769129.exe ,  7.93,  6.50,  0.00,  0.12,  0.00,  360349700,  358288000,    1996000
1818972.exe ,  1.23,  0.98,  0.00,  0.02,  0.00,   62443585,   60472000,    1982000
1968707.exe ,  2.07,  1.67,  0.00,  0.03,  0.00,   99301600,   98106000,    1001000
2414239.exe ,  1.38,  1.11,  0.00,  0.02,  0.00,   69742332,   68746000,     996000
2467389.exe ,  1.22,  0.98,  0.00,  0.02,  0.00,   59862326,   58888000,    1015000
2520984.exe ,  1.29,  1.01,  0.00,  0.02,  0.00,   70476053,   68489000,    2014000
2539436.exe ,  1.45,  1.16,  0.00,  0.02,  0.00,   72007986,   70016000,    2000000
2619764.exe ,  1.23,  0.97,  0.00,  0.02,  0.00,   66317832,   65385000,    1005000
2636614.exe , 10.74,  8.64,  0.00,  0.18,  0.00,  528947436,  525752000,    2998000
2695910.exe ,  1.28,  1.03,  0.00,  0.02,  0.00,   63698115,   61730000,    1991000
2754917.exe ,  1.63,  1.33,  0.00,  0.03,  0.00,   76317919,   75325000,    1004000
2820114.exe ,  1.22,  0.98,  0.00,  0.02,  0.00,   59950225,   57922000,    2032000
2983368.exe ,  2.16,  1.73,  0.00,  0.04,  0.00,  108226555,  101300000,    6951000
3008897.exe ,  1.23,  0.97,  0.00,  0.02,  0.00,   63708289,   62727000,     995000
3048609.exe ,  1.89,  1.51,  0.00,  0.03,  0.00,   94364147,   93384000,    1004000
3261436.exe ,  8.00,  6.54,  0.00,  0.12,  0.00,  364942487,  364956000,          0
3608182.exe ,  1.19,  0.93,  0.00,  0.02,  0.00,   63112658,   61043000,    2001000
3627461.exe ,  1.24,  0.96,  0.00,  0.02,  0.00,   69511361,   66453000,    3020000
363509.exe  ,  1.37,  1.10,  0.00,  0.02,  0.00,   67567500,   65591000,    1987000
3666543.exe ,  0.06,  0.05,  0.00,  0.00,  0.00,    4756271,    1599000,    3199000
3731597.exe ,  8.59,  6.98,  0.00,  0.14,  0.00,  404078123,  403039000,    1000000
4046853.exe ,  1.14,  0.88,  0.00,  0.02,  0.00,   63905767,   61953000,    1998000
4162031.exe ,  1.20,  0.95,  0.00,  0.02,  0.00,   62421095,   60444000,    2014000
4232498.exe ,  1.22,  0.97,  0.00,  0.02,  0.00,   63113559,   63112000,          0
4392621.exe ,  1.17,  0.91,  0.00,  0.02,  0.00,   64098246,   62033000,    2001000
4580317.exe ,  1.51,  1.20,  0.00,  0.03,  0.00,   76145428,   75154000,    1002000
4771936.exe ,  2.18,  1.76,  0.00,  0.04,  0.00,  105556131,  105531000,          0
5075663.exe ,  1.96,  1.59,  0.00,  0.03,  0.00,   93282719,   92251000,    1002000
