file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
120780.exe  ,  6.57,  5.34,  0.00,  0.10,  0.00,  309602768,  307420000,    1996000
1230547.exe ,  1.24,  0.98,  0.00,  0.02,  0.00,   64041615,   63061000,    1000000
1231818.exe ,  1.01,  0.79,  0.00,  0.02,  0.00,   54810370,   53885000,     997000
1290864.exe ,  0.69,  0.55,  0.00,  0.01,  0.00,   36885873,   35885000,     996000
1318308.exe ,  2.34,  1.97,  0.00,  0.03,  0.00,   91894418,   88933000,    2964000
1340102.exe ,  3.61,  2.93,  0.00,  0.06,  0.00,  171432121,  170459000,    1002000
1751912.exe ,  3.44,  2.71,  0.00,  0.06,  0.00,  183127211,  182147000,    1000000
1920040.exe ,  0.85,  0.64,  0.00,  0.02,  0.00,   51644605,   51597000,          0
1983458.exe ,  9.69,  7.68,  0.00,  0.17,  0.00,  503990207,  504040000,          0
2079662.exe ,  3.47,  2.81,  0.00,  0.06,  0.00,  164964499,  164031000,    1000000
2095380.exe ,  1.30,  1.02,  0.00,  0.02,  0.00,   69098333,   68042000,    1000000
2118492.exe ,  3.42,  2.71,  0.00,  0.06,  0.00,  177066213,  175996000,     999000
2133666.exe ,  9.73,  7.72,  0.00,  0.17,  0.00,  500720856,  499594000,     999000
214531.exe  ,  0.87,  0.68,  0.00,  0.02,  0.00,   46191359,   46203000,          0
2167825.exe ,  0.75,  0.58,  0.00,  0.01,  0.00,   41009245,   40030000,    1000000
2270454.exe ,  0.54,  0.41,  0.00,  0.01,  0.00,   32502565,   31527000,     985000
2279764.exe ,  3.00,  2.45,  0.00,  0.05,  0.00,  139430862,  138455000,    1003000
2282083.exe ,  7.97,  6.37,  0.00,  0.14,  0.00,  399630325,  397545000,    1997000
2344548.exe ,  0.85,  0.67,  0.00,  0.02,  0.00,   46330641,   45336000,    1007000
2373932.exe ,  9.91,  7.90,  0.00,  0.17,  0.00,  502132601,  500103000,    2000000
247789.exe  ,  0.42,  0.31,  0.00,  0.01,  0.00,   28455749,   27456000,    1016000
2513196.exe ,  1.29,  1.03,  0.00,  0.02,  0.00,   65106313,   64085000,    1001000
2674105.exe ,  2.80,  2.27,  0.00,  0.04,  0.00,  132977824,  131951000,     999000
2708553.exe ,  9.98,  7.94,  0.00,  0.17,  0.00,  506044541,  504878000,     999000
303419.exe  ,  0.80,  0.64,  0.00,  0.01,  0.00,   41155878,   40147000,    1003000
3104536.exe ,  0.53,  0.40,  0.00,  0.01,  0.00,   31601818,   30635000,     988000
3163004.exe ,  1.18,  0.93,  0.00,  0.02,  0.00,   61901434,   58927000,    2996000
3231389.exe ,  5.23,  4.14,  0.00,  0.09,  0.00,  270766455,  267646000,    2984000
3388688.exe ,  1.67,  1.35,  0.00,  0.03,  0.00,   79715979,   78711000,    1009000
3942378.exe ,  1.21,  0.95,  0.00,  0.02,  0.00,   63548428,   62559000,    1009000
396083.exe  ,  8.31,  6.79,  0.00,  0.13,  0.00,  377007743,  375022000,    2000000
3965275.exe , 11.15,  8.88,  0.00,  0.19,  0.00,  563103823,  562121000,    1000000
4162716.exe ,  1.25,  0.97,  0.00,  0.02,  0.00,   67415759,   66418000,    1006000
