file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1022576.exe ,  0.43,  0.33,  0.00,  0.01,  0.00,   26356636,   22321000,    3882000
1086870.exe ,  1.60,  1.29,  0.00,  0.03,  0.00,   79375994,   55388000,   23738000
1122546.exe ,  1.58,  1.25,  0.00,  0.03,  0.00,   83101169,   57990000,   24995000
1172403.exe ,  1.63,  1.31,  0.00,  0.03,  0.00,   78980686,   43964000,   34971000
1200646.exe ,  0.66,  0.52,  0.00,  0.01,  0.00,   33584908,   22682000,   10848000
1252190.exe ,  1.49,  1.19,  0.00,  0.03,  0.00,   75490867,   47601000,   27767000
1261343.exe ,  1.51,  1.20,  0.00,  0.03,  0.00,   75594542,   41779000,   33821000
1290574.exe ,  0.39,  0.30,  0.00,  0.01,  0.00,   22151943,   20127000,    2012000
1318039.exe ,  0.72,  0.54,  0.00,  0.02,  0.00,   44324168,   40345000,    3936000
1358987.exe ,  0.46,  0.35,  0.00,  0.01,  0.00,   26456691,   23535000,    2941000
2154023.exe ,  1.57,  1.24,  0.00,  0.03,  0.00,   80578751,   48742000,   31832000
2166257.exe ,  1.54,  1.21,  0.00,  0.03,  0.00,   81739541,   49235000,   32495000
2232334.exe ,  0.37,  0.28,  0.00,  0.01,  0.00,   22832224,   18904000,    3979000
2353484.exe ,  0.31,  0.23,  0.00,  0.01,  0.00,   19392101,   17384000,    2045000
2432135.exe ,  0.46,  0.34,  0.00,  0.01,  0.00,   28119150,   20021000,    8008000
2451239.exe ,  0.78,  0.59,  0.00,  0.02,  0.00,   47613430,   44551000,    2970000
2610422.exe ,  0.37,  0.28,  0.00,  0.01,  0.00,   22795349,   18831000,    3964000
2763834.exe ,  0.39,  0.29,  0.00,  0.01,  0.00,   23250131,   20230000,    3034000
2929444.exe ,  0.65,  0.50,  0.00,  0.01,  0.00,   33997661,   22927000,   10965000
295919.exe  ,  1.65,  1.32,  0.00,  0.03,  0.00,   83111816,   54075000,   29040000
3225102.exe ,  0.37,  0.29,  0.00,  0.01,  0.00,   20541821,   18429000,    2047000
3260092.exe ,  1.54,  1.22,  0.00,  0.03,  0.00,   79515740,   51237000,   28130000
3329733.exe ,  1.59,  1.26,  0.00,  0.03,  0.00,   79905506,   47934000,   31956000
3550778.exe ,  0.57,  0.43,  0.00,  0.01,  0.00,   36283211,   32218000,    4027000
3609782.exe ,  0.43,  0.33,  0.00,  0.01,  0.00,   26100660,   22126000,    4023000
3642247.exe ,  1.47,  1.16,  0.00,  0.03,  0.00,   73445879,   44642000,   28769000
3910390.exe ,  0.47,  0.38,  0.00,  0.01,  0.00,   23839043,   19819000,    3963000
3954995.exe ,  0.37,  0.30,  0.00,  0.01,  0.00,   18553760,   18499000,          0
406642.exe  ,  1.54,  1.23,  0.00,  0.03,  0.00,   78104465,   48069000,   30043000
4244053.exe ,  0.36,  0.28,  0.00,  0.01,  0.00,   20698295,   15068000,    5650000
4244951.exe ,  1.53,  1.20,  0.00,  0.03,  0.00,   81496371,   53685000,   27836000
4263023.exe ,  1.52,  1.21,  0.00,  0.03,  0.00,   76644870,   50779000,   25887000
4308214.exe ,  1.58,  1.26,  0.00,  0.03,  0.00,   78693232,   51400000,   27212000
437852.exe  ,  1.52,  1.19,  0.00,  0.03,  0.00,   79850167,   44929000,   34945000
444968.exe  ,  0.46,  0.35,  0.00,  0.01,  0.00,   27142418,   23137000,    4023000
4454227.exe ,  0.37,  0.28,  0.00,  0.01,  0.00,   21129112,   19109000,    2011000
4575538.exe ,  0.40,  0.31,  0.00,  0.01,  0.00,   23364768,   19258000,    4054000
4687122.exe ,  0.57,  0.44,  0.00,  0.01,  0.00,   31870099,   26072000,    5793000
4705332.exe ,  0.93,  0.73,  0.00,  0.02,  0.00,   49509579,   46461000,    3030000
4710171.exe ,  1.25,  0.97,  0.00,  0.02,  0.00,   69891375,   67857000,    1995000
4955519.exe ,  0.38,  0.29,  0.00,  0.01,  0.00,   22519113,   18611000,    3918000
4973929.exe ,  0.45,  0.34,  0.00,  0.01,  0.00,   26616262,   20713000,    5918000
5338988.exe ,  1.64,  1.31,  0.00,  0.03,  0.00,   81953136,   54578000,   27289000
5392190.exe ,  1.64,  1.31,  0.00,  0.03,  0.00,   80373723,   43196000,   37168000
5633224.exe ,  1.14,  0.88,  0.00,  0.02,  0.00,   65668457,   59611000,    5961000
5701716.exe ,  1.62,  1.29,  0.00,  0.03,  0.00,   82713380,   50825000,   31890000
5823587.exe ,  0.60,  0.46,  0.00,  0.01,  0.00,   33289960,   26206000,    7055000
5916430.exe ,  0.47,  0.36,  0.00,  0.01,  0.00,   25906974,   20955000,    4989000
5940692.exe ,  0.52,  0.40,  0.00,  0.01,  0.00,   28934671,   24875000,    3980000
5981794.exe ,  0.50,  0.38,  0.00,  0.01,  0.00,   27746332,   23650000,    4113000
6011085.exe ,  1.56,  1.25,  0.00,  0.03,  0.00,   76422613,   46245000,   30160000
6481163.exe ,  1.65,  1.32,  0.00,  0.03,  0.00,   81767998,   40882000,   40882000
