@relation problema
@attribute 'pkg' real
@attribute 'cpu' real
@attribute 'mem' real
@attribute 'gpu' real
@attribute 'wall_clock' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
6.218002319335937500,4.974380493164062500,0.104614257812500000,?,305,246,59,0
6.250991821289062500,5.055160522460937500,0.100677490234375000,?,294,257,36,0
6.388061523437500000,5.188385009765625000,0.101257324218750000,?,294,250,44,0
6.516067504882812500,5.332794189453125000,0.099792480468750000,?,290,234,56,0
6.239547729492187500,4.999496459960937500,0.104675292968750000,?,305,236,69,0
6.320800781250000000,5.068084716796875000,0.105300903320312500,?,308,280,28,0
1.294998168945312500,1.018829345703125000,0.023147583007812500,?,66,66,0,0
3.424728393554687500,2.704452514648437500,0.060684204101562500,?,175,128,48,0
6.407196044921875000,5.188354492187500000,0.102767944335937500,?,299,262,38,0
1.224182128906250000,0.926956176757812500,0.024902343750000000,?,72,68,4,0
1.252548217773437500,0.943435668945312500,0.025924682617187500,?,74,74,0,0
1.280044555664062500,0.974884033203125000,0.025634765625000000,?,73,73,0,0
1.378463745117187500,1.093399047851562500,0.023910522460937500,?,68,68,0,0
6.469451904296875000,5.250732421875000000,0.102661132812500000,?,300,260,40,0
1.566970825195312500,1.265029907226562500,0.026947021484375000,?,76,76,0,0
6.575012207031250000,5.319839477539062500,0.104309082031250000,?,304,255,49,0
6.387481689453125000,5.128387451171875000,0.105926513671875000,?,310,266,44,0
6.425933837890625000,5.216537475585937500,0.101318359375000000,?,295,242,52,0
6.412521362304687500,5.141159057617187500,0.106445312500000000,?,310,270,41,0
6.488128662109375000,5.269821166992187500,0.101974487304687500,?,297,269,28,0
6.497238159179687500,5.289367675781250000,0.101699829101562500,?,295,231,64,0
6.385513305664062500,5.125640869140625000,0.105331420898437500,?,307,263,45,0
6.496810913085937500,5.273147583007812500,0.101913452148437500,?,298,233,65,0
3.674194335937500000,2.904052734375000000,0.064590454101562500,?,187,128,59,0
6.559432983398437500,5.315734863281250000,0.103988647460937500,?,303,243,60,0
6.409927368164062500,5.162567138671875000,0.104339599609375000,?,305,258,47,0
3.751892089843750000,3.026962280273437500,0.062118530273437500,?,179,135,44,0
6.326110839843750000,5.075729370117187500,0.104400634765625000,?,305,280,25,0
6.557769775390625000,5.282150268554687500,0.106384277343750000,?,310,265,45,0
6.295486450195312500,5.050048828125000000,0.103576660156250000,?,302,245,57,0
6.313232421875000000,5.107009887695312500,0.101211547851562500,?,295,254,41,0
1.359786987304687500,1.074996948242187500,0.023880004882812500,?,69,65,4,0
6.457061767578125000,5.285842895507812500,0.098175048828125000,?,286,237,50,0
1.266052246093750000,0.950576782226562500,0.026229858398437500,?,75,75,0,0
6.529983520507812500,5.342590332031250000,0.099731445312500000,?,291,230,61,0
6.332351684570312500,5.080978393554687500,0.104217529296875000,?,305,253,52,0
1.342803955078125000,1.072036743164062500,0.022491455078125000,?,65,65,0,0
6.653091430664062500,5.404174804687500000,0.103683471679687500,?,302,270,32,0
6.520050048828125000,5.306091308593750000,0.101882934570312500,?,297,227,69,0
1.347991943359375000,1.061752319335937500,0.023864746093750000,?,69,69,0,0
6.440170288085937500,5.239578247070312500,0.100814819335937500,?,295,251,44,0
6.454559326171875000,5.239517211914062500,0.101119995117187500,?,295,239,56,0
1.384170532226562500,1.098251342773437500,0.023880004882812500,?,68,68,0,0
1.429565429687500000,1.164855957031250000,0.022186279296875000,?,63,63,0,0
